Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets
13,334281.0,0.0,1178574.0,0.0,21033800.5
16,4318494.0,0.0,1743023.5,0.0,22631163.0
18,4920955.5,0.0,1624330.5,0.0,23912976.0
15,5135832.0,0.0,1672554.5,0.0,22108711.0
17,3749899.5,0.0,1767846.0,0.0,22840926.5
19,-512410.0,0.0,1543834.0,0.0,22708063.0
14,2322397.5,0.0,1457654.5,0.0,21210322.0
