Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets
13,-1223291.0,0.0,-5077.0,0.0,331339.5
14,-1076452.0,0.0,-7480.5,0.0,384279.5
15,-534709.0,0.0,-6118.5,0.0,309025.0
18,-134020.0,0.0,-4125.0,0.0,298934.5
19,13918.0,0.0,-4375.0,0.0,148408.0
