Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets
14,10060063.0,-33980.0,0.0,0.0,4825933.5
19,18365528.5,-318592.5,0.0,0.0,1493113.5
17,7587348.0,-229447.5,0.0,0.0,8228343.0
18,13016215.0,-324004.0,0.0,0.0,3176206.5
13,4157017.5,-32153.0,0.0,0.0,3531485.0
