Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets
13,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0
19,572135.5,0.0,690484.0,0.0,12818914.5
15,-539998.0,652757.0,0.0,0.0,11988553.5
18,419107.0,673804.0,0.0,815151.5,12576894.5
16,-632866.0,669010.5,0.0,0.0,12247844.0
17,323113.0,660646.5,0.0,798521.5,12459620.0
