Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets
18,-71864.0,-19231.5,0.0,0.0,921517.5
16,754429.5,0.0,-25380.0,0.0,1526929.5
17,443946.0,0.0,-16879.0,0.0,971766.5
19,14043780.5,4695773.0,0.0,0.0,8013717.5
