Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets
15,-26901.5,21213.275,0.0,0.0,10521748.5
19,-490510.0,-17249.5,0.0,0.0,9293411.0
16,-27207.540000000005,-24576.77,0.0,0.0,10166179.5
14,-39284.95,35790.55,0.0,0.0,5435701.0
