Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets
14,-4519944.0,0.0,-1208.5,0.0,11343642.0
16,-4200762.5,0.0,-117.0,0.0,12533815.5
15,-6122304.0,0.0,-108.5,0.0,11774035.0
18,16492429.5,0.0,-3618.5,0.0,26097453.5
13,-2128033.0,0.0,-3608.0,0.0,11821264.0
