Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets
17,-94785.0,-14005.0,0.0,225386.0,469656.5
13,-89871.0,22717.5,0.0,755428.0,1025034.5
18,-344971.0,32297.0,0.0,329231.0,418191.0
14,9010.0,51967.5,0.0,652636.0,1003416.5
