Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets
15,561028.0,0.0,2200252.5,0.0,2734931.5
19,1829802.0,0.0,3370179.0,0.0,3091590.5
14,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0
