Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets
19,3174789.0,0.0,28261671.0,0.0,15699415.0
16,1398275.5,0.0,27787777.0,0.0,15767870.5
18,3555329.0,0.0,27691989.5,0.0,15416368.0
13,731457.0,0.0,18309939.0,0.0,0.0
15,965960.0,0.0,26193476.5,0.0,15045188.5
17,3934710.0,0.0,27007520.0,0.0,15111851.0
14,905935.0,0.0,21582893.0,0.0,0.0
