Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets
14,0.0,0.0,0.0,0.0,0.0
15,-45611.0,47188.5,0.0,0.0,233723.0
18,5419.0,61226.0,0.0,0.0,126138.5
13,0.0,0.0,0.0,0.0,0.0
16,-70363.0,37033.5,0.0,0.0,190872.5
19,72566.0,100699.0,0.0,0.0,166300.5
17,-67666.0,30946.0,0.0,0.0,127883.5
