Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets
17,18388.5,0.0,-20497.5,0.0,552422.5
14,540049.0,0.0,-17753.0,0.0,528593.5
12,0.0,0.0,0.0,0.0,0.0
15,437232.5,0.0,-15727.5,0.0,582246.0
16,-30615.5,0.0,-13060.5,0.0,530929.5
13,-131413.5,0.0,-19578.0,0.0,423084.0
18,18577.5,0.0,-21704.0,0.0,575645.0
19,-110176.5,0.0,-17132.5,0.0,525263.0
