Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets
16,139180.5,0.0,-2156.5,0.0,1027524.5
18,169539.0,0.0,-6250.0,0.0,1000029.0
17,14481.5,0.0,-4343.5,0.0,1023180.0
15,42380.5,0.0,-1188.0,0.0,1029798.0
14,423291.0,0.0,-3709.5,0.0,1025604.0
19,279803.0,0.0,-6250.0,0.0,974822.5
13,-56323.0,0.0,-55344.0,0.0,540177.0
