entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,DisclosureOfMortgagesAndCollaterals,DisclosureOfUncertaintiesRelatingToGoingConcern,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReceivablesFromOwnersAndManagement,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceIncome,OtherShorttermReceivables,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RawMaterialsAndConsumablesUsed,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
26586054,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzY1L2QwLzNhLzgyMDQtNDQzZi05MzliLTFjOGYwZmFjYjhjYQ.xhtml,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzL2EyL2FhLzMzL2Q0L2IxZmEtNDUzMy1iNWQxLTRlZjZmYWJhNDkxMw.pdf,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2JlL2Q1L2E2LzU0MDQtNDU4MC1iNjk1LTgyNTFkYTRjMzhhNA.xml,true,Danmark,DK,Farum,3520.0,"7, 1",RÃ¥dhustorvet,BjÃ¦verskov,4632.0,122.0,LÃ¦skovvej,3520 Farum,RÃ¥dhustorvet 7,Til ejeren af DPH Diamantboring ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-10,2017-08-10,59756.0,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er diamantboring.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen af selskabets aktiver er pantsat eller stillet til sikkerhed for gÃ¦ld..</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har tabt mere end halvdelen af sin kapital. Ledelsen skal sikre, at der afholdes generalforsamling senest 6 mÃ¥neder efter, at tabet er konstateret, hvor ledelsen redegÃ¸r for selskabets Ã¸konomiske stilling og tager stilling til eventuelle foanstaltninger for at genetablere kapitalen.</p>",979814.0,1148992.0,26586054.0,1004021679.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har haft et tilgodehavende pÃ¥ kr.Â 89.158 hos medlemmer af direktionen.Â Â  LÃ¥net er blevet forrentet. Der er ikke stillet sikkerhed for lÃ¥net. Selskabet har nedskrevet gÃ¦lden med kr. 40.000, som er blevet indberettet som lÃ¸n. Det resterende lÃ¥n indfries i det kommende Ã¥r.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bagh,Dennis Peter Humphrys,Dennis Peter Humphrys,DPH DIAMANTBORING ApS,Bodil Bagh,322619.0,4318.0,35284.0,BjÃ¦verskov,2015-01-01,2015-12-31,74892.0,103861.0,109422.0,319841.0,2016-12-31,2016-01-01,5561.0,1791452.0,false,false,2017-08-10,Farum,"Ledelsen har besluttet, at Ã¥rsrapporten for de kommende Ã¥r ikke skal revideres. Ledelsen anser stadig betingelserne for at undlade revision for opfyldt.",28969.0,26367756.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24406995,indberetninger-20180424,2.5925857999999997,26586054.0,,2018-03-27T13:03:32.950Z,2017-08-11T13:30:45.517Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AR-22-JP,2017-08-11T13:30:45.692Z,,,,,,,,,,,,,,,,,,,,,
26586054,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzY1L2QwLzNhLzgyMDQtNDQzZi05MzliLTFjOGYwZmFjYjhjYQ.xhtml,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzL2EyL2FhLzMzL2Q0L2IxZmEtNDUzMy1iNWQxLTRlZjZmYWJhNDkxMw.pdf,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2JlL2Q1L2E2LzU0MDQtNDU4MC1iNjk1LTgyNTFkYTRjMzhhNA.xml,true,Danmark,DK,Farum,3520.0,"7, 1",RÃ¥dhustorvet,BjÃ¦verskov,4632.0,122.0,LÃ¦skovvej,3520 Farum,RÃ¥dhustorvet 7,Til ejeren af DPH Diamantboring ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-10,2017-08-10,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er diamantboring.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen af selskabets aktiver er pantsat eller stillet til sikkerhed for gÃ¦ld..</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har tabt mere end halvdelen af sin kapital. Ledelsen skal sikre, at der afholdes generalforsamling senest 6 mÃ¥neder efter, at tabet er konstateret, hvor ledelsen redegÃ¸r for selskabets Ã¸konomiske stilling og tager stilling til eventuelle foanstaltninger for at genetablere kapitalen.</p>",,,26586054.0,1004021679.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har haft et tilgodehavende pÃ¥ kr.Â 89.158 hos medlemmer af direktionen.Â Â  LÃ¥net er blevet forrentet. Der er ikke stillet sikkerhed for lÃ¥net. Selskabet har nedskrevet gÃ¦lden med kr. 40.000, som er blevet indberettet som lÃ¸n. Det resterende lÃ¥n indfries i det kommende Ã¥r.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bagh,Dennis Peter Humphrys,Dennis Peter Humphrys,DPH DIAMANTBORING ApS,Bodil Bagh,,4318.0,35284.0,BjÃ¦verskov,2015-01-01,2015-12-31,74892.0,,,,2016-12-31,2016-01-01,,,false,false,2017-08-10,Farum,"Ledelsen har besluttet, at Ã¥rsrapporten for de kommende Ã¥r ikke skal revideres. Ledelsen anser stadig betingelserne for at undlade revision for opfyldt.",,26367756.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24406995,indberetninger-20180424,2.5925857999999997,26586054.0,,2018-03-27T13:03:32.950Z,2017-08-11T13:30:45.517Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AR-22-JP,2017-08-11T13:30:45.692Z,,,,,,,,,,,,,,,,,,,,,
26586054,2015-12-31,2015-12-31,c7,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzY1L2QwLzNhLzgyMDQtNDQzZi05MzliLTFjOGYwZmFjYjhjYQ.xhtml,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzL2EyL2FhLzMzL2Q0L2IxZmEtNDUzMy1iNWQxLTRlZjZmYWJhNDkxMw.pdf,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2JlL2Q1L2E2LzU0MDQtNDU4MC1iNjk1LTgyNTFkYTRjMzhhNA.xml,true,Danmark,DK,Farum,3520.0,"7, 1",RÃ¥dhustorvet,BjÃ¦verskov,4632.0,122.0,LÃ¦skovvej,3520 Farum,RÃ¥dhustorvet 7,Til ejeren af DPH Diamantboring ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-10,2017-08-10,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er diamantboring.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen af selskabets aktiver er pantsat eller stillet til sikkerhed for gÃ¦ld..</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har tabt mere end halvdelen af sin kapital. Ledelsen skal sikre, at der afholdes generalforsamling senest 6 mÃ¥neder efter, at tabet er konstateret, hvor ledelsen redegÃ¸r for selskabets Ã¸konomiske stilling og tager stilling til eventuelle foanstaltninger for at genetablere kapitalen.</p>",,,26586054.0,1004021679.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har haft et tilgodehavende pÃ¥ kr.Â 89.158 hos medlemmer af direktionen.Â Â  LÃ¥net er blevet forrentet. Der er ikke stillet sikkerhed for lÃ¥net. Selskabet har nedskrevet gÃ¦lden med kr. 40.000, som er blevet indberettet som lÃ¸n. Det resterende lÃ¥n indfries i det kommende Ã¥r.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bagh,Dennis Peter Humphrys,Dennis Peter Humphrys,DPH DIAMANTBORING ApS,Bodil Bagh,,4318.0,35284.0,BjÃ¦verskov,2015-01-01,2015-12-31,,,,,2016-12-31,2016-01-01,,,false,false,2017-08-10,Farum,"Ledelsen har besluttet, at Ã¥rsrapporten for de kommende Ã¥r ikke skal revideres. Ledelsen anser stadig betingelserne for at undlade revision for opfyldt.",,26367756.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24406995,indberetninger-20180424,2.5925857999999997,26586054.0,,2018-03-27T13:03:32.950Z,2017-08-11T13:30:45.517Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AR-22-JP,2017-08-11T13:30:45.692Z,814660.0,65055.0,250000.0,671214.0,31009.0,131687.0,143446.0,814660.0,682973.0,143446.0,433211.0,143446.0,-118313.0,682973.0,606159.0,0.0,96809.0,152953.0,575150.0,,
26586054,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzY1L2QwLzNhLzgyMDQtNDQzZi05MzliLTFjOGYwZmFjYjhjYQ.xhtml,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzL2EyL2FhLzMzL2Q0L2IxZmEtNDUzMy1iNWQxLTRlZjZmYWJhNDkxMw.pdf,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2JlL2Q1L2E2LzU0MDQtNDU4MC1iNjk1LTgyNTFkYTRjMzhhNA.xml,true,Danmark,DK,Farum,3520.0,"7, 1",RÃ¥dhustorvet,BjÃ¦verskov,4632.0,122.0,LÃ¦skovvej,3520 Farum,RÃ¥dhustorvet 7,Til ejeren af DPH Diamantboring ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-10,2017-08-10,55200.0,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er diamantboring.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen af selskabets aktiver er pantsat eller stillet til sikkerhed for gÃ¦ld..</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har tabt mere end halvdelen af sin kapital. Ledelsen skal sikre, at der afholdes generalforsamling senest 6 mÃ¥neder efter, at tabet er konstateret, hvor ledelsen redegÃ¸r for selskabets Ã¸konomiske stilling og tager stilling til eventuelle foanstaltninger for at genetablere kapitalen.</p>",978865.0,891083.0,26586054.0,1004021679.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har haft et tilgodehavende pÃ¥ kr.Â 89.158 hos medlemmer af direktionen.Â Â  LÃ¥net er blevet forrentet. Der er ikke stillet sikkerhed for lÃ¥net. Selskabet har nedskrevet gÃ¦lden med kr. 40.000, som er blevet indberettet som lÃ¸n. Det resterende lÃ¥n indfries i det kommende Ã¥r.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bagh,Dennis Peter Humphrys,Dennis Peter Humphrys,DPH DIAMANTBORING ApS,Bodil Bagh,374203.0,4318.0,35284.0,BjÃ¦verskov,2015-01-01,2015-12-31,-109962.0,-140977.0,-142982.0,526213.0,2016-12-31,2016-01-01,2313.0,1791499.0,false,false,2017-08-10,Farum,"Ledelsen har besluttet, at Ã¥rsrapporten for de kommende Ã¥r ikke skal revideres. Ledelsen anser stadig betingelserne for at undlade revision for opfyldt.",-31015.0,26367756.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24406995,indberetninger-20180424,2.5925857999999997,26586054.0,,2018-03-27T13:03:32.950Z,2017-08-11T13:30:45.517Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AR-22-JP,2017-08-11T13:30:45.692Z,,,,,,,,,,,,,,,,,,,,,
26586054,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzY1L2QwLzNhLzgyMDQtNDQzZi05MzliLTFjOGYwZmFjYjhjYQ.xhtml,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzL2EyL2FhLzMzL2Q0L2IxZmEtNDUzMy1iNWQxLTRlZjZmYWJhNDkxMw.pdf,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2JlL2Q1L2E2LzU0MDQtNDU4MC1iNjk1LTgyNTFkYTRjMzhhNA.xml,true,Danmark,DK,Farum,3520.0,"7, 1",RÃ¥dhustorvet,BjÃ¦verskov,4632.0,122.0,LÃ¦skovvej,3520 Farum,RÃ¥dhustorvet 7,Til ejeren af DPH Diamantboring ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-10,2017-08-10,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er diamantboring.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen af selskabets aktiver er pantsat eller stillet til sikkerhed for gÃ¦ld..</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har tabt mere end halvdelen af sin kapital. Ledelsen skal sikre, at der afholdes generalforsamling senest 6 mÃ¥neder efter, at tabet er konstateret, hvor ledelsen redegÃ¸r for selskabets Ã¸konomiske stilling og tager stilling til eventuelle foanstaltninger for at genetablere kapitalen.</p>",,,26586054.0,1004021679.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har haft et tilgodehavende pÃ¥ kr.Â 89.158 hos medlemmer af direktionen.Â Â  LÃ¥net er blevet forrentet. Der er ikke stillet sikkerhed for lÃ¥net. Selskabet har nedskrevet gÃ¦lden med kr. 40.000, som er blevet indberettet som lÃ¸n. Det resterende lÃ¥n indfries i det kommende Ã¥r.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bagh,Dennis Peter Humphrys,Dennis Peter Humphrys,DPH DIAMANTBORING ApS,Bodil Bagh,,4318.0,35284.0,BjÃ¦verskov,2015-01-01,2015-12-31,,,,,2016-12-31,2016-01-01,,,false,false,2017-08-10,Farum,"Ledelsen har besluttet, at Ã¥rsrapporten for de kommende Ã¥r ikke skal revideres. Ledelsen anser stadig betingelserne for at undlade revision for opfyldt.",,26367756.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24406995,indberetninger-20180424,2.5925857999999997,26586054.0,,2018-03-27T13:03:32.950Z,2017-08-11T13:30:45.517Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AR-22-JP,2017-08-11T13:30:45.692Z,,,,,,,,,,,,,,,,,,,,15095253.0,Alliance Rev. v/Reg. rev. B. Bagh
26586054,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzY1L2QwLzNhLzgyMDQtNDQzZi05MzliLTFjOGYwZmFjYjhjYQ.xhtml,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzL2EyL2FhLzMzL2Q0L2IxZmEtNDUzMy1iNWQxLTRlZjZmYWJhNDkxMw.pdf,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2JlL2Q1L2E2LzU0MDQtNDU4MC1iNjk1LTgyNTFkYTRjMzhhNA.xml,true,Danmark,DK,Farum,3520.0,"7, 1",RÃ¥dhustorvet,BjÃ¦verskov,4632.0,122.0,LÃ¦skovvej,3520 Farum,RÃ¥dhustorvet 7,Til ejeren af DPH Diamantboring ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-10,2017-08-10,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er diamantboring.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen af selskabets aktiver er pantsat eller stillet til sikkerhed for gÃ¦ld..</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har tabt mere end halvdelen af sin kapital. Ledelsen skal sikre, at der afholdes generalforsamling senest 6 mÃ¥neder efter, at tabet er konstateret, hvor ledelsen redegÃ¸r for selskabets Ã¸konomiske stilling og tager stilling til eventuelle foanstaltninger for at genetablere kapitalen.</p>",,,26586054.0,1004021679.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har haft et tilgodehavende pÃ¥ kr.Â 89.158 hos medlemmer af direktionen.Â Â  LÃ¥net er blevet forrentet. Der er ikke stillet sikkerhed for lÃ¥net. Selskabet har nedskrevet gÃ¦lden med kr. 40.000, som er blevet indberettet som lÃ¸n. Det resterende lÃ¥n indfries i det kommende Ã¥r.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bagh,Dennis Peter Humphrys,Dennis Peter Humphrys,DPH DIAMANTBORING ApS,Bodil Bagh,,4318.0,35284.0,BjÃ¦verskov,2015-01-01,2015-12-31,,,,,2016-12-31,2016-01-01,,,false,false,2017-08-10,Farum,"Ledelsen har besluttet, at Ã¥rsrapporten for de kommende Ã¥r ikke skal revideres. Ledelsen anser stadig betingelserne for at undlade revision for opfyldt.",,26367756.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24406995,indberetninger-20180424,2.5925857999999997,26586054.0,,2018-03-27T13:03:32.950Z,2017-08-11T13:30:45.517Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AR-22-JP,2017-08-11T13:30:45.692Z,,,,,,,,,,,,,,,,,,,,,
26586054,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzY1L2QwLzNhLzgyMDQtNDQzZi05MzliLTFjOGYwZmFjYjhjYQ.xhtml,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzL2EyL2FhLzMzL2Q0L2IxZmEtNDUzMy1iNWQxLTRlZjZmYWJhNDkxMw.pdf,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2JlL2Q1L2E2LzU0MDQtNDU4MC1iNjk1LTgyNTFkYTRjMzhhNA.xml,true,Danmark,DK,Farum,3520.0,"7, 1",RÃ¥dhustorvet,BjÃ¦verskov,4632.0,122.0,LÃ¦skovvej,3520 Farum,RÃ¥dhustorvet 7,Til ejeren af DPH Diamantboring ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-10,2017-08-10,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er diamantboring.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen af selskabets aktiver er pantsat eller stillet til sikkerhed for gÃ¦ld..</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har tabt mere end halvdelen af sin kapital. Ledelsen skal sikre, at der afholdes generalforsamling senest 6 mÃ¥neder efter, at tabet er konstateret, hvor ledelsen redegÃ¸r for selskabets Ã¸konomiske stilling og tager stilling til eventuelle foanstaltninger for at genetablere kapitalen.</p>",,,26586054.0,1004021679.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har haft et tilgodehavende pÃ¥ kr.Â 89.158 hos medlemmer af direktionen.Â Â  LÃ¥net er blevet forrentet. Der er ikke stillet sikkerhed for lÃ¥net. Selskabet har nedskrevet gÃ¦lden med kr. 40.000, som er blevet indberettet som lÃ¸n. Det resterende lÃ¥n indfries i det kommende Ã¥r.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bagh,Dennis Peter Humphrys,Dennis Peter Humphrys,DPH DIAMANTBORING ApS,Bodil Bagh,,4318.0,35284.0,BjÃ¦verskov,2015-01-01,2015-12-31,-109962.0,,,,2016-12-31,2016-01-01,,,false,false,2017-08-10,Farum,"Ledelsen har besluttet, at Ã¥rsrapporten for de kommende Ã¥r ikke skal revideres. Ledelsen anser stadig betingelserne for at undlade revision for opfyldt.",,26367756.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24406995,indberetninger-20180424,2.5925857999999997,26586054.0,,2018-03-27T13:03:32.950Z,2017-08-11T13:30:45.517Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AR-22-JP,2017-08-11T13:30:45.692Z,,,,,,,,,,,,,,,,,,,,,
