entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentAssets,DisclosureOfContingentLiabilities,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceIncome,OtherShorttermReceivables,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumablesUsed,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermPayablesToShareholdersAndManagement,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
26586054,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2M5L2FkLzY0LzU5NTEtNDVmYi05ODZiLWNmNWQ1ZWU5ZDA4MA.xhtml,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzEzLzc2L2U0LzUxMmMtNDk5YS05ZjQzLWRmZjdlY2FiNjBhNw.pdf,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzUwL2Q1L2I5LzNmODMtNGQ1OS05N2FlLTQxNTFlYTAwNTEwOA.xml,true,Danmark,DK,Farum,3520.0,"7, 1",RÃ¥dhustorvet,BjÃ¦verskov,4632.0,122.0,LÃ¦skovvej,3520 Farum,RÃ¥dhustorvet 7,Til ejeren af DPH Diamantboring ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-27,2016-06-27,48597.0,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualaktiver.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er diamantboring.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen af selskabets aktiver er pantsat eller stillet til sikkerhed for gÃ¦ld..</p>",698244.0,436323.0,26586054.0,1004021679.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bagh,Dennis Peter Humphrys,Dennis Peter Humphrys,DPH DIAMANTBORING ApS,Bodil Bagh,337491.0,0.0,0.0,BjÃ¦verskov,2014-01-01,2014-12-31,-237061.0,-313783.0,-310518.0,0.0,0.0,569514.0,2015-12-31,2015-01-01,3265.0,1343328.0,false,false,0.0,2016-06-27,Farum,Direktionen har fravalgt revision for det kommende Ã¥r. Direktionen anser stadig betingelserne for at undlade revision for opfyldt.,-76722.0,26367756.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22797563,indberetninger-20180424,2.5949402000000004,26586054.0,,2018-03-29T15:36:37.434Z,2016-06-30T13:43:35.906Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-55-FW,2016-06-30T13:43:36.090Z,,,,,,,,,,,,,,,,,,,,,
26586054,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2M5L2FkLzY0LzU5NTEtNDVmYi05ODZiLWNmNWQ1ZWU5ZDA4MA.xhtml,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzEzLzc2L2U0LzUxMmMtNDk5YS05ZjQzLWRmZjdlY2FiNjBhNw.pdf,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzUwL2Q1L2I5LzNmODMtNGQ1OS05N2FlLTQxNTFlYTAwNTEwOA.xml,true,Danmark,DK,Farum,3520.0,"7, 1",RÃ¥dhustorvet,BjÃ¦verskov,4632.0,122.0,LÃ¦skovvej,3520 Farum,RÃ¥dhustorvet 7,Til ejeren af DPH Diamantboring ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-27,2016-06-27,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualaktiver.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er diamantboring.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen af selskabets aktiver er pantsat eller stillet til sikkerhed for gÃ¦ld..</p>",,,26586054.0,1004021679.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bagh,Dennis Peter Humphrys,Dennis Peter Humphrys,DPH DIAMANTBORING ApS,Bodil Bagh,,0.0,0.0,BjÃ¦verskov,2014-01-01,2014-12-31,-237061.0,,,0.0,0.0,,2015-12-31,2015-01-01,,,false,false,0.0,2016-06-27,Farum,Direktionen har fravalgt revision for det kommende Ã¥r. Direktionen anser stadig betingelserne for at undlade revision for opfyldt.,,26367756.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22797563,indberetninger-20180424,2.5949402000000004,26586054.0,,2018-03-29T15:36:37.434Z,2016-06-30T13:43:35.906Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-55-FW,2016-06-30T13:43:36.090Z,,,,,,,,,,,,,,,,,,,,,
26586054,2014-12-31,2014-12-31,c7,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2M5L2FkLzY0LzU5NTEtNDVmYi05ODZiLWNmNWQ1ZWU5ZDA4MA.xhtml,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzEzLzc2L2U0LzUxMmMtNDk5YS05ZjQzLWRmZjdlY2FiNjBhNw.pdf,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzUwL2Q1L2I5LzNmODMtNGQ1OS05N2FlLTQxNTFlYTAwNTEwOA.xml,true,Danmark,DK,Farum,3520.0,"7, 1",RÃ¥dhustorvet,BjÃ¦verskov,4632.0,122.0,LÃ¦skovvej,3520 Farum,RÃ¥dhustorvet 7,Til ejeren af DPH Diamantboring ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-27,2016-06-27,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualaktiver.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er diamantboring.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen af selskabets aktiver er pantsat eller stillet til sikkerhed for gÃ¦ld..</p>",,,26586054.0,1004021679.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bagh,Dennis Peter Humphrys,Dennis Peter Humphrys,DPH DIAMANTBORING ApS,Bodil Bagh,,0.0,0.0,BjÃ¦verskov,2014-01-01,2014-12-31,,,,0.0,0.0,,2015-12-31,2015-01-01,,,false,false,0.0,2016-06-27,Farum,Direktionen har fravalgt revision for det kommende Ã¥r. Direktionen anser stadig betingelserne for at undlade revision for opfyldt.,,26367756.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22797563,indberetninger-20180424,2.5949402000000004,26586054.0,,2018-03-29T15:36:37.434Z,2016-06-30T13:43:35.906Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-55-FW,2016-06-30T13:43:36.090Z,667604.0,79979.0,250000.0,481902.0,59978.0,56795.0,185702.0,667604.0,610809.0,185702.0,338112.0,185702.0,-193205.0,610809.0,401923.0,0.0,96809.0,175888.0,341945.0,,
26586054,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2M5L2FkLzY0LzU5NTEtNDVmYi05ODZiLWNmNWQ1ZWU5ZDA4MA.xhtml,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzEzLzc2L2U0LzUxMmMtNDk5YS05ZjQzLWRmZjdlY2FiNjBhNw.pdf,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzUwL2Q1L2I5LzNmODMtNGQ1OS05N2FlLTQxNTFlYTAwNTEwOA.xml,true,Danmark,DK,Farum,3520.0,"7, 1",RÃ¥dhustorvet,BjÃ¦verskov,4632.0,122.0,LÃ¦skovvej,3520 Farum,RÃ¥dhustorvet 7,Til ejeren af DPH Diamantboring ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-27,2016-06-27,59756.0,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualaktiver.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er diamantboring.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen af selskabets aktiver er pantsat eller stillet til sikkerhed for gÃ¦ld..</p>",979814.0,1148992.0,26586054.0,1004021679.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bagh,Dennis Peter Humphrys,Dennis Peter Humphrys,DPH DIAMANTBORING ApS,Bodil Bagh,322619.0,0.0,0.0,BjÃ¦verskov,2014-01-01,2014-12-31,74892.0,103861.0,109422.0,0.0,0.0,319841.0,2015-12-31,2015-01-01,5561.0,1791452.0,false,false,0.0,2016-06-27,Farum,Direktionen har fravalgt revision for det kommende Ã¥r. Direktionen anser stadig betingelserne for at undlade revision for opfyldt.,28969.0,26367756.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22797563,indberetninger-20180424,2.5949402000000004,26586054.0,,2018-03-29T15:36:37.434Z,2016-06-30T13:43:35.906Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-55-FW,2016-06-30T13:43:36.090Z,,,,,,,,,,,,,,,,,,,,,
26586054,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2M5L2FkLzY0LzU5NTEtNDVmYi05ODZiLWNmNWQ1ZWU5ZDA4MA.xhtml,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzEzLzc2L2U0LzUxMmMtNDk5YS05ZjQzLWRmZjdlY2FiNjBhNw.pdf,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzUwL2Q1L2I5LzNmODMtNGQ1OS05N2FlLTQxNTFlYTAwNTEwOA.xml,true,Danmark,DK,Farum,3520.0,"7, 1",RÃ¥dhustorvet,BjÃ¦verskov,4632.0,122.0,LÃ¦skovvej,3520 Farum,RÃ¥dhustorvet 7,Til ejeren af DPH Diamantboring ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-27,2016-06-27,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualaktiver.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er diamantboring.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen af selskabets aktiver er pantsat eller stillet til sikkerhed for gÃ¦ld..</p>",,,26586054.0,1004021679.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bagh,Dennis Peter Humphrys,Dennis Peter Humphrys,DPH DIAMANTBORING ApS,Bodil Bagh,,0.0,0.0,BjÃ¦verskov,2014-01-01,2014-12-31,,,,0.0,0.0,,2015-12-31,2015-01-01,,,false,false,0.0,2016-06-27,Farum,Direktionen har fravalgt revision for det kommende Ã¥r. Direktionen anser stadig betingelserne for at undlade revision for opfyldt.,,26367756.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22797563,indberetninger-20180424,2.5949402000000004,26586054.0,,2018-03-29T15:36:37.434Z,2016-06-30T13:43:35.906Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-55-FW,2016-06-30T13:43:36.090Z,,,,,,,,,,,,,,,,,,,,15095253.0,Alliance Rev. v/Reg. rev. B. Bagh
26586054,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2M5L2FkLzY0LzU5NTEtNDVmYi05ODZiLWNmNWQ1ZWU5ZDA4MA.xhtml,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzEzLzc2L2U0LzUxMmMtNDk5YS05ZjQzLWRmZjdlY2FiNjBhNw.pdf,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzUwL2Q1L2I5LzNmODMtNGQ1OS05N2FlLTQxNTFlYTAwNTEwOA.xml,true,Danmark,DK,Farum,3520.0,"7, 1",RÃ¥dhustorvet,BjÃ¦verskov,4632.0,122.0,LÃ¦skovvej,3520 Farum,RÃ¥dhustorvet 7,Til ejeren af DPH Diamantboring ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-27,2016-06-27,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualaktiver.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er diamantboring.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen af selskabets aktiver er pantsat eller stillet til sikkerhed for gÃ¦ld..</p>",,,26586054.0,1004021679.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bagh,Dennis Peter Humphrys,Dennis Peter Humphrys,DPH DIAMANTBORING ApS,Bodil Bagh,,0.0,0.0,BjÃ¦verskov,2014-01-01,2014-12-31,,,,0.0,0.0,,2015-12-31,2015-01-01,,,false,false,0.0,2016-06-27,Farum,Direktionen har fravalgt revision for det kommende Ã¥r. Direktionen anser stadig betingelserne for at undlade revision for opfyldt.,,26367756.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22797563,indberetninger-20180424,2.5949402000000004,26586054.0,,2018-03-29T15:36:37.434Z,2016-06-30T13:43:35.906Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-55-FW,2016-06-30T13:43:36.090Z,,,,,,,,,,,,,,,,,,,,,
26586054,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2M5L2FkLzY0LzU5NTEtNDVmYi05ODZiLWNmNWQ1ZWU5ZDA4MA.xhtml,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzEzLzc2L2U0LzUxMmMtNDk5YS05ZjQzLWRmZjdlY2FiNjBhNw.pdf,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzUwL2Q1L2I5LzNmODMtNGQ1OS05N2FlLTQxNTFlYTAwNTEwOA.xml,true,Danmark,DK,Farum,3520.0,"7, 1",RÃ¥dhustorvet,BjÃ¦verskov,4632.0,122.0,LÃ¦skovvej,3520 Farum,RÃ¥dhustorvet 7,Til ejeren af DPH Diamantboring ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-27,2016-06-27,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualaktiver.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er diamantboring.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen af selskabets aktiver er pantsat eller stillet til sikkerhed for gÃ¦ld..</p>",,,26586054.0,1004021679.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bagh,Dennis Peter Humphrys,Dennis Peter Humphrys,DPH DIAMANTBORING ApS,Bodil Bagh,,0.0,0.0,BjÃ¦verskov,2014-01-01,2014-12-31,74892.0,,,0.0,0.0,,2015-12-31,2015-01-01,,,false,false,0.0,2016-06-27,Farum,Direktionen har fravalgt revision for det kommende Ã¥r. Direktionen anser stadig betingelserne for at undlade revision for opfyldt.,,26367756.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22797563,indberetninger-20180424,2.5949402000000004,26586054.0,,2018-03-29T15:36:37.434Z,2016-06-30T13:43:35.906Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-55-FW,2016-06-30T13:43:36.090Z,,,,,,,,,,,,,,,,,,,,,
26586054,2015-12-31,2015-12-31,c6,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2M5L2FkLzY0LzU5NTEtNDVmYi05ODZiLWNmNWQ1ZWU5ZDA4MA.xhtml,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzEzLzc2L2U0LzUxMmMtNDk5YS05ZjQzLWRmZjdlY2FiNjBhNw.pdf,http://regnskaber.virk.dk/45068562/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzUwL2Q1L2I5LzNmODMtNGQ1OS05N2FlLTQxNTFlYTAwNTEwOA.xml,true,Danmark,DK,Farum,3520.0,"7, 1",RÃ¥dhustorvet,BjÃ¦verskov,4632.0,122.0,LÃ¦skovvej,3520 Farum,RÃ¥dhustorvet 7,Til ejeren af DPH Diamantboring ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-27,2016-06-27,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualaktiver.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er diamantboring.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen af selskabets aktiver er pantsat eller stillet til sikkerhed for gÃ¦ld..</p>",,,26586054.0,1004021679.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bodil Bagh,Dennis Peter Humphrys,Dennis Peter Humphrys,DPH DIAMANTBORING ApS,Bodil Bagh,,0.0,0.0,BjÃ¦verskov,2014-01-01,2014-12-31,,,,0.0,0.0,,2015-12-31,2015-01-01,,,false,false,0.0,2016-06-27,Farum,Direktionen har fravalgt revision for det kommende Ã¥r. Direktionen anser stadig betingelserne for at undlade revision for opfyldt.,,26367756.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22797563,indberetninger-20180424,2.5949402000000004,26586054.0,,2018-03-29T15:36:37.434Z,2016-06-30T13:43:35.906Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-55-FW,2016-06-30T13:43:36.090Z,814660.0,65055.0,250000.0,671214.0,31009.0,131687.0,143446.0,814660.0,682973.0,143446.0,433211.0,143446.0,-118313.0,682973.0,606159.0,0.0,96809.0,152953.0,575150.0,,
