entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPrepaymentsReceivedFromCustomers,ShorttermTaxPayables,ShorttermTradePayables
28969007,2017-07-01,2018-06-30,c3,http://regnskaber.virk.dk/70096982/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2UwLzNiLzU5LzBmYmUtNDQyMy1iZGFhLTNhMzE3ZGE1NDRlNw.xhtml,http://regnskaber.virk.dk/70096982/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzFjLzlhLzk5LzlkMjItNDBlYy1iN2I2LTMyYzcwNjA5Njc5ZQ.pdf,http://regnskaber.virk.dk/70096982/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2YwLzk1LzFlL2FmMTQtNDhlYi1hOGI1LWUxMjFmZjYxNjJhZg.xml,true,Roskilde,4000.0,17.0,Lillevangsvej,"4000, Roskilde",Vinkelvej 3,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-20,2019-10-21,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Realkreditinstitut har pant i ejendom.</p>",108841.0,28846225.0,28969007.0,mne16913,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,Bo Gehl Jensen,Bo Gehl Jensen,HR Revision,BGJ EJENDOMME ApS,HR Revision,25297.0,Roskilde,2017-07-01,2018-06-30,56233.0,83543.0,108840.0,2019-06-30,2018-07-01,false,2019-10-20,HR Revision,27310.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27939337,indberetninger-20180424,2.5955422,28969007.0,AW3umUTkIXJRhhXBOxnn,2019-10-21T13:55:07.669Z,2019-10-21T13:54:44.456Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CS-99-PN,2019-10-21T13:54:44.669Z,,,,,,,,,,,,,,,,,,
28969007,2017-07-01,2018-06-30,c5,http://regnskaber.virk.dk/70096982/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2UwLzNiLzU5LzBmYmUtNDQyMy1iZGFhLTNhMzE3ZGE1NDRlNw.xhtml,http://regnskaber.virk.dk/70096982/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzFjLzlhLzk5LzlkMjItNDBlYy1iN2I2LTMyYzcwNjA5Njc5ZQ.pdf,http://regnskaber.virk.dk/70096982/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2YwLzk1LzFlL2FmMTQtNDhlYi1hOGI1LWUxMjFmZjYxNjJhZg.xml,true,Roskilde,4000.0,17.0,Lillevangsvej,"4000, Roskilde",Vinkelvej 3,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-20,2019-10-21,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Realkreditinstitut har pant i ejendom.</p>",,28846225.0,28969007.0,mne16913,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,Bo Gehl Jensen,Bo Gehl Jensen,HR Revision,BGJ EJENDOMME ApS,HR Revision,,Roskilde,2017-07-01,2018-06-30,56233.0,,,2019-06-30,2018-07-01,false,2019-10-20,HR Revision,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27939337,indberetninger-20180424,2.5955422,28969007.0,AW3umUTkIXJRhhXBOxnn,2019-10-21T13:55:07.669Z,2019-10-21T13:54:44.456Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CS-99-PN,2019-10-21T13:54:44.669Z,,,,,,,,,,,,,,,,,,
28969007,2018-06-30,2018-06-30,c7,http://regnskaber.virk.dk/70096982/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2UwLzNiLzU5LzBmYmUtNDQyMy1iZGFhLTNhMzE3ZGE1NDRlNw.xhtml,http://regnskaber.virk.dk/70096982/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzFjLzlhLzk5LzlkMjItNDBlYy1iN2I2LTMyYzcwNjA5Njc5ZQ.pdf,http://regnskaber.virk.dk/70096982/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2YwLzk1LzFlL2FmMTQtNDhlYi1hOGI1LWUxMjFmZjYxNjJhZg.xml,true,Roskilde,4000.0,17.0,Lillevangsvej,"4000, Roskilde",Vinkelvej 3,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-20,2019-10-21,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Realkreditinstitut har pant i ejendom.</p>",,28846225.0,28969007.0,mne16913,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,Bo Gehl Jensen,Bo Gehl Jensen,HR Revision,BGJ EJENDOMME ApS,HR Revision,,Roskilde,2017-07-01,2018-06-30,,,,2019-06-30,2018-07-01,false,2019-10-20,HR Revision,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27939337,indberetninger-20180424,2.5955422,28969007.0,AW3umUTkIXJRhhXBOxnn,2019-10-21T13:55:07.669Z,2019-10-21T13:54:44.456Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CS-99-PN,2019-10-21T13:54:44.669Z,5697093.0,-2907.0,125000.0,-2907.0,-155829.0,5700000.0,5697093.0,5852922.0,2567818.0,2567818.0,5700000.0,5700000.0,-280829.0,3285104.0,3235296.0,22050.0,19758.0,8000.0
28969007,2018-07-01,2019-06-30,c0,http://regnskaber.virk.dk/70096982/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2UwLzNiLzU5LzBmYmUtNDQyMy1iZGFhLTNhMzE3ZGE1NDRlNw.xhtml,http://regnskaber.virk.dk/70096982/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzFjLzlhLzk5LzlkMjItNDBlYy1iN2I2LTMyYzcwNjA5Njc5ZQ.pdf,http://regnskaber.virk.dk/70096982/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2YwLzk1LzFlL2FmMTQtNDhlYi1hOGI1LWUxMjFmZjYxNjJhZg.xml,true,Roskilde,4000.0,17.0,Lillevangsvej,"4000, Roskilde",Vinkelvej 3,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-20,2019-10-21,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Realkreditinstitut har pant i ejendom.</p>",194141.0,28846225.0,28969007.0,mne16913,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,Bo Gehl Jensen,Bo Gehl Jensen,HR Revision,BGJ EJENDOMME ApS,HR Revision,21609.0,Roskilde,2017-07-01,2018-06-30,142516.0,172532.0,194141.0,2019-06-30,2018-07-01,false,2019-10-20,HR Revision,30016.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27939337,indberetninger-20180424,2.5955422,28969007.0,AW3umUTkIXJRhhXBOxnn,2019-10-21T13:55:07.669Z,2019-10-21T13:54:44.456Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CS-99-PN,2019-10-21T13:54:44.669Z,,,,,,,,,,,,,,,,,,
28969007,2018-07-01,2019-06-30,c1,http://regnskaber.virk.dk/70096982/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2UwLzNiLzU5LzBmYmUtNDQyMy1iZGFhLTNhMzE3ZGE1NDRlNw.xhtml,http://regnskaber.virk.dk/70096982/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzFjLzlhLzk5LzlkMjItNDBlYy1iN2I2LTMyYzcwNjA5Njc5ZQ.pdf,http://regnskaber.virk.dk/70096982/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2YwLzk1LzFlL2FmMTQtNDhlYi1hOGI1LWUxMjFmZjYxNjJhZg.xml,true,Roskilde,4000.0,17.0,Lillevangsvej,"4000, Roskilde",Vinkelvej 3,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-20,2019-10-21,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Realkreditinstitut har pant i ejendom.</p>",,28846225.0,28969007.0,mne16913,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,Bo Gehl Jensen,Bo Gehl Jensen,HR Revision,BGJ EJENDOMME ApS,HR Revision,,Roskilde,2017-07-01,2018-06-30,,,,2019-06-30,2018-07-01,false,2019-10-20,HR Revision,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27939337,indberetninger-20180424,2.5955422,28969007.0,AW3umUTkIXJRhhXBOxnn,2019-10-21T13:55:07.669Z,2019-10-21T13:54:44.456Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CS-99-PN,2019-10-21T13:54:44.669Z,,,,,,,,,,,,,,,,,,
28969007,2018-07-01,2019-06-30,c2,http://regnskaber.virk.dk/70096982/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2UwLzNiLzU5LzBmYmUtNDQyMy1iZGFhLTNhMzE3ZGE1NDRlNw.xhtml,http://regnskaber.virk.dk/70096982/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzFjLzlhLzk5LzlkMjItNDBlYy1iN2I2LTMyYzcwNjA5Njc5ZQ.pdf,http://regnskaber.virk.dk/70096982/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2YwLzk1LzFlL2FmMTQtNDhlYi1hOGI1LWUxMjFmZjYxNjJhZg.xml,true,Roskilde,4000.0,17.0,Lillevangsvej,"4000, Roskilde",Vinkelvej 3,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-20,2019-10-21,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Realkreditinstitut har pant i ejendom.</p>",,28846225.0,28969007.0,mne16913,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,Bo Gehl Jensen,Bo Gehl Jensen,HR Revision,BGJ EJENDOMME ApS,HR Revision,,Roskilde,2017-07-01,2018-06-30,,,,2019-06-30,2018-07-01,false,2019-10-20,HR Revision,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27939337,indberetninger-20180424,2.5955422,28969007.0,AW3umUTkIXJRhhXBOxnn,2019-10-21T13:55:07.669Z,2019-10-21T13:54:44.456Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CS-99-PN,2019-10-21T13:54:44.669Z,,,,,,,,,,,,,,,,,,
28969007,2018-07-01,2019-06-30,c4,http://regnskaber.virk.dk/70096982/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2UwLzNiLzU5LzBmYmUtNDQyMy1iZGFhLTNhMzE3ZGE1NDRlNw.xhtml,http://regnskaber.virk.dk/70096982/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzFjLzlhLzk5LzlkMjItNDBlYy1iN2I2LTMyYzcwNjA5Njc5ZQ.pdf,http://regnskaber.virk.dk/70096982/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2YwLzk1LzFlL2FmMTQtNDhlYi1hOGI1LWUxMjFmZjYxNjJhZg.xml,true,Roskilde,4000.0,17.0,Lillevangsvej,"4000, Roskilde",Vinkelvej 3,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-20,2019-10-21,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Realkreditinstitut har pant i ejendom.</p>",,28846225.0,28969007.0,mne16913,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,Bo Gehl Jensen,Bo Gehl Jensen,HR Revision,BGJ EJENDOMME ApS,HR Revision,,Roskilde,2017-07-01,2018-06-30,142516.0,,,2019-06-30,2018-07-01,false,2019-10-20,HR Revision,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27939337,indberetninger-20180424,2.5955422,28969007.0,AW3umUTkIXJRhhXBOxnn,2019-10-21T13:55:07.669Z,2019-10-21T13:54:44.456Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CS-99-PN,2019-10-21T13:54:44.669Z,,,,,,,,,,,,,,,,,,
28969007,2019-06-30,2019-06-30,c6,http://regnskaber.virk.dk/70096982/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2UwLzNiLzU5LzBmYmUtNDQyMy1iZGFhLTNhMzE3ZGE1NDRlNw.xhtml,http://regnskaber.virk.dk/70096982/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzFjLzlhLzk5LzlkMjItNDBlYy1iN2I2LTMyYzcwNjA5Njc5ZQ.pdf,http://regnskaber.virk.dk/70096982/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2YwLzk1LzFlL2FmMTQtNDhlYi1hOGI1LWUxMjFmZjYxNjJhZg.xml,true,Roskilde,4000.0,17.0,Lillevangsvej,"4000, Roskilde",Vinkelvej 3,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-20,2019-10-21,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Realkreditinstitut har pant i ejendom.</p>",,28846225.0,28969007.0,mne16913,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,Bo Gehl Jensen,Bo Gehl Jensen,HR Revision,BGJ EJENDOMME ApS,HR Revision,,Roskilde,2017-07-01,2018-06-30,,,,2019-06-30,2018-07-01,false,2019-10-20,HR Revision,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27939337,indberetninger-20180424,2.5955422,28969007.0,AW3umUTkIXJRhhXBOxnn,2019-10-21T13:55:07.669Z,2019-10-21T13:54:44.456Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CS-99-PN,2019-10-21T13:54:44.669Z,5711369.0,11369.0,125000.0,11369.0,2905893.0,5700000.0,5711369.0,2805476.0,2418928.0,2418928.0,5700000.0,5700000.0,2780893.0,386548.0,316090.0,22050.0,40408.0,8000.0
