entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,CashAndCashEquivalentsConcerningCashflowStatement,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEquity,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OpinionOnAuditedFinancialStatements,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,Adjustments,AdjustmentsForDecreaseIncreaseInWorkingCapital,AdjustmentsOfTaxExpense,AdjustmentsfInterestAndSimilarExpenses,AverageNumberOfEmployees,CashFlowFromOperatingActivitiesBeforeFinancialItems,CashFlowFromOrdinaryOperatingActivities,CashFlowsFromUsedInFinancingActivities,CashFlowsFromUsedInInvestingActivities,CashFlowsFromUsedInOperatingActivities,DecreaseIncreaseInInventories,DecreaseIncreaseInReceivables,DecreaseIncreaseInTradePayables,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssets,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DividendPaidCashFlow,EmployeeBenefitsExpense,GrossProfitLoss,IncomeTaxesPaidRefundClassifiedAsOperatingActivities,InterestPaidClassifiedAsOperatingActivities,NetIncreaseDecreaseInCashAndCashEquivalents,OtherFinanceExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermDebtToBanksCashFlowsStatement,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,WorkInProgress,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameAndSurnameOfMemberOfSupervisoryBoard
25944364,2015-10-01,2015-10-01,c405,,http://regnskaber.virk.dk/46344952/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzI0LzVjLzg3LzkyZDItNDQwMS1hMDJmLWIwZGM5MzZiNmNmMw.pdf,http://regnskaber.virk.dk/46344952/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzBjLzdlLzU1L2FmYWUtNGZiMS04NDFmLThlYWU1ZGQ4NWE2OQ.xml,326568.0,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,22.0,Dalgasgade,Sunds,7451.0,12.0,Navervej,"7400, Herning","Industrivej Nord, 15",aktionÃ¦ren,-3302718.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-14,2017-12-14,2001-03-12,2017-12-20,298104.0,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer  mv.",www.vangard.dk,15807776.0,25944364.0,15807776.0,mne31426,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2016/17 for Vangard Retail A/S.,"Vi har revideret Ã¥rsregnskabet for Vangard Retail A/S for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance, pengestrÃ¸msopgÃ¸relse og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Bo Vang,Bo Vang,"Partner Revision, statsautoriseret revisionsaktieselskab",Sydbank,Vangard Retail A/S,"Partner Revision, statsautoriseret revisionsaktieselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 i overensstemmelse med Ã¥rsregnskabsloven.",Sunds,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-09-30,2016-10-01,2017-12-14,Herning,97 12 50 22,96 29 21 10,RevisionspÃ¥tegning,urn:ofk:oid:24879938,indberetninger-20180424,2.5124211,25944364.0,,2018-03-28T05:55:14.143Z,2017-12-21T14:51:58.824Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-74-RZ,2017-12-21T14:51:59.334Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25944364,2015-10-01,2015-10-01,c704,,http://regnskaber.virk.dk/46344952/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzI0LzVjLzg3LzkyZDItNDQwMS1hMDJmLWIwZGM5MzZiNmNmMw.pdf,http://regnskaber.virk.dk/46344952/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzBjLzdlLzU1L2FmYWUtNGZiMS04NDFmLThlYWU1ZGQ4NWE2OQ.xml,326568.0,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,22.0,Dalgasgade,Sunds,7451.0,12.0,Navervej,"7400, Herning","Industrivej Nord, 15",aktionÃ¦ren,,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-14,2017-12-14,2001-03-12,2017-12-20,298104.0,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer  mv.",www.vangard.dk,15807776.0,25944364.0,15807776.0,mne31426,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2016/17 for Vangard Retail A/S.,"Vi har revideret Ã¥rsregnskabet for Vangard Retail A/S for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance, pengestrÃ¸msopgÃ¸relse og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Bo Vang,Bo Vang,"Partner Revision, statsautoriseret revisionsaktieselskab",Sydbank,Vangard Retail A/S,"Partner Revision, statsautoriseret revisionsaktieselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 i overensstemmelse med Ã¥rsregnskabsloven.",Sunds,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-09-30,2016-10-01,2017-12-14,Herning,97 12 50 22,96 29 21 10,RevisionspÃ¥tegning,urn:ofk:oid:24879938,indberetninger-20180424,2.5124211,25944364.0,,2018-03-28T05:55:14.143Z,2017-12-21T14:51:58.824Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-74-RZ,2017-12-21T14:51:59.334Z,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25944364,2015-10-01,2015-10-01,c725,,http://regnskaber.virk.dk/46344952/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzI0LzVjLzg3LzkyZDItNDQwMS1hMDJmLWIwZGM5MzZiNmNmMw.pdf,http://regnskaber.virk.dk/46344952/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzBjLzdlLzU1L2FmYWUtNGZiMS04NDFmLThlYWU1ZGQ4NWE2OQ.xml,326568.0,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,22.0,Dalgasgade,Sunds,7451.0,12.0,Navervej,"7400, Herning","Industrivej Nord, 15",aktionÃ¦ren,,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-14,2017-12-14,2001-03-12,2017-12-20,298104.0,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer  mv.",www.vangard.dk,15807776.0,25944364.0,15807776.0,mne31426,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2016/17 for Vangard Retail A/S.,"Vi har revideret Ã¥rsregnskabet for Vangard Retail A/S for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance, pengestrÃ¸msopgÃ¸relse og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Bo Vang,Bo Vang,"Partner Revision, statsautoriseret revisionsaktieselskab",Sydbank,Vangard Retail A/S,"Partner Revision, statsautoriseret revisionsaktieselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 i overensstemmelse med Ã¥rsregnskabsloven.",Sunds,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-09-30,2016-10-01,2017-12-14,Herning,97 12 50 22,96 29 21 10,RevisionspÃ¥tegning,urn:ofk:oid:24879938,indberetninger-20180424,2.5124211,25944364.0,,2018-03-28T05:55:14.143Z,2017-12-21T14:51:58.824Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-74-RZ,2017-12-21T14:51:59.334Z,41925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25944364,2015-10-01,2015-10-01,c728,,http://regnskaber.virk.dk/46344952/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzI0LzVjLzg3LzkyZDItNDQwMS1hMDJmLWIwZGM5MzZiNmNmMw.pdf,http://regnskaber.virk.dk/46344952/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzBjLzdlLzU1L2FmYWUtNGZiMS04NDFmLThlYWU1ZGQ4NWE2OQ.xml,326568.0,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,22.0,Dalgasgade,Sunds,7451.0,12.0,Navervej,"7400, Herning","Industrivej Nord, 15",aktionÃ¦ren,,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-14,2017-12-14,2001-03-12,2017-12-20,298104.0,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer  mv.",www.vangard.dk,15807776.0,25944364.0,15807776.0,mne31426,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2016/17 for Vangard Retail A/S.,"Vi har revideret Ã¥rsregnskabet for Vangard Retail A/S for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance, pengestrÃ¸msopgÃ¸relse og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Bo Vang,Bo Vang,"Partner Revision, statsautoriseret revisionsaktieselskab",Sydbank,Vangard Retail A/S,"Partner Revision, statsautoriseret revisionsaktieselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 i overensstemmelse med Ã¥rsregnskabsloven.",Sunds,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-09-30,2016-10-01,2017-12-14,Herning,97 12 50 22,96 29 21 10,RevisionspÃ¥tegning,urn:ofk:oid:24879938,indberetninger-20180424,2.5124211,25944364.0,,2018-03-28T05:55:14.143Z,2017-12-21T14:51:58.824Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-74-RZ,2017-12-21T14:51:59.334Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25944364,2015-10-01,2016-09-30,c106,,http://regnskaber.virk.dk/46344952/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzI0LzVjLzg3LzkyZDItNDQwMS1hMDJmLWIwZGM5MzZiNmNmMw.pdf,http://regnskaber.virk.dk/46344952/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzBjLzdlLzU1L2FmYWUtNGZiMS04NDFmLThlYWU1ZGQ4NWE2OQ.xml,326568.0,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,22.0,Dalgasgade,Sunds,7451.0,12.0,Navervej,"7400, Herning","Industrivej Nord, 15",aktionÃ¦ren,,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-14,2017-12-14,2001-03-12,2017-12-20,298104.0,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer  mv.",www.vangard.dk,15807776.0,25944364.0,15807776.0,mne31426,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2016/17 for Vangard Retail A/S.,"Vi har revideret Ã¥rsregnskabet for Vangard Retail A/S for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance, pengestrÃ¸msopgÃ¸relse og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Bo Vang,Bo Vang,"Partner Revision, statsautoriseret revisionsaktieselskab",Sydbank,Vangard Retail A/S,"Partner Revision, statsautoriseret revisionsaktieselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 i overensstemmelse med Ã¥rsregnskabsloven.",Sunds,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-09-30,2016-10-01,2017-12-14,Herning,97 12 50 22,96 29 21 10,RevisionspÃ¥tegning,urn:ofk:oid:24879938,indberetninger-20180424,2.5124211,25944364.0,,2018-03-28T05:55:14.143Z,2017-12-21T14:51:58.824Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-74-RZ,2017-12-21T14:51:59.334Z,,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25944364,2015-10-01,2016-09-30,c120,,http://regnskaber.virk.dk/46344952/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzI0LzVjLzg3LzkyZDItNDQwMS1hMDJmLWIwZGM5MzZiNmNmMw.pdf,http://regnskaber.virk.dk/46344952/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzBjLzdlLzU1L2FmYWUtNGZiMS04NDFmLThlYWU1ZGQ4NWE2OQ.xml,326568.0,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,22.0,Dalgasgade,Sunds,7451.0,12.0,Navervej,"7400, Herning","Industrivej Nord, 15",aktionÃ¦ren,,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-14,2017-12-14,2001-03-12,2017-12-20,298104.0,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer  mv.",www.vangard.dk,15807776.0,25944364.0,15807776.0,mne31426,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2016/17 for Vangard Retail A/S.,"Vi har revideret Ã¥rsregnskabet for Vangard Retail A/S for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance, pengestrÃ¸msopgÃ¸relse og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Bo Vang,Bo Vang,"Partner Revision, statsautoriseret revisionsaktieselskab",Sydbank,Vangard Retail A/S,"Partner Revision, statsautoriseret revisionsaktieselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 i overensstemmelse med Ã¥rsregnskabsloven.",Sunds,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-09-30,2016-10-01,2017-12-14,Herning,97 12 50 22,96 29 21 10,RevisionspÃ¥tegning,urn:ofk:oid:24879938,indberetninger-20180424,2.5124211,25944364.0,,2018-03-28T05:55:14.143Z,2017-12-21T14:51:58.824Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-74-RZ,2017-12-21T14:51:59.334Z,,1258429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25944364,2015-10-01,2016-09-30,c3,,http://regnskaber.virk.dk/46344952/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzI0LzVjLzg3LzkyZDItNDQwMS1hMDJmLWIwZGM5MzZiNmNmMw.pdf,http://regnskaber.virk.dk/46344952/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzBjLzdlLzU1L2FmYWUtNGZiMS04NDFmLThlYWU1ZGQ4NWE2OQ.xml,326568.0,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,22.0,Dalgasgade,Sunds,7451.0,12.0,Navervej,"7400, Herning","Industrivej Nord, 15",aktionÃ¦ren,,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-14,2017-12-14,2001-03-12,2017-12-20,298104.0,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer  mv.",www.vangard.dk,15807776.0,25944364.0,15807776.0,mne31426,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2016/17 for Vangard Retail A/S.,"Vi har revideret Ã¥rsregnskabet for Vangard Retail A/S for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance, pengestrÃ¸msopgÃ¸relse og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Bo Vang,Bo Vang,"Partner Revision, statsautoriseret revisionsaktieselskab",Sydbank,Vangard Retail A/S,"Partner Revision, statsautoriseret revisionsaktieselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 i overensstemmelse med Ã¥rsregnskabsloven.",Sunds,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-09-30,2016-10-01,2017-12-14,Herning,97 12 50 22,96 29 21 10,RevisionspÃ¥tegning,urn:ofk:oid:24879938,indberetninger-20180424,2.5124211,25944364.0,,2018-03-28T05:55:14.143Z,2017-12-21T14:51:58.824Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-74-RZ,2017-12-21T14:51:59.334Z,,1458429.0,885895.0,-562352.0,368292.0,239864.0,12.0,1781972.0,1542109.0,0.0,-77804.0,1303349.0,-1261484.0,-481277.0,1180409.0,277739.0,412760.0,0.0,3743139.0,6222484.0,238760.0,239863.0,1225545.0,239864.0,57595.0,1826721.0,2066585.0,77804.0,148297.0,368292.0,3537247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
