entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradeReceivables
35039333,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/33393053/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2NjLzdlL2UzLzcxYTQtNDdjNS05NWY0LTA2YTlkYTBhYjY5Zg.xhtml,http://regnskaber.virk.dk/33393053/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzBkL2Q4L2ZjL2MyZmUtNDBhNC04YzFjLTVmZjQ4Mzc2Nzc5YQ.pdf,http://regnskaber.virk.dk/33393053/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzY1Lzk3Lzk4L2M5NzAtNGFiMS05N2RhLTIxYzFiNzE1NWE5OQ.xml,true,LÃ¸gstrup,8831.0,146.0,LÃ¦rkebakken,8831 LÃ¸gstrup,LÃ¦rkebakken 146,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-06,2019-06-06,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet bestÃ¥r i kÃ¸b og salg af IT-udstyr.</p>",3243.0,35039333.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Bang,Lars Bang,BANG TRADING ApS,Lars Bang,21.0,12014.0,LÃ¸gstrup,2017-01-01,2017-12-31,15236.0,15236.0,3243.0,2018-12-31,2018-01-01,false,0.0,false,false,Ingen bistand,urn:ofk:oid:27435477,indberetninger-20180424,2.5928001,35039333.0,AWsuSU4hRYGX6_YTIg4f,2019-06-06T19:35:19.462Z,2019-06-06T19:34:43.641Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BL-01-YJ,2019-06-06T19:34:43.943Z,,,,,,,,,,,,,
35039333,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/33393053/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2NjLzdlL2UzLzcxYTQtNDdjNS05NWY0LTA2YTlkYTBhYjY5Zg.xhtml,http://regnskaber.virk.dk/33393053/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzBkL2Q4L2ZjL2MyZmUtNDBhNC04YzFjLTVmZjQ4Mzc2Nzc5YQ.pdf,http://regnskaber.virk.dk/33393053/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzY1Lzk3Lzk4L2M5NzAtNGFiMS05N2RhLTIxYzFiNzE1NWE5OQ.xml,true,LÃ¸gstrup,8831.0,146.0,LÃ¦rkebakken,8831 LÃ¸gstrup,LÃ¦rkebakken 146,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-06,2019-06-06,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet bestÃ¥r i kÃ¸b og salg af IT-udstyr.</p>",,35039333.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Bang,Lars Bang,BANG TRADING ApS,Lars Bang,21.0,12014.0,LÃ¸gstrup,2017-01-01,2017-12-31,15236.0,,,2018-12-31,2018-01-01,false,0.0,false,false,Ingen bistand,urn:ofk:oid:27435477,indberetninger-20180424,2.5928001,35039333.0,AWsuSU4hRYGX6_YTIg4f,2019-06-06T19:35:19.462Z,2019-06-06T19:34:43.641Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BL-01-YJ,2019-06-06T19:34:43.943Z,,,,,,,,,,,,,
35039333,2017-12-31,2017-12-31,c6,http://regnskaber.virk.dk/33393053/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2NjLzdlL2UzLzcxYTQtNDdjNS05NWY0LTA2YTlkYTBhYjY5Zg.xhtml,http://regnskaber.virk.dk/33393053/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzBkL2Q4L2ZjL2MyZmUtNDBhNC04YzFjLTVmZjQ4Mzc2Nzc5YQ.pdf,http://regnskaber.virk.dk/33393053/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzY1Lzk3Lzk4L2M5NzAtNGFiMS05N2RhLTIxYzFiNzE1NWE5OQ.xml,true,LÃ¸gstrup,8831.0,146.0,LÃ¦rkebakken,8831 LÃ¸gstrup,LÃ¦rkebakken 146,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-06,2019-06-06,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet bestÃ¥r i kÃ¸b og salg af IT-udstyr.</p>",,35039333.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Bang,Lars Bang,BANG TRADING ApS,Lars Bang,21.0,12014.0,LÃ¸gstrup,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,0.0,false,false,Ingen bistand,urn:ofk:oid:27435477,indberetninger-20180424,2.5928001,35039333.0,AWsuSU4hRYGX6_YTIg4f,2019-06-06T19:35:19.462Z,2019-06-06T19:34:43.641Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BL-01-YJ,2019-06-06T19:34:43.943Z,79353.0,17615.0,80000.0,79353.0,78675.0,79353.0,678.0,678.0,53010.0,-1325.0,678.0,61738.0,8728.0
35039333,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/33393053/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2NjLzdlL2UzLzcxYTQtNDdjNS05NWY0LTA2YTlkYTBhYjY5Zg.xhtml,http://regnskaber.virk.dk/33393053/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzBkL2Q4L2ZjL2MyZmUtNDBhNC04YzFjLTVmZjQ4Mzc2Nzc5YQ.pdf,http://regnskaber.virk.dk/33393053/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzY1Lzk3Lzk4L2M5NzAtNGFiMS05N2RhLTIxYzFiNzE1NWE5OQ.xml,true,LÃ¸gstrup,8831.0,146.0,LÃ¦rkebakken,8831 LÃ¸gstrup,LÃ¦rkebakken 146,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-06,2019-06-06,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet bestÃ¥r i kÃ¸b og salg af IT-udstyr.</p>",-11348.0,35039333.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Bang,Lars Bang,BANG TRADING ApS,Lars Bang,21.0,12014.0,LÃ¸gstrup,2017-01-01,2017-12-31,-11348.0,-11348.0,-11348.0,2018-12-31,2018-01-01,false,0.0,false,false,Ingen bistand,urn:ofk:oid:27435477,indberetninger-20180424,2.5928001,35039333.0,AWsuSU4hRYGX6_YTIg4f,2019-06-06T19:35:19.462Z,2019-06-06T19:34:43.641Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BL-01-YJ,2019-06-06T19:34:43.943Z,,,,,,,,,,,,,
35039333,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/33393053/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2NjLzdlL2UzLzcxYTQtNDdjNS05NWY0LTA2YTlkYTBhYjY5Zg.xhtml,http://regnskaber.virk.dk/33393053/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzBkL2Q4L2ZjL2MyZmUtNDBhNC04YzFjLTVmZjQ4Mzc2Nzc5YQ.pdf,http://regnskaber.virk.dk/33393053/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzY1Lzk3Lzk4L2M5NzAtNGFiMS05N2RhLTIxYzFiNzE1NWE5OQ.xml,true,LÃ¸gstrup,8831.0,146.0,LÃ¦rkebakken,8831 LÃ¸gstrup,LÃ¦rkebakken 146,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-06,2019-06-06,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet bestÃ¥r i kÃ¸b og salg af IT-udstyr.</p>",,35039333.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Bang,Lars Bang,BANG TRADING ApS,Lars Bang,21.0,12014.0,LÃ¸gstrup,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,0.0,false,false,Ingen bistand,urn:ofk:oid:27435477,indberetninger-20180424,2.5928001,35039333.0,AWsuSU4hRYGX6_YTIg4f,2019-06-06T19:35:19.462Z,2019-06-06T19:34:43.641Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BL-01-YJ,2019-06-06T19:34:43.943Z,,,,,,,,,,,,,
35039333,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/33393053/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2NjLzdlL2UzLzcxYTQtNDdjNS05NWY0LTA2YTlkYTBhYjY5Zg.xhtml,http://regnskaber.virk.dk/33393053/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzBkL2Q4L2ZjL2MyZmUtNDBhNC04YzFjLTVmZjQ4Mzc2Nzc5YQ.pdf,http://regnskaber.virk.dk/33393053/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzY1Lzk3Lzk4L2M5NzAtNGFiMS05N2RhLTIxYzFiNzE1NWE5OQ.xml,true,LÃ¸gstrup,8831.0,146.0,LÃ¦rkebakken,8831 LÃ¸gstrup,LÃ¦rkebakken 146,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-06,2019-06-06,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet bestÃ¥r i kÃ¸b og salg af IT-udstyr.</p>",,35039333.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Bang,Lars Bang,BANG TRADING ApS,Lars Bang,21.0,12014.0,LÃ¸gstrup,2017-01-01,2017-12-31,-11348.0,,,2018-12-31,2018-01-01,false,0.0,false,false,Ingen bistand,urn:ofk:oid:27435477,indberetninger-20180424,2.5928001,35039333.0,AWsuSU4hRYGX6_YTIg4f,2019-06-06T19:35:19.462Z,2019-06-06T19:34:43.641Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BL-01-YJ,2019-06-06T19:34:43.943Z,,,,,,,,,,,,,
35039333,2018-12-31,2018-12-31,c5,http://regnskaber.virk.dk/33393053/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2NjLzdlL2UzLzcxYTQtNDdjNS05NWY0LTA2YTlkYTBhYjY5Zg.xhtml,http://regnskaber.virk.dk/33393053/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzBkL2Q4L2ZjL2MyZmUtNDBhNC04YzFjLTVmZjQ4Mzc2Nzc5YQ.pdf,http://regnskaber.virk.dk/33393053/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzY1Lzk3Lzk4L2M5NzAtNGFiMS05N2RhLTIxYzFiNzE1NWE5OQ.xml,true,LÃ¸gstrup,8831.0,146.0,LÃ¦rkebakken,8831 LÃ¸gstrup,LÃ¦rkebakken 146,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-06,2019-06-06,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet bestÃ¥r i kÃ¸b og salg af IT-udstyr.</p>",,35039333.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Bang,Lars Bang,BANG TRADING ApS,Lars Bang,21.0,12014.0,LÃ¸gstrup,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,0.0,false,false,Ingen bistand,urn:ofk:oid:27435477,indberetninger-20180424,2.5928001,35039333.0,AWsuSU4hRYGX6_YTIg4f,2019-06-06T19:35:19.462Z,2019-06-06T19:34:43.641Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BL-01-YJ,2019-06-06T19:34:43.943Z,85827.0,82049.0,80000.0,85827.0,67327.0,85827.0,18500.0,18500.0,3778.0,-12673.0,18500.0,3778.0,0.0
