entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DisposalsOfIntangibleAssets,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,ImpairmentLossesAndAmortisationOfDisposedIntangibleAssets,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,EmployeeBenefitsExpense,EmployeeExpensesTransferredToAssets,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,OtherAdjustmentsOfFinanceExpenses,OtherAdjustmentsOfFinanceIncome,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpense,WagesAndSalaries,NominalValueOfIssuedShares,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherProvisions,OtherShorttermPayables,OtherShorttermReceivables,Provisions,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AddressOfReportingEntityDistrictName,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfExpectedDevelopment,DescriptionOfMethodsOfDividends,DescriptionOfMethodsOfLeases,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEmployeeBenefitExpense,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfGrossProfitLoss,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfReceivables,DescriptionOfSignificantEventsOccurringAfterEndOfReportingPeriod,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,IdentificationOfApprovedAnnualReport,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,AddressOfAuditorDistrictName,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,IncreaseOfCapital,NameAndSurnameOfMemberOfExecutiveBoard,NumberOfIssuedShares
32891802,2017-01-01,2017-01-01,c393,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzUzLzBjL2I0LzhlZDUtNDM5Ny1hZjU4LTE1YmQ5OWRmODczMg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk5L2E5LzEwLzAwMjMtNDA0Zi05NDlmLTRkOWRlNmQ4NzVlYQ.xml,true,8100.0,25.0,5210.0,47.0,2018-04-09,2018-04-09,2010-05-06,2018-04-09,11009772.0,10775000.0,30700228.0,32891802.0,30700228.0,-11009772.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-04-09,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25463063,indberetninger-20180424,2.5124402000000003,32891802.0,AWNj5Vxxx8uVRSOdghcg,2018-05-15T13:03:46.033Z,2018-05-15T13:02:42.775Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-49-VF,2018-05-15T13:02:43.099Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2017-01-01,2017-01-01,c396,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzUzLzBjL2I0LzhlZDUtNDM5Ny1hZjU4LTE1YmQ5OWRmODczMg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk5L2E5LzEwLzAwMjMtNDA0Zi05NDlmLTRkOWRlNmQ4NzVlYQ.xml,true,8100.0,25.0,5210.0,47.0,2018-04-09,2018-04-09,2010-05-06,2018-04-09,11009772.0,10775000.0,30700228.0,32891802.0,30700228.0,-11009772.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-04-09,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25463063,indberetninger-20180424,2.5124402000000003,32891802.0,AWNj5Vxxx8uVRSOdghcg,2018-05-15T13:03:46.033Z,2018-05-15T13:02:42.775Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-49-VF,2018-05-15T13:02:43.099Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2017-01-01,2017-01-01,c399,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzUzLzBjL2I0LzhlZDUtNDM5Ny1hZjU4LTE1YmQ5OWRmODczMg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk5L2E5LzEwLzAwMjMtNDA0Zi05NDlmLTRkOWRlNmQ4NzVlYQ.xml,true,8100.0,25.0,5210.0,47.0,2018-04-09,2018-04-09,2010-05-06,2018-04-09,11009772.0,10775000.0,30700228.0,32891802.0,30700228.0,-11009772.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-04-09,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25463063,indberetninger-20180424,2.5124402000000003,32891802.0,AWNj5Vxxx8uVRSOdghcg,2018-05-15T13:03:46.033Z,2018-05-15T13:02:42.775Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-49-VF,2018-05-15T13:02:43.099Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2017-01-01,2017-01-01,c402,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzUzLzBjL2I0LzhlZDUtNDM5Ny1hZjU4LTE1YmQ5OWRmODczMg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk5L2E5LzEwLzAwMjMtNDA0Zi05NDlmLTRkOWRlNmQ4NzVlYQ.xml,true,8100.0,25.0,5210.0,47.0,2018-04-09,2018-04-09,2010-05-06,2018-04-09,11009772.0,1000000.0,30700228.0,32891802.0,30700228.0,-11009772.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-04-09,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25463063,indberetninger-20180424,2.5124402000000003,32891802.0,AWNj5Vxxx8uVRSOdghcg,2018-05-15T13:03:46.033Z,2018-05-15T13:02:42.775Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-49-VF,2018-05-15T13:02:43.099Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2017-01-01,2017-12-31,c1,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzUzLzBjL2I0LzhlZDUtNDM5Ny1hZjU4LTE1YmQ5OWRmODczMg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk5L2E5LzEwLzAwMjMtNDA0Zi05NDlmLTRkOWRlNmQ4NzVlYQ.xml,true,8100.0,25.0,5210.0,47.0,2018-04-09,2018-04-09,2010-05-06,2018-04-09,11009772.0,,30700228.0,32891802.0,30700228.0,-11009772.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-04-09,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25463063,indberetninger-20180424,2.5124402000000003,32891802.0,AWNj5Vxxx8uVRSOdghcg,2018-05-15T13:03:46.033Z,2018-05-15T13:02:42.775Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-49-VF,2018-05-15T13:02:43.099Z,908098.0,1.0,109599.0,0.0,-366826.0,297983.0,512258.0,4884.0,35.0,302867.0,512293.0,-266999.0,-476425.0,10654.0,-1175097.0,98945.0,,,,,,,,,,,,,,,,,,,,,,,,,,Odense NV,Tarupvej,"Postboks 330, 8100 Aarhus C",VÃ¦rkmestergade 25,Til den daglige ledelse i Hunter Douglas Architectural Projects Scandinavia ApS c/o W.H. Produkter A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.","Selskabets drift forventes ophÃ¸rt i lÃ¸bet af 2018, hvilket kommende Ã¥rs resultat vil vÃ¦re pÃ¥virket af.","ForeslÃ¥et udbytte indregnes som en forpligtelse pÃ¥ tidspunktet for vedtagelse pÃ¥ den ordinÃ¦re generalforsamling (deklareringstidspunktet). Udbytte, som forventes udbetalt for Ã¥ret, vises som en sÃ¦rskilt post under egenkapitalen.","Leasingkontrakter, hvor virksomheden ikke har alle vÃ¦sentlige fordele og risici forbundet med ejendomsretten, er operationel leasing. Ydelser i forbindelse med operationel leasing og Ã¸vrige lejekontrakter indregnes i resultatopgÃ¸relsen over kontraktens lÃ¸betid. Virksomhedens samlede forpligtelser vedrÃ¸rende operationelle leasing og lejekontrakter oplyses under eventualposter.","Personaleomkostninger omfatter lÃ¸n og gager, inklusive feriepenge og pensioner, samt andre omkostninger til social sikring m.v. til virksomhedens medarbejdere. I personaleomkostninger er fratrukket modtagne godtgÃ¸relser fra offentlige myndigheder.","Andre eksterne omkostninger omfatter omkostninger vedrÃ¸rende virksomhedens primÃ¦re aktivitet, der er afholdt i Ã¥rets lÃ¸b, herunder omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer, ydelser pÃ¥ operationelle leasingkontrakter m.v.","Finansielle indtÃ¦gter og omkostninger indregnes i resultatopgÃ¸relsen med de belÃ¸b, der vedrÃ¸rer regnskabsÃ¥ret. Finansielle poster omfatter renteindtÃ¦gter og -omkostninger samt tillÃ¦g og godtgÃ¸relse under acontoskatteordningen m.v.","I resultatopgÃ¸relsen er nettoomsÃ¦tning, Ã¦ndring i lagre af fÃ¦rdigvarer og varer under fremstilling, arbejde udfÃ¸rt for egen regning og opfÃ¸rt under aktiver, andre driftsindtÃ¦gter og eksterne omkostninger med henvisning til Ã¥rsregnskabslovens Â§ 32 sammendraget til Ã©n regnskabspost benÃ¦vnt bruttotab.","Tilgodehavender mÃ¥les til amortiseret kostpris, der sÃ¦dvanligvis svarer til nominel vÃ¦rdi. Der foretages nedskrivning til imÃ¸degÃ¥else af tab baseret pÃ¥ en objektiv indikation pÃ¥, at et tilgodehavende eller en gruppe af tilgodehavender er vÃ¦rdiforringet. Ned-skrivning foretages til nettorealisationsvÃ¦rdi, sÃ¥fremt denne er lavere end regnskabsmÃ¦ssig vÃ¦rdi.",Der er ikke efter balancedagen indtruffet begivenheder af vÃ¦sentlig betydning for virksomhedens finansielle stilling.,Virksomheden har ikke stillet pant eller anden sikkerhed i aktiver pr. 31. december 2017.,TilsynsrÃ¥d og direktion har dags dato behandlet og godkendt Ã¥rsrapporten for Hunter Douglas Architectural Projects Scandinavia ApS c/o W.H. Produkter A/S for regnskabsÃ¥ret 1. januar - 31. december 2017.,Ãrsrapporten for Hunter Douglas Architectural Projects Scandinavia ApS c/o W.H. Produkter A/S for 2017 er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for klasse B-virksomheder med tilvalg af visse bestemmelser for klasse C.,Ãrsrapport,"Det er endvidere vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lennart Roger Gustafsson,Nordea,Hunter Douglas Architectural Projects Scandinavia ApS,Ernst & Young Godkendt Revisionspartnerselskab,"Odense, den",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,"Aarhus, den","Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,,,,,,,,,,
32891802,2017-01-01,2017-12-31,c106,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzUzLzBjL2I0LzhlZDUtNDM5Ny1hZjU4LTE1YmQ5OWRmODczMg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk5L2E5LzEwLzAwMjMtNDA0Zi05NDlmLTRkOWRlNmQ4NzVlYQ.xml,true,8100.0,25.0,5210.0,47.0,2018-04-09,2018-04-09,2010-05-06,2018-04-09,11009772.0,,30700228.0,32891802.0,30700228.0,-11009772.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-04-09,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25463063,indberetninger-20180424,2.5124402000000003,32891802.0,AWNj5Vxxx8uVRSOdghcg,2018-05-15T13:03:46.033Z,2018-05-15T13:02:42.775Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-49-VF,2018-05-15T13:02:43.099Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aarhus C,VÃ¦rkmestergade,statsaut. revisor,mne32084,Henrik Andersen,Ernst & Young Godkendt Revisionspartnerselskab,,,,,
32891802,2017-01-01,2017-12-31,c137,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzUzLzBjL2I0LzhlZDUtNDM5Ny1hZjU4LTE1YmQ5OWRmODczMg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk5L2E5LzEwLzAwMjMtNDA0Zi05NDlmLTRkOWRlNmQ4NzVlYQ.xml,true,8100.0,25.0,5210.0,47.0,2018-04-09,2018-04-09,2010-05-06,2018-04-09,11009772.0,,30700228.0,32891802.0,30700228.0,-11009772.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-04-09,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25463063,indberetninger-20180424,2.5124402000000003,32891802.0,AWNj5Vxxx8uVRSOdghcg,2018-05-15T13:03:46.033Z,2018-05-15T13:02:42.775Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-49-VF,2018-05-15T13:02:43.099Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzUzLzBjL2I0LzhlZDUtNDM5Ny1hZjU4LTE1YmQ5OWRmODczMg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk5L2E5LzEwLzAwMjMtNDA0Zi05NDlmLTRkOWRlNmQ4NzVlYQ.xml,true,8100.0,25.0,5210.0,47.0,2018-04-09,2018-04-09,2010-05-06,2018-04-09,11009772.0,,30700228.0,32891802.0,30700228.0,-11009772.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-04-09,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25463063,indberetninger-20180424,2.5124402000000003,32891802.0,AWNj5Vxxx8uVRSOdghcg,2018-05-15T13:03:46.033Z,2018-05-15T13:02:42.775Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-49-VF,2018-05-15T13:02:43.099Z,908098.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2017-01-01,2017-12-31,c33,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzUzLzBjL2I0LzhlZDUtNDM5Ny1hZjU4LTE1YmQ5OWRmODczMg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk5L2E5LzEwLzAwMjMtNDA0Zi05NDlmLTRkOWRlNmQ4NzVlYQ.xml,true,8100.0,25.0,5210.0,47.0,2018-04-09,2018-04-09,2010-05-06,2018-04-09,11009772.0,,30700228.0,32891802.0,30700228.0,-11009772.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-04-09,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25463063,indberetninger-20180424,2.5124402000000003,32891802.0,AWNj5Vxxx8uVRSOdghcg,2018-05-15T13:03:46.033Z,2018-05-15T13:02:42.775Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-49-VF,2018-05-15T13:02:43.099Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adrianus Kuiper,formand,,,
32891802,2017-01-01,2017-12-31,c352,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzUzLzBjL2I0LzhlZDUtNDM5Ny1hZjU4LTE1YmQ5OWRmODczMg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk5L2E5LzEwLzAwMjMtNDA0Zi05NDlmLTRkOWRlNmQ4NzVlYQ.xml,true,8100.0,25.0,5210.0,47.0,2018-04-09,2018-04-09,2010-05-06,2018-04-09,11009772.0,,30700228.0,32891802.0,30700228.0,-11009772.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-04-09,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25463063,indberetninger-20180424,2.5124402000000003,32891802.0,AWNj5Vxxx8uVRSOdghcg,2018-05-15T13:03:46.033Z,2018-05-15T13:02:42.775Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-49-VF,2018-05-15T13:02:43.099Z,908098.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2017-01-01,2017-12-31,c394,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzUzLzBjL2I0LzhlZDUtNDM5Ny1hZjU4LTE1YmQ5OWRmODczMg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk5L2E5LzEwLzAwMjMtNDA0Zi05NDlmLTRkOWRlNmQ4NzVlYQ.xml,true,8100.0,25.0,5210.0,47.0,2018-04-09,2018-04-09,2010-05-06,2018-04-09,11009772.0,,30700228.0,32891802.0,30700228.0,-11009772.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-04-09,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25463063,indberetninger-20180424,2.5124402000000003,32891802.0,AWNj5Vxxx8uVRSOdghcg,2018-05-15T13:03:46.033Z,2018-05-15T13:02:42.775Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-49-VF,2018-05-15T13:02:43.099Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
32891802,2017-01-01,2017-12-31,c397,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzUzLzBjL2I0LzhlZDUtNDM5Ny1hZjU4LTE1YmQ5OWRmODczMg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk5L2E5LzEwLzAwMjMtNDA0Zi05NDlmLTRkOWRlNmQ4NzVlYQ.xml,true,8100.0,25.0,5210.0,47.0,2018-04-09,2018-04-09,2010-05-06,2018-04-09,11009772.0,,30700228.0,32891802.0,30700228.0,-11009772.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-04-09,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25463063,indberetninger-20180424,2.5124402000000003,32891802.0,AWNj5Vxxx8uVRSOdghcg,2018-05-15T13:03:46.033Z,2018-05-15T13:02:42.775Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-49-VF,2018-05-15T13:02:43.099Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
32891802,2017-01-01,2017-12-31,c400,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzUzLzBjL2I0LzhlZDUtNDM5Ny1hZjU4LTE1YmQ5OWRmODczMg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk5L2E5LzEwLzAwMjMtNDA0Zi05NDlmLTRkOWRlNmQ4NzVlYQ.xml,true,8100.0,25.0,5210.0,47.0,2018-04-09,2018-04-09,2010-05-06,2018-04-09,11009772.0,,30700228.0,32891802.0,30700228.0,-11009772.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-04-09,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25463063,indberetninger-20180424,2.5124402000000003,32891802.0,AWNj5Vxxx8uVRSOdghcg,2018-05-15T13:03:46.033Z,2018-05-15T13:02:42.775Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-49-VF,2018-05-15T13:02:43.099Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
32891802,2017-01-01,2017-12-31,c403,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzUzLzBjL2I0LzhlZDUtNDM5Ny1hZjU4LTE1YmQ5OWRmODczMg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk5L2E5LzEwLzAwMjMtNDA0Zi05NDlmLTRkOWRlNmQ4NzVlYQ.xml,true,8100.0,25.0,5210.0,47.0,2018-04-09,2018-04-09,2010-05-06,2018-04-09,11009772.0,,30700228.0,32891802.0,30700228.0,-11009772.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-04-09,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25463063,indberetninger-20180424,2.5124402000000003,32891802.0,AWNj5Vxxx8uVRSOdghcg,2018-05-15T13:03:46.033Z,2018-05-15T13:02:42.775Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-49-VF,2018-05-15T13:02:43.099Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9775000.0,,
32891802,2017-01-01,2017-12-31,c49,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzUzLzBjL2I0LzhlZDUtNDM5Ny1hZjU4LTE1YmQ5OWRmODczMg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk5L2E5LzEwLzAwMjMtNDA0Zi05NDlmLTRkOWRlNmQ4NzVlYQ.xml,true,8100.0,25.0,5210.0,47.0,2018-04-09,2018-04-09,2010-05-06,2018-04-09,11009772.0,,30700228.0,32891802.0,30700228.0,-11009772.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-04-09,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25463063,indberetninger-20180424,2.5124402000000003,32891802.0,AWNj5Vxxx8uVRSOdghcg,2018-05-15T13:03:46.033Z,2018-05-15T13:02:42.775Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-49-VF,2018-05-15T13:02:43.099Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cornelis Henricus Jozef Luijben,,,,
32891802,2017-01-01,2017-12-31,c50,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzUzLzBjL2I0LzhlZDUtNDM5Ny1hZjU4LTE1YmQ5OWRmODczMg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk5L2E5LzEwLzAwMjMtNDA0Zi05NDlmLTRkOWRlNmQ4NzVlYQ.xml,true,8100.0,25.0,5210.0,47.0,2018-04-09,2018-04-09,2010-05-06,2018-04-09,11009772.0,,30700228.0,32891802.0,30700228.0,-11009772.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-04-09,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25463063,indberetninger-20180424,2.5124402000000003,32891802.0,AWNj5Vxxx8uVRSOdghcg,2018-05-15T13:03:46.033Z,2018-05-15T13:02:42.775Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-49-VF,2018-05-15T13:02:43.099Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gerardus Josephus Maria Hassink,,,,
