Year,Start_date,ProfitLoss,GrossResult,Assets,AverageNumberOfEmployees,Equity,AddressOfReportingEntityPostCodeIdentifier
15,2012-10-01,201072.0,-34407.0,10874479.0,0.0,6801258.0,1357.0
15,2013-10-01,934500.0,-34047.0,11883012.0,0.0,7735757.0,1357.0
16,2014-10-01,-122707.0,-36727.0,9651315.0,0.0,7613050.0,2920.0
17,2015-10-01,94424.0,-31868.0,9873723.0,0.0,7707474.0,2920.0
18,2016-10-01,774766.0,-55971.0,0.0,0.0,1500000.0,2920.0
19,2017-10-01,-340728.0,-43712.0,9752132.0,1.0,8141512.0,2920.0
