Year,Start_date,ProfitLoss,GrossResult,Assets,AverageNumberOfEmployees,Equity,AddressOfReportingEntityPostCodeIdentifier
15,2014-06-24,1851104.0,16562833.0,0.0,0.0,0.0,0.0
15,2014-06-24,1851104.0,16562833.0,0.0,0.0,0.0,0.0
16,2015-10-01,3384182.0,18367224.0,11554504.0,0.0,4351104.0,0.0
17,2016-10-01,2793703.0,20072301.0,15306713.0,25.0,6815286.0,0.0
18,2017-10-01,2538086.0,21282357.0,15537016.0,27.0,7608989.0,0.0
19,2018-10-01,3584209.0,25652234.0,21163559.0,29.0,7747076.0,0.0
