Year,Start_date,ProfitLoss,GrossResult,Assets,AverageNumberOfEmployees,Equity,AddressOfReportingEntityPostCodeIdentifier
14,2012-01-01,78670.0,4534139.0,10428699.0,0.0,200031.0,6900.0
14,2013-01-01,-858797.0,3112075.0,12224813.0,0.0,-658766.0,6900.0
15,2014-01-01,-58538.0,4719441.0,18121768.0,0.0,-717303.0,6900.0
16,2015-01-01,-1357246.0,3768987.0,17004366.0,0.0,-2074549.0,6900.0
17,2016-01-01,-672022.0,4252055.0,17852133.0,8.0,2253429.0,6900.0
18,2017-01-01,-3497043.0,3242750.0,16525995.0,8.0,-1243614.0,8660.0
19,2018-01-01,-2699460.0,3233483.0,17387379.0,12.0,-3943074.0,8660.0
