Year,Start_date,ProfitLoss,GrossResult,Assets,AverageNumberOfEmployees,Equity,AddressOfReportingEntityPostCodeIdentifier
14,2012-01-01,-96600.0,-9375.0,15848110.0,0.0,15822217.0,0.0
14,2013-01-01,2636541.0,-10750.0,13314788.0,0.0,13187476.0,0.0
15,2014-01-01,-1361.0,-10938.0,13317721.0,0.0,13190237.0,0.0
16,2015-01-01,-101200.0,-12350.0,15387743.0,0.0,15064345.0,0.0
18,2017-01-01,1000000.0,-12097.0,19730632.0,0.0,19548634.0,3540.0
19,2018-01-01,108000.0,-15225.0,19529564.0,0.0,19498724.0,3540.0
