Year,Start_date,ProfitLoss,GrossResult,Assets,AverageNumberOfEmployees,Equity,AddressOfReportingEntityPostCodeIdentifier
15,2013-01-01,365260.0,334351.0,2064787.0,0.0,1920012.0,4180.0
15,2014-01-01,455239.0,469617.0,3199988.0,0.0,2276851.0,4180.0
16,2015-01-01,476132.0,594855.0,4483143.0,0.0,2653183.0,4180.0
17,2016-01-01,54764.0,59690.0,3390991.0,0.0,2606747.0,4180.0
18,2017-01-01,6239.0,0.0,3360280.0,0.0,2509786.0,4180.0
19,2018-01-01,-36978.0,0.0,2691453.0,1.0,2367008.0,4180.0
