Year,Start_date,ProfitLoss,GrossResult,Assets,AverageNumberOfEmployees,Equity,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,168965.0,-6250.0,175215.0,0.0,0.0,0.0
13,2012-01-01,-69444.0,-6438.0,0.0,0.0,125000.0,0.0
15,2014-01-01,-176353.0,-6250.0,0.0,0.0,125000.0,5000.0
16,2015-01-01,-302596.0,-6250.0,0.0,0.0,125000.0,5000.0
18,2017-01-01,-32625.0,-32625.0,0.0,0.0,-102170.0,5000.0
19,2018-01-01,-5000.0,-5000.0,0.0,0.0,125000.0,5485.0
