Year,Start_date,ProfitLoss,GrossResult,Assets,AverageNumberOfEmployees,Equity,AddressOfReportingEntityPostCodeIdentifier
15,2013-01-01,0.0,63561.0,242239.0,0.0,110946.0,1112.0
15,2014-01-01,0.0,111563.0,501771.0,0.0,60304.0,1112.0
16,2015-01-01,116869.0,279705.0,321839.0,0.0,177173.0,1112.0
17,2016-01-01,-236729.0,-177643.0,568761.0,0.0,-59556.0,1112.0
18,2017-01-01,-662455.0,-643790.0,569000.0,0.0,80000.0,1112.0
