Year,Start_date,ProfitLoss,GrossResult,Assets,AverageNumberOfEmployees,Equity,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,1490.0,-1250.0,0.0,0.0,0.0,0.0
13,2012-01-01,2545.0,0.0,0.0,0.0,0.0,0.0
14,2013-01-01,2387.0,0.0,0.0,0.0,132600.0,0.0
15,2014-01-01,2273.0,0.0,0.0,0.0,134873.0,0.0
16,2015-01-01,1762.0,0.0,143472.0,0.0,136635.0,0.0
17,2016-01-01,1781.0,0.0,145778.0,0.0,138416.0,0.0
18,2017-01-01,-3447.0,0.0,142788.0,0.0,134969.0,8900.0
19,2018-01-01,424249.0,0.0,1303010.0,0.0,559218.0,0.0
