Year,Start_date,ProfitLoss,GrossResult,Assets,AverageNumberOfEmployees,Equity,AddressOfReportingEntityPostCodeIdentifier
15,2013-01-01,0.0,0.0,4696885.0,0.0,4685172.0,2665.0
15,2014-01-01,0.0,0.0,4696885.0,0.0,4685172.0,2665.0
16,2015-01-01,-4359250.0,0.0,337635.0,0.0,325922.0,2300.0
17,2016-01-01,174275.0,0.0,511910.0,0.0,500197.0,2300.0
18,2017-01-01,0.0,0.0,352697.0,0.0,352697.0,2300.0
19,2018-01-01,369394.0,369394.0,1202467.0,0.0,80000.0,1651.0
