Year,Start_date,ProfitLoss,GrossResult,Assets,AverageNumberOfEmployees,Equity,AddressOfReportingEntityPostCodeIdentifier
13,2011-12-15,1181973.0,-64527.0,9081605.0,0.0,1261973.0,0.0
13,2011-12-15,1181973.0,-64527.0,9081605.0,0.0,1261973.0,0.0
14,2013-01-01,-1099072.0,-26956.0,10165521.0,0.0,162901.0,8230.0
15,2014-01-01,-788634.0,-26373.0,10809125.0,0.0,-625732.0,8230.0
16,2015-01-01,695917.0,-81653.0,10809126.0,0.0,80000.0,8230.0
