Year,Start_date,ProfitLoss,GrossResult,Assets,AverageNumberOfEmployees,Equity,AddressOfReportingEntityPostCodeIdentifier
12,2010-07-01,-144598.0,3440694.0,0.0,7.0,500000.0,0.0
12,2011-07-01,-71395.0,3953327.0,3498604.0,9.0,0.0,0.0
13,2012-07-01,157392.0,4407885.0,3141739.0,10.0,500000.0,0.0
14,2013-07-01,-384716.0,3738320.0,3000817.0,12.0,500000.0,6000.0
15,2014-07-01,-252045.0,2954149.0,2035596.0,0.0,500000.0,6100.0
16,2015-07-01,-549916.0,2251819.0,1966925.0,0.0,501000.0,6100.0
17,2016-07-01,-82692.0,1871892.0,0.0,4.0,501000.0,6100.0
18,2017-07-01,25807.0,1855334.0,0.0,3.0,501000.0,6100.0
19,2018-07-01,681362.0,3773104.0,0.0,6.0,501000.0,6100.0
