Year,Start_date,ProfitLoss,GrossResult,Assets,AverageNumberOfEmployees,Equity,AddressOfReportingEntityPostCodeIdentifier
15,2012-10-09,2482.0,6157.0,88960.0,0.0,82482.0,2100.0
15,2014-10-01,-56383.0,-56457.0,0.0,0.0,80000.0,2100.0
17,2015-10-01,1015.0,1986.0,95880.0,0.0,80417.0,2100.0
18,2016-10-01,16215.0,17125.0,112044.0,0.0,96632.0,0.0
19,2017-10-01,-9808.0,-7799.0,103067.0,0.0,86824.0,2100.0
