Year,Start_date,ProfitLoss,GrossResult,Assets,AverageNumberOfEmployees,Equity,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,298424.0,1017401.0,1062340.0,0.0,637898.0,2900.0
13,2012-01-01,42519.0,722465.0,858492.0,0.0,430417.0,2900.0
14,2013-01-01,-41931.0,647460.0,682092.0,0.0,291886.0,2900.0
15,2014-01-01,-198832.0,557416.0,548053.0,0.0,3054.0,2900.0
16,2015-01-01,16076.0,565894.0,619234.0,0.0,19130.0,2900.0
17,2016-01-01,-296900.0,-177368.0,345712.0,0.0,-277770.0,2900.0
19,2018-01-01,-165107.0,-110446.0,151492.0,0.0,-786996.0,4792.0
