Year,Start_date,ProfitLoss,GrossResult,Assets,AverageNumberOfEmployees,Equity,AddressOfReportingEntityPostCodeIdentifier
13,2010-10-07,-65304.0,3875.0,149179.0,0.0,-145304.0,0.0
13,2012-01-01,-61548.0,3125.0,87481.0,0.0,-81431.0,0.0
14,2013-01-01,-59766.0,-3125.0,147847.0,0.0,138672.0,0.0
15,2014-01-01,16019.0,-3125.0,72881.0,0.0,56206.0,0.0
16,2015-01-01,0.0,-3125.0,6643.0,0.0,-13157.0,0.0
17,2016-01-01,15628.0,-2500.0,24772.0,0.0,2472.0,0.0
19,2018-01-01,-6090.0,-2750.0,7776.0,0.0,0.0,7100.0
