Year,Start_date,ProfitLoss,GrossResult,Assets,AverageNumberOfEmployees,Equity,AddressOfReportingEntityPostCodeIdentifier
15,2013-01-01,110902.0,746040.0,384193.0,0.0,240421.0,2800.0
15,2014-01-01,-15489.0,378847.0,253129.0,0.0,126532.0,2800.0
16,2015-01-01,16035.0,391148.0,235358.0,0.0,142567.0,2800.0
17,2016-01-01,9942.0,682656.0,235359.0,2.0,0.0,2800.0
18,2017-01-01,264735.0,24603.0,242559.0,0.0,0.0,2800.0
19,2018-01-01,-27984.0,-2500.0,415203.0,0.0,0.0,2800.0
