Year,Start_date,ProfitLoss,GrossResult,Assets,AverageNumberOfEmployees,Equity,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,-1344287.0,-87301.0,12564602.0,0.0,10504192.0,0.0
13,2012-01-01,1994127.0,-88213.0,13960015.0,0.0,12498319.0,0.0
14,2013-01-01,-644293.0,-56935.0,14157751.0,0.0,11504026.0,0.0
16,2015-01-01,-3095.0,-51460.0,12481703.0,0.0,125000.0,6700.0
18,2017-01-01,-365885.0,-75866.0,12517331.0,1.0,125000.0,6700.0
19,2018-01-01,-727164.0,-88460.0,11768702.0,1.0,125000.0,6700.0
