Year,Start_date,ProfitLoss,GrossResult,Assets,AverageNumberOfEmployees,Equity,AddressOfReportingEntityPostCodeIdentifier
12,2010-05-31,0.0,624444.0,5029348.0,0.0,3092670.0,0.0
12,2011-06-01,881414.0,624444.0,5029348.0,,,
13,2012-06-01,1010493.0,789868.0,5927560.0,0.0,3903163.0,0.0
14,2013-06-01,1641084.0,1530478.0,7791531.0,0.0,5394247.0,2300.0
16,2015-06-01,1119410.0,864887.0,10145289.0,0.0,7376724.0,2300.0
17,2016-06-01,5064511.0,5412529.0,16612773.0,0.0,12291235.0,2300.0
18,2017-06-01,319315.0,-433.0,13263639.0,0.0,12460550.0,2300.0
19,2018-06-01,3264.0,-433.0,0.0,1.0,12280550.0,9640.0
