Year,Start_date,ProfitLoss,GrossResult,Assets,AverageNumberOfEmployees,Equity,AddressOfReportingEntityPostCodeIdentifier
14,2012-01-01,0.0,0.0,512617.0,0.0,0.0,1260.0
14,2013-01-01,-4194.0,0.0,0.0,0.0,125000.0,1260.0
15,2014-01-01,-31508.0,0.0,0.0,0.0,125000.0,1260.0
16,2015-01-01,0.0,-6250.0,515955.0,0.0,45198.0,1260.0
19,2018-01-01,-14769.0,-8053.0,0.0,0.0,125000.0,1260.0
