Year,Start_date,ProfitLoss,GrossResult,Assets,AverageNumberOfEmployees,Equity,AddressOfReportingEntityPostCodeIdentifier
14,2012-01-01,-279000.0,-10000.0,5000.0,0.0,-551000.0,3480.0
14,2013-01-01,163107.0,-8622.0,2000.0,0.0,-592175.0,3480.0
15,2014-01-01,234221.0,-6136.0,2008.0,0.0,-625959.0,3480.0
17,2016-01-01,-65829.0,-6430.0,0.0,0.0,-655068.0,3480.0
18,2017-01-01,195431.0,-5075.0,0.0,0.0,-667372.0,3480.0
19,2018-01-01,344983.0,-5000.0,235926.0,0.0,-443853.0,3480.0
