Year,Start_date,ProfitLoss,GrossResult,Assets,AverageNumberOfEmployees,Equity,AddressOfReportingEntityPostCodeIdentifier
16,2014-10-01,87755.0,52490.0,1019550.0,0.0,975466.0,4300.0
16,2014-10-01,87755.0,52490.0,1019550.0,0.0,975466.0,4300.0
17,2016-10-01,-111960.0,-19973.0,1123774.0,1.0,1109650.0,0.0
19,2017-10-01,-4948.0,-15569.0,1118644.0,1.0,1104702.0,0.0
