Year,Start_date,ProfitLoss,GrossResult,Assets,AverageNumberOfEmployees,Equity,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,0.0,0.0,3230000.0,0.0,0.0,0.0
13,2012-01-01,-2046000.0,0.0,0.0,0.0,250.0,0.0
14,2013-01-01,-380000.0,0.0,0.0,0.0,250.0,1057.0
15,2014-01-01,-1683000.0,0.0,794000.0,0.0,250000.0,1057.0
17,2016-01-01,-264000.0,0.0,1105000.0,0.0,250000.0,1057.0
