Year,Start_date,ProfitLoss,GrossResult,Assets,AverageNumberOfEmployees,Equity,AddressOfReportingEntityPostCodeIdentifier
14,2012-07-01,-4500.0,-4500.0,0.0,0.0,125000.0,8200.0
14,2013-07-01,-5430.0,-5430.0,0.0,0.0,-152244.0,8200.0
15,2014-07-01,-5625.0,-5625.0,0.0,0.0,125000.0,8200.0
16,2015-07-01,-2250.0,-2250.0,0.0,0.0,125000.0,8200.0
