entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,CostOfSales,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,NoncurrentAssets,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherTaxExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ProposedDividend,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermInvestments,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradeReceivables
30706587,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/78560703/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzcyLzFiLzhkLzI0YjktNGZiZS1hYmQyLWNkOGFkYzU2MmVhNA.xhtml,http://regnskaber.virk.dk/78560703/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2FiL2JmL2Y0LzE0YjctNGMzMS05MzUzLTI5YzljYTJhMzYxYQ.pdf,http://regnskaber.virk.dk/78560703/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzEwLzg3LzYyL2M1MWQtNGNhYy05MjZiLTdlNTk0MmVmNGZkMg.xml,true,Danmark,DK,Hedehusene,2640.0,Kalvebod Brygge 47,Hedehusene,2640.0,7.0,BÃ¸gevang,2640 Hedehusene,BÃ¸gevang 7,4783.0,Regnskabsklasse B,3710.0,2017-05-24,2017-05-24,0.0,11888.0,30706587.0,140000.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Amdi Nielsen,Amdi Nielsen,Nykredit Bank A/S,SCAN-SOFT HOLDING ApS,Amdi Nielsen,60000.0,54812.0,649.0,0.0,-95.0,Hedehusene,2015-01-01,2015-12-31,8540.0,11239.0,11888.0,0.0,2016-12-31,2016-01-01,66700.0,false,false,0.0,-16000.0,19206.0,0.0,Revision fravÃ¦lges for det kommenregnskabsÃ¥r,2794.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24275253,indberetninger-20180424,2.5949414,30706587,,2018-03-29T17:12:55.925Z,2017-06-22T01:07:37.092Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-75-YV,2017-06-22T01:07:37.306Z,,,,,,,,,,,,,,,
30706587,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/78560703/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzcyLzFiLzhkLzI0YjktNGZiZS1hYmQyLWNkOGFkYzU2MmVhNA.xhtml,http://regnskaber.virk.dk/78560703/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2FiL2JmL2Y0LzE0YjctNGMzMS05MzUzLTI5YzljYTJhMzYxYQ.pdf,http://regnskaber.virk.dk/78560703/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzEwLzg3LzYyL2M1MWQtNGNhYy05MjZiLTdlNTk0MmVmNGZkMg.xml,true,Danmark,DK,Hedehusene,2640.0,Kalvebod Brygge 47,Hedehusene,2640.0,7.0,BÃ¸gevang,2640 Hedehusene,BÃ¸gevang 7,4783.0,Regnskabsklasse B,3710.0,2017-05-24,2017-05-24,,,30706587.0,140000.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Amdi Nielsen,Amdi Nielsen,Nykredit Bank A/S,SCAN-SOFT HOLDING ApS,Amdi Nielsen,60000.0,,,0.0,-95.0,Hedehusene,2015-01-01,2015-12-31,0.0,,,0.0,2016-12-31,2016-01-01,,false,false,0.0,-16000.0,19206.0,0.0,Revision fravÃ¦lges for det kommenregnskabsÃ¥r,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24275253,indberetninger-20180424,2.5949414,30706587,,2018-03-29T17:12:55.925Z,2017-06-22T01:07:37.092Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-75-YV,2017-06-22T01:07:37.306Z,,,,,,,,,,,,,,,
30706587,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/78560703/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzcyLzFiLzhkLzI0YjktNGZiZS1hYmQyLWNkOGFkYzU2MmVhNA.xhtml,http://regnskaber.virk.dk/78560703/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2FiL2JmL2Y0LzE0YjctNGMzMS05MzUzLTI5YzljYTJhMzYxYQ.pdf,http://regnskaber.virk.dk/78560703/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzEwLzg3LzYyL2M1MWQtNGNhYy05MjZiLTdlNTk0MmVmNGZkMg.xml,true,Danmark,DK,Hedehusene,2640.0,Kalvebod Brygge 47,Hedehusene,2640.0,7.0,BÃ¸gevang,2640 Hedehusene,BÃ¸gevang 7,4783.0,Regnskabsklasse B,3710.0,2017-05-24,2017-05-24,,,30706587.0,140000.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Amdi Nielsen,Amdi Nielsen,Nykredit Bank A/S,SCAN-SOFT HOLDING ApS,Amdi Nielsen,60000.0,,,0.0,-95.0,Hedehusene,2015-01-01,2015-12-31,8540.0,,,0.0,2016-12-31,2016-01-01,,false,false,0.0,-16000.0,19206.0,0.0,Revision fravÃ¦lges for det kommenregnskabsÃ¥r,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24275253,indberetninger-20180424,2.5949414,30706587,,2018-03-29T17:12:55.925Z,2017-06-22T01:07:37.092Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-75-YV,2017-06-22T01:07:37.306Z,,,,,,,,,,,,,,,
30706587,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/78560703/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzcyLzFiLzhkLzI0YjktNGZiZS1hYmQyLWNkOGFkYzU2MmVhNA.xhtml,http://regnskaber.virk.dk/78560703/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2FiL2JmL2Y0LzE0YjctNGMzMS05MzUzLTI5YzljYTJhMzYxYQ.pdf,http://regnskaber.virk.dk/78560703/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzEwLzg3LzYyL2M1MWQtNGNhYy05MjZiLTdlNTk0MmVmNGZkMg.xml,true,Danmark,DK,Hedehusene,2640.0,Kalvebod Brygge 47,Hedehusene,2640.0,7.0,BÃ¸gevang,2640 Hedehusene,BÃ¸gevang 7,4783.0,Regnskabsklasse B,3710.0,2017-05-24,2017-05-24,,,30706587.0,140000.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Amdi Nielsen,Amdi Nielsen,Nykredit Bank A/S,SCAN-SOFT HOLDING ApS,Amdi Nielsen,60000.0,,,0.0,-95.0,Hedehusene,2015-01-01,2015-12-31,,,,0.0,2016-12-31,2016-01-01,,false,false,0.0,-16000.0,19206.0,0.0,Revision fravÃ¦lges for det kommenregnskabsÃ¥r,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24275253,indberetninger-20180424,2.5949414,30706587,,2018-03-29T17:12:55.925Z,2017-06-22T01:07:37.092Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-75-YV,2017-06-22T01:07:37.306Z,329635.0,67930.0,125000.0,129635.0,315882.0,329635.0,13753.0,200000.0,200000.0,13753.0,499.0,190882.0,13753.0,61705.0,42000.0
30706587,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/78560703/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzcyLzFiLzhkLzI0YjktNGZiZS1hYmQyLWNkOGFkYzU2MmVhNA.xhtml,http://regnskaber.virk.dk/78560703/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2FiL2JmL2Y0LzE0YjctNGMzMS05MzUzLTI5YzljYTJhMzYxYQ.pdf,http://regnskaber.virk.dk/78560703/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzEwLzg3LzYyL2M1MWQtNGNhYy05MjZiLTdlNTk0MmVmNGZkMg.xml,true,Danmark,DK,Hedehusene,2640.0,Kalvebod Brygge 47,Hedehusene,2640.0,7.0,BÃ¸gevang,2640 Hedehusene,BÃ¸gevang 7,4783.0,Regnskabsklasse B,3710.0,2017-05-24,2017-05-24,15743.0,47281.0,30706587.0,140000.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Amdi Nielsen,Amdi Nielsen,Nykredit Bank A/S,SCAN-SOFT HOLDING ApS,Amdi Nielsen,60000.0,35851.0,150.0,0.0,-95.0,Hedehusene,2015-01-01,2015-12-31,-108612.0,-108612.0,31538.0,0.0,2016-12-31,2016-01-01,91625.0,false,false,0.0,-16000.0,19206.0,0.0,Revision fravÃ¦lges for det kommenregnskabsÃ¥r,0.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24275253,indberetninger-20180424,2.5949414,30706587,,2018-03-29T17:12:55.925Z,2017-06-22T01:07:37.092Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-75-YV,2017-06-22T01:07:37.306Z,,,,,,,,,,,,,,,
30706587,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/78560703/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzcyLzFiLzhkLzI0YjktNGZiZS1hYmQyLWNkOGFkYzU2MmVhNA.xhtml,http://regnskaber.virk.dk/78560703/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2FiL2JmL2Y0LzE0YjctNGMzMS05MzUzLTI5YzljYTJhMzYxYQ.pdf,http://regnskaber.virk.dk/78560703/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzEwLzg3LzYyL2M1MWQtNGNhYy05MjZiLTdlNTk0MmVmNGZkMg.xml,true,Danmark,DK,Hedehusene,2640.0,Kalvebod Brygge 47,Hedehusene,2640.0,7.0,BÃ¸gevang,2640 Hedehusene,BÃ¸gevang 7,4783.0,Regnskabsklasse B,3710.0,2017-05-24,2017-05-24,,,30706587.0,140000.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Amdi Nielsen,Amdi Nielsen,Nykredit Bank A/S,SCAN-SOFT HOLDING ApS,Amdi Nielsen,60000.0,,,0.0,-95.0,Hedehusene,2015-01-01,2015-12-31,,,,0.0,2016-12-31,2016-01-01,,false,false,0.0,-16000.0,19206.0,0.0,Revision fravÃ¦lges for det kommenregnskabsÃ¥r,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24275253,indberetninger-20180424,2.5949414,30706587,,2018-03-29T17:12:55.925Z,2017-06-22T01:07:37.092Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-75-YV,2017-06-22T01:07:37.306Z,,,,,,,,,,,,,,,
30706587,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/78560703/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzcyLzFiLzhkLzI0YjktNGZiZS1hYmQyLWNkOGFkYzU2MmVhNA.xhtml,http://regnskaber.virk.dk/78560703/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2FiL2JmL2Y0LzE0YjctNGMzMS05MzUzLTI5YzljYTJhMzYxYQ.pdf,http://regnskaber.virk.dk/78560703/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzEwLzg3LzYyL2M1MWQtNGNhYy05MjZiLTdlNTk0MmVmNGZkMg.xml,true,Danmark,DK,Hedehusene,2640.0,Kalvebod Brygge 47,Hedehusene,2640.0,7.0,BÃ¸gevang,2640 Hedehusene,BÃ¸gevang 7,4783.0,Regnskabsklasse B,3710.0,2017-05-24,2017-05-24,,,30706587.0,140000.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Amdi Nielsen,Amdi Nielsen,Nykredit Bank A/S,SCAN-SOFT HOLDING ApS,Amdi Nielsen,60000.0,,,0.0,-95.0,Hedehusene,2015-01-01,2015-12-31,-108612.0,,,0.0,2016-12-31,2016-01-01,,false,false,0.0,-16000.0,19206.0,0.0,Revision fravÃ¦lges for det kommenregnskabsÃ¥r,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24275253,indberetninger-20180424,2.5949414,30706587,,2018-03-29T17:12:55.925Z,2017-06-22T01:07:37.092Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-75-YV,2017-06-22T01:07:37.306Z,,,,,,,,,,,,,,,
30706587,2016-12-31,2016-12-31,c7,http://regnskaber.virk.dk/78560703/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzcyLzFiLzhkLzI0YjktNGZiZS1hYmQyLWNkOGFkYzU2MmVhNA.xhtml,http://regnskaber.virk.dk/78560703/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2FiL2JmL2Y0LzE0YjctNGMzMS05MzUzLTI5YzljYTJhMzYxYQ.pdf,http://regnskaber.virk.dk/78560703/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzEwLzg3LzYyL2M1MWQtNGNhYy05MjZiLTdlNTk0MmVmNGZkMg.xml,true,Danmark,DK,Hedehusene,2640.0,Kalvebod Brygge 47,Hedehusene,2640.0,7.0,BÃ¸gevang,2640 Hedehusene,BÃ¸gevang 7,4783.0,Regnskabsklasse B,3710.0,2017-05-24,2017-05-24,,,30706587.0,140000.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Amdi Nielsen,Amdi Nielsen,Nykredit Bank A/S,SCAN-SOFT HOLDING ApS,Amdi Nielsen,60000.0,,,0.0,-95.0,Hedehusene,2015-01-01,2015-12-31,,,,0.0,2016-12-31,2016-01-01,,false,false,0.0,-16000.0,19206.0,0.0,Revision fravÃ¦lges for det kommenregnskabsÃ¥r,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24275253,indberetninger-20180424,2.5949414,30706587,,2018-03-29T17:12:55.925Z,2017-06-22T01:07:37.092Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-75-YV,2017-06-22T01:07:37.306Z,200682.0,136658.0,125000.0,140682.0,207291.0,200682.0,-6609.0,60000.0,60000.0,9391.0,400.0,82291.0,-6609.0,4024.0,3624.0
