entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfEquity,DisclosureOfMortgagesAndCollaterals,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,ManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,ShorttermTaxPayables,SignatureOfAuditorsDate,StatementByExecutiveAndSupervisoryBoards,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,BiologicalAssets,CashAndCashEquivalents,CompletedDevelopmentProjects,ContributedCapital,CurrentAssets,DevelopmentProjectsInProgress,Equity,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherInvestmentAssets,OtherLongtermInvestments,OtherLongtermPayables,OtherProvisions,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,PropertyPlantAndEquipmentInProgress,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,RevaluationReserve,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,WorkInProgress
29840040,2015-01-01,2015-01-01,ctx11,,http://regnskaber.virk.dk/04004892/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzFjL2NiL2FjLzI5OGItNDVjMS05ZWM2LTkyOTc0N2I0ZmZhMg.pdf,http://regnskaber.virk.dk/04004892/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzNmL2M5LzcxLzFjOWMtNDNhYy04N2ZiLWUzMzk3ZmJjYTAwZg.xml,6950 RingkÃ¸bing,Herningvej 3,7500 Holstebro,Helgolandsgade 20,6920 VidebÃ¦k,Bredgade 103,6950 RingkÃ¸bing,Herningvej 3,Regnskabsklasse B,2017-05-10,2017-05-10,Registreret revisor,<tr><td>675</td>  <td>Eventualforpligtelser</td> </tr><tekst>Ingen</tekst><tr> </tr>,"<note>450</note><tr> <td>Egenkapital</td> </tr><tr><td>Primo</td> <td>125.000</td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>-3.348.509</td> <td>0</td><td>-3.223.509</td></tr><tr><td>Forslag til resultatdisponering </td> <td></td> <td></td> <td></td> <td>0</td> <td>0</td> <td>889.920</td> <td>0</td> <td>889.920</td></tr><tr><td>Ultimo</td> <td>125.000</td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>-2.458.588</td> <td>0</td><td>-2.333.588</td></tr><tr> </tr><tr><td></td> <td></td> <td></td> <td></td> <td>2012</td> <td>2013</td> <td></td> <td></td> <td></td> </tr><tr><td>Egenkapitaloversigt, 1.000 kr </td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>Virksomhedskapital</td> <td></td> <td></td> <td></td> <td>125</td> <td>125</td> <td>125</td> <td>125</td> <td>125</td></tr><tr><td>OverfÃ¸rt resultat</td> <td></td> <td></td> <td></td> <td>-22</td> <td>-4.099</td> <td>-3.345</td> <td>-3.349</td><td>-2.459</td></tr><tr><td>Egenkapital i alt</td> <td></td> <td></td> <td></td> <td>103</td> <td>-3.974</td> <td>-3.220</td> <td>-3.224</td><td>-2.334</td></tr><tr> </tr>",<tr><td>680</td>  <td>PantsÃ¦tning og sikkerhedsstillelse</td> </tr><tekst>Ingen</tekst><tr> </tr>,29817286.0,29840040.0,29817286.0,Ãrsrapport,HOVEDAKTIVITETSelskabets vÃ¦sentligste aktivitet er produktion af slagtesvin.UDVIKLING I AKTIVITETER OG ÃKONOMISKE FORHOLD  Den negative egenkapital forventes udlignet ved fremtidig indtjening.,Asger Kold,Dirigent Niels Pedet Storberg,Niels Peder Storbjerg,VL Revision,Nordea,Birkmosehus ApS,VL Revision,"VidebÃ¦k, den 10-05-2017",2015-01-01,2015-12-31,2016-12-31,2016-01-01,81686.0,2017-05-10,"Undertegnede har dags dato aflagt Ã¥rsrapport for 1. januar - 31. december 2016 for:Birkmosehus ApSÃrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.Undertegnede anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, sÃ¥ledes at Ã¥rsregnskabet giver et retvisende billede af virksomhedens aktiver og passiver, finansielle stilling og resultat. Samtidig er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.Undertegnede erklÃ¦rer, at selskabet opfylder Ã¥rsregnskabslovens betingelser for at undlade revision.Ãrsrapporten indstilles til generalforsamlingens godkendelse.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23891580,indberetninger-20180424,2.5118417999999996,29840040.0,,2018-03-28T03:24:48.654Z,2017-05-18T13:05:34.371Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-52-RV,2017-05-18T13:05:34.513Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29840040,2015-01-01,2015-12-31,duration_ProposedDividendRecognisedInEquityMember_previous,,http://regnskaber.virk.dk/04004892/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzFjL2NiL2FjLzI5OGItNDVjMS05ZWM2LTkyOTc0N2I0ZmZhMg.pdf,http://regnskaber.virk.dk/04004892/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzNmL2M5LzcxLzFjOWMtNDNhYy04N2ZiLWUzMzk3ZmJjYTAwZg.xml,6950 RingkÃ¸bing,Herningvej 3,7500 Holstebro,Helgolandsgade 20,6920 VidebÃ¦k,Bredgade 103,6950 RingkÃ¸bing,Herningvej 3,Regnskabsklasse B,2017-05-10,2017-05-10,Registreret revisor,<tr><td>675</td>  <td>Eventualforpligtelser</td> </tr><tekst>Ingen</tekst><tr> </tr>,"<note>450</note><tr> <td>Egenkapital</td> </tr><tr><td>Primo</td> <td>125.000</td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>-3.348.509</td> <td>0</td><td>-3.223.509</td></tr><tr><td>Forslag til resultatdisponering </td> <td></td> <td></td> <td></td> <td>0</td> <td>0</td> <td>889.920</td> <td>0</td> <td>889.920</td></tr><tr><td>Ultimo</td> <td>125.000</td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>-2.458.588</td> <td>0</td><td>-2.333.588</td></tr><tr> </tr><tr><td></td> <td></td> <td></td> <td></td> <td>2012</td> <td>2013</td> <td></td> <td></td> <td></td> </tr><tr><td>Egenkapitaloversigt, 1.000 kr </td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>Virksomhedskapital</td> <td></td> <td></td> <td></td> <td>125</td> <td>125</td> <td>125</td> <td>125</td> <td>125</td></tr><tr><td>OverfÃ¸rt resultat</td> <td></td> <td></td> <td></td> <td>-22</td> <td>-4.099</td> <td>-3.345</td> <td>-3.349</td><td>-2.459</td></tr><tr><td>Egenkapital i alt</td> <td></td> <td></td> <td></td> <td>103</td> <td>-3.974</td> <td>-3.220</td> <td>-3.224</td><td>-2.334</td></tr><tr> </tr>",<tr><td>680</td>  <td>PantsÃ¦tning og sikkerhedsstillelse</td> </tr><tekst>Ingen</tekst><tr> </tr>,29817286.0,29840040.0,29817286.0,Ãrsrapport,HOVEDAKTIVITETSelskabets vÃ¦sentligste aktivitet er produktion af slagtesvin.UDVIKLING I AKTIVITETER OG ÃKONOMISKE FORHOLD  Den negative egenkapital forventes udlignet ved fremtidig indtjening.,Asger Kold,Dirigent Niels Pedet Storberg,Niels Peder Storbjerg,VL Revision,Nordea,Birkmosehus ApS,VL Revision,"VidebÃ¦k, den 10-05-2017",2015-01-01,2015-12-31,2016-12-31,2016-01-01,81686.0,2017-05-10,"Undertegnede har dags dato aflagt Ã¥rsrapport for 1. januar - 31. december 2016 for:Birkmosehus ApSÃrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.Undertegnede anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, sÃ¥ledes at Ã¥rsregnskabet giver et retvisende billede af virksomhedens aktiver og passiver, finansielle stilling og resultat. Samtidig er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.Undertegnede erklÃ¦rer, at selskabet opfylder Ã¥rsregnskabslovens betingelser for at undlade revision.Ãrsrapporten indstilles til generalforsamlingens godkendelse.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23891580,indberetninger-20180424,2.5118417999999996,29840040.0,,2018-03-28T03:24:48.654Z,2017-05-18T13:05:34.371Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-52-RV,2017-05-18T13:05:34.513Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29840040,2015-01-01,2015-12-31,duration_ReserveForNetRevaluationAccordingToEquityMethodMember_previous,,http://regnskaber.virk.dk/04004892/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzFjL2NiL2FjLzI5OGItNDVjMS05ZWM2LTkyOTc0N2I0ZmZhMg.pdf,http://regnskaber.virk.dk/04004892/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzNmL2M5LzcxLzFjOWMtNDNhYy04N2ZiLWUzMzk3ZmJjYTAwZg.xml,6950 RingkÃ¸bing,Herningvej 3,7500 Holstebro,Helgolandsgade 20,6920 VidebÃ¦k,Bredgade 103,6950 RingkÃ¸bing,Herningvej 3,Regnskabsklasse B,2017-05-10,2017-05-10,Registreret revisor,<tr><td>675</td>  <td>Eventualforpligtelser</td> </tr><tekst>Ingen</tekst><tr> </tr>,"<note>450</note><tr> <td>Egenkapital</td> </tr><tr><td>Primo</td> <td>125.000</td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>-3.348.509</td> <td>0</td><td>-3.223.509</td></tr><tr><td>Forslag til resultatdisponering </td> <td></td> <td></td> <td></td> <td>0</td> <td>0</td> <td>889.920</td> <td>0</td> <td>889.920</td></tr><tr><td>Ultimo</td> <td>125.000</td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>-2.458.588</td> <td>0</td><td>-2.333.588</td></tr><tr> </tr><tr><td></td> <td></td> <td></td> <td></td> <td>2012</td> <td>2013</td> <td></td> <td></td> <td></td> </tr><tr><td>Egenkapitaloversigt, 1.000 kr </td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>Virksomhedskapital</td> <td></td> <td></td> <td></td> <td>125</td> <td>125</td> <td>125</td> <td>125</td> <td>125</td></tr><tr><td>OverfÃ¸rt resultat</td> <td></td> <td></td> <td></td> <td>-22</td> <td>-4.099</td> <td>-3.345</td> <td>-3.349</td><td>-2.459</td></tr><tr><td>Egenkapital i alt</td> <td></td> <td></td> <td></td> <td>103</td> <td>-3.974</td> <td>-3.220</td> <td>-3.224</td><td>-2.334</td></tr><tr> </tr>",<tr><td>680</td>  <td>PantsÃ¦tning og sikkerhedsstillelse</td> </tr><tekst>Ingen</tekst><tr> </tr>,29817286.0,29840040.0,29817286.0,Ãrsrapport,HOVEDAKTIVITETSelskabets vÃ¦sentligste aktivitet er produktion af slagtesvin.UDVIKLING I AKTIVITETER OG ÃKONOMISKE FORHOLD  Den negative egenkapital forventes udlignet ved fremtidig indtjening.,Asger Kold,Dirigent Niels Pedet Storberg,Niels Peder Storbjerg,VL Revision,Nordea,Birkmosehus ApS,VL Revision,"VidebÃ¦k, den 10-05-2017",2015-01-01,2015-12-31,2016-12-31,2016-01-01,81686.0,2017-05-10,"Undertegnede har dags dato aflagt Ã¥rsrapport for 1. januar - 31. december 2016 for:Birkmosehus ApSÃrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.Undertegnede anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, sÃ¥ledes at Ã¥rsregnskabet giver et retvisende billede af virksomhedens aktiver og passiver, finansielle stilling og resultat. Samtidig er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.Undertegnede erklÃ¦rer, at selskabet opfylder Ã¥rsregnskabslovens betingelser for at undlade revision.Ãrsrapporten indstilles til generalforsamlingens godkendelse.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23891580,indberetninger-20180424,2.5118417999999996,29840040.0,,2018-03-28T03:24:48.654Z,2017-05-18T13:05:34.371Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-52-RV,2017-05-18T13:05:34.513Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29840040,2015-01-01,2015-12-31,duration_RestOfOtherReservesMember_previous,,http://regnskaber.virk.dk/04004892/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzFjL2NiL2FjLzI5OGItNDVjMS05ZWM2LTkyOTc0N2I0ZmZhMg.pdf,http://regnskaber.virk.dk/04004892/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzNmL2M5LzcxLzFjOWMtNDNhYy04N2ZiLWUzMzk3ZmJjYTAwZg.xml,6950 RingkÃ¸bing,Herningvej 3,7500 Holstebro,Helgolandsgade 20,6920 VidebÃ¦k,Bredgade 103,6950 RingkÃ¸bing,Herningvej 3,Regnskabsklasse B,2017-05-10,2017-05-10,Registreret revisor,<tr><td>675</td>  <td>Eventualforpligtelser</td> </tr><tekst>Ingen</tekst><tr> </tr>,"<note>450</note><tr> <td>Egenkapital</td> </tr><tr><td>Primo</td> <td>125.000</td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>-3.348.509</td> <td>0</td><td>-3.223.509</td></tr><tr><td>Forslag til resultatdisponering </td> <td></td> <td></td> <td></td> <td>0</td> <td>0</td> <td>889.920</td> <td>0</td> <td>889.920</td></tr><tr><td>Ultimo</td> <td>125.000</td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>-2.458.588</td> <td>0</td><td>-2.333.588</td></tr><tr> </tr><tr><td></td> <td></td> <td></td> <td></td> <td>2012</td> <td>2013</td> <td></td> <td></td> <td></td> </tr><tr><td>Egenkapitaloversigt, 1.000 kr </td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>Virksomhedskapital</td> <td></td> <td></td> <td></td> <td>125</td> <td>125</td> <td>125</td> <td>125</td> <td>125</td></tr><tr><td>OverfÃ¸rt resultat</td> <td></td> <td></td> <td></td> <td>-22</td> <td>-4.099</td> <td>-3.345</td> <td>-3.349</td><td>-2.459</td></tr><tr><td>Egenkapital i alt</td> <td></td> <td></td> <td></td> <td>103</td> <td>-3.974</td> <td>-3.220</td> <td>-3.224</td><td>-2.334</td></tr><tr> </tr>",<tr><td>680</td>  <td>PantsÃ¦tning og sikkerhedsstillelse</td> </tr><tekst>Ingen</tekst><tr> </tr>,29817286.0,29840040.0,29817286.0,Ãrsrapport,HOVEDAKTIVITETSelskabets vÃ¦sentligste aktivitet er produktion af slagtesvin.UDVIKLING I AKTIVITETER OG ÃKONOMISKE FORHOLD  Den negative egenkapital forventes udlignet ved fremtidig indtjening.,Asger Kold,Dirigent Niels Pedet Storberg,Niels Peder Storbjerg,VL Revision,Nordea,Birkmosehus ApS,VL Revision,"VidebÃ¦k, den 10-05-2017",2015-01-01,2015-12-31,2016-12-31,2016-01-01,81686.0,2017-05-10,"Undertegnede har dags dato aflagt Ã¥rsrapport for 1. januar - 31. december 2016 for:Birkmosehus ApSÃrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.Undertegnede anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, sÃ¥ledes at Ã¥rsregnskabet giver et retvisende billede af virksomhedens aktiver og passiver, finansielle stilling og resultat. Samtidig er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.Undertegnede erklÃ¦rer, at selskabet opfylder Ã¥rsregnskabslovens betingelser for at undlade revision.Ãrsrapporten indstilles til generalforsamlingens godkendelse.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23891580,indberetninger-20180424,2.5118417999999996,29840040.0,,2018-03-28T03:24:48.654Z,2017-05-18T13:05:34.371Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-52-RV,2017-05-18T13:05:34.513Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29840040,2015-01-01,2015-12-31,duration_RetainedEarningsMember_previous,,http://regnskaber.virk.dk/04004892/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzFjL2NiL2FjLzI5OGItNDVjMS05ZWM2LTkyOTc0N2I0ZmZhMg.pdf,http://regnskaber.virk.dk/04004892/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzNmL2M5LzcxLzFjOWMtNDNhYy04N2ZiLWUzMzk3ZmJjYTAwZg.xml,6950 RingkÃ¸bing,Herningvej 3,7500 Holstebro,Helgolandsgade 20,6920 VidebÃ¦k,Bredgade 103,6950 RingkÃ¸bing,Herningvej 3,Regnskabsklasse B,2017-05-10,2017-05-10,Registreret revisor,<tr><td>675</td>  <td>Eventualforpligtelser</td> </tr><tekst>Ingen</tekst><tr> </tr>,"<note>450</note><tr> <td>Egenkapital</td> </tr><tr><td>Primo</td> <td>125.000</td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>-3.348.509</td> <td>0</td><td>-3.223.509</td></tr><tr><td>Forslag til resultatdisponering </td> <td></td> <td></td> <td></td> <td>0</td> <td>0</td> <td>889.920</td> <td>0</td> <td>889.920</td></tr><tr><td>Ultimo</td> <td>125.000</td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>-2.458.588</td> <td>0</td><td>-2.333.588</td></tr><tr> </tr><tr><td></td> <td></td> <td></td> <td></td> <td>2012</td> <td>2013</td> <td></td> <td></td> <td></td> </tr><tr><td>Egenkapitaloversigt, 1.000 kr </td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>Virksomhedskapital</td> <td></td> <td></td> <td></td> <td>125</td> <td>125</td> <td>125</td> <td>125</td> <td>125</td></tr><tr><td>OverfÃ¸rt resultat</td> <td></td> <td></td> <td></td> <td>-22</td> <td>-4.099</td> <td>-3.345</td> <td>-3.349</td><td>-2.459</td></tr><tr><td>Egenkapital i alt</td> <td></td> <td></td> <td></td> <td>103</td> <td>-3.974</td> <td>-3.220</td> <td>-3.224</td><td>-2.334</td></tr><tr> </tr>",<tr><td>680</td>  <td>PantsÃ¦tning og sikkerhedsstillelse</td> </tr><tekst>Ingen</tekst><tr> </tr>,29817286.0,29840040.0,29817286.0,Ãrsrapport,HOVEDAKTIVITETSelskabets vÃ¦sentligste aktivitet er produktion af slagtesvin.UDVIKLING I AKTIVITETER OG ÃKONOMISKE FORHOLD  Den negative egenkapital forventes udlignet ved fremtidig indtjening.,Asger Kold,Dirigent Niels Pedet Storberg,Niels Peder Storbjerg,VL Revision,Nordea,Birkmosehus ApS,VL Revision,"VidebÃ¦k, den 10-05-2017",2015-01-01,2015-12-31,2016-12-31,2016-01-01,81686.0,2017-05-10,"Undertegnede har dags dato aflagt Ã¥rsrapport for 1. januar - 31. december 2016 for:Birkmosehus ApSÃrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.Undertegnede anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, sÃ¥ledes at Ã¥rsregnskabet giver et retvisende billede af virksomhedens aktiver og passiver, finansielle stilling og resultat. Samtidig er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.Undertegnede erklÃ¦rer, at selskabet opfylder Ã¥rsregnskabslovens betingelser for at undlade revision.Ãrsrapporten indstilles til generalforsamlingens godkendelse.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23891580,indberetninger-20180424,2.5118417999999996,29840040.0,,2018-03-28T03:24:48.654Z,2017-05-18T13:05:34.371Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-52-RV,2017-05-18T13:05:34.513Z,-3957.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29840040,2015-01-01,2015-12-31,duration_only_previous,,http://regnskaber.virk.dk/04004892/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzFjL2NiL2FjLzI5OGItNDVjMS05ZWM2LTkyOTc0N2I0ZmZhMg.pdf,http://regnskaber.virk.dk/04004892/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzNmL2M5LzcxLzFjOWMtNDNhYy04N2ZiLWUzMzk3ZmJjYTAwZg.xml,6950 RingkÃ¸bing,Herningvej 3,7500 Holstebro,Helgolandsgade 20,6920 VidebÃ¦k,Bredgade 103,6950 RingkÃ¸bing,Herningvej 3,Regnskabsklasse B,2017-05-10,2017-05-10,Registreret revisor,<tr><td>675</td>  <td>Eventualforpligtelser</td> </tr><tekst>Ingen</tekst><tr> </tr>,"<note>450</note><tr> <td>Egenkapital</td> </tr><tr><td>Primo</td> <td>125.000</td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>-3.348.509</td> <td>0</td><td>-3.223.509</td></tr><tr><td>Forslag til resultatdisponering </td> <td></td> <td></td> <td></td> <td>0</td> <td>0</td> <td>889.920</td> <td>0</td> <td>889.920</td></tr><tr><td>Ultimo</td> <td>125.000</td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>-2.458.588</td> <td>0</td><td>-2.333.588</td></tr><tr> </tr><tr><td></td> <td></td> <td></td> <td></td> <td>2012</td> <td>2013</td> <td></td> <td></td> <td></td> </tr><tr><td>Egenkapitaloversigt, 1.000 kr </td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>Virksomhedskapital</td> <td></td> <td></td> <td></td> <td>125</td> <td>125</td> <td>125</td> <td>125</td> <td>125</td></tr><tr><td>OverfÃ¸rt resultat</td> <td></td> <td></td> <td></td> <td>-22</td> <td>-4.099</td> <td>-3.345</td> <td>-3.349</td><td>-2.459</td></tr><tr><td>Egenkapital i alt</td> <td></td> <td></td> <td></td> <td>103</td> <td>-3.974</td> <td>-3.220</td> <td>-3.224</td><td>-2.334</td></tr><tr> </tr>",<tr><td>680</td>  <td>PantsÃ¦tning og sikkerhedsstillelse</td> </tr><tekst>Ingen</tekst><tr> </tr>,29817286.0,29840040.0,29817286.0,Ãrsrapport,HOVEDAKTIVITETSelskabets vÃ¦sentligste aktivitet er produktion af slagtesvin.UDVIKLING I AKTIVITETER OG ÃKONOMISKE FORHOLD  Den negative egenkapital forventes udlignet ved fremtidig indtjening.,Asger Kold,Dirigent Niels Pedet Storberg,Niels Peder Storbjerg,VL Revision,Nordea,Birkmosehus ApS,VL Revision,"VidebÃ¦k, den 10-05-2017",2015-01-01,2015-12-31,2016-12-31,2016-01-01,81686.0,2017-05-10,"Undertegnede har dags dato aflagt Ã¥rsrapport for 1. januar - 31. december 2016 for:Birkmosehus ApSÃrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.Undertegnede anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, sÃ¥ledes at Ã¥rsregnskabet giver et retvisende billede af virksomhedens aktiver og passiver, finansielle stilling og resultat. Samtidig er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.Undertegnede erklÃ¦rer, at selskabet opfylder Ã¥rsregnskabslovens betingelser for at undlade revision.Ãrsrapporten indstilles til generalforsamlingens godkendelse.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23891580,indberetninger-20180424,2.5118417999999996,29840040.0,,2018-03-28T03:24:48.654Z,2017-05-18T13:05:34.371Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-52-RV,2017-05-18T13:05:34.513Z,-3957.84,0.0,0.0,502791.16,0.0,-127206.0,440.0,0.0,376025.16,502791.16,-379983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
