entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AmortisationOfIntangibleAssets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OpinionOnAuditedFinancialStatements,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Dividend,DividendPaid,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PrepaymentsForGoods,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AddressOfAuditorCountry,EmailOfAuditor,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
25824334,2016-01-01,2016-01-01,c720,,http://regnskaber.virk.dk/43342852/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2JjLzA3LzFlLzUyNjktNDRkZC05MGM2LWM5ZGY2NzE0ODA0NQ.pdf,http://regnskaber.virk.dk/43342852/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzg5LzM4LzBjL2UxZjAtNDI2Mi1hNmQ2LWRhMjgyZTRlN2FiOQ.xml,963451.0,BirkerÃ¸d,3460.0,81.0,Blokken,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,12816.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-04-12,2018-04-12,2000-12-01,2018-04-12,250328.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",250000.0,25824334.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Pure Kids Wholesale ApS.,"Vi har revideret Ã¥rsregnskabet for Pure Kids Wholesale ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Sidenius,Steen Hummeluhr,Pure Kids Wholesale ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017 i overensstemmelse med Ã¥rsregnskabsloven.",BirkerÃ¸d,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2017-12-31,2017-01-01,2018-04-12,KÃ¸benhavn,49110000.0,RevisionspÃ¥tegning,urn:ofk:oid:25310644,indberetninger-20180424,2.5097342,25824334.0,AWLOKweYx8uVRSOdfu8p,2018-04-16T11:16:12.836Z,2018-04-16T11:15:46.787Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-96-GC,2018-04-16T11:15:47.044Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25824334,2016-01-01,2016-01-01,c741,,http://regnskaber.virk.dk/43342852/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2JjLzA3LzFlLzUyNjktNDRkZC05MGM2LWM5ZGY2NzE0ODA0NQ.pdf,http://regnskaber.virk.dk/43342852/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzg5LzM4LzBjL2UxZjAtNDI2Mi1hNmQ2LWRhMjgyZTRlN2FiOQ.xml,963451.0,BirkerÃ¸d,3460.0,81.0,Blokken,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,12816.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-04-12,2018-04-12,2000-12-01,2018-04-12,250328.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",5793000.0,25824334.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Pure Kids Wholesale ApS.,"Vi har revideret Ã¥rsregnskabet for Pure Kids Wholesale ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Sidenius,Steen Hummeluhr,Pure Kids Wholesale ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017 i overensstemmelse med Ã¥rsregnskabsloven.",BirkerÃ¸d,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2017-12-31,2017-01-01,2018-04-12,KÃ¸benhavn,49110000.0,RevisionspÃ¥tegning,urn:ofk:oid:25310644,indberetninger-20180424,2.5097342,25824334.0,AWLOKweYx8uVRSOdfu8p,2018-04-16T11:16:12.836Z,2018-04-16T11:15:46.787Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-96-GC,2018-04-16T11:15:47.044Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25824334,2016-01-01,2016-01-01,c744,,http://regnskaber.virk.dk/43342852/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2JjLzA3LzFlLzUyNjktNDRkZC05MGM2LWM5ZGY2NzE0ODA0NQ.pdf,http://regnskaber.virk.dk/43342852/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzg5LzM4LzBjL2UxZjAtNDI2Mi1hNmQ2LWRhMjgyZTRlN2FiOQ.xml,963451.0,BirkerÃ¸d,3460.0,81.0,Blokken,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,12816.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-04-12,2018-04-12,2000-12-01,2018-04-12,250328.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",0.0,25824334.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Pure Kids Wholesale ApS.,"Vi har revideret Ã¥rsregnskabet for Pure Kids Wholesale ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Sidenius,Steen Hummeluhr,Pure Kids Wholesale ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017 i overensstemmelse med Ã¥rsregnskabsloven.",BirkerÃ¸d,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2017-12-31,2017-01-01,2018-04-12,KÃ¸benhavn,49110000.0,RevisionspÃ¥tegning,urn:ofk:oid:25310644,indberetninger-20180424,2.5097342,25824334.0,AWLOKweYx8uVRSOdfu8p,2018-04-16T11:16:12.836Z,2018-04-16T11:15:46.787Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-96-GC,2018-04-16T11:15:47.044Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25824334,2016-01-01,2016-12-31,c109,,http://regnskaber.virk.dk/43342852/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2JjLzA3LzFlLzUyNjktNDRkZC05MGM2LWM5ZGY2NzE0ODA0NQ.pdf,http://regnskaber.virk.dk/43342852/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzg5LzM4LzBjL2UxZjAtNDI2Mi1hNmQ2LWRhMjgyZTRlN2FiOQ.xml,963451.0,BirkerÃ¸d,3460.0,81.0,Blokken,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,12816.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-04-12,2018-04-12,2000-12-01,2018-04-12,250328.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,25824334.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Pure Kids Wholesale ApS.,"Vi har revideret Ã¥rsregnskabet for Pure Kids Wholesale ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Sidenius,Steen Hummeluhr,Pure Kids Wholesale ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017 i overensstemmelse med Ã¥rsregnskabsloven.",BirkerÃ¸d,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2017-12-31,2017-01-01,2018-04-12,KÃ¸benhavn,49110000.0,RevisionspÃ¥tegning,urn:ofk:oid:25310644,indberetninger-20180424,2.5097342,25824334.0,AWLOKweYx8uVRSOdfu8p,2018-04-16T11:16:12.836Z,2018-04-16T11:15:46.787Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-96-GC,2018-04-16T11:15:47.044Z,2593000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25824334,2016-01-01,2016-12-31,c123,,http://regnskaber.virk.dk/43342852/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2JjLzA3LzFlLzUyNjktNDRkZC05MGM2LWM5ZGY2NzE0ODA0NQ.pdf,http://regnskaber.virk.dk/43342852/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzg5LzM4LzBjL2UxZjAtNDI2Mi1hNmQ2LWRhMjgyZTRlN2FiOQ.xml,963451.0,BirkerÃ¸d,3460.0,81.0,Blokken,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,12816.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-04-12,2018-04-12,2000-12-01,2018-04-12,250328.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,25824334.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Pure Kids Wholesale ApS.,"Vi har revideret Ã¥rsregnskabet for Pure Kids Wholesale ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Sidenius,Steen Hummeluhr,Pure Kids Wholesale ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017 i overensstemmelse med Ã¥rsregnskabsloven.",BirkerÃ¸d,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2017-12-31,2017-01-01,2018-04-12,KÃ¸benhavn,49110000.0,RevisionspÃ¥tegning,urn:ofk:oid:25310644,indberetninger-20180424,2.5097342,25824334.0,AWLOKweYx8uVRSOdfu8p,2018-04-16T11:16:12.836Z,2018-04-16T11:15:46.787Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-96-GC,2018-04-16T11:15:47.044Z,-2543000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25824334,2016-01-01,2016-12-31,c3,,http://regnskaber.virk.dk/43342852/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2JjLzA3LzFlLzUyNjktNDRkZC05MGM2LWM5ZGY2NzE0ODA0NQ.pdf,http://regnskaber.virk.dk/43342852/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzg5LzM4LzBjL2UxZjAtNDI2Mi1hNmQ2LWRhMjgyZTRlN2FiOQ.xml,963451.0,BirkerÃ¸d,3460.0,81.0,Blokken,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,12816.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-04-12,2018-04-12,2000-12-01,2018-04-12,250328.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,25824334.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Pure Kids Wholesale ApS.,"Vi har revideret Ã¥rsregnskabet for Pure Kids Wholesale ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Sidenius,Steen Hummeluhr,Pure Kids Wholesale ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017 i overensstemmelse med Ã¥rsregnskabsloven.",BirkerÃ¸d,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2017-12-31,2017-01-01,2018-04-12,KÃ¸benhavn,49110000.0,RevisionspÃ¥tegning,urn:ofk:oid:25310644,indberetninger-20180424,2.5097342,25824334.0,AWLOKweYx8uVRSOdfu8p,2018-04-16T11:16:12.836Z,2018-04-16T11:15:46.787Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-96-GC,2018-04-16T11:15:47.044Z,50000.0,12.0,215000.0,4321000.0,5550000.0,50000.0,1358000.0,678000.0,1358000.0,334000.0,1014000.0,75000.0,284000.0,4196000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25824334,2016-01-01,2016-12-31,c742,,http://regnskaber.virk.dk/43342852/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2JjLzA3LzFlLzUyNjktNDRkZC05MGM2LWM5ZGY2NzE0ODA0NQ.pdf,http://regnskaber.virk.dk/43342852/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzg5LzM4LzBjL2UxZjAtNDI2Mi1hNmQ2LWRhMjgyZTRlN2FiOQ.xml,963451.0,BirkerÃ¸d,3460.0,81.0,Blokken,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,12816.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-04-12,2018-04-12,2000-12-01,2018-04-12,250328.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,25824334.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Pure Kids Wholesale ApS.,"Vi har revideret Ã¥rsregnskabet for Pure Kids Wholesale ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Sidenius,Steen Hummeluhr,Pure Kids Wholesale ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017 i overensstemmelse med Ã¥rsregnskabsloven.",BirkerÃ¸d,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2017-12-31,2017-01-01,2018-04-12,KÃ¸benhavn,49110000.0,RevisionspÃ¥tegning,urn:ofk:oid:25310644,indberetninger-20180424,2.5097342,25824334.0,AWLOKweYx8uVRSOdfu8p,2018-04-16T11:16:12.836Z,2018-04-16T11:15:46.787Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-96-GC,2018-04-16T11:15:47.044Z,-2543000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25824334,2016-01-01,2016-12-31,c745,,http://regnskaber.virk.dk/43342852/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2JjLzA3LzFlLzUyNjktNDRkZC05MGM2LWM5ZGY2NzE0ODA0NQ.pdf,http://regnskaber.virk.dk/43342852/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzg5LzM4LzBjL2UxZjAtNDI2Mi1hNmQ2LWRhMjgyZTRlN2FiOQ.xml,963451.0,BirkerÃ¸d,3460.0,81.0,Blokken,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,12816.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-04-12,2018-04-12,2000-12-01,2018-04-12,250328.0,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,25824334.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Pure Kids Wholesale ApS.,"Vi har revideret Ã¥rsregnskabet for Pure Kids Wholesale ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Sidenius,Steen Hummeluhr,Pure Kids Wholesale ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017 i overensstemmelse med Ã¥rsregnskabsloven.",BirkerÃ¸d,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2017-12-31,2017-01-01,2018-04-12,KÃ¸benhavn,49110000.0,RevisionspÃ¥tegning,urn:ofk:oid:25310644,indberetninger-20180424,2.5097342,25824334.0,AWLOKweYx8uVRSOdfu8p,2018-04-16T11:16:12.836Z,2018-04-16T11:15:46.787Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-96-GC,2018-04-16T11:15:47.044Z,,,,,,,,,,,,,,,2593000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
