entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,CostOfSales,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfCashAndCashEquivalents,DisclosureOfInventories,DisclosureOfProvisions,DisclosureOfReceivables,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnContractWorkInProgress,InformationOnOtherReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables
89469619,2014-05-01,2015-04-30,c2,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzEwL2JmLzFmL2U4OTQtNDA0Yi04YWI4LTUyN2YyNzE2YWZhOA.xhtml,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2Q2Lzg5LzMxLzEyMjEtNDJjZC1hNDQwLTIzNDVjMmZiZmVhMQ.pdf,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzUyL2RiLzgxLzQ1ZTItNDExNy04ZjUyLThjNjdmOThlNmZlOQ.xml,true,Danmark,DK,Farum,3520.0,14.0,Farum Hovedgade,HillerÃ¸d,3400.0,40.0,Kulsviervej,3400.0,"Kulsviervej, 40",Regnskabsklasse B,75120.0,2016-09-30,2016-10-05,"<p xmlns=""http://www.w3.org/1999/xhtml"">Bank</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og 0tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>",81526.0,167748.0,-110850.0,89469619.0,208599.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Leif Tews,Leif Tews,Nordea,DASYMA ApS,Leif Tews,392.0,HillerÃ¸d,2014-05-01,2015-04-30,15805.0,15831.0,-192376.0,2016-04-30,2015-05-01,132018.0,false,false,26.0,48280523.0,false,false,Ingen bistand,urn:ofk:oid:23031569,indberetninger-20180424,2.5955422,89469619,,2018-03-28T15:34:20.799Z,2016-10-05T11:51:54.020Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-99-DZ,2016-10-05T11:51:54.224Z,,,,,,,,,,,,,,,,,,,,,,,,,
89469619,2014-05-01,2015-04-30,c4,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzEwL2JmLzFmL2U4OTQtNDA0Yi04YWI4LTUyN2YyNzE2YWZhOA.xhtml,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2Q2Lzg5LzMxLzEyMjEtNDJjZC1hNDQwLTIzNDVjMmZiZmVhMQ.pdf,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzUyL2RiLzgxLzQ1ZTItNDExNy04ZjUyLThjNjdmOThlNmZlOQ.xml,true,Danmark,DK,Farum,3520.0,14.0,Farum Hovedgade,HillerÃ¸d,3400.0,40.0,Kulsviervej,3400.0,"Kulsviervej, 40",Regnskabsklasse B,,2016-09-30,2016-10-05,"<p xmlns=""http://www.w3.org/1999/xhtml"">Bank</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og 0tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>",,,,89469619.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Leif Tews,Leif Tews,Nordea,DASYMA ApS,Leif Tews,,HillerÃ¸d,2014-05-01,2015-04-30,0.0,,,2016-04-30,2015-05-01,,false,false,,48280523.0,false,false,Ingen bistand,urn:ofk:oid:23031569,indberetninger-20180424,2.5955422,89469619,,2018-03-28T15:34:20.799Z,2016-10-05T11:51:54.020Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-99-DZ,2016-10-05T11:51:54.224Z,,,,,,,,,,,,,,,,,,,,,,,,,
89469619,2014-05-01,2015-04-30,c6,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzEwL2JmLzFmL2U4OTQtNDA0Yi04YWI4LTUyN2YyNzE2YWZhOA.xhtml,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2Q2Lzg5LzMxLzEyMjEtNDJjZC1hNDQwLTIzNDVjMmZiZmVhMQ.pdf,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzUyL2RiLzgxLzQ1ZTItNDExNy04ZjUyLThjNjdmOThlNmZlOQ.xml,true,Danmark,DK,Farum,3520.0,14.0,Farum Hovedgade,HillerÃ¸d,3400.0,40.0,Kulsviervej,3400.0,"Kulsviervej, 40",Regnskabsklasse B,,2016-09-30,2016-10-05,"<p xmlns=""http://www.w3.org/1999/xhtml"">Bank</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og 0tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>",,,,89469619.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Leif Tews,Leif Tews,Nordea,DASYMA ApS,Leif Tews,,HillerÃ¸d,2014-05-01,2015-04-30,15805.0,,,2016-04-30,2015-05-01,,false,false,,48280523.0,false,false,Ingen bistand,urn:ofk:oid:23031569,indberetninger-20180424,2.5955422,89469619,,2018-03-28T15:34:20.799Z,2016-10-05T11:51:54.020Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-99-DZ,2016-10-05T11:51:54.224Z,,,,,,,,,,,,,,,,,,,,,,,,,
89469619,2015-04-30,2015-04-30,c8,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzEwL2JmLzFmL2U4OTQtNDA0Yi04YWI4LTUyN2YyNzE2YWZhOA.xhtml,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2Q2Lzg5LzMxLzEyMjEtNDJjZC1hNDQwLTIzNDVjMmZiZmVhMQ.pdf,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzUyL2RiLzgxLzQ1ZTItNDExNy04ZjUyLThjNjdmOThlNmZlOQ.xml,true,Danmark,DK,Farum,3520.0,14.0,Farum Hovedgade,HillerÃ¸d,3400.0,40.0,Kulsviervej,3400.0,"Kulsviervej, 40",Regnskabsklasse B,,2016-09-30,2016-10-05,"<p xmlns=""http://www.w3.org/1999/xhtml"">Bank</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og 0tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>",,,,89469619.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Leif Tews,Leif Tews,Nordea,DASYMA ApS,Leif Tews,,HillerÃ¸d,2014-05-01,2015-04-30,,,,2016-04-30,2015-05-01,,false,false,,48280523.0,false,false,Ingen bistand,urn:ofk:oid:23031569,indberetninger-20180424,2.5955422,89469619,,2018-03-28T15:34:20.799Z,2016-10-05T11:51:54.020Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-99-DZ,2016-10-05T11:51:54.224Z,1050916.0,22305.0,125000.0,152378.0,1006286.0,0.0,0.0,50838.0,0.0,1050916.0,44630.0,898538.0,50838.0,898538.0,898538.0,11092.0,36824.0,0.0,881286.0,44630.0,79235.0,12785.0,2724.0,20753.0,39687.0
89469619,2015-05-01,2016-04-30,c0,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzEwL2JmLzFmL2U4OTQtNDA0Yi04YWI4LTUyN2YyNzE2YWZhOA.xhtml,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2Q2Lzg5LzMxLzEyMjEtNDJjZC1hNDQwLTIzNDVjMmZiZmVhMQ.pdf,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzUyL2RiLzgxLzQ1ZTItNDExNy04ZjUyLThjNjdmOThlNmZlOQ.xml,true,Danmark,DK,Farum,3520.0,14.0,Farum Hovedgade,HillerÃ¸d,3400.0,40.0,Kulsviervej,3400.0,"Kulsviervej, 40",Regnskabsklasse B,116186.0,2016-09-30,2016-10-05,"<p xmlns=""http://www.w3.org/1999/xhtml"">Bank</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og 0tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>",88511.0,105535.0,-34648.0,89469619.0,15788.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Leif Tews,Leif Tews,Nordea,DASYMA ApS,Leif Tews,357.0,HillerÃ¸d,2014-05-01,2015-04-30,-64931.0,-107728.0,-123159.0,2016-04-30,2015-05-01,187073.0,false,false,-42797.0,48280523.0,false,false,Ingen bistand,urn:ofk:oid:23031569,indberetninger-20180424,2.5955422,89469619,,2018-03-28T15:34:20.799Z,2016-10-05T11:51:54.020Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-99-DZ,2016-10-05T11:51:54.224Z,,,,,,,,,,,,,,,,,,,,,,,,,
89469619,2015-05-01,2016-04-30,c1,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzEwL2JmLzFmL2U4OTQtNDA0Yi04YWI4LTUyN2YyNzE2YWZhOA.xhtml,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2Q2Lzg5LzMxLzEyMjEtNDJjZC1hNDQwLTIzNDVjMmZiZmVhMQ.pdf,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzUyL2RiLzgxLzQ1ZTItNDExNy04ZjUyLThjNjdmOThlNmZlOQ.xml,true,Danmark,DK,Farum,3520.0,14.0,Farum Hovedgade,HillerÃ¸d,3400.0,40.0,Kulsviervej,3400.0,"Kulsviervej, 40",Regnskabsklasse B,,2016-09-30,2016-10-05,"<p xmlns=""http://www.w3.org/1999/xhtml"">Bank</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og 0tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>",,,,89469619.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Leif Tews,Leif Tews,Nordea,DASYMA ApS,Leif Tews,,HillerÃ¸d,2014-05-01,2015-04-30,,,,2016-04-30,2015-05-01,,false,false,,48280523.0,false,false,Ingen bistand,urn:ofk:oid:23031569,indberetninger-20180424,2.5955422,89469619,,2018-03-28T15:34:20.799Z,2016-10-05T11:51:54.020Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-99-DZ,2016-10-05T11:51:54.224Z,,,,,,,,,,,,,,,,,,,,,,,,,
89469619,2015-05-01,2016-04-30,c3,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzEwL2JmLzFmL2U4OTQtNDA0Yi04YWI4LTUyN2YyNzE2YWZhOA.xhtml,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2Q2Lzg5LzMxLzEyMjEtNDJjZC1hNDQwLTIzNDVjMmZiZmVhMQ.pdf,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzUyL2RiLzgxLzQ1ZTItNDExNy04ZjUyLThjNjdmOThlNmZlOQ.xml,true,Danmark,DK,Farum,3520.0,14.0,Farum Hovedgade,HillerÃ¸d,3400.0,40.0,Kulsviervej,3400.0,"Kulsviervej, 40",Regnskabsklasse B,,2016-09-30,2016-10-05,"<p xmlns=""http://www.w3.org/1999/xhtml"">Bank</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og 0tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>",,,,89469619.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Leif Tews,Leif Tews,Nordea,DASYMA ApS,Leif Tews,,HillerÃ¸d,2014-05-01,2015-04-30,0.0,,,2016-04-30,2015-05-01,,false,false,,48280523.0,false,false,Ingen bistand,urn:ofk:oid:23031569,indberetninger-20180424,2.5955422,89469619,,2018-03-28T15:34:20.799Z,2016-10-05T11:51:54.020Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-99-DZ,2016-10-05T11:51:54.224Z,,,,,,,,,,,,,,,,,,,,,,,,,
89469619,2015-05-01,2016-04-30,c5,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzEwL2JmLzFmL2U4OTQtNDA0Yi04YWI4LTUyN2YyNzE2YWZhOA.xhtml,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2Q2Lzg5LzMxLzEyMjEtNDJjZC1hNDQwLTIzNDVjMmZiZmVhMQ.pdf,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzUyL2RiLzgxLzQ1ZTItNDExNy04ZjUyLThjNjdmOThlNmZlOQ.xml,true,Danmark,DK,Farum,3520.0,14.0,Farum Hovedgade,HillerÃ¸d,3400.0,40.0,Kulsviervej,3400.0,"Kulsviervej, 40",Regnskabsklasse B,,2016-09-30,2016-10-05,"<p xmlns=""http://www.w3.org/1999/xhtml"">Bank</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og 0tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>",,,,89469619.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Leif Tews,Leif Tews,Nordea,DASYMA ApS,Leif Tews,,HillerÃ¸d,2014-05-01,2015-04-30,-64931.0,,,2016-04-30,2015-05-01,,false,false,,48280523.0,false,false,Ingen bistand,urn:ofk:oid:23031569,indberetninger-20180424,2.5955422,89469619,,2018-03-28T15:34:20.799Z,2016-10-05T11:51:54.020Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-99-DZ,2016-10-05T11:51:54.224Z,,,,,,,,,,,,,,,,,,,,,,,,,
89469619,2016-04-30,2016-04-30,c7,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzEwL2JmLzFmL2U4OTQtNDA0Yi04YWI4LTUyN2YyNzE2YWZhOA.xhtml,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2Q2Lzg5LzMxLzEyMjEtNDJjZC1hNDQwLTIzNDVjMmZiZmVhMQ.pdf,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzUyL2RiLzgxLzQ1ZTItNDExNy04ZjUyLThjNjdmOThlNmZlOQ.xml,true,Danmark,DK,Farum,3520.0,14.0,Farum Hovedgade,HillerÃ¸d,3400.0,40.0,Kulsviervej,3400.0,"Kulsviervej, 40",Regnskabsklasse B,,2016-09-30,2016-10-05,"<p xmlns=""http://www.w3.org/1999/xhtml"">Bank</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og 0tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>",,,,89469619.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Leif Tews,Leif Tews,Nordea,DASYMA ApS,Leif Tews,,HillerÃ¸d,2014-05-01,2015-04-30,,,,2016-04-30,2015-05-01,,false,false,,48280523.0,false,false,Ingen bistand,urn:ofk:oid:23031569,indberetninger-20180424,2.5955422,89469619,,2018-03-28T15:34:20.799Z,2016-10-05T11:51:54.020Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-99-DZ,2016-10-05T11:51:54.224Z,1019867.0,7277.0,125000.0,207120.0,941355.0,0.0,0.0,46502.0,0.0,1019867.0,78512.0,812747.0,46502.0,812747.0,812747.0,31906.0,40835.0,0.0,816355.0,78512.0,153341.0,0.0,55458.0,46606.0,57048.0
