entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermMortgageDebt,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions
28109636,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/63690182/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzg2LzkyLzE5LzFiYzgtNDMxNC1hOTQzLWI0ZWQ5ZWMxZmUzMg.xhtml,http://regnskaber.virk.dk/63690182/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2JmLzY3LzhlLzBjNjItNDk3Mi1hOTU3LWE5OTI4MzBkNmEyOQ.pdf,http://regnskaber.virk.dk/63690182/ZG9rdW1lbnRsYWdlcjovLzAzLzNmL2NhLzZiLzY0L2QzYzgtNGU5Zi1iNGNlLTMyMmI0MmE5OWI0Yw.xml,false,KÃ¸ge,4600.0,11.0,Stevnsvej,4600 KÃ¸ge,Stevnsvej 11,Regnskabsklasse B,2018-05-31,2018-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for den langfristede gÃ¦ld er der givet sikkerhed i grunde og bygninger.Â </p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har iÂ foregÃ¥ende Ã¥r haft tab pÃ¥ investeringer, hvilket stadig pÃ¥virker den finansielle stilling. Selskabet har afkast af investeringer og konsultativ assistance.</p>",0.0,373933.0,373945.0,28109636.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per BrÃ¸ndum Andersen,Per BrÃ¸ndum Andersen,ALPA ApS,Per BrÃ¸ndum Andersen,202685.0,KÃ¸ge,2016-01-01,2016-12-31,171260.0,171260.0,373945.0,2017-12-31,2017-01-01,747878.0,false,false,30000.0,0.0,false,false,Ingen bistand,urn:ofk:oid:25742800,indberetninger-20180424,2.5955543999999997,28109636.0,AWPZAbBa0wkEsASktfvd,2018-06-07T06:50:18.542Z,2018-06-07T06:49:11.203Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-36-JL,2018-06-07T06:49:11.582Z,,,,,,,,,,,,,,,,,,,,
28109636,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/63690182/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzg2LzkyLzE5LzFiYzgtNDMxNC1hOTQzLWI0ZWQ5ZWMxZmUzMg.xhtml,http://regnskaber.virk.dk/63690182/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2JmLzY3LzhlLzBjNjItNDk3Mi1hOTU3LWE5OTI4MzBkNmEyOQ.pdf,http://regnskaber.virk.dk/63690182/ZG9rdW1lbnRsYWdlcjovLzAzLzNmL2NhLzZiLzY0L2QzYzgtNGU5Zi1iNGNlLTMyMmI0MmE5OWI0Yw.xml,false,KÃ¸ge,4600.0,11.0,Stevnsvej,4600 KÃ¸ge,Stevnsvej 11,Regnskabsklasse B,2018-05-31,2018-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for den langfristede gÃ¦ld er der givet sikkerhed i grunde og bygninger.Â </p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har iÂ foregÃ¥ende Ã¥r haft tab pÃ¥ investeringer, hvilket stadig pÃ¥virker den finansielle stilling. Selskabet har afkast af investeringer og konsultativ assistance.</p>",,,,28109636.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per BrÃ¸ndum Andersen,Per BrÃ¸ndum Andersen,ALPA ApS,Per BrÃ¸ndum Andersen,,KÃ¸ge,2016-01-01,2016-12-31,171260.0,,,2017-12-31,2017-01-01,,false,false,30000.0,,false,false,Ingen bistand,urn:ofk:oid:25742800,indberetninger-20180424,2.5955543999999997,28109636.0,AWPZAbBa0wkEsASktfvd,2018-06-07T06:50:18.542Z,2018-06-07T06:49:11.203Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-36-JL,2018-06-07T06:49:11.582Z,,,,,,,,,,,,,,,,,,,,
28109636,2016-12-31,2016-12-31,c6,http://regnskaber.virk.dk/63690182/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzg2LzkyLzE5LzFiYzgtNDMxNC1hOTQzLWI0ZWQ5ZWMxZmUzMg.xhtml,http://regnskaber.virk.dk/63690182/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2JmLzY3LzhlLzBjNjItNDk3Mi1hOTU3LWE5OTI4MzBkNmEyOQ.pdf,http://regnskaber.virk.dk/63690182/ZG9rdW1lbnRsYWdlcjovLzAzLzNmL2NhLzZiLzY0L2QzYzgtNGU5Zi1iNGNlLTMyMmI0MmE5OWI0Yw.xml,false,KÃ¸ge,4600.0,11.0,Stevnsvej,4600 KÃ¸ge,Stevnsvej 11,Regnskabsklasse B,2018-05-31,2018-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for den langfristede gÃ¦ld er der givet sikkerhed i grunde og bygninger.Â </p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har iÂ foregÃ¥ende Ã¥r haft tab pÃ¥ investeringer, hvilket stadig pÃ¥virker den finansielle stilling. Selskabet har afkast af investeringer og konsultativ assistance.</p>",,,,28109636.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per BrÃ¸ndum Andersen,Per BrÃ¸ndum Andersen,ALPA ApS,Per BrÃ¸ndum Andersen,,KÃ¸ge,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,false,false,30000.0,,false,false,Ingen bistand,urn:ofk:oid:25742800,indberetninger-20180424,2.5955543999999997,28109636.0,AWPZAbBa0wkEsASktfvd,2018-06-07T06:50:18.542Z,2018-06-07T06:49:11.203Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-36-JL,2018-06-07T06:49:11.582Z,1473163.0,963.0,125000.0,100963.0,-8186752.0,0.0,1372200.0,1473163.0,9659915.0,1187000.0,1187000.0,0.0,1372200.0,100000.0,4756725.0,1372200.0,-8311752.0,3716190.0,100000.0,8472915.0
28109636,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/63690182/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzg2LzkyLzE5LzFiYzgtNDMxNC1hOTQzLWI0ZWQ5ZWMxZmUzMg.xhtml,http://regnskaber.virk.dk/63690182/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2JmLzY3LzhlLzBjNjItNDk3Mi1hOTU3LWE5OTI4MzBkNmEyOQ.pdf,http://regnskaber.virk.dk/63690182/ZG9rdW1lbnRsYWdlcjovLzAzLzNmL2NhLzZiLzY0L2QzYzgtNGU5Zi1iNGNlLTMyMmI0MmE5OWI0Yw.xml,false,KÃ¸ge,4600.0,11.0,Stevnsvej,4600 KÃ¸ge,Stevnsvej 11,Regnskabsklasse B,2018-05-31,2018-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for den langfristede gÃ¦ld er der givet sikkerhed i grunde og bygninger.Â </p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har iÂ foregÃ¥ende Ã¥r haft tab pÃ¥ investeringer, hvilket stadig pÃ¥virker den finansielle stilling. Selskabet har afkast af investeringer og konsultativ assistance.</p>",0.0,39140.0,64960.0,28109636.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per BrÃ¸ndum Andersen,Per BrÃ¸ndum Andersen,ALPA ApS,Per BrÃ¸ndum Andersen,2210.0,KÃ¸ge,2016-01-01,2016-12-31,62750.0,62750.0,64960.0,2017-12-31,2017-01-01,104100.0,false,false,30000.0,0.0,false,false,Ingen bistand,urn:ofk:oid:25742800,indberetninger-20180424,2.5955543999999997,28109636.0,AWPZAbBa0wkEsASktfvd,2018-06-07T06:50:18.542Z,2018-06-07T06:49:11.203Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-36-JL,2018-06-07T06:49:11.582Z,,,,,,,,,,,,,,,,,,,,
28109636,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/63690182/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzg2LzkyLzE5LzFiYzgtNDMxNC1hOTQzLWI0ZWQ5ZWMxZmUzMg.xhtml,http://regnskaber.virk.dk/63690182/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2JmLzY3LzhlLzBjNjItNDk3Mi1hOTU3LWE5OTI4MzBkNmEyOQ.pdf,http://regnskaber.virk.dk/63690182/ZG9rdW1lbnRsYWdlcjovLzAzLzNmL2NhLzZiLzY0L2QzYzgtNGU5Zi1iNGNlLTMyMmI0MmE5OWI0Yw.xml,false,KÃ¸ge,4600.0,11.0,Stevnsvej,4600 KÃ¸ge,Stevnsvej 11,Regnskabsklasse B,2018-05-31,2018-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for den langfristede gÃ¦ld er der givet sikkerhed i grunde og bygninger.Â </p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har iÂ foregÃ¥ende Ã¥r haft tab pÃ¥ investeringer, hvilket stadig pÃ¥virker den finansielle stilling. Selskabet har afkast af investeringer og konsultativ assistance.</p>",,,,28109636.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per BrÃ¸ndum Andersen,Per BrÃ¸ndum Andersen,ALPA ApS,Per BrÃ¸ndum Andersen,,KÃ¸ge,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,false,false,30000.0,,false,false,Ingen bistand,urn:ofk:oid:25742800,indberetninger-20180424,2.5955543999999997,28109636.0,AWPZAbBa0wkEsASktfvd,2018-06-07T06:50:18.542Z,2018-06-07T06:49:11.203Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-36-JL,2018-06-07T06:49:11.582Z,,,,,,,,,,,,,,,,,,,,
28109636,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/63690182/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzg2LzkyLzE5LzFiYzgtNDMxNC1hOTQzLWI0ZWQ5ZWMxZmUzMg.xhtml,http://regnskaber.virk.dk/63690182/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2JmLzY3LzhlLzBjNjItNDk3Mi1hOTU3LWE5OTI4MzBkNmEyOQ.pdf,http://regnskaber.virk.dk/63690182/ZG9rdW1lbnRsYWdlcjovLzAzLzNmL2NhLzZiLzY0L2QzYzgtNGU5Zi1iNGNlLTMyMmI0MmE5OWI0Yw.xml,false,KÃ¸ge,4600.0,11.0,Stevnsvej,4600 KÃ¸ge,Stevnsvej 11,Regnskabsklasse B,2018-05-31,2018-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for den langfristede gÃ¦ld er der givet sikkerhed i grunde og bygninger.Â </p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har iÂ foregÃ¥ende Ã¥r haft tab pÃ¥ investeringer, hvilket stadig pÃ¥virker den finansielle stilling. Selskabet har afkast af investeringer og konsultativ assistance.</p>",,,,28109636.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per BrÃ¸ndum Andersen,Per BrÃ¸ndum Andersen,ALPA ApS,Per BrÃ¸ndum Andersen,,KÃ¸ge,2016-01-01,2016-12-31,62750.0,,,2017-12-31,2017-01-01,,false,false,30000.0,,false,false,Ingen bistand,urn:ofk:oid:25742800,indberetninger-20180424,2.5955543999999997,28109636.0,AWPZAbBa0wkEsASktfvd,2018-06-07T06:50:18.542Z,2018-06-07T06:49:11.203Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-36-JL,2018-06-07T06:49:11.582Z,,,,,,,,,,,,,,,,,,,,
28109636,2017-12-31,2017-12-31,c5,http://regnskaber.virk.dk/63690182/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzg2LzkyLzE5LzFiYzgtNDMxNC1hOTQzLWI0ZWQ5ZWMxZmUzMg.xhtml,http://regnskaber.virk.dk/63690182/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2JmLzY3LzhlLzBjNjItNDk3Mi1hOTU3LWE5OTI4MzBkNmEyOQ.pdf,http://regnskaber.virk.dk/63690182/ZG9rdW1lbnRsYWdlcjovLzAzLzNmL2NhLzZiLzY0L2QzYzgtNGU5Zi1iNGNlLTMyMmI0MmE5OWI0Yw.xml,false,KÃ¸ge,4600.0,11.0,Stevnsvej,4600 KÃ¸ge,Stevnsvej 11,Regnskabsklasse B,2018-05-31,2018-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for den langfristede gÃ¦ld er der givet sikkerhed i grunde og bygninger.Â </p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har iÂ foregÃ¥ende Ã¥r haft tab pÃ¥ investeringer, hvilket stadig pÃ¥virker den finansielle stilling. Selskabet har afkast af investeringer og konsultativ assistance.</p>",,,,28109636.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per BrÃ¸ndum Andersen,Per BrÃ¸ndum Andersen,ALPA ApS,Per BrÃ¸ndum Andersen,,KÃ¸ge,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,false,false,30000.0,,false,false,Ingen bistand,urn:ofk:oid:25742800,indberetninger-20180424,2.5955543999999997,28109636.0,AWPZAbBa0wkEsASktfvd,2018-06-07T06:50:18.542Z,2018-06-07T06:49:11.203Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-36-JL,2018-06-07T06:49:11.582Z,1472200.0,0.0,125000.0,100000.0,-8124002.0,0.0,1372200.0,1472200.0,9596202.0,1088739.0,1088739.0,0.0,1372200.0,100000.0,4759532.0,1372200.0,-8249002.0,3717931.0,100000.0,8507463.0
