entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityCountry,AddressOfReportingEntityCountryIdentificationCode,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfEquity,DisclosureOfMortgagesAndCollaterals,DisclosureOfPropertyPlantAndEquipment,DisclosureOfTaxExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodNumber,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossResult,OtherExternalExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RestOfOtherFinanceExpenses,Revenue,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables
10066085,2011-07-01,2012-06-30,duration_ResultDistributionDimension_ProposedDividendRecognisedInEquityMember_only_previous,http://regnskaber.virk.dk/58066001/Y3ZyLmRrOi8vcGRmcy8xMDA2NjA4NTtBcFMxNTA3NDc7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/58066001/Y3ZyLmRrOi8veGJybHMvWC02MjRFM0YyRi0yMDEzMTEyOF8xMzU4MjVfNjA4.xml,Danmark,DK,BrÃ¸nderslev,9700.0,1.0,Erhvervsparken,Danmark,DK,BrÃ¸nderslev,9700.0,1.0,Fuglekongevej,9700 BrÃ¸nderslev,Erhvervsparken 1,Regnskabsklasse B,2013-11-26,2013-11-26,2013-11-26,registreret revisor,"<table class=""richtext-table""><thead><tr><th><th><th><th><th><th><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 700;"">3</span></td><td><span style=""font-weight: 700;"">Egenkapital</span></td><td></td><td></td><td></td><td><span style=""font-weight: 700;"">Selskabs-kapital</span></td><td></td><td><span style=""font-weight: 700;"">Reserve for opskriv-ninger</span></td><td></td><td><span style=""font-weight: 700;"">OverfÃ¸rt overskud eller undersk.</span></td><td></td><td>Egen-kapital      i alt</td></tr></table><table class=""richtext-table""><thead><tr><th><th><th><th><th><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 400;"">Saldo primo</span></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">125000</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">664660</span></td><td></td><td>789660</td></tr></table><table class=""richtext-table""><thead><tr><th><th><th><th><th><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 400;"">OverfÃ¸rt til nÃ¦ste Ã¥r</span></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">-9672</span></td><td></td><td>-9672</td></tr></table><table class=""richtext-table""><thead><tr><th><th><th><th><th><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 400;"">Saldo ultimo</span></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">125000</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">654988</span></td><td></td><td>779988</td></tr></table>","<table class=""richtext-table""><thead><tr><th><th></tr></thead><body><tr><td><span style=""font-weight: 700;"">4</span></td><td><span style=""font-weight: 700;"">PantsÃ¦tninger og sikkerhedsstillelser</span></td></tr><tr><td></td><td><span style=""font-weight: 400;"">Ingen</span></td></tr></table>","<table class=""richtext-table""><thead><tr><th><th><th><th><th><th><th><th><th><th><th><th></tr></thead><body><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 700;"">Grunde</span></td><td></td><td></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 700;"">og</span></td><td></td><td><span style=""font-weight: 700;"">Drifts-</span></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 700;"">bygninger</span></td><td></td><td><span style=""font-weight: 700;"">materiel</span></td></tr><tr><td><span style=""font-weight: 700;"">2</span></td><td><span style=""font-weight: 700;"">Materielle anlÃ¦gsaktiver</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td></td><td><span style=""font-weight: 400;"">Kostpris primo</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">716405</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td><span style=""font-weight: 400;"">Ãrets tilgang</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">5000</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td><span style=""font-weight: 400;"">Ãrets afgang</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td></td><td><span style=""font-weight: 700;"">Kostpris ultimo</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">721405</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td></td><td><span style=""font-weight: 400;"">Afskrivninger primo</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td><span style=""font-weight: 400;"">Ãrets afskrivninger</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td></td><td><span style=""font-weight: 700;"">Afskrivninger ultimo</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td></td><td><span style=""font-weight: 700;"">RegnskabsmÃ¦ssig vÃ¦rdi ultimo</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">721405</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr></table>","<table class=""richtext-table""><thead><tr><th><th><th><th><th><th><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 700;"">1</span></td><td><span style=""font-weight: 700;"">Skat af Ã¥rets resultat</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">2013</span></td><td></td><td><span style=""font-weight: 400;"">2012</span></td></tr><tr><td></td><td><span style=""font-weight: 400;"">Ãrets aktuelle skat</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td><span style=""font-weight: 400;"">Regulering skat tidligere Ã¥r</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td><span style=""font-weight: 400;"">Udskudt skat primo</span></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">-2434</span></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">-5350</span></td></tr><tr><td></td><td><span style=""font-weight: 400;"">Udskudt skat ultimo</span></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">5509</span></td><td></td><td><span style=""font-weight: 400;"">3075</span></td><td></td><td><span style=""font-weight: 400;"">2434</span></td></tr></table><table class=""richtext-table""><thead><tr><th><th><th><th><th><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 700;"">Ãrets skat i alt</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 700;"">3075</span></td><td></td><td><span style=""font-weight: 700;"">-2916</span></td></tr></table><table class=""richtext-table""><thead><tr><th><th><th><th><th><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 400;"">Udskudt skat er beregnet som 24,5% af forskellen mellem driftsÃ¸kono-</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td><span style=""font-weight: 400;"">miske vÃ¦rdier og skattemÃ¦ssige vÃ¦rdier.</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td><span style=""font-weight: 400;"">Den udskudte skat som er et skatteaktiv, andrager kr. </span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td><span style=""font-weight: 400;"">Skatteaktivet er beregnet som 24,5 % af skattemÃ¦ssige underskud.</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 700;"">Skat af </span></td><td></td><td></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td>Ã¥rets </td><td></td><td>Udskudt</td></tr><tr><td><span style=""font-weight: 400;"">Skyldig skat andrager:</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 700;"">resultat</span></td><td></td><td>skat</td></tr><tr><td><span style=""font-weight: 400;"">Saldo primo</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td>2434</td></tr><tr><td><span style=""font-weight: 400;"">Skat af Ã¥rets resultat</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td>3075</td></tr><tr><td><span style=""font-weight: 700;"">Saldo ultimo</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 700;"">0</span></td><td></td><td>5509</td></tr></table>",25049608.0,10066085.0,25049608.0,Ãrsrapport,Henning Hoppe,Hans Nielsen,Hans Nielsen,LandboNord,Stenum El-Service Aps,LandboNord,Stenum,0.0,2013-06-30,27.0,2012-07-01,false,false,2013-11-26,BrÃ¸nderslev,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9342371,indberetninger-20180424,2.5118417999999996,10066085.0,,2018-04-01T20:12:53.172Z,2013-11-28T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-281.355,2013-11-28T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,
10066085,2011-07-01,2012-06-30,duration_ResultDistributionDimension_RetainedEarningsMember_only_previous,http://regnskaber.virk.dk/58066001/Y3ZyLmRrOi8vcGRmcy8xMDA2NjA4NTtBcFMxNTA3NDc7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/58066001/Y3ZyLmRrOi8veGJybHMvWC02MjRFM0YyRi0yMDEzMTEyOF8xMzU4MjVfNjA4.xml,Danmark,DK,BrÃ¸nderslev,9700.0,1.0,Erhvervsparken,Danmark,DK,BrÃ¸nderslev,9700.0,1.0,Fuglekongevej,9700 BrÃ¸nderslev,Erhvervsparken 1,Regnskabsklasse B,2013-11-26,2013-11-26,2013-11-26,registreret revisor,"<table class=""richtext-table""><thead><tr><th><th><th><th><th><th><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 700;"">3</span></td><td><span style=""font-weight: 700;"">Egenkapital</span></td><td></td><td></td><td></td><td><span style=""font-weight: 700;"">Selskabs-kapital</span></td><td></td><td><span style=""font-weight: 700;"">Reserve for opskriv-ninger</span></td><td></td><td><span style=""font-weight: 700;"">OverfÃ¸rt overskud eller undersk.</span></td><td></td><td>Egen-kapital      i alt</td></tr></table><table class=""richtext-table""><thead><tr><th><th><th><th><th><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 400;"">Saldo primo</span></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">125000</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">664660</span></td><td></td><td>789660</td></tr></table><table class=""richtext-table""><thead><tr><th><th><th><th><th><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 400;"">OverfÃ¸rt til nÃ¦ste Ã¥r</span></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">-9672</span></td><td></td><td>-9672</td></tr></table><table class=""richtext-table""><thead><tr><th><th><th><th><th><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 400;"">Saldo ultimo</span></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">125000</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">654988</span></td><td></td><td>779988</td></tr></table>","<table class=""richtext-table""><thead><tr><th><th></tr></thead><body><tr><td><span style=""font-weight: 700;"">4</span></td><td><span style=""font-weight: 700;"">PantsÃ¦tninger og sikkerhedsstillelser</span></td></tr><tr><td></td><td><span style=""font-weight: 400;"">Ingen</span></td></tr></table>","<table class=""richtext-table""><thead><tr><th><th><th><th><th><th><th><th><th><th><th><th></tr></thead><body><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 700;"">Grunde</span></td><td></td><td></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 700;"">og</span></td><td></td><td><span style=""font-weight: 700;"">Drifts-</span></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 700;"">bygninger</span></td><td></td><td><span style=""font-weight: 700;"">materiel</span></td></tr><tr><td><span style=""font-weight: 700;"">2</span></td><td><span style=""font-weight: 700;"">Materielle anlÃ¦gsaktiver</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td></td><td><span style=""font-weight: 400;"">Kostpris primo</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">716405</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td><span style=""font-weight: 400;"">Ãrets tilgang</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">5000</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td><span style=""font-weight: 400;"">Ãrets afgang</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td></td><td><span style=""font-weight: 700;"">Kostpris ultimo</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">721405</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td></td><td><span style=""font-weight: 400;"">Afskrivninger primo</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td><span style=""font-weight: 400;"">Ãrets afskrivninger</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td></td><td><span style=""font-weight: 700;"">Afskrivninger ultimo</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td></td><td><span style=""font-weight: 700;"">RegnskabsmÃ¦ssig vÃ¦rdi ultimo</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">721405</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr></table>","<table class=""richtext-table""><thead><tr><th><th><th><th><th><th><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 700;"">1</span></td><td><span style=""font-weight: 700;"">Skat af Ã¥rets resultat</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">2013</span></td><td></td><td><span style=""font-weight: 400;"">2012</span></td></tr><tr><td></td><td><span style=""font-weight: 400;"">Ãrets aktuelle skat</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td><span style=""font-weight: 400;"">Regulering skat tidligere Ã¥r</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td><span style=""font-weight: 400;"">0</span></td></tr><tr><td></td><td><span style=""font-weight: 400;"">Udskudt skat primo</span></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">-2434</span></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">-5350</span></td></tr><tr><td></td><td><span style=""font-weight: 400;"">Udskudt skat ultimo</span></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">5509</span></td><td></td><td><span style=""font-weight: 400;"">3075</span></td><td></td><td><span style=""font-weight: 400;"">2434</span></td></tr></table><table class=""richtext-table""><thead><tr><th><th><th><th><th><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 700;"">Ãrets skat i alt</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 700;"">3075</span></td><td></td><td><span style=""font-weight: 700;"">-2916</span></td></tr></table><table class=""richtext-table""><thead><tr><th><th><th><th><th><th><th><th><th><th><th></tr></thead><body><tr><td><span style=""font-weight: 400;"">Udskudt skat er beregnet som 24,5% af forskellen mellem driftsÃ¸kono-</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td><span style=""font-weight: 400;"">miske vÃ¦rdier og skattemÃ¦ssige vÃ¦rdier.</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td><span style=""font-weight: 400;"">Den udskudte skat som er et skatteaktiv, andrager kr. </span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td><span style=""font-weight: 400;"">Skatteaktivet er beregnet som 24,5 % af skattemÃ¦ssige underskud.</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 700;"">Skat af </span></td><td></td><td></td></tr><tr><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td>Ã¥rets </td><td></td><td>Udskudt</td></tr><tr><td><span style=""font-weight: 400;"">Skyldig skat andrager:</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 700;"">resultat</span></td><td></td><td>skat</td></tr><tr><td><span style=""font-weight: 400;"">Saldo primo</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td>2434</td></tr><tr><td><span style=""font-weight: 400;"">Skat af Ã¥rets resultat</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 400;"">0</span></td><td></td><td>3075</td></tr><tr><td><span style=""font-weight: 700;"">Saldo ultimo</span></td><td></td><td></td><td></td><td></td><td></td><td></td><td></td><td><span style=""font-weight: 700;"">0</span></td><td></td><td>5509</td></tr></table>",25049608.0,10066085.0,25049608.0,Ãrsrapport,Henning Hoppe,Hans Nielsen,Hans Nielsen,LandboNord,Stenum El-Service Aps,LandboNord,Stenum,8746.0,2013-06-30,27.0,2012-07-01,false,false,2013-11-26,BrÃ¸nderslev,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9342371,indberetninger-20180424,2.5118417999999996,10066085.0,,2018-04-01T20:12:53.172Z,2013-11-28T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-281.355,2013-11-28T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,
