entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossRelatedToInvestments,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,AmortisationOfIntangibleAssets,AverageNumberOfEmployees,CurrentTaxExpense,DebtReliefOrSimilarFinanceIncome,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,EmployeeBenefitsExpense,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,OtherAdjustmentsOfFinanceExpenses,OtherAdjustmentsOfFinanceIncome,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,NominalValueOfIssuedShares,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,RetainedEarnings,SharePremium,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedRevaluationsOfInvestments,InvestmentsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddressOfReportingEntityDistrictName,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCashAndCashEquivalents,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEmployeeBenefitExpense,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfIncomeAndExpensesFromInvestmentsInGroupEnterprisesAndAssociates,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfTaxExpenses,DescriptionOfQualificationsOfAuditedFinancialStatements,DescriptionOfSignificantEventsOccurringAfterEndOfReportingPeriod,DisclosureOfAnyUncertaintyConnectedWithRecognitionOrMeasurement,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,DisclosureOfDeferredTaxAssetsAndLiabilities,HomepageOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,SignatureOfAuditorsPlace,StatementOfChangesInEquity,AddressOfAuditorDistrictName,AddressOfAuditorStreetName,DescriptionOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,IncreaseDecreaseOfRevaluationsAndDevaluationsOfInvestmentsThroughNetExchangeDifferences,TransferRevaluationOfInvestments,AdditionsToPropertyPlantAndEquipment,IncreaseDecreaseOfInvestmentsThroughNetExchangeDifferencesEquity,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,IncreaseOfCapital,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,NameAndSurnameOfMemberOfExecutiveBoard,DescriptionOfClassOfIssuedShares,NumberOfIssuedShares
25876121,2016-01-01,2016-12-31,c243,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2E3L2I5L2MzLzUzYjEtNGY4Ny1iZWYzLWVlMDliMTdkZGNkNQ.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2FhLzk4L2YxLzEwOTAtNGJlYS1iOGRjLTBkM2Y2MTk1YzUzMA.xml,2000.0,4.0,2500.0,"4, 3.",2017-05-02,2017-05-02,2001-01-31,2017-05-02,30700228.0,25876121.0,30700228.0,2015-01-01,2015-12-31,,-579000.0,2016-12-31,2016-01-01,true,100.0,2017-05-02,ceo,Revisionsp̴tegning,urn:ofk:oid:23819656,indberetninger-20180424,2.5118406,25876121.0,,2018-03-27T20:50:18.622Z,2017-05-05T16:12:56.170Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-62-CR,2017-05-05T16:12:56.422Z,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
25876121,2016-01-01,2016-12-31,c263,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2E3L2I5L2MzLzUzYjEtNGY4Ny1iZWYzLWVlMDliMTdkZGNkNQ.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2FhLzk4L2YxLzEwOTAtNGJlYS1iOGRjLTBkM2Y2MTk1YzUzMA.xml,2000.0,4.0,2500.0,"4, 3.",2017-05-02,2017-05-02,2001-01-31,2017-05-02,30700228.0,25876121.0,30700228.0,2015-01-01,2015-12-31,,-579000.0,2016-12-31,2016-01-01,true,100.0,2017-05-02,ceo,Revisionsp̴tegning,urn:ofk:oid:23819656,indberetninger-20180424,2.5118406,25876121.0,,2018-03-27T20:50:18.622Z,2017-05-05T16:12:56.170Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-62-CR,2017-05-05T16:12:56.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-281000.0,-860000.0,,,,,,,,,,,
25876121,2016-01-01,2016-12-31,c313,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2E3L2I5L2MzLzUzYjEtNGY4Ny1iZWYzLWVlMDliMTdkZGNkNQ.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2FhLzk4L2YxLzEwOTAtNGJlYS1iOGRjLTBkM2Y2MTk1YzUzMA.xml,2000.0,4.0,2500.0,"4, 3.",2017-05-02,2017-05-02,2001-01-31,2017-05-02,30700228.0,25876121.0,30700228.0,2015-01-01,2015-12-31,,-579000.0,2016-12-31,2016-01-01,true,100.0,2017-05-02,ceo,Revisionsp̴tegning,urn:ofk:oid:23819656,indberetninger-20180424,2.5118406,25876121.0,,2018-03-27T20:50:18.622Z,2017-05-05T16:12:56.170Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-62-CR,2017-05-05T16:12:56.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
25876121,2016-01-01,2016-12-31,c322,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2E3L2I5L2MzLzUzYjEtNGY4Ny1iZWYzLWVlMDliMTdkZGNkNQ.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2FhLzk4L2YxLzEwOTAtNGJlYS1iOGRjLTBkM2Y2MTk1YzUzMA.xml,2000.0,4.0,2500.0,"4, 3.",2017-05-02,2017-05-02,2001-01-31,2017-05-02,30700228.0,25876121.0,30700228.0,2015-01-01,2015-12-31,,-579000.0,2016-12-31,2016-01-01,true,100.0,2017-05-02,ceo,Revisionsp̴tegning,urn:ofk:oid:23819656,indberetninger-20180424,2.5118406,25876121.0,,2018-03-27T20:50:18.622Z,2017-05-05T16:12:56.170Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-62-CR,2017-05-05T16:12:56.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
25876121,2016-01-01,2016-12-31,c33,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2E3L2I5L2MzLzUzYjEtNGY4Ny1iZWYzLWVlMDliMTdkZGNkNQ.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2FhLzk4L2YxLzEwOTAtNGJlYS1iOGRjLTBkM2Y2MTk1YzUzMA.xml,2000.0,4.0,2500.0,"4, 3.",2017-05-02,2017-05-02,2001-01-31,2017-05-02,30700228.0,25876121.0,30700228.0,2015-01-01,2015-12-31,,-579000.0,2016-12-31,2016-01-01,true,100.0,2017-05-02,ceo,Revisionsp̴tegning,urn:ofk:oid:23819656,indberetninger-20180424,2.5118406,25876121.0,,2018-03-27T20:50:18.622Z,2017-05-05T16:12:56.170Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-62-CR,2017-05-05T16:12:56.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryan Thorvilson,formand,,,,,,,
25876121,2016-01-01,2016-12-31,c352,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2E3L2I5L2MzLzUzYjEtNGY4Ny1iZWYzLWVlMDliMTdkZGNkNQ.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2FhLzk4L2YxLzEwOTAtNGJlYS1iOGRjLTBkM2Y2MTk1YzUzMA.xml,2000.0,4.0,2500.0,"4, 3.",2017-05-02,2017-05-02,2001-01-31,2017-05-02,30700228.0,25876121.0,30700228.0,2015-01-01,2015-12-31,-5353000.0,-579000.0,2016-12-31,2016-01-01,true,100.0,2017-05-02,ceo,Revisionsp̴tegning,urn:ofk:oid:23819656,indberetninger-20180424,2.5118406,25876121.0,,2018-03-27T20:50:18.622Z,2017-05-05T16:12:56.170Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-62-CR,2017-05-05T16:12:56.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281000.0,,,,,,,,,
25876121,2016-01-01,2016-12-31,c394,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2E3L2I5L2MzLzUzYjEtNGY4Ny1iZWYzLWVlMDliMTdkZGNkNQ.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2FhLzk4L2YxLzEwOTAtNGJlYS1iOGRjLTBkM2Y2MTk1YzUzMA.xml,2000.0,4.0,2500.0,"4, 3.",2017-05-02,2017-05-02,2001-01-31,2017-05-02,30700228.0,25876121.0,30700228.0,2015-01-01,2015-12-31,,-579000.0,2016-12-31,2016-01-01,true,100.0,2017-05-02,ceo,Revisionsp̴tegning,urn:ofk:oid:23819656,indberetninger-20180424,2.5118406,25876121.0,,2018-03-27T20:50:18.622Z,2017-05-05T16:12:56.170Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-62-CR,2017-05-05T16:12:56.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
25876121,2016-01-01,2016-12-31,c397,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2E3L2I5L2MzLzUzYjEtNGY4Ny1iZWYzLWVlMDliMTdkZGNkNQ.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2FhLzk4L2YxLzEwOTAtNGJlYS1iOGRjLTBkM2Y2MTk1YzUzMA.xml,2000.0,4.0,2500.0,"4, 3.",2017-05-02,2017-05-02,2001-01-31,2017-05-02,30700228.0,25876121.0,30700228.0,2015-01-01,2015-12-31,,-579000.0,2016-12-31,2016-01-01,true,100.0,2017-05-02,ceo,Revisionsp̴tegning,urn:ofk:oid:23819656,indberetninger-20180424,2.5118406,25876121.0,,2018-03-27T20:50:18.622Z,2017-05-05T16:12:56.170Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-62-CR,2017-05-05T16:12:56.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
25876121,2016-01-01,2016-12-31,c400,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2E3L2I5L2MzLzUzYjEtNGY4Ny1iZWYzLWVlMDliMTdkZGNkNQ.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2FhLzk4L2YxLzEwOTAtNGJlYS1iOGRjLTBkM2Y2MTk1YzUzMA.xml,2000.0,4.0,2500.0,"4, 3.",2017-05-02,2017-05-02,2001-01-31,2017-05-02,30700228.0,25876121.0,30700228.0,2015-01-01,2015-12-31,,-579000.0,2016-12-31,2016-01-01,true,100.0,2017-05-02,ceo,Revisionsp̴tegning,urn:ofk:oid:23819656,indberetninger-20180424,2.5118406,25876121.0,,2018-03-27T20:50:18.622Z,2017-05-05T16:12:56.170Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-62-CR,2017-05-05T16:12:56.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
25876121,2016-01-01,2016-12-31,c403,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2E3L2I5L2MzLzUzYjEtNGY4Ny1iZWYzLWVlMDliMTdkZGNkNQ.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2FhLzk4L2YxLzEwOTAtNGJlYS1iOGRjLTBkM2Y2MTk1YzUzMA.xml,2000.0,4.0,2500.0,"4, 3.",2017-05-02,2017-05-02,2001-01-31,2017-05-02,30700228.0,25876121.0,30700228.0,2015-01-01,2015-12-31,,-579000.0,2016-12-31,2016-01-01,true,100.0,2017-05-02,ceo,Revisionsp̴tegning,urn:ofk:oid:23819656,indberetninger-20180424,2.5118406,25876121.0,,2018-03-27T20:50:18.622Z,2017-05-05T16:12:56.170Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-62-CR,2017-05-05T16:12:56.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500000.0,,,,,,
25876121,2016-01-01,2016-12-31,c49,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2E3L2I5L2MzLzUzYjEtNGY4Ny1iZWYzLWVlMDliMTdkZGNkNQ.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2FhLzk4L2YxLzEwOTAtNGJlYS1iOGRjLTBkM2Y2MTk1YzUzMA.xml,2000.0,4.0,2500.0,"4, 3.",2017-05-02,2017-05-02,2001-01-31,2017-05-02,30700228.0,25876121.0,30700228.0,2015-01-01,2015-12-31,,-579000.0,2016-12-31,2016-01-01,true,100.0,2017-05-02,ceo,Revisionsp̴tegning,urn:ofk:oid:23819656,indberetninger-20180424,2.5118406,25876121.0,,2018-03-27T20:50:18.622Z,2017-05-05T16:12:56.170Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-62-CR,2017-05-05T16:12:56.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Richard Alan Stroobosscher,,,,,,,,
25876121,2016-01-01,2016-12-31,c50,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2E3L2I5L2MzLzUzYjEtNGY4Ny1iZWYzLWVlMDliMTdkZGNkNQ.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2FhLzk4L2YxLzEwOTAtNGJlYS1iOGRjLTBkM2Y2MTk1YzUzMA.xml,2000.0,4.0,2500.0,"4, 3.",2017-05-02,2017-05-02,2001-01-31,2017-05-02,30700228.0,25876121.0,30700228.0,2015-01-01,2015-12-31,,-579000.0,2016-12-31,2016-01-01,true,100.0,2017-05-02,ceo,Revisionsp̴tegning,urn:ofk:oid:23819656,indberetninger-20180424,2.5118406,25876121.0,,2018-03-27T20:50:18.622Z,2017-05-05T16:12:56.170Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-62-CR,2017-05-05T16:12:56.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michel Stephan Pawlicz,,,,,,,,
25876121,2016-01-01,2016-12-31,c632,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2E3L2I5L2MzLzUzYjEtNGY4Ny1iZWYzLWVlMDliMTdkZGNkNQ.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2FhLzk4L2YxLzEwOTAtNGJlYS1iOGRjLTBkM2Y2MTk1YzUzMA.xml,2000.0,4.0,2500.0,"4, 3.",2017-05-02,2017-05-02,2001-01-31,2017-05-02,30700228.0,25876121.0,30700228.0,2015-01-01,2015-12-31,-579.0,-579000.0,2016-12-31,2016-01-01,true,100.0,2017-05-02,ceo,Revisionsp̴tegning,urn:ofk:oid:23819656,indberetninger-20180424,2.5118406,25876121.0,,2018-03-27T20:50:18.622Z,2017-05-05T16:12:56.170Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-62-CR,2017-05-05T16:12:56.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inc.,Medical Insight,USA,,,
25876121,2016-01-01,2016-12-31,c76,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2E3L2I5L2MzLzUzYjEtNGY4Ny1iZWYzLWVlMDliMTdkZGNkNQ.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2FhLzk4L2YxLzEwOTAtNGJlYS1iOGRjLTBkM2Y2MTk1YzUzMA.xml,2000.0,4.0,2500.0,"4, 3.",2017-05-02,2017-05-02,2001-01-31,2017-05-02,30700228.0,25876121.0,30700228.0,2015-01-01,2015-12-31,,-579000.0,2016-12-31,2016-01-01,true,100.0,2017-05-02,ceo,Revisionsp̴tegning,urn:ofk:oid:23819656,indberetninger-20180424,2.5118406,25876121.0,,2018-03-27T20:50:18.622Z,2017-05-05T16:12:56.170Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-62-CR,2017-05-05T16:12:56.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michel Stephan Pawlicz,,
25876121,2016-12-31,2016-12-31,c138,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2E3L2I5L2MzLzUzYjEtNGY4Ny1iZWYzLWVlMDliMTdkZGNkNQ.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2FhLzk4L2YxLzEwOTAtNGJlYS1iOGRjLTBkM2Y2MTk1YzUzMA.xml,2000.0,4.0,2500.0,"4, 3.",2017-05-02,2017-05-02,2001-01-31,2017-05-02,30700228.0,25876121.0,30700228.0,2015-01-01,2015-12-31,,-579000.0,2016-12-31,2016-01-01,true,100.0,2017-05-02,ceo,Revisionsp̴tegning,urn:ofk:oid:23819656,indberetninger-20180424,2.5118406,25876121.0,,2018-03-27T20:50:18.622Z,2017-05-05T16:12:56.170Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-62-CR,2017-05-05T16:12:56.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63000.0,,,,,,,,,,,,,,,,,,,,282000.0,345000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25876121,2016-12-31,2016-12-31,c154,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2E3L2I5L2MzLzUzYjEtNGY4Ny1iZWYzLWVlMDliMTdkZGNkNQ.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2FhLzk4L2YxLzEwOTAtNGJlYS1iOGRjLTBkM2Y2MTk1YzUzMA.xml,2000.0,4.0,2500.0,"4, 3.",2017-05-02,2017-05-02,2001-01-31,2017-05-02,30700228.0,25876121.0,30700228.0,2015-01-01,2015-12-31,,-579000.0,2016-12-31,2016-01-01,true,100.0,2017-05-02,ceo,Revisionsp̴tegning,urn:ofk:oid:23819656,indberetninger-20180424,2.5118406,25876121.0,,2018-03-27T20:50:18.622Z,2017-05-05T16:12:56.170Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-62-CR,2017-05-05T16:12:56.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25876121,2016-12-31,2016-12-31,c1993,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2E3L2I5L2MzLzUzYjEtNGY4Ny1iZWYzLWVlMDliMTdkZGNkNQ.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2FhLzk4L2YxLzEwOTAtNGJlYS1iOGRjLTBkM2Y2MTk1YzUzMA.xml,2000.0,4.0,2500.0,"4, 3.",2017-05-02,2017-05-02,2001-01-31,2017-05-02,30700228.0,25876121.0,30700228.0,2015-01-01,2015-12-31,,-579000.0,2016-12-31,2016-01-01,true,100.0,2017-05-02,ceo,Revisionsp̴tegning,urn:ofk:oid:23819656,indberetninger-20180424,2.5118406,25876121.0,,2018-03-27T20:50:18.622Z,2017-05-05T16:12:56.170Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-62-CR,2017-05-05T16:12:56.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25876121,2016-12-31,2016-12-31,c216,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2E3L2I5L2MzLzUzYjEtNGY4Ny1iZWYzLWVlMDliMTdkZGNkNQ.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2FhLzk4L2YxLzEwOTAtNGJlYS1iOGRjLTBkM2Y2MTk1YzUzMA.xml,2000.0,4.0,2500.0,"4, 3.",2017-05-02,2017-05-02,2001-01-31,2017-05-02,30700228.0,25876121.0,30700228.0,2015-01-01,2015-12-31,,-579000.0,2016-12-31,2016-01-01,true,100.0,2017-05-02,ceo,Revisionsp̴tegning,urn:ofk:oid:23819656,indberetninger-20180424,2.5118406,25876121.0,,2018-03-27T20:50:18.622Z,2017-05-05T16:12:56.170Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-62-CR,2017-05-05T16:12:56.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312000.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
