entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,CashAndCashEquivalentsConcerningCashflowStatement,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfOtherOperatingIncomeAndExpenses,ExtraordinaryDividendPaid,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,Dividend,Adjustments,AdjustmentsForDecreaseIncreaseInWorkingCapital,AdjustmentsOfInterestAndSimilarIncomes,AdjustmentsOfTaxExpense,AdjustmentsfInterestAndSimilarExpenses,AverageNumberOfEmployees,CashFlowFromOperatingActivitiesBeforeFinancialItems,CashFlowFromOrdinaryOperatingActivities,CashFlowsFromUsedInFinancingActivities,CashFlowsFromUsedInInvestingActivities,CashFlowsFromUsedInOperatingActivities,DecreaseIncreaseInInventories,DecreaseIncreaseInReceivables,DecreaseIncreaseInTradePayables,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssets,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DividendPaidCashFlow,EmployeeBenefitsExpense,EquityRatio,GrossProfitLoss,IncomeTaxesPaidRefundClassifiedAsOperatingActivities,InterestExpenseAssignedToGroupEnterprises,InterestPaidClassifiedAsOperatingActivities,InterestReceivedClassifiedAsOperatingActivities,NetIncreaseDecreaseInCashAndCashEquivalents,OtherAdjustmentsForDecreaseIncreaseInWorkingCapital,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,OtherInterestExpenses,ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ProfitOnRealisationsOfFixedAssets,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,RemunerationOfManagementCategories,RepaymentsOfLongtermLiabilitiesClassifiedAsFinancingActivities,ResultsFromNetFinancials,ReturnOnEquity,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,ValueAdjustmentsOfEquity,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,WorkInProgress,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,ReversalsOfImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,GrossResult,NameAndSurnameOfMemberOfSupervisoryBoard
14310940,2017-01-01,2017-01-01,c421,,http://regnskaber.virk.dk/04901341/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzdlL2VhLzAwL2RlMWItNDdkNy04ZmU3LTkzYjI2YmZlNmFkZg.pdf,http://regnskaber.virk.dk/04901341/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2FkLzRhLzUwLzgzN2YtNGJiZC1hMDJlLWZhMzQ0ZDU4NGFiOQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Vildbjerg,7480.0,2-4,Sverigesvej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,-2646306.0,"Regnskabsklasse C, mellemstor virksomhed",The annual report has been presented in accordance with the Danish Financial Statements Act.,"We consider the accounting policies used appropriate, and in our opinion the annual accounts provide a true and fair view of the company's assets and liabilities and its financial position at 31 December 2018 and of the company's results of its activities and cash flows in the financial year 1 January to 31 December 2018.",2019-03-13,2019-03-13,2019-03-13,statsautoriseret revisor,Costs of sales includes costs for the purchase of raw materials and consumables less discounts and changes in inventories.,"Other external costs comprise costs for distribution, sales, advertisement, administration, premises, loss on debtors, and operational leasing costs.","Other operating income comprise accounting items of secondary nature in proportion to the principal activities of the enterprise, including gains on disposal of intangible and tangible fixed assets.",0.0,15807776.0,14310940.0,15807776.0,mne32848,The board of directors and the managing director have today presented the annual report of A/S Maskinfabrikken PCP for the financial year 1 January to 31 December 2018.,Ãrsrapport,5530233.0,2866494.0,We are of the opinion that the management's review includes a fair description of the issues dealt with.,Peter Vinderslev,Hans Lohmann,John Nielsen,"Partner Revision, statsautoriseret revisionsaktieselskab",A/S Maskinfabrikken PCP,"Partner Revision, statsautoriseret revisionsaktieselskab",Vildbjerg,2017-01-01,2017-12-31,0.0,The annual report is recommended for approval by the general meeting.,2018-12-31,2018-01-01,2019-03-13,Herning,97 12 50 22,97-131200,RevisionspÃ¥tegning,urn:ofk:oid:26837004,indberetninger-20180424,2.511682,14310940.0,AWmFmKIeRYGX6_YTF7td,2019-03-16T08:23:13.615Z,2019-03-16T08:22:45.631Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AS-79-MY,2019-03-16T08:22:46.087Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14310940,2017-01-01,2017-01-01,c720,,http://regnskaber.virk.dk/04901341/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzdlL2VhLzAwL2RlMWItNDdkNy04ZmU3LTkzYjI2YmZlNmFkZg.pdf,http://regnskaber.virk.dk/04901341/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2FkLzRhLzUwLzgzN2YtNGJiZC1hMDJlLWZhMzQ0ZDU4NGFiOQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Vildbjerg,7480.0,2-4,Sverigesvej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,,"Regnskabsklasse C, mellemstor virksomhed",The annual report has been presented in accordance with the Danish Financial Statements Act.,"We consider the accounting policies used appropriate, and in our opinion the annual accounts provide a true and fair view of the company's assets and liabilities and its financial position at 31 December 2018 and of the company's results of its activities and cash flows in the financial year 1 January to 31 December 2018.",2019-03-13,2019-03-13,2019-03-13,statsautoriseret revisor,Costs of sales includes costs for the purchase of raw materials and consumables less discounts and changes in inventories.,"Other external costs comprise costs for distribution, sales, advertisement, administration, premises, loss on debtors, and operational leasing costs.","Other operating income comprise accounting items of secondary nature in proportion to the principal activities of the enterprise, including gains on disposal of intangible and tangible fixed assets.",0.0,15807776.0,14310940.0,15807776.0,mne32848,The board of directors and the managing director have today presented the annual report of A/S Maskinfabrikken PCP for the financial year 1 January to 31 December 2018.,Ãrsrapport,5530233.0,2866494.0,We are of the opinion that the management's review includes a fair description of the issues dealt with.,Peter Vinderslev,Hans Lohmann,John Nielsen,"Partner Revision, statsautoriseret revisionsaktieselskab",A/S Maskinfabrikken PCP,"Partner Revision, statsautoriseret revisionsaktieselskab",Vildbjerg,2017-01-01,2017-12-31,0.0,The annual report is recommended for approval by the general meeting.,2018-12-31,2018-01-01,2019-03-13,Herning,97 12 50 22,97-131200,RevisionspÃ¥tegning,urn:ofk:oid:26837004,indberetninger-20180424,2.511682,14310940.0,AWmFmKIeRYGX6_YTF7td,2019-03-16T08:23:13.615Z,2019-03-16T08:22:45.631Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AS-79-MY,2019-03-16T08:22:46.087Z,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14310940,2017-01-01,2017-01-01,c741,,http://regnskaber.virk.dk/04901341/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzdlL2VhLzAwL2RlMWItNDdkNy04ZmU3LTkzYjI2YmZlNmFkZg.pdf,http://regnskaber.virk.dk/04901341/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2FkLzRhLzUwLzgzN2YtNGJiZC1hMDJlLWZhMzQ0ZDU4NGFiOQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Vildbjerg,7480.0,2-4,Sverigesvej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,,"Regnskabsklasse C, mellemstor virksomhed",The annual report has been presented in accordance with the Danish Financial Statements Act.,"We consider the accounting policies used appropriate, and in our opinion the annual accounts provide a true and fair view of the company's assets and liabilities and its financial position at 31 December 2018 and of the company's results of its activities and cash flows in the financial year 1 January to 31 December 2018.",2019-03-13,2019-03-13,2019-03-13,statsautoriseret revisor,Costs of sales includes costs for the purchase of raw materials and consumables less discounts and changes in inventories.,"Other external costs comprise costs for distribution, sales, advertisement, administration, premises, loss on debtors, and operational leasing costs.","Other operating income comprise accounting items of secondary nature in proportion to the principal activities of the enterprise, including gains on disposal of intangible and tangible fixed assets.",0.0,15807776.0,14310940.0,15807776.0,mne32848,The board of directors and the managing director have today presented the annual report of A/S Maskinfabrikken PCP for the financial year 1 January to 31 December 2018.,Ãrsrapport,5530233.0,2866494.0,We are of the opinion that the management's review includes a fair description of the issues dealt with.,Peter Vinderslev,Hans Lohmann,John Nielsen,"Partner Revision, statsautoriseret revisionsaktieselskab",A/S Maskinfabrikken PCP,"Partner Revision, statsautoriseret revisionsaktieselskab",Vildbjerg,2017-01-01,2017-12-31,0.0,The annual report is recommended for approval by the general meeting.,2018-12-31,2018-01-01,2019-03-13,Herning,97 12 50 22,97-131200,RevisionspÃ¥tegning,urn:ofk:oid:26837004,indberetninger-20180424,2.511682,14310940.0,AWmFmKIeRYGX6_YTF7td,2019-03-16T08:23:13.615Z,2019-03-16T08:22:45.631Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AS-79-MY,2019-03-16T08:22:46.087Z,59252605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14310940,2017-01-01,2017-01-01,c744,,http://regnskaber.virk.dk/04901341/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzdlL2VhLzAwL2RlMWItNDdkNy04ZmU3LTkzYjI2YmZlNmFkZg.pdf,http://regnskaber.virk.dk/04901341/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2FkLzRhLzUwLzgzN2YtNGJiZC1hMDJlLWZhMzQ0ZDU4NGFiOQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Vildbjerg,7480.0,2-4,Sverigesvej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,,"Regnskabsklasse C, mellemstor virksomhed",The annual report has been presented in accordance with the Danish Financial Statements Act.,"We consider the accounting policies used appropriate, and in our opinion the annual accounts provide a true and fair view of the company's assets and liabilities and its financial position at 31 December 2018 and of the company's results of its activities and cash flows in the financial year 1 January to 31 December 2018.",2019-03-13,2019-03-13,2019-03-13,statsautoriseret revisor,Costs of sales includes costs for the purchase of raw materials and consumables less discounts and changes in inventories.,"Other external costs comprise costs for distribution, sales, advertisement, administration, premises, loss on debtors, and operational leasing costs.","Other operating income comprise accounting items of secondary nature in proportion to the principal activities of the enterprise, including gains on disposal of intangible and tangible fixed assets.",0.0,15807776.0,14310940.0,15807776.0,mne32848,The board of directors and the managing director have today presented the annual report of A/S Maskinfabrikken PCP for the financial year 1 January to 31 December 2018.,Ãrsrapport,5530233.0,2866494.0,We are of the opinion that the management's review includes a fair description of the issues dealt with.,Peter Vinderslev,Hans Lohmann,John Nielsen,"Partner Revision, statsautoriseret revisionsaktieselskab",A/S Maskinfabrikken PCP,"Partner Revision, statsautoriseret revisionsaktieselskab",Vildbjerg,2017-01-01,2017-12-31,0.0,The annual report is recommended for approval by the general meeting.,2018-12-31,2018-01-01,2019-03-13,Herning,97 12 50 22,97-131200,RevisionspÃ¥tegning,urn:ofk:oid:26837004,indberetninger-20180424,2.511682,14310940.0,AWmFmKIeRYGX6_YTF7td,2019-03-16T08:23:13.615Z,2019-03-16T08:22:45.631Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AS-79-MY,2019-03-16T08:22:46.087Z,15000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14310940,2017-01-01,2017-12-31,c109,,http://regnskaber.virk.dk/04901341/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzdlL2VhLzAwL2RlMWItNDdkNy04ZmU3LTkzYjI2YmZlNmFkZg.pdf,http://regnskaber.virk.dk/04901341/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2FkLzRhLzUwLzgzN2YtNGJiZC1hMDJlLWZhMzQ0ZDU4NGFiOQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Vildbjerg,7480.0,2-4,Sverigesvej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,,"Regnskabsklasse C, mellemstor virksomhed",The annual report has been presented in accordance with the Danish Financial Statements Act.,"We consider the accounting policies used appropriate, and in our opinion the annual accounts provide a true and fair view of the company's assets and liabilities and its financial position at 31 December 2018 and of the company's results of its activities and cash flows in the financial year 1 January to 31 December 2018.",2019-03-13,2019-03-13,2019-03-13,statsautoriseret revisor,Costs of sales includes costs for the purchase of raw materials and consumables less discounts and changes in inventories.,"Other external costs comprise costs for distribution, sales, advertisement, administration, premises, loss on debtors, and operational leasing costs.","Other operating income comprise accounting items of secondary nature in proportion to the principal activities of the enterprise, including gains on disposal of intangible and tangible fixed assets.",0.0,15807776.0,14310940.0,15807776.0,mne32848,The board of directors and the managing director have today presented the annual report of A/S Maskinfabrikken PCP for the financial year 1 January to 31 December 2018.,Ãrsrapport,5530233.0,2866494.0,We are of the opinion that the management's review includes a fair description of the issues dealt with.,Peter Vinderslev,Hans Lohmann,John Nielsen,"Partner Revision, statsautoriseret revisionsaktieselskab",A/S Maskinfabrikken PCP,"Partner Revision, statsautoriseret revisionsaktieselskab",Vildbjerg,2017-01-01,2017-12-31,0.0,The annual report is recommended for approval by the general meeting.,2018-12-31,2018-01-01,2019-03-13,Herning,97 12 50 22,97-131200,RevisionspÃ¥tegning,urn:ofk:oid:26837004,indberetninger-20180424,2.511682,14310940.0,AWmFmKIeRYGX6_YTF7td,2019-03-16T08:23:13.615Z,2019-03-16T08:22:45.631Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AS-79-MY,2019-03-16T08:22:46.087Z,,15000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14310940,2017-01-01,2017-12-31,c123,,http://regnskaber.virk.dk/04901341/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzdlL2VhLzAwL2RlMWItNDdkNy04ZmU3LTkzYjI2YmZlNmFkZg.pdf,http://regnskaber.virk.dk/04901341/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2FkLzRhLzUwLzgzN2YtNGJiZC1hMDJlLWZhMzQ0ZDU4NGFiOQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Vildbjerg,7480.0,2-4,Sverigesvej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,,"Regnskabsklasse C, mellemstor virksomhed",The annual report has been presented in accordance with the Danish Financial Statements Act.,"We consider the accounting policies used appropriate, and in our opinion the annual accounts provide a true and fair view of the company's assets and liabilities and its financial position at 31 December 2018 and of the company's results of its activities and cash flows in the financial year 1 January to 31 December 2018.",2019-03-13,2019-03-13,2019-03-13,statsautoriseret revisor,Costs of sales includes costs for the purchase of raw materials and consumables less discounts and changes in inventories.,"Other external costs comprise costs for distribution, sales, advertisement, administration, premises, loss on debtors, and operational leasing costs.","Other operating income comprise accounting items of secondary nature in proportion to the principal activities of the enterprise, including gains on disposal of intangible and tangible fixed assets.",0.0,15807776.0,14310940.0,15807776.0,mne32848,The board of directors and the managing director have today presented the annual report of A/S Maskinfabrikken PCP for the financial year 1 January to 31 December 2018.,Ãrsrapport,5530233.0,2866494.0,We are of the opinion that the management's review includes a fair description of the issues dealt with.,Peter Vinderslev,Hans Lohmann,John Nielsen,"Partner Revision, statsautoriseret revisionsaktieselskab",A/S Maskinfabrikken PCP,"Partner Revision, statsautoriseret revisionsaktieselskab",Vildbjerg,2017-01-01,2017-12-31,0.0,The annual report is recommended for approval by the general meeting.,2018-12-31,2018-01-01,2019-03-13,Herning,97 12 50 22,97-131200,RevisionspÃ¥tegning,urn:ofk:oid:26837004,indberetninger-20180424,2.511682,14310940.0,AWmFmKIeRYGX6_YTF7td,2019-03-16T08:23:13.615Z,2019-03-16T08:22:45.631Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AS-79-MY,2019-03-16T08:22:46.087Z,,-8504401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14310940,2017-01-01,2017-12-31,c2019,,http://regnskaber.virk.dk/04901341/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzdlL2VhLzAwL2RlMWItNDdkNy04ZmU3LTkzYjI2YmZlNmFkZg.pdf,http://regnskaber.virk.dk/04901341/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2FkLzRhLzUwLzgzN2YtNGJiZC1hMDJlLWZhMzQ0ZDU4NGFiOQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Vildbjerg,7480.0,2-4,Sverigesvej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,,"Regnskabsklasse C, mellemstor virksomhed",The annual report has been presented in accordance with the Danish Financial Statements Act.,"We consider the accounting policies used appropriate, and in our opinion the annual accounts provide a true and fair view of the company's assets and liabilities and its financial position at 31 December 2018 and of the company's results of its activities and cash flows in the financial year 1 January to 31 December 2018.",2019-03-13,2019-03-13,2019-03-13,statsautoriseret revisor,Costs of sales includes costs for the purchase of raw materials and consumables less discounts and changes in inventories.,"Other external costs comprise costs for distribution, sales, advertisement, administration, premises, loss on debtors, and operational leasing costs.","Other operating income comprise accounting items of secondary nature in proportion to the principal activities of the enterprise, including gains on disposal of intangible and tangible fixed assets.",0.0,15807776.0,14310940.0,15807776.0,mne32848,The board of directors and the managing director have today presented the annual report of A/S Maskinfabrikken PCP for the financial year 1 January to 31 December 2018.,Ãrsrapport,5530233.0,2866494.0,We are of the opinion that the management's review includes a fair description of the issues dealt with.,Peter Vinderslev,Hans Lohmann,John Nielsen,"Partner Revision, statsautoriseret revisionsaktieselskab",A/S Maskinfabrikken PCP,"Partner Revision, statsautoriseret revisionsaktieselskab",Vildbjerg,2017-01-01,2017-12-31,0.0,The annual report is recommended for approval by the general meeting.,2018-12-31,2018-01-01,2019-03-13,Herning,97 12 50 22,97-131200,RevisionspÃ¥tegning,urn:ofk:oid:26837004,indberetninger-20180424,2.511682,14310940.0,AWmFmKIeRYGX6_YTF7td,2019-03-16T08:23:13.615Z,2019-03-16T08:22:45.631Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AS-79-MY,2019-03-16T08:22:46.087Z,,,25000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14310940,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/04901341/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzdlL2VhLzAwL2RlMWItNDdkNy04ZmU3LTkzYjI2YmZlNmFkZg.pdf,http://regnskaber.virk.dk/04901341/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2FkLzRhLzUwLzgzN2YtNGJiZC1hMDJlLWZhMzQ0ZDU4NGFiOQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Vildbjerg,7480.0,2-4,Sverigesvej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,,"Regnskabsklasse C, mellemstor virksomhed",The annual report has been presented in accordance with the Danish Financial Statements Act.,"We consider the accounting policies used appropriate, and in our opinion the annual accounts provide a true and fair view of the company's assets and liabilities and its financial position at 31 December 2018 and of the company's results of its activities and cash flows in the financial year 1 January to 31 December 2018.",2019-03-13,2019-03-13,2019-03-13,statsautoriseret revisor,Costs of sales includes costs for the purchase of raw materials and consumables less discounts and changes in inventories.,"Other external costs comprise costs for distribution, sales, advertisement, administration, premises, loss on debtors, and operational leasing costs.","Other operating income comprise accounting items of secondary nature in proportion to the principal activities of the enterprise, including gains on disposal of intangible and tangible fixed assets.",0.0,15807776.0,14310940.0,15807776.0,mne32848,The board of directors and the managing director have today presented the annual report of A/S Maskinfabrikken PCP for the financial year 1 January to 31 December 2018.,Ãrsrapport,5530233.0,2866494.0,We are of the opinion that the management's review includes a fair description of the issues dealt with.,Peter Vinderslev,Hans Lohmann,John Nielsen,"Partner Revision, statsautoriseret revisionsaktieselskab",A/S Maskinfabrikken PCP,"Partner Revision, statsautoriseret revisionsaktieselskab",Vildbjerg,2017-01-01,2017-12-31,0.0,The annual report is recommended for approval by the general meeting.,2018-12-31,2018-01-01,2019-03-13,Herning,97 12 50 22,97-131200,RevisionspÃ¥tegning,urn:ofk:oid:26837004,indberetninger-20180424,2.511682,14310940.0,AWmFmKIeRYGX6_YTF7td,2019-03-16T08:23:13.615Z,2019-03-16T08:22:45.631Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AS-79-MY,2019-03-16T08:22:46.087Z,,31495599.0,,16545239.0,13173861.0,-614925.0,8921600.0,1458852.0,121.0,61214699.0,60370772.0,-43372446.0,-4601805.0,53926753.0,-1418545.0,13201752.0,1150468.0,7025712.0,7025712.0,40000000.0,55796687.0,51.6,104083525.0,6444019.0,425408.0,1458852.0,614925.0,5952502.0,240186.0,1458852.0,412364.0,202561.0,1033444.0,281000.0,40417199.0,41261126.0,-246000.0,4882805.0,2346970.0,3372446.0,-844000.0,43.7,1525041.0,8921600.0,54271646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14310940,2017-01-01,2017-12-31,c427,,http://regnskaber.virk.dk/04901341/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzdlL2VhLzAwL2RlMWItNDdkNy04ZmU3LTkzYjI2YmZlNmFkZg.pdf,http://regnskaber.virk.dk/04901341/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2FkLzRhLzUwLzgzN2YtNGJiZC1hMDJlLWZhMzQ0ZDU4NGFiOQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Vildbjerg,7480.0,2-4,Sverigesvej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,,"Regnskabsklasse C, mellemstor virksomhed",The annual report has been presented in accordance with the Danish Financial Statements Act.,"We consider the accounting policies used appropriate, and in our opinion the annual accounts provide a true and fair view of the company's assets and liabilities and its financial position at 31 December 2018 and of the company's results of its activities and cash flows in the financial year 1 January to 31 December 2018.",2019-03-13,2019-03-13,2019-03-13,statsautoriseret revisor,Costs of sales includes costs for the purchase of raw materials and consumables less discounts and changes in inventories.,"Other external costs comprise costs for distribution, sales, advertisement, administration, premises, loss on debtors, and operational leasing costs.","Other operating income comprise accounting items of secondary nature in proportion to the principal activities of the enterprise, including gains on disposal of intangible and tangible fixed assets.",0.0,15807776.0,14310940.0,15807776.0,mne32848,The board of directors and the managing director have today presented the annual report of A/S Maskinfabrikken PCP for the financial year 1 January to 31 December 2018.,Ãrsrapport,5530233.0,2866494.0,We are of the opinion that the management's review includes a fair description of the issues dealt with.,Peter Vinderslev,Hans Lohmann,John Nielsen,"Partner Revision, statsautoriseret revisionsaktieselskab",A/S Maskinfabrikken PCP,"Partner Revision, statsautoriseret revisionsaktieselskab",Vildbjerg,2017-01-01,2017-12-31,0.0,The annual report is recommended for approval by the general meeting.,2018-12-31,2018-01-01,2019-03-13,Herning,97 12 50 22,97-131200,RevisionspÃ¥tegning,urn:ofk:oid:26837004,indberetninger-20180424,2.511682,14310940.0,AWmFmKIeRYGX6_YTF7td,2019-03-16T08:23:13.615Z,2019-03-16T08:22:45.631Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AS-79-MY,2019-03-16T08:22:46.087Z,,25000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
