entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,ExtraordinaryProfitLossBeforeTax,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherReserves,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
73380715,2012-07-01,2013-06-30,c4,http://regnskaber.virk.dk/51708337/Y3ZyLmRrOi8vcGRmcy83MzM4MDcxNTtBcFM1ODc5NTsyMDEzMDcwMTsyMDE0MDYzMDtSO1I.pdf,http://regnskaber.virk.dk/51708337/Y3ZyLmRrOi8veGJybHMvWC0wOERCMEQ0NC0yMDE0MTIxN18xNjM2MDhfNzE4.xml,Frederiksberg C,1967.0,8.0,SvanemosegÃ¥rdsvej,4220 KorsÃ¸r,"Norvangen 2 D, 2",Til den daglige ledelse i Lotus Foto ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-11-26,2014-11-27,122965.0,"Registreret Revisor, FSR - Danske Revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for bankgÃ¦ld og prioritetsgÃ¦ld pÃ¥ t.kr. 1.361 har virksomheden stillet virksomhedspant i ejendommen, Svanemosegaardsvej 8. Virksomhedspantet omfatter fÃ¸lgende aktiver, hvis regnskabsmÃ¦ssige vÃ¦rdi pÃ¥ balancedagen udgÃ¸r t. kr. 4.133.</p>",194.0,-100335.0,115937.0,73380715.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,John Richard,Mogens Ingerslev Petersen,4audit Godkendt Revisionsanpartsselskab,LOTUS FOTO ApS,4audit Godkendt Revisionsanpartsselskab,93113.0,Frederiksberg,2012-07-01,2013-06-30,72859.0,-100335.0,-7222.0,2014-06-30,2013-07-01,2014-11-26,KorsÃ¸r,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",-173194.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15690088,indberetninger-20180424,2.5118406,73380715.0,,2018-04-01T05:58:37.489Z,2014-12-18T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-280.860,2014-12-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
73380715,2012-07-01,2013-06-30,c6,http://regnskaber.virk.dk/51708337/Y3ZyLmRrOi8vcGRmcy83MzM4MDcxNTtBcFM1ODc5NTsyMDEzMDcwMTsyMDE0MDYzMDtSO1I.pdf,http://regnskaber.virk.dk/51708337/Y3ZyLmRrOi8veGJybHMvWC0wOERCMEQ0NC0yMDE0MTIxN18xNjM2MDhfNzE4.xml,Frederiksberg C,1967.0,8.0,SvanemosegÃ¥rdsvej,4220 KorsÃ¸r,"Norvangen 2 D, 2",Til den daglige ledelse i Lotus Foto ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-11-26,2014-11-27,,"Registreret Revisor, FSR - Danske Revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for bankgÃ¦ld og prioritetsgÃ¦ld pÃ¥ t.kr. 1.361 har virksomheden stillet virksomhedspant i ejendommen, Svanemosegaardsvej 8. Virksomhedspantet omfatter fÃ¸lgende aktiver, hvis regnskabsmÃ¦ssige vÃ¦rdi pÃ¥ balancedagen udgÃ¸r t. kr. 4.133.</p>",,,,73380715.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,John Richard,Mogens Ingerslev Petersen,4audit Godkendt Revisionsanpartsselskab,LOTUS FOTO ApS,4audit Godkendt Revisionsanpartsselskab,,Frederiksberg,2012-07-01,2013-06-30,72859.0,,,2014-06-30,2013-07-01,2014-11-26,KorsÃ¸r,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15690088,indberetninger-20180424,2.5118406,73380715.0,,2018-04-01T05:58:37.489Z,2014-12-18T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-280.860,2014-12-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
73380715,2013-06-30,2013-06-30,c8,http://regnskaber.virk.dk/51708337/Y3ZyLmRrOi8vcGRmcy83MzM4MDcxNTtBcFM1ODc5NTsyMDEzMDcwMTsyMDE0MDYzMDtSO1I.pdf,http://regnskaber.virk.dk/51708337/Y3ZyLmRrOi8veGJybHMvWC0wOERCMEQ0NC0yMDE0MTIxN18xNjM2MDhfNzE4.xml,Frederiksberg C,1967.0,8.0,SvanemosegÃ¥rdsvej,4220 KorsÃ¸r,"Norvangen 2 D, 2",Til den daglige ledelse i Lotus Foto ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-11-26,2014-11-27,,"Registreret Revisor, FSR - Danske Revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for bankgÃ¦ld og prioritetsgÃ¦ld pÃ¥ t.kr. 1.361 har virksomheden stillet virksomhedspant i ejendommen, Svanemosegaardsvej 8. Virksomhedspantet omfatter fÃ¸lgende aktiver, hvis regnskabsmÃ¦ssige vÃ¦rdi pÃ¥ balancedagen udgÃ¸r t. kr. 4.133.</p>",,,,73380715.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,John Richard,Mogens Ingerslev Petersen,4audit Godkendt Revisionsanpartsselskab,LOTUS FOTO ApS,4audit Godkendt Revisionsanpartsselskab,,Frederiksberg,2012-07-01,2013-06-30,,,,2014-06-30,2013-07-01,2014-11-26,KorsÃ¸r,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15690088,indberetninger-20180424,2.5118406,73380715.0,,2018-04-01T05:58:37.489Z,2014-12-18T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-280.860,2014-12-18T23:00:00.000Z,4348616.0,21511.0,202500.0,68090.0,2201796.0,20000.0,6154.0,4260526.0,4348616.0,1763492.0,1390295.0,1390295.0,4280526.0,2370888.0,50956.0,4280526.0,383328.0,383328.0,6154.0,-371592.0,373197.0,276395.0,30000.0,40425.0,15846.0,40425.0,
73380715,2013-07-01,2014-06-30,c0,http://regnskaber.virk.dk/51708337/Y3ZyLmRrOi8vcGRmcy83MzM4MDcxNTtBcFM1ODc5NTsyMDEzMDcwMTsyMDE0MDYzMDtSO1I.pdf,http://regnskaber.virk.dk/51708337/Y3ZyLmRrOi8veGJybHMvWC0wOERCMEQ0NC0yMDE0MTIxN18xNjM2MDhfNzE4.xml,Frederiksberg C,1967.0,8.0,SvanemosegÃ¥rdsvej,4220 KorsÃ¸r,"Norvangen 2 D, 2",Til den daglige ledelse i Lotus Foto ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-11-26,2014-11-27,147700.0,"Registreret Revisor, FSR - Danske Revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for bankgÃ¦ld og prioritetsgÃ¦ld pÃ¥ t.kr. 1.361 har virksomheden stillet virksomhedspant i ejendommen, Svanemosegaardsvej 8. Virksomhedspantet omfatter fÃ¸lgende aktiver, hvis regnskabsmÃ¦ssige vÃ¦rdi pÃ¥ balancedagen udgÃ¸r t. kr. 4.133.</p>",49867.0,-174777.0,111764.0,73380715.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,John Richard,Mogens Ingerslev Petersen,4audit Godkendt Revisionsanpartsselskab,LOTUS FOTO ApS,4audit Godkendt Revisionsanpartsselskab,88974.0,Frederiksberg,2012-07-01,2013-06-30,-406271.0,-174777.0,-85803.0,2014-06-30,2013-07-01,2014-11-26,KorsÃ¸r,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",231494.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15690088,indberetninger-20180424,2.5118406,73380715.0,,2018-04-01T05:58:37.489Z,2014-12-18T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-280.860,2014-12-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
73380715,2013-07-01,2014-06-30,c1,http://regnskaber.virk.dk/51708337/Y3ZyLmRrOi8vcGRmcy83MzM4MDcxNTtBcFM1ODc5NTsyMDEzMDcwMTsyMDE0MDYzMDtSO1I.pdf,http://regnskaber.virk.dk/51708337/Y3ZyLmRrOi8veGJybHMvWC0wOERCMEQ0NC0yMDE0MTIxN18xNjM2MDhfNzE4.xml,Frederiksberg C,1967.0,8.0,SvanemosegÃ¥rdsvej,4220 KorsÃ¸r,"Norvangen 2 D, 2",Til den daglige ledelse i Lotus Foto ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-11-26,2014-11-27,,"Registreret Revisor, FSR - Danske Revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for bankgÃ¦ld og prioritetsgÃ¦ld pÃ¥ t.kr. 1.361 har virksomheden stillet virksomhedspant i ejendommen, Svanemosegaardsvej 8. Virksomhedspantet omfatter fÃ¸lgende aktiver, hvis regnskabsmÃ¦ssige vÃ¦rdi pÃ¥ balancedagen udgÃ¸r t. kr. 4.133.</p>",,,,73380715.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,John Richard,Mogens Ingerslev Petersen,4audit Godkendt Revisionsanpartsselskab,LOTUS FOTO ApS,4audit Godkendt Revisionsanpartsselskab,,Frederiksberg,2012-07-01,2013-06-30,,,,2014-06-30,2013-07-01,2014-11-26,KorsÃ¸r,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15690088,indberetninger-20180424,2.5118406,73380715.0,,2018-04-01T05:58:37.489Z,2014-12-18T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-280.860,2014-12-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Mogens Ingerslev Petersen
73380715,2013-07-01,2014-06-30,c2,http://regnskaber.virk.dk/51708337/Y3ZyLmRrOi8vcGRmcy83MzM4MDcxNTtBcFM1ODc5NTsyMDEzMDcwMTsyMDE0MDYzMDtSO1I.pdf,http://regnskaber.virk.dk/51708337/Y3ZyLmRrOi8veGJybHMvWC0wOERCMEQ0NC0yMDE0MTIxN18xNjM2MDhfNzE4.xml,Frederiksberg C,1967.0,8.0,SvanemosegÃ¥rdsvej,4220 KorsÃ¸r,"Norvangen 2 D, 2",Til den daglige ledelse i Lotus Foto ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-11-26,2014-11-27,,"Registreret Revisor, FSR - Danske Revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for bankgÃ¦ld og prioritetsgÃ¦ld pÃ¥ t.kr. 1.361 har virksomheden stillet virksomhedspant i ejendommen, Svanemosegaardsvej 8. Virksomhedspantet omfatter fÃ¸lgende aktiver, hvis regnskabsmÃ¦ssige vÃ¦rdi pÃ¥ balancedagen udgÃ¸r t. kr. 4.133.</p>",,,,73380715.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,John Richard,Mogens Ingerslev Petersen,4audit Godkendt Revisionsanpartsselskab,LOTUS FOTO ApS,4audit Godkendt Revisionsanpartsselskab,,Frederiksberg,2012-07-01,2013-06-30,,,,2014-06-30,2013-07-01,2014-11-26,KorsÃ¸r,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15690088,indberetninger-20180424,2.5118406,73380715.0,,2018-04-01T05:58:37.489Z,2014-12-18T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-280.860,2014-12-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Vibeke Dyhr Ingerslev Petersen
73380715,2013-07-01,2014-06-30,c3,http://regnskaber.virk.dk/51708337/Y3ZyLmRrOi8vcGRmcy83MzM4MDcxNTtBcFM1ODc5NTsyMDEzMDcwMTsyMDE0MDYzMDtSO1I.pdf,http://regnskaber.virk.dk/51708337/Y3ZyLmRrOi8veGJybHMvWC0wOERCMEQ0NC0yMDE0MTIxN18xNjM2MDhfNzE4.xml,Frederiksberg C,1967.0,8.0,SvanemosegÃ¥rdsvej,4220 KorsÃ¸r,"Norvangen 2 D, 2",Til den daglige ledelse i Lotus Foto ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-11-26,2014-11-27,,"Registreret Revisor, FSR - Danske Revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for bankgÃ¦ld og prioritetsgÃ¦ld pÃ¥ t.kr. 1.361 har virksomheden stillet virksomhedspant i ejendommen, Svanemosegaardsvej 8. Virksomhedspantet omfatter fÃ¸lgende aktiver, hvis regnskabsmÃ¦ssige vÃ¦rdi pÃ¥ balancedagen udgÃ¸r t. kr. 4.133.</p>",,,,73380715.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,John Richard,Mogens Ingerslev Petersen,4audit Godkendt Revisionsanpartsselskab,LOTUS FOTO ApS,4audit Godkendt Revisionsanpartsselskab,,Frederiksberg,2012-07-01,2013-06-30,,,,2014-06-30,2013-07-01,2014-11-26,KorsÃ¸r,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15690088,indberetninger-20180424,2.5118406,73380715.0,,2018-04-01T05:58:37.489Z,2014-12-18T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-280.860,2014-12-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
73380715,2013-07-01,2014-06-30,c5,http://regnskaber.virk.dk/51708337/Y3ZyLmRrOi8vcGRmcy83MzM4MDcxNTtBcFM1ODc5NTsyMDEzMDcwMTsyMDE0MDYzMDtSO1I.pdf,http://regnskaber.virk.dk/51708337/Y3ZyLmRrOi8veGJybHMvWC0wOERCMEQ0NC0yMDE0MTIxN18xNjM2MDhfNzE4.xml,Frederiksberg C,1967.0,8.0,SvanemosegÃ¥rdsvej,4220 KorsÃ¸r,"Norvangen 2 D, 2",Til den daglige ledelse i Lotus Foto ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-11-26,2014-11-27,,"Registreret Revisor, FSR - Danske Revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for bankgÃ¦ld og prioritetsgÃ¦ld pÃ¥ t.kr. 1.361 har virksomheden stillet virksomhedspant i ejendommen, Svanemosegaardsvej 8. Virksomhedspantet omfatter fÃ¸lgende aktiver, hvis regnskabsmÃ¦ssige vÃ¦rdi pÃ¥ balancedagen udgÃ¸r t. kr. 4.133.</p>",,,,73380715.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,John Richard,Mogens Ingerslev Petersen,4audit Godkendt Revisionsanpartsselskab,LOTUS FOTO ApS,4audit Godkendt Revisionsanpartsselskab,,Frederiksberg,2012-07-01,2013-06-30,-406271.0,,,2014-06-30,2013-07-01,2014-11-26,KorsÃ¸r,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15690088,indberetninger-20180424,2.5118406,73380715.0,,2018-04-01T05:58:37.489Z,2014-12-18T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-280.860,2014-12-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
73380715,2014-06-30,2014-06-30,c7,http://regnskaber.virk.dk/51708337/Y3ZyLmRrOi8vcGRmcy83MzM4MDcxNTtBcFM1ODc5NTsyMDEzMDcwMTsyMDE0MDYzMDtSO1I.pdf,http://regnskaber.virk.dk/51708337/Y3ZyLmRrOi8veGJybHMvWC0wOERCMEQ0NC0yMDE0MTIxN18xNjM2MDhfNzE4.xml,Frederiksberg C,1967.0,8.0,SvanemosegÃ¥rdsvej,4220 KorsÃ¸r,"Norvangen 2 D, 2",Til den daglige ledelse i Lotus Foto ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2014-11-26,2014-11-27,,"Registreret Revisor, FSR - Danske Revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for bankgÃ¦ld og prioritetsgÃ¦ld pÃ¥ t.kr. 1.361 har virksomheden stillet virksomhedspant i ejendommen, Svanemosegaardsvej 8. Virksomhedspantet omfatter fÃ¸lgende aktiver, hvis regnskabsmÃ¦ssige vÃ¦rdi pÃ¥ balancedagen udgÃ¸r t. kr. 4.133.</p>",,,,73380715.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,John Richard,Mogens Ingerslev Petersen,4audit Godkendt Revisionsanpartsselskab,LOTUS FOTO ApS,4audit Godkendt Revisionsanpartsselskab,,Frederiksberg,2012-07-01,2013-06-30,,,,2014-06-30,2013-07-01,2014-11-26,KorsÃ¸r,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15690088,indberetninger-20180424,2.5118406,73380715.0,,2018-04-01T05:58:37.489Z,2014-12-18T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-280.860,2014-12-18T23:00:00.000Z,4193450.0,15907.0,202500.0,60624.0,1795525.0,0.0,9484.0,4132826.0,4193450.0,1783103.0,1361456.0,1361456.0,4132826.0,2370888.0,61292.0,4132826.0,614822.0,614822.0,9484.0,-777863.0,421647.0,266385.0,30000.0,35233.0,63970.0,35233.0,
