entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfQualificationsOfAuditedFinancialStatements,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IndependentAuditorsReportsAudit,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyLegislationOnFinancialReportingIncludingAccountingAndStorageOfAccountingRecordsAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyOtherMattersAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCompaniesActOrEquivalentLegislationThatTheCompanyIsSubjectToAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCriminalCodeAndFiscalTaxAndSubsidyLegislationAudit,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,RestOfOtherReserves,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
28564457,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/75446582/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzE2L2M2LzYyLzY5ZmQtNDg3Ny1hMjkwLTI2NTdlYTRmZDkzYw.xhtml,http://regnskaber.virk.dk/75446582/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzAzL2U5LzA5LzU1NzUtNGI5Ny1hMmRmLWZiZWY4Zjk2ZmEzZA.pdf,http://regnskaber.virk.dk/75446582/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2NiL2E2L2RmLzI5N2EtNGEwOC1hMmNkLTY3NWMzMGQ5OTdmYw.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Holstebro,7500.0,3.0,Nyholmvej,Holstebro,7500.0,64.0,DÃ¸esvej,7500 Holstebro,"Brotorvet, 6",Til bestyrelsen i Kantinefonden ved Holstebro Gymnasium og HF-kursus,Regnskabsklasse B,2017-05-22,2017-05-24,registreret revisor,"Vi har udfÃ¸rt vores revision i overensstemmelse med internationale standarder om revision og de yderligere krav, der er gÃ¦ldende i Danmark. Vores ansvar ifÃ¸lge disse standarder og krav er nÃ¦rmere beskrevet i revisionspÃ¥tegningens afsnit âRevisors ansvar for revisionen af Ã¥rsregnskabetâ. Vi er uafhÃ¦ngige af selskabet i overensstemmelse med internationale etiske regler for revisorer (IESBAâs Etiske regler) og de yderligere krav, der er gÃ¦ldende i Danmark, ligesom vi har opfyldt vores Ã¸vrige etiske forpligtelser i henhold til disse regler og krav. Det er vores opfattelse, at det opnÃ¥ede revisionsbevis er tilstrÃ¦kkeligt og egnet som grundlag for vores konklusion.",-8645.0,28564457.0,1019836211.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Peter Damgaard Lunde,Jyske Bank,KANTINEFONDEN VED HOLSTEBRO GYMNASIUM OG HF-KURSUS,Revisionsfirmaet Iversen & Hald,18.0,Holstebro,2015-01-01,2015-12-31,-8697.0,-8697.0,-8645.0,2016-12-31,2016-01-01,false,false,false,false,70.0,false,false,2017-05-22,Holstebro,0.0,97423262.0,false,false,RevisionspÃ¥tegning,urn:ofk:oid:24028388,indberetninger-20180424,2.59279,28564457.0,,2018-03-28T16:38:46.858Z,2017-05-31T20:44:34.098Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-98-HV,2017-05-31T20:44:34.532Z,,,,,,,,,,,,,,,,,,,
28564457,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/75446582/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzE2L2M2LzYyLzY5ZmQtNDg3Ny1hMjkwLTI2NTdlYTRmZDkzYw.xhtml,http://regnskaber.virk.dk/75446582/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzAzL2U5LzA5LzU1NzUtNGI5Ny1hMmRmLWZiZWY4Zjk2ZmEzZA.pdf,http://regnskaber.virk.dk/75446582/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2NiL2E2L2RmLzI5N2EtNGEwOC1hMmNkLTY3NWMzMGQ5OTdmYw.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Holstebro,7500.0,3.0,Nyholmvej,Holstebro,7500.0,64.0,DÃ¸esvej,7500 Holstebro,"Brotorvet, 6",Til bestyrelsen i Kantinefonden ved Holstebro Gymnasium og HF-kursus,Regnskabsklasse B,2017-05-22,2017-05-24,registreret revisor,"Vi har udfÃ¸rt vores revision i overensstemmelse med internationale standarder om revision og de yderligere krav, der er gÃ¦ldende i Danmark. Vores ansvar ifÃ¸lge disse standarder og krav er nÃ¦rmere beskrevet i revisionspÃ¥tegningens afsnit âRevisors ansvar for revisionen af Ã¥rsregnskabetâ. Vi er uafhÃ¦ngige af selskabet i overensstemmelse med internationale etiske regler for revisorer (IESBAâs Etiske regler) og de yderligere krav, der er gÃ¦ldende i Danmark, ligesom vi har opfyldt vores Ã¸vrige etiske forpligtelser i henhold til disse regler og krav. Det er vores opfattelse, at det opnÃ¥ede revisionsbevis er tilstrÃ¦kkeligt og egnet som grundlag for vores konklusion.",,28564457.0,1019836211.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Peter Damgaard Lunde,Jyske Bank,KANTINEFONDEN VED HOLSTEBRO GYMNASIUM OG HF-KURSUS,Revisionsfirmaet Iversen & Hald,,Holstebro,2015-01-01,2015-12-31,-8697.0,,,2016-12-31,2016-01-01,false,false,false,false,,false,false,2017-05-22,Holstebro,,97423262.0,false,false,RevisionspÃ¥tegning,urn:ofk:oid:24028388,indberetninger-20180424,2.59279,28564457.0,,2018-03-28T16:38:46.858Z,2017-05-31T20:44:34.098Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-98-HV,2017-05-31T20:44:34.532Z,,,,,,,,,,,,,,,,,,,
28564457,2015-12-31,2015-12-31,c9,http://regnskaber.virk.dk/75446582/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzE2L2M2LzYyLzY5ZmQtNDg3Ny1hMjkwLTI2NTdlYTRmZDkzYw.xhtml,http://regnskaber.virk.dk/75446582/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzAzL2U5LzA5LzU1NzUtNGI5Ny1hMmRmLWZiZWY4Zjk2ZmEzZA.pdf,http://regnskaber.virk.dk/75446582/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2NiL2E2L2RmLzI5N2EtNGEwOC1hMmNkLTY3NWMzMGQ5OTdmYw.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Holstebro,7500.0,3.0,Nyholmvej,Holstebro,7500.0,64.0,DÃ¸esvej,7500 Holstebro,"Brotorvet, 6",Til bestyrelsen i Kantinefonden ved Holstebro Gymnasium og HF-kursus,Regnskabsklasse B,2017-05-22,2017-05-24,registreret revisor,"Vi har udfÃ¸rt vores revision i overensstemmelse med internationale standarder om revision og de yderligere krav, der er gÃ¦ldende i Danmark. Vores ansvar ifÃ¸lge disse standarder og krav er nÃ¦rmere beskrevet i revisionspÃ¥tegningens afsnit âRevisors ansvar for revisionen af Ã¥rsregnskabetâ. Vi er uafhÃ¦ngige af selskabet i overensstemmelse med internationale etiske regler for revisorer (IESBAâs Etiske regler) og de yderligere krav, der er gÃ¦ldende i Danmark, ligesom vi har opfyldt vores Ã¸vrige etiske forpligtelser i henhold til disse regler og krav. Det er vores opfattelse, at det opnÃ¥ede revisionsbevis er tilstrÃ¦kkeligt og egnet som grundlag for vores konklusion.",,28564457.0,1019836211.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Peter Damgaard Lunde,Jyske Bank,KANTINEFONDEN VED HOLSTEBRO GYMNASIUM OG HF-KURSUS,Revisionsfirmaet Iversen & Hald,,Holstebro,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,false,false,,false,false,2017-05-22,Holstebro,,97423262.0,false,false,RevisionspÃ¥tegning,urn:ofk:oid:24028388,indberetninger-20180424,2.59279,28564457.0,,2018-03-28T16:38:46.858Z,2017-05-31T20:44:34.098Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-98-HV,2017-05-31T20:44:34.532Z,94452.0,57988.0,300000.0,63242.0,84452.0,94452.0,10000.0,31210.0,31210.0,31210.0,10000.0,5254.0,-215548.0,10000.0,5254.0,0.0,,,
28564457,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/75446582/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzE2L2M2LzYyLzY5ZmQtNDg3Ny1hMjkwLTI2NTdlYTRmZDkzYw.xhtml,http://regnskaber.virk.dk/75446582/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzAzL2U5LzA5LzU1NzUtNGI5Ny1hMmRmLWZiZWY4Zjk2ZmEzZA.pdf,http://regnskaber.virk.dk/75446582/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2NiL2E2L2RmLzI5N2EtNGEwOC1hMmNkLTY3NWMzMGQ5OTdmYw.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Holstebro,7500.0,3.0,Nyholmvej,Holstebro,7500.0,64.0,DÃ¸esvej,7500 Holstebro,"Brotorvet, 6",Til bestyrelsen i Kantinefonden ved Holstebro Gymnasium og HF-kursus,Regnskabsklasse B,2017-05-22,2017-05-24,registreret revisor,"Vi har udfÃ¸rt vores revision i overensstemmelse med internationale standarder om revision og de yderligere krav, der er gÃ¦ldende i Danmark. Vores ansvar ifÃ¸lge disse standarder og krav er nÃ¦rmere beskrevet i revisionspÃ¥tegningens afsnit âRevisors ansvar for revisionen af Ã¥rsregnskabetâ. Vi er uafhÃ¦ngige af selskabet i overensstemmelse med internationale etiske regler for revisorer (IESBAâs Etiske regler) og de yderligere krav, der er gÃ¦ldende i Danmark, ligesom vi har opfyldt vores Ã¸vrige etiske forpligtelser i henhold til disse regler og krav. Det er vores opfattelse, at det opnÃ¥ede revisionsbevis er tilstrÃ¦kkeligt og egnet som grundlag for vores konklusion.",,28564457.0,1019836211.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Peter Damgaard Lunde,Jyske Bank,KANTINEFONDEN VED HOLSTEBRO GYMNASIUM OG HF-KURSUS,Revisionsfirmaet Iversen & Hald,,Holstebro,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,false,false,,false,false,2017-05-22,Holstebro,,97423262.0,false,false,RevisionspÃ¥tegning,urn:ofk:oid:24028388,indberetninger-20180424,2.59279,28564457.0,,2018-03-28T16:38:46.858Z,2017-05-31T20:44:34.098Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-98-HV,2017-05-31T20:44:34.532Z,,,,,300000.0,,,,,,,,,,,,,,
28564457,2016-01-01,2016-01-01,c11,http://regnskaber.virk.dk/75446582/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzE2L2M2LzYyLzY5ZmQtNDg3Ny1hMjkwLTI2NTdlYTRmZDkzYw.xhtml,http://regnskaber.virk.dk/75446582/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzAzL2U5LzA5LzU1NzUtNGI5Ny1hMmRmLWZiZWY4Zjk2ZmEzZA.pdf,http://regnskaber.virk.dk/75446582/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2NiL2E2L2RmLzI5N2EtNGEwOC1hMmNkLTY3NWMzMGQ5OTdmYw.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Holstebro,7500.0,3.0,Nyholmvej,Holstebro,7500.0,64.0,DÃ¸esvej,7500 Holstebro,"Brotorvet, 6",Til bestyrelsen i Kantinefonden ved Holstebro Gymnasium og HF-kursus,Regnskabsklasse B,2017-05-22,2017-05-24,registreret revisor,"Vi har udfÃ¸rt vores revision i overensstemmelse med internationale standarder om revision og de yderligere krav, der er gÃ¦ldende i Danmark. Vores ansvar ifÃ¸lge disse standarder og krav er nÃ¦rmere beskrevet i revisionspÃ¥tegningens afsnit âRevisors ansvar for revisionen af Ã¥rsregnskabetâ. Vi er uafhÃ¦ngige af selskabet i overensstemmelse med internationale etiske regler for revisorer (IESBAâs Etiske regler) og de yderligere krav, der er gÃ¦ldende i Danmark, ligesom vi har opfyldt vores Ã¸vrige etiske forpligtelser i henhold til disse regler og krav. Det er vores opfattelse, at det opnÃ¥ede revisionsbevis er tilstrÃ¦kkeligt og egnet som grundlag for vores konklusion.",,28564457.0,1019836211.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Peter Damgaard Lunde,Jyske Bank,KANTINEFONDEN VED HOLSTEBRO GYMNASIUM OG HF-KURSUS,Revisionsfirmaet Iversen & Hald,,Holstebro,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,false,false,,false,false,2017-05-22,Holstebro,,97423262.0,false,false,RevisionspÃ¥tegning,urn:ofk:oid:24028388,indberetninger-20180424,2.59279,28564457.0,,2018-03-28T16:38:46.858Z,2017-05-31T20:44:34.098Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-98-HV,2017-05-31T20:44:34.532Z,,,,,-215548.0,,,,,,,,,,,,,,
28564457,2016-01-01,2016-01-01,c12,http://regnskaber.virk.dk/75446582/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzE2L2M2LzYyLzY5ZmQtNDg3Ny1hMjkwLTI2NTdlYTRmZDkzYw.xhtml,http://regnskaber.virk.dk/75446582/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzAzL2U5LzA5LzU1NzUtNGI5Ny1hMmRmLWZiZWY4Zjk2ZmEzZA.pdf,http://regnskaber.virk.dk/75446582/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2NiL2E2L2RmLzI5N2EtNGEwOC1hMmNkLTY3NWMzMGQ5OTdmYw.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Holstebro,7500.0,3.0,Nyholmvej,Holstebro,7500.0,64.0,DÃ¸esvej,7500 Holstebro,"Brotorvet, 6",Til bestyrelsen i Kantinefonden ved Holstebro Gymnasium og HF-kursus,Regnskabsklasse B,2017-05-22,2017-05-24,registreret revisor,"Vi har udfÃ¸rt vores revision i overensstemmelse med internationale standarder om revision og de yderligere krav, der er gÃ¦ldende i Danmark. Vores ansvar ifÃ¸lge disse standarder og krav er nÃ¦rmere beskrevet i revisionspÃ¥tegningens afsnit âRevisors ansvar for revisionen af Ã¥rsregnskabetâ. Vi er uafhÃ¦ngige af selskabet i overensstemmelse med internationale etiske regler for revisorer (IESBAâs Etiske regler) og de yderligere krav, der er gÃ¦ldende i Danmark, ligesom vi har opfyldt vores Ã¸vrige etiske forpligtelser i henhold til disse regler og krav. Det er vores opfattelse, at det opnÃ¥ede revisionsbevis er tilstrÃ¦kkeligt og egnet som grundlag for vores konklusion.",,28564457.0,1019836211.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Peter Damgaard Lunde,Jyske Bank,KANTINEFONDEN VED HOLSTEBRO GYMNASIUM OG HF-KURSUS,Revisionsfirmaet Iversen & Hald,,Holstebro,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,false,false,,false,false,2017-05-22,Holstebro,,97423262.0,false,false,RevisionspÃ¥tegning,urn:ofk:oid:24028388,indberetninger-20180424,2.59279,28564457.0,,2018-03-28T16:38:46.858Z,2017-05-31T20:44:34.098Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-98-HV,2017-05-31T20:44:34.532Z,,,,,84452.0,,,,,,,,,,,,,,
28564457,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/75446582/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzE2L2M2LzYyLzY5ZmQtNDg3Ny1hMjkwLTI2NTdlYTRmZDkzYw.xhtml,http://regnskaber.virk.dk/75446582/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzAzL2U5LzA5LzU1NzUtNGI5Ny1hMmRmLWZiZWY4Zjk2ZmEzZA.pdf,http://regnskaber.virk.dk/75446582/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2NiL2E2L2RmLzI5N2EtNGEwOC1hMmNkLTY3NWMzMGQ5OTdmYw.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Holstebro,7500.0,3.0,Nyholmvej,Holstebro,7500.0,64.0,DÃ¸esvej,7500 Holstebro,"Brotorvet, 6",Til bestyrelsen i Kantinefonden ved Holstebro Gymnasium og HF-kursus,Regnskabsklasse B,2017-05-22,2017-05-24,registreret revisor,"Vi har udfÃ¸rt vores revision i overensstemmelse med internationale standarder om revision og de yderligere krav, der er gÃ¦ldende i Danmark. Vores ansvar ifÃ¸lge disse standarder og krav er nÃ¦rmere beskrevet i revisionspÃ¥tegningens afsnit âRevisors ansvar for revisionen af Ã¥rsregnskabetâ. Vi er uafhÃ¦ngige af selskabet i overensstemmelse med internationale etiske regler for revisorer (IESBAâs Etiske regler) og de yderligere krav, der er gÃ¦ldende i Danmark, ligesom vi har opfyldt vores Ã¸vrige etiske forpligtelser i henhold til disse regler og krav. Det er vores opfattelse, at det opnÃ¥ede revisionsbevis er tilstrÃ¦kkeligt og egnet som grundlag for vores konklusion.",-9500.0,28564457.0,1019836211.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Peter Damgaard Lunde,Jyske Bank,KANTINEFONDEN VED HOLSTEBRO GYMNASIUM OG HF-KURSUS,Revisionsfirmaet Iversen & Hald,3025.0,Holstebro,2015-01-01,2015-12-31,-6485.0,-6485.0,-9500.0,2016-12-31,2016-01-01,false,false,false,false,10.0,false,false,2017-05-22,Holstebro,0.0,97423262.0,false,false,RevisionspÃ¥tegning,urn:ofk:oid:24028388,indberetninger-20180424,2.59279,28564457.0,,2018-03-28T16:38:46.858Z,2017-05-31T20:44:34.098Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-98-HV,2017-05-31T20:44:34.532Z,,,,,,,,,,,,,,,,,,,
28564457,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/75446582/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzE2L2M2LzYyLzY5ZmQtNDg3Ny1hMjkwLTI2NTdlYTRmZDkzYw.xhtml,http://regnskaber.virk.dk/75446582/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzAzL2U5LzA5LzU1NzUtNGI5Ny1hMmRmLWZiZWY4Zjk2ZmEzZA.pdf,http://regnskaber.virk.dk/75446582/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2NiL2E2L2RmLzI5N2EtNGEwOC1hMmNkLTY3NWMzMGQ5OTdmYw.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Holstebro,7500.0,3.0,Nyholmvej,Holstebro,7500.0,64.0,DÃ¸esvej,7500 Holstebro,"Brotorvet, 6",Til bestyrelsen i Kantinefonden ved Holstebro Gymnasium og HF-kursus,Regnskabsklasse B,2017-05-22,2017-05-24,registreret revisor,"Vi har udfÃ¸rt vores revision i overensstemmelse med internationale standarder om revision og de yderligere krav, der er gÃ¦ldende i Danmark. Vores ansvar ifÃ¸lge disse standarder og krav er nÃ¦rmere beskrevet i revisionspÃ¥tegningens afsnit âRevisors ansvar for revisionen af Ã¥rsregnskabetâ. Vi er uafhÃ¦ngige af selskabet i overensstemmelse med internationale etiske regler for revisorer (IESBAâs Etiske regler) og de yderligere krav, der er gÃ¦ldende i Danmark, ligesom vi har opfyldt vores Ã¸vrige etiske forpligtelser i henhold til disse regler og krav. Det er vores opfattelse, at det opnÃ¥ede revisionsbevis er tilstrÃ¦kkeligt og egnet som grundlag for vores konklusion.",,28564457.0,1019836211.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Peter Damgaard Lunde,Jyske Bank,KANTINEFONDEN VED HOLSTEBRO GYMNASIUM OG HF-KURSUS,Revisionsfirmaet Iversen & Hald,,Holstebro,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,false,false,,false,false,2017-05-22,Holstebro,,97423262.0,false,false,RevisionspÃ¥tegning,urn:ofk:oid:24028388,indberetninger-20180424,2.59279,28564457.0,,2018-03-28T16:38:46.858Z,2017-05-31T20:44:34.098Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-98-HV,2017-05-31T20:44:34.532Z,,,,,,,,,,,,,,,,,36115432.0,Revisionsfirmaet Iversen & Hald,
28564457,2016-01-01,2016-12-31,c13,http://regnskaber.virk.dk/75446582/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzE2L2M2LzYyLzY5ZmQtNDg3Ny1hMjkwLTI2NTdlYTRmZDkzYw.xhtml,http://regnskaber.virk.dk/75446582/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzAzL2U5LzA5LzU1NzUtNGI5Ny1hMmRmLWZiZWY4Zjk2ZmEzZA.pdf,http://regnskaber.virk.dk/75446582/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2NiL2E2L2RmLzI5N2EtNGEwOC1hMmNkLTY3NWMzMGQ5OTdmYw.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Holstebro,7500.0,3.0,Nyholmvej,Holstebro,7500.0,64.0,DÃ¸esvej,7500 Holstebro,"Brotorvet, 6",Til bestyrelsen i Kantinefonden ved Holstebro Gymnasium og HF-kursus,Regnskabsklasse B,2017-05-22,2017-05-24,registreret revisor,"Vi har udfÃ¸rt vores revision i overensstemmelse med internationale standarder om revision og de yderligere krav, der er gÃ¦ldende i Danmark. Vores ansvar ifÃ¸lge disse standarder og krav er nÃ¦rmere beskrevet i revisionspÃ¥tegningens afsnit âRevisors ansvar for revisionen af Ã¥rsregnskabetâ. Vi er uafhÃ¦ngige af selskabet i overensstemmelse med internationale etiske regler for revisorer (IESBAâs Etiske regler) og de yderligere krav, der er gÃ¦ldende i Danmark, ligesom vi har opfyldt vores Ã¸vrige etiske forpligtelser i henhold til disse regler og krav. Det er vores opfattelse, at det opnÃ¥ede revisionsbevis er tilstrÃ¦kkeligt og egnet som grundlag for vores konklusion.",,28564457.0,1019836211.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Peter Damgaard Lunde,Jyske Bank,KANTINEFONDEN VED HOLSTEBRO GYMNASIUM OG HF-KURSUS,Revisionsfirmaet Iversen & Hald,,Holstebro,2015-01-01,2015-12-31,-6485.0,,,2016-12-31,2016-01-01,false,false,false,false,,false,false,2017-05-22,Holstebro,,97423262.0,false,false,RevisionspÃ¥tegning,urn:ofk:oid:24028388,indberetninger-20180424,2.59279,28564457.0,,2018-03-28T16:38:46.858Z,2017-05-31T20:44:34.098Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-98-HV,2017-05-31T20:44:34.532Z,,,,,,,,,,,,,,,,,,,
