entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorPostcodeAndTown,AddressOfAuditorStreetAndNumber,AddressOfFinancialInstitutionPostcodeAndTown,AddressOfFinancialInstitutionStreetAndNumber,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,IdentificationNumberCvrOfReportingEntity,IncomeFromInvestmentsInGroupEnterprises,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ContributedCapital,ProposedDividend,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,NameOfAuditFirm
28519575,2010-05-01,2011-04-30,Per01052010_30042011,http://regnskaber.virk.dk/57591582/Y3ZyLmRrOi8vcGRmcy8yODUxOTU3NTtBcFMzNDg2MTU7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/57591582/Y3ZyLmRrOi8veGJybHMvWC03QkJERkRDMS0yMDEyMDkyNV8xMzMxMDdfNzc3.xml,8700 Horsens,HÃ¸egh Guldbergs Gade 36C,8700  Horsens,GrÃ¸nlandsvej 5,8700  Horsens,Leddet 12,8700 Horsens,HÃ¸egh Guldbergs Gade 36C,Regnskabsklasse B,2012-09-21,2005-04-04,2012-09-21,Registreret revisor,"4 Eventualaktiver og -forpligtelser <br xmlns=""http://www.w3.org/1999/xhtml""/>  Ingen.<br xmlns=""http://www.w3.org/1999/xhtml""/>         <br xmlns=""http://www.w3.org/1999/xhtml""/>  4 Eventualaktiver og -forpligtelser <br xmlns=""http://www.w3.org/1999/xhtml""/> Eventualaktiver<br xmlns=""http://www.w3.org/1999/xhtml""/>Verserende retssag:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Eventuelforpligtelser<br xmlns=""http://www.w3.org/1999/xhtml""/>Lejekontrakt:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Kautioner for andre:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Operationel leasing:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Verserende retssager:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Garantiforpligtelser:<br xmlns=""http://www.w3.org/1999/xhtml""/>Garantiforpligtelserne overstiger ikke det for branchen normale.<br xmlns=""http://www.w3.org/1999/xhtml""/>  Ingen.<br xmlns=""http://www.w3.org/1999/xhtml""/>         <br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>4 Eventualaktiver og -forpligtelser <br xmlns=""http://www.w3.org/1999/xhtml""/>  Ingen.<br xmlns=""http://www.w3.org/1999/xhtml""/>         <br xmlns=""http://www.w3.org/1999/xhtml""/>  4 Eventualaktiver og -forpligtelser <br xmlns=""http://www.w3.org/1999/xhtml""/> Eventualaktiver<br xmlns=""http://www.w3.org/1999/xhtml""/>Verserende retssag:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Eventuelforpligtelser<br xmlns=""http://www.w3.org/1999/xhtml""/>Lejekontrakt:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Kautioner for andre:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Operationel leasing:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Verserende retssager:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Garantiforpligtelser:<br xmlns=""http://www.w3.org/1999/xhtml""/>Garantiforpligtelserne overstiger ikke det for branchen normale.<br xmlns=""http://www.w3.org/1999/xhtml""/>  Ingen.<br xmlns=""http://www.w3.org/1999/xhtml""/>         <br xmlns=""http://www.w3.org/1999/xhtml""/>","3 PantsÃ¦tninger og sikkerhedsstillelser <br xmlns=""http://www.w3.org/1999/xhtml""/>  Selskabet har ikke stillet sikkerhed overfor trediemand.<br xmlns=""http://www.w3.org/1999/xhtml""/>         <br xmlns=""http://www.w3.org/1999/xhtml""/>  3 PantsÃ¦tninger og sikkerhedsstillelser <br xmlns=""http://www.w3.org/1999/xhtml""/> Til sikkerhed for gÃ¦ld til realkreditinstitutter er der givet pant i grunde og bygninger.<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Til sikkerhed for engagement med pengeinstitutter er der afgivet fÃ¸lgende sikkerheder:<br xmlns=""http://www.w3.org/1999/xhtml""/>Ejerpantebrev i ejendom for kr. xxx.xxx<br xmlns=""http://www.w3.org/1999/xhtml""/>LÃ¸sÃ¸repantebrev i biler, driftsmateriel og inventar for kr.  xxx.xxx<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>  Selskabet har ikke stillet sikkerhed overfor trediemand.<br xmlns=""http://www.w3.org/1999/xhtml""/>         <br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>3 PantsÃ¦tninger og sikkerhedsstillelser <br xmlns=""http://www.w3.org/1999/xhtml""/>  Selskabet har ikke stillet sikkerhed overfor trediemand.<br xmlns=""http://www.w3.org/1999/xhtml""/>         <br xmlns=""http://www.w3.org/1999/xhtml""/>  3 PantsÃ¦tninger og sikkerhedsstillelser <br xmlns=""http://www.w3.org/1999/xhtml""/> Til sikkerhed for gÃ¦ld til realkreditinstitutter er der givet pant i grunde og bygninger.<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Til sikkerhed for engagement med pengeinstitutter er der afgivet fÃ¸lgende sikkerheder:<br xmlns=""http://www.w3.org/1999/xhtml""/>Ejerpantebrev i ejendom for kr. xxx.xxx<br xmlns=""http://www.w3.org/1999/xhtml""/>LÃ¸sÃ¸repantebrev i biler, driftsmateriel og inventar for kr.  xxx.xxx<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>  Selskabet har ikke stillet sikkerhed overfor trediemand.<br xmlns=""http://www.w3.org/1999/xhtml""/>         <br xmlns=""http://www.w3.org/1999/xhtml""/>",28519575.0,207445.0,Ãrsrapport,Poul Erik Brodersen,Niels Erik Vilstrup,Niels Erik Vilstrup,Spar Nord Bank A/S,N & L Invest ApS,Leif Mikkelsen & Partnere A/S Registrerede revisorer,-2500.0,0.0,8860.0,Horsens,212230.0,213805.0,204945.0,2012-04-30,2011-05-01,2012-09-21,Horsens,-1575.0,urn:ofk:oid:16710525,indberetninger-20180424,2.5097342,28519575.0,,2018-04-02T06:09:16.023Z,2012-09-25T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-214.135,2012-09-25T22:00:00.000Z,,,,,,,
28519575,2010-05-01,2011-04-30,Per01052010_30042011_0,http://regnskaber.virk.dk/57591582/Y3ZyLmRrOi8vcGRmcy8yODUxOTU3NTtBcFMzNDg2MTU7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/57591582/Y3ZyLmRrOi8veGJybHMvWC03QkJERkRDMS0yMDEyMDkyNV8xMzMxMDdfNzc3.xml,8700 Horsens,HÃ¸egh Guldbergs Gade 36C,8700  Horsens,GrÃ¸nlandsvej 5,8700  Horsens,Leddet 12,8700 Horsens,HÃ¸egh Guldbergs Gade 36C,Regnskabsklasse B,2012-09-21,2005-04-04,2012-09-21,Registreret revisor,"4 Eventualaktiver og -forpligtelser <br xmlns=""http://www.w3.org/1999/xhtml""/>  Ingen.<br xmlns=""http://www.w3.org/1999/xhtml""/>         <br xmlns=""http://www.w3.org/1999/xhtml""/>  4 Eventualaktiver og -forpligtelser <br xmlns=""http://www.w3.org/1999/xhtml""/> Eventualaktiver<br xmlns=""http://www.w3.org/1999/xhtml""/>Verserende retssag:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Eventuelforpligtelser<br xmlns=""http://www.w3.org/1999/xhtml""/>Lejekontrakt:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Kautioner for andre:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Operationel leasing:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Verserende retssager:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Garantiforpligtelser:<br xmlns=""http://www.w3.org/1999/xhtml""/>Garantiforpligtelserne overstiger ikke det for branchen normale.<br xmlns=""http://www.w3.org/1999/xhtml""/>  Ingen.<br xmlns=""http://www.w3.org/1999/xhtml""/>         <br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>4 Eventualaktiver og -forpligtelser <br xmlns=""http://www.w3.org/1999/xhtml""/>  Ingen.<br xmlns=""http://www.w3.org/1999/xhtml""/>         <br xmlns=""http://www.w3.org/1999/xhtml""/>  4 Eventualaktiver og -forpligtelser <br xmlns=""http://www.w3.org/1999/xhtml""/> Eventualaktiver<br xmlns=""http://www.w3.org/1999/xhtml""/>Verserende retssag:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Eventuelforpligtelser<br xmlns=""http://www.w3.org/1999/xhtml""/>Lejekontrakt:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Kautioner for andre:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Operationel leasing:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Verserende retssager:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Garantiforpligtelser:<br xmlns=""http://www.w3.org/1999/xhtml""/>Garantiforpligtelserne overstiger ikke det for branchen normale.<br xmlns=""http://www.w3.org/1999/xhtml""/>  Ingen.<br xmlns=""http://www.w3.org/1999/xhtml""/>         <br xmlns=""http://www.w3.org/1999/xhtml""/>","3 PantsÃ¦tninger og sikkerhedsstillelser <br xmlns=""http://www.w3.org/1999/xhtml""/>  Selskabet har ikke stillet sikkerhed overfor trediemand.<br xmlns=""http://www.w3.org/1999/xhtml""/>         <br xmlns=""http://www.w3.org/1999/xhtml""/>  3 PantsÃ¦tninger og sikkerhedsstillelser <br xmlns=""http://www.w3.org/1999/xhtml""/> Til sikkerhed for gÃ¦ld til realkreditinstitutter er der givet pant i grunde og bygninger.<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Til sikkerhed for engagement med pengeinstitutter er der afgivet fÃ¸lgende sikkerheder:<br xmlns=""http://www.w3.org/1999/xhtml""/>Ejerpantebrev i ejendom for kr. xxx.xxx<br xmlns=""http://www.w3.org/1999/xhtml""/>LÃ¸sÃ¸repantebrev i biler, driftsmateriel og inventar for kr.  xxx.xxx<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>  Selskabet har ikke stillet sikkerhed overfor trediemand.<br xmlns=""http://www.w3.org/1999/xhtml""/>         <br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>3 PantsÃ¦tninger og sikkerhedsstillelser <br xmlns=""http://www.w3.org/1999/xhtml""/>  Selskabet har ikke stillet sikkerhed overfor trediemand.<br xmlns=""http://www.w3.org/1999/xhtml""/>         <br xmlns=""http://www.w3.org/1999/xhtml""/>  3 PantsÃ¦tninger og sikkerhedsstillelser <br xmlns=""http://www.w3.org/1999/xhtml""/> Til sikkerhed for gÃ¦ld til realkreditinstitutter er der givet pant i grunde og bygninger.<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Til sikkerhed for engagement med pengeinstitutter er der afgivet fÃ¸lgende sikkerheder:<br xmlns=""http://www.w3.org/1999/xhtml""/>Ejerpantebrev i ejendom for kr. xxx.xxx<br xmlns=""http://www.w3.org/1999/xhtml""/>LÃ¸sÃ¸repantebrev i biler, driftsmateriel og inventar for kr.  xxx.xxx<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>  Selskabet har ikke stillet sikkerhed overfor trediemand.<br xmlns=""http://www.w3.org/1999/xhtml""/>         <br xmlns=""http://www.w3.org/1999/xhtml""/>",28519575.0,,Ãrsrapport,Poul Erik Brodersen,Niels Erik Vilstrup,Niels Erik Vilstrup,Spar Nord Bank A/S,N & L Invest ApS,Leif Mikkelsen & Partnere A/S Registrerede revisorer,,,,Horsens,96600.0,,,2012-04-30,2011-05-01,2012-09-21,Horsens,,urn:ofk:oid:16710525,indberetninger-20180424,2.5097342,28519575.0,,2018-04-02T06:09:16.023Z,2012-09-25T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-214.135,2012-09-25T22:00:00.000Z,,,,,,,
28519575,2010-05-01,2011-04-30,Per01052010_30042011_1,http://regnskaber.virk.dk/57591582/Y3ZyLmRrOi8vcGRmcy8yODUxOTU3NTtBcFMzNDg2MTU7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/57591582/Y3ZyLmRrOi8veGJybHMvWC03QkJERkRDMS0yMDEyMDkyNV8xMzMxMDdfNzc3.xml,8700 Horsens,HÃ¸egh Guldbergs Gade 36C,8700  Horsens,GrÃ¸nlandsvej 5,8700  Horsens,Leddet 12,8700 Horsens,HÃ¸egh Guldbergs Gade 36C,Regnskabsklasse B,2012-09-21,2005-04-04,2012-09-21,Registreret revisor,"4 Eventualaktiver og -forpligtelser <br xmlns=""http://www.w3.org/1999/xhtml""/>  Ingen.<br xmlns=""http://www.w3.org/1999/xhtml""/>         <br xmlns=""http://www.w3.org/1999/xhtml""/>  4 Eventualaktiver og -forpligtelser <br xmlns=""http://www.w3.org/1999/xhtml""/> Eventualaktiver<br xmlns=""http://www.w3.org/1999/xhtml""/>Verserende retssag:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Eventuelforpligtelser<br xmlns=""http://www.w3.org/1999/xhtml""/>Lejekontrakt:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Kautioner for andre:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Operationel leasing:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Verserende retssager:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Garantiforpligtelser:<br xmlns=""http://www.w3.org/1999/xhtml""/>Garantiforpligtelserne overstiger ikke det for branchen normale.<br xmlns=""http://www.w3.org/1999/xhtml""/>  Ingen.<br xmlns=""http://www.w3.org/1999/xhtml""/>         <br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>4 Eventualaktiver og -forpligtelser <br xmlns=""http://www.w3.org/1999/xhtml""/>  Ingen.<br xmlns=""http://www.w3.org/1999/xhtml""/>         <br xmlns=""http://www.w3.org/1999/xhtml""/>  4 Eventualaktiver og -forpligtelser <br xmlns=""http://www.w3.org/1999/xhtml""/> Eventualaktiver<br xmlns=""http://www.w3.org/1999/xhtml""/>Verserende retssag:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Eventuelforpligtelser<br xmlns=""http://www.w3.org/1999/xhtml""/>Lejekontrakt:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Kautioner for andre:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Operationel leasing:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Verserende retssager:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Garantiforpligtelser:<br xmlns=""http://www.w3.org/1999/xhtml""/>Garantiforpligtelserne overstiger ikke det for branchen normale.<br xmlns=""http://www.w3.org/1999/xhtml""/>  Ingen.<br xmlns=""http://www.w3.org/1999/xhtml""/>         <br xmlns=""http://www.w3.org/1999/xhtml""/>","3 PantsÃ¦tninger og sikkerhedsstillelser <br xmlns=""http://www.w3.org/1999/xhtml""/>  Selskabet har ikke stillet sikkerhed overfor trediemand.<br xmlns=""http://www.w3.org/1999/xhtml""/>         <br xmlns=""http://www.w3.org/1999/xhtml""/>  3 PantsÃ¦tninger og sikkerhedsstillelser <br xmlns=""http://www.w3.org/1999/xhtml""/> Til sikkerhed for gÃ¦ld til realkreditinstitutter er der givet pant i grunde og bygninger.<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Til sikkerhed for engagement med pengeinstitutter er der afgivet fÃ¸lgende sikkerheder:<br xmlns=""http://www.w3.org/1999/xhtml""/>Ejerpantebrev i ejendom for kr. xxx.xxx<br xmlns=""http://www.w3.org/1999/xhtml""/>LÃ¸sÃ¸repantebrev i biler, driftsmateriel og inventar for kr.  xxx.xxx<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>  Selskabet har ikke stillet sikkerhed overfor trediemand.<br xmlns=""http://www.w3.org/1999/xhtml""/>         <br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>3 PantsÃ¦tninger og sikkerhedsstillelser <br xmlns=""http://www.w3.org/1999/xhtml""/>  Selskabet har ikke stillet sikkerhed overfor trediemand.<br xmlns=""http://www.w3.org/1999/xhtml""/>         <br xmlns=""http://www.w3.org/1999/xhtml""/>  3 PantsÃ¦tninger og sikkerhedsstillelser <br xmlns=""http://www.w3.org/1999/xhtml""/> Til sikkerhed for gÃ¦ld til realkreditinstitutter er der givet pant i grunde og bygninger.<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Til sikkerhed for engagement med pengeinstitutter er der afgivet fÃ¸lgende sikkerheder:<br xmlns=""http://www.w3.org/1999/xhtml""/>Ejerpantebrev i ejendom for kr. xxx.xxx<br xmlns=""http://www.w3.org/1999/xhtml""/>LÃ¸sÃ¸repantebrev i biler, driftsmateriel og inventar for kr.  xxx.xxx<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>  Selskabet har ikke stillet sikkerhed overfor trediemand.<br xmlns=""http://www.w3.org/1999/xhtml""/>         <br xmlns=""http://www.w3.org/1999/xhtml""/>",28519575.0,,Ãrsrapport,Poul Erik Brodersen,Niels Erik Vilstrup,Niels Erik Vilstrup,Spar Nord Bank A/S,N & L Invest ApS,Leif Mikkelsen & Partnere A/S Registrerede revisorer,,,,Horsens,207445.0,,,2012-04-30,2011-05-01,2012-09-21,Horsens,,urn:ofk:oid:16710525,indberetninger-20180424,2.5097342,28519575.0,,2018-04-02T06:09:16.023Z,2012-09-25T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-214.135,2012-09-25T22:00:00.000Z,,,,,,,
28519575,2010-05-01,2011-04-30,Per01052010_30042011_2,http://regnskaber.virk.dk/57591582/Y3ZyLmRrOi8vcGRmcy8yODUxOTU3NTtBcFMzNDg2MTU7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/57591582/Y3ZyLmRrOi8veGJybHMvWC03QkJERkRDMS0yMDEyMDkyNV8xMzMxMDdfNzc3.xml,8700 Horsens,HÃ¸egh Guldbergs Gade 36C,8700  Horsens,GrÃ¸nlandsvej 5,8700  Horsens,Leddet 12,8700 Horsens,HÃ¸egh Guldbergs Gade 36C,Regnskabsklasse B,2012-09-21,2005-04-04,2012-09-21,Registreret revisor,"4 Eventualaktiver og -forpligtelser <br xmlns=""http://www.w3.org/1999/xhtml""/>  Ingen.<br xmlns=""http://www.w3.org/1999/xhtml""/>         <br xmlns=""http://www.w3.org/1999/xhtml""/>  4 Eventualaktiver og -forpligtelser <br xmlns=""http://www.w3.org/1999/xhtml""/> Eventualaktiver<br xmlns=""http://www.w3.org/1999/xhtml""/>Verserende retssag:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Eventuelforpligtelser<br xmlns=""http://www.w3.org/1999/xhtml""/>Lejekontrakt:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Kautioner for andre:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Operationel leasing:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Verserende retssager:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Garantiforpligtelser:<br xmlns=""http://www.w3.org/1999/xhtml""/>Garantiforpligtelserne overstiger ikke det for branchen normale.<br xmlns=""http://www.w3.org/1999/xhtml""/>  Ingen.<br xmlns=""http://www.w3.org/1999/xhtml""/>         <br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>4 Eventualaktiver og -forpligtelser <br xmlns=""http://www.w3.org/1999/xhtml""/>  Ingen.<br xmlns=""http://www.w3.org/1999/xhtml""/>         <br xmlns=""http://www.w3.org/1999/xhtml""/>  4 Eventualaktiver og -forpligtelser <br xmlns=""http://www.w3.org/1999/xhtml""/> Eventualaktiver<br xmlns=""http://www.w3.org/1999/xhtml""/>Verserende retssag:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Eventuelforpligtelser<br xmlns=""http://www.w3.org/1999/xhtml""/>Lejekontrakt:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Kautioner for andre:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Operationel leasing:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Verserende retssager:<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Garantiforpligtelser:<br xmlns=""http://www.w3.org/1999/xhtml""/>Garantiforpligtelserne overstiger ikke det for branchen normale.<br xmlns=""http://www.w3.org/1999/xhtml""/>  Ingen.<br xmlns=""http://www.w3.org/1999/xhtml""/>         <br xmlns=""http://www.w3.org/1999/xhtml""/>","3 PantsÃ¦tninger og sikkerhedsstillelser <br xmlns=""http://www.w3.org/1999/xhtml""/>  Selskabet har ikke stillet sikkerhed overfor trediemand.<br xmlns=""http://www.w3.org/1999/xhtml""/>         <br xmlns=""http://www.w3.org/1999/xhtml""/>  3 PantsÃ¦tninger og sikkerhedsstillelser <br xmlns=""http://www.w3.org/1999/xhtml""/> Til sikkerhed for gÃ¦ld til realkreditinstitutter er der givet pant i grunde og bygninger.<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Til sikkerhed for engagement med pengeinstitutter er der afgivet fÃ¸lgende sikkerheder:<br xmlns=""http://www.w3.org/1999/xhtml""/>Ejerpantebrev i ejendom for kr. xxx.xxx<br xmlns=""http://www.w3.org/1999/xhtml""/>LÃ¸sÃ¸repantebrev i biler, driftsmateriel og inventar for kr.  xxx.xxx<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>  Selskabet har ikke stillet sikkerhed overfor trediemand.<br xmlns=""http://www.w3.org/1999/xhtml""/>         <br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>3 PantsÃ¦tninger og sikkerhedsstillelser <br xmlns=""http://www.w3.org/1999/xhtml""/>  Selskabet har ikke stillet sikkerhed overfor trediemand.<br xmlns=""http://www.w3.org/1999/xhtml""/>         <br xmlns=""http://www.w3.org/1999/xhtml""/>  3 PantsÃ¦tninger og sikkerhedsstillelser <br xmlns=""http://www.w3.org/1999/xhtml""/> Til sikkerhed for gÃ¦ld til realkreditinstitutter er der givet pant i grunde og bygninger.<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>Til sikkerhed for engagement med pengeinstitutter er der afgivet fÃ¸lgende sikkerheder:<br xmlns=""http://www.w3.org/1999/xhtml""/>Ejerpantebrev i ejendom for kr. xxx.xxx<br xmlns=""http://www.w3.org/1999/xhtml""/>LÃ¸sÃ¸repantebrev i biler, driftsmateriel og inventar for kr.  xxx.xxx<br xmlns=""http://www.w3.org/1999/xhtml""/><br xmlns=""http://www.w3.org/1999/xhtml""/>  Selskabet har ikke stillet sikkerhed overfor trediemand.<br xmlns=""http://www.w3.org/1999/xhtml""/>         <br xmlns=""http://www.w3.org/1999/xhtml""/>",28519575.0,,Ãrsrapport,Poul Erik Brodersen,Niels Erik Vilstrup,Niels Erik Vilstrup,Spar Nord Bank A/S,N & L Invest ApS,Leif Mikkelsen & Partnere A/S Registrerede revisorer,,,,Horsens,-91815.0,,,2012-04-30,2011-05-01,2012-09-21,Horsens,,urn:ofk:oid:16710525,indberetninger-20180424,2.5097342,28519575.0,,2018-04-02T06:09:16.023Z,2012-09-25T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-214.135,2012-09-25T22:00:00.000Z,,,,,,,
