entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfClassOfIssuedShares,DescriptionOfMethodsOfDividends,DescriptionOfMethodsOfRecognitionAndMeasurementBasisForInvestmentsInSubsidiariesAndAssociates,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfGrossProfitLoss,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfIncomeAndExpensesFromInvestmentsInGroupEnterprisesAndAssociates,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfLiabilitiesOtherThanProvisions,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfReceivables,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,Dividend,FaxNumberOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,InvestmentsGross,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OpinionOnAuditedFinancialStatements,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RetrospectiveInformationOnContributedCapital,StatementOfExecutiveAndSupervisoryBoardsResponsibilityForFinancialStatements,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AdditionsToInvestments,DisposalsOfInvestments,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,CurrentTaxExpense,ExchangeRateAdjustmentsOtherFinanceExpenses,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,TaxExpense,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,NoncurrentAssets,PaidContributedCapital,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,RelatedEntityName,RelatedEntityRegisteredOffice,DividendPaid,NameAndSurnameOfMemberOfSupervisoryBoard,DescriptionOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
30566564,2014-01-01,2014-01-01,c140,,http://regnskaber.virk.dk/46566503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2I0L2MyL2M4L2M3ODItNDY4ZC1iOTE3LTEyZTE5ZTFlYjZiYg.pdf,http://regnskaber.virk.dk/46566503/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzUxL2JiLzA3LzRkZTMtNDE2My1hYjBjLTQ4ZmU2ZWY2MzQ5OA.xml,Danmark,Aarhus C,8000.0,1.0,Jens Chr. Skous Vej,Aarhus C,DK-8000,69.0,Ãboulevarden,Galten,8464.0,38.0,Smedeskovvej,2900  Hellerup,Strandvejen 44,To the Shareholder of Eurofins Environment Denmark Holding A/S,Regnskabsklasse B,The Annual Report is prepared in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the financial position at 31 December 2015 of the Company and of the results of the Company operations for 2015.,2016-05-19,2016-05-30,"The share capital consists of 6,000,000 shares of a nominal value of DKK 1. No shares carry any special rights.",Dividend distribution proposed by Management for the year is disclosed as a separate equity item.,"Investments in subsidiaries and associates are measured at cost. Where cost exceeds the recoverable amount, write-down is made to this lower value.","Financial income and expenses comprise interest, financial expenses in respect of finance leases, realised and unrealised exchange adjustments and repayment under the on-account taxation scheme.","With reference to section 32 of the Danish Financial Statements Act, revenue has not been disclosed in the Annual Report.",The item âIncome from investments in subsidiariesâ in the income statement includes the proportionate share of the profit for the year.,"Other debts are measured at amortised cost, substantially corresponding to nominal value.","Receivables are measured in the balance sheet at the lower of amortised cost and net realisable value, which corresponds to nominal value less provisions for bad debts.",The activities of the Company is to manage investments in subsidiaries.,4900000.0,+45 70 22 42 55,www.eurofins.dk,33771231.0,30566564.0,33771231.0,The Executive Board and Board of Directors have today considered and adopted the Annual Report of Eurofins Environment Denmark Holding A/S for the financial year 1 January - 31 December 2015.,"We have audited the Financial Statements of Eurofins Environment Denmark Holding A/S for the financial year 1 January - 31 December 2015, which comprise income statement, balance sheet, notes and summary of significant accounting policies. The Financial Statements are prepared in accordance with the Danish Financial Statements Act.",Ãrsrapport,94442404.0,Svend Aage Linde,Thomas Gjelsnes,Danske Bank,Eurofins Environment Denmark Holding A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,"In our opinion, the Financial Statements give a true and fair view of the financial position of the Company at 31 December 2015 and of the results of the Company operations for the financial year 1 January - 31 December 2015 in accordance with the Danish Financial Statements Act.",Galten,We recommend that the Annual Report be adopted at the Annual General Meeting.,Skanderborg,2015-12-31,2015-01-01,There have been no changes in the share capital during the last 5 years.,"Management is responsible for the preparation of Financial Statements that give a true and fair view in accordance with the Danish Financial Statements Act, and for such internal control as Management determines is necessary to enable the preparation of Financial Statements that are free from material misstatement, whether due to fraud or error.",+45 70 22 42 66,Chairman,RevisionspÃ¥tegning,urn:ofk:oid:22601607,indberetninger-20180424,2.5124277999999998,30566564.0,,2018-03-28T22:48:33.927Z,2016-06-03T14:02:30.013Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-03-DX,2016-06-03T14:02:30.376Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30566564,2014-01-01,2014-12-31,c106,,http://regnskaber.virk.dk/46566503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2I0L2MyL2M4L2M3ODItNDY4ZC1iOTE3LTEyZTE5ZTFlYjZiYg.pdf,http://regnskaber.virk.dk/46566503/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzUxL2JiLzA3LzRkZTMtNDE2My1hYjBjLTQ4ZmU2ZWY2MzQ5OA.xml,Danmark,Aarhus C,8000.0,1.0,Jens Chr. Skous Vej,Aarhus C,DK-8000,69.0,Ãboulevarden,Galten,8464.0,38.0,Smedeskovvej,2900  Hellerup,Strandvejen 44,To the Shareholder of Eurofins Environment Denmark Holding A/S,Regnskabsklasse B,The Annual Report is prepared in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the financial position at 31 December 2015 of the Company and of the results of the Company operations for 2015.,2016-05-19,2016-05-30,"The share capital consists of 6,000,000 shares of a nominal value of DKK 1. No shares carry any special rights.",Dividend distribution proposed by Management for the year is disclosed as a separate equity item.,"Investments in subsidiaries and associates are measured at cost. Where cost exceeds the recoverable amount, write-down is made to this lower value.","Financial income and expenses comprise interest, financial expenses in respect of finance leases, realised and unrealised exchange adjustments and repayment under the on-account taxation scheme.","With reference to section 32 of the Danish Financial Statements Act, revenue has not been disclosed in the Annual Report.",The item âIncome from investments in subsidiariesâ in the income statement includes the proportionate share of the profit for the year.,"Other debts are measured at amortised cost, substantially corresponding to nominal value.","Receivables are measured in the balance sheet at the lower of amortised cost and net realisable value, which corresponds to nominal value less provisions for bad debts.",The activities of the Company is to manage investments in subsidiaries.,4900000.0,+45 70 22 42 55,www.eurofins.dk,33771231.0,30566564.0,33771231.0,The Executive Board and Board of Directors have today considered and adopted the Annual Report of Eurofins Environment Denmark Holding A/S for the financial year 1 January - 31 December 2015.,"We have audited the Financial Statements of Eurofins Environment Denmark Holding A/S for the financial year 1 January - 31 December 2015, which comprise income statement, balance sheet, notes and summary of significant accounting policies. The Financial Statements are prepared in accordance with the Danish Financial Statements Act.",Ãrsrapport,,Svend Aage Linde,Thomas Gjelsnes,Danske Bank,Eurofins Environment Denmark Holding A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,"In our opinion, the Financial Statements give a true and fair view of the financial position of the Company at 31 December 2015 and of the results of the Company operations for the financial year 1 January - 31 December 2015 in accordance with the Danish Financial Statements Act.",Galten,We recommend that the Annual Report be adopted at the Annual General Meeting.,Skanderborg,2015-12-31,2015-01-01,There have been no changes in the share capital during the last 5 years.,"Management is responsible for the preparation of Financial Statements that give a true and fair view in accordance with the Danish Financial Statements Act, and for such internal control as Management determines is necessary to enable the preparation of Financial Statements that are free from material misstatement, whether due to fraud or error.",+45 70 22 42 66,Chairman,RevisionspÃ¥tegning,urn:ofk:oid:22601607,indberetninger-20180424,2.5124277999999998,30566564.0,,2018-03-28T22:48:33.927Z,2016-06-03T14:02:30.013Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-03-DX,2016-06-03T14:02:30.376Z,-355746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30566564,2014-01-01,2014-12-31,c142,,http://regnskaber.virk.dk/46566503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2I0L2MyL2M4L2M3ODItNDY4ZC1iOTE3LTEyZTE5ZTFlYjZiYg.pdf,http://regnskaber.virk.dk/46566503/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzUxL2JiLzA3LzRkZTMtNDE2My1hYjBjLTQ4ZmU2ZWY2MzQ5OA.xml,Danmark,Aarhus C,8000.0,1.0,Jens Chr. Skous Vej,Aarhus C,DK-8000,69.0,Ãboulevarden,Galten,8464.0,38.0,Smedeskovvej,2900  Hellerup,Strandvejen 44,To the Shareholder of Eurofins Environment Denmark Holding A/S,Regnskabsklasse B,The Annual Report is prepared in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the financial position at 31 December 2015 of the Company and of the results of the Company operations for 2015.,2016-05-19,2016-05-30,"The share capital consists of 6,000,000 shares of a nominal value of DKK 1. No shares carry any special rights.",Dividend distribution proposed by Management for the year is disclosed as a separate equity item.,"Investments in subsidiaries and associates are measured at cost. Where cost exceeds the recoverable amount, write-down is made to this lower value.","Financial income and expenses comprise interest, financial expenses in respect of finance leases, realised and unrealised exchange adjustments and repayment under the on-account taxation scheme.","With reference to section 32 of the Danish Financial Statements Act, revenue has not been disclosed in the Annual Report.",The item âIncome from investments in subsidiariesâ in the income statement includes the proportionate share of the profit for the year.,"Other debts are measured at amortised cost, substantially corresponding to nominal value.","Receivables are measured in the balance sheet at the lower of amortised cost and net realisable value, which corresponds to nominal value less provisions for bad debts.",The activities of the Company is to manage investments in subsidiaries.,4900000.0,+45 70 22 42 55,www.eurofins.dk,33771231.0,30566564.0,33771231.0,The Executive Board and Board of Directors have today considered and adopted the Annual Report of Eurofins Environment Denmark Holding A/S for the financial year 1 January - 31 December 2015.,"We have audited the Financial Statements of Eurofins Environment Denmark Holding A/S for the financial year 1 January - 31 December 2015, which comprise income statement, balance sheet, notes and summary of significant accounting policies. The Financial Statements are prepared in accordance with the Danish Financial Statements Act.",Ãrsrapport,,Svend Aage Linde,Thomas Gjelsnes,Danske Bank,Eurofins Environment Denmark Holding A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,"In our opinion, the Financial Statements give a true and fair view of the financial position of the Company at 31 December 2015 and of the results of the Company operations for the financial year 1 January - 31 December 2015 in accordance with the Danish Financial Statements Act.",Galten,We recommend that the Annual Report be adopted at the Annual General Meeting.,Skanderborg,2015-12-31,2015-01-01,There have been no changes in the share capital during the last 5 years.,"Management is responsible for the preparation of Financial Statements that give a true and fair view in accordance with the Danish Financial Statements Act, and for such internal control as Management determines is necessary to enable the preparation of Financial Statements that are free from material misstatement, whether due to fraud or error.",+45 70 22 42 66,Chairman,RevisionspÃ¥tegning,urn:ofk:oid:22601607,indberetninger-20180424,2.5124277999999998,30566564.0,,2018-03-28T22:48:33.927Z,2016-06-03T14:02:30.013Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-03-DX,2016-06-03T14:02:30.376Z,,12810165.0,-12810165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30566564,2014-01-01,2014-12-31,c92,,http://regnskaber.virk.dk/46566503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2I0L2MyL2M4L2M3ODItNDY4ZC1iOTE3LTEyZTE5ZTFlYjZiYg.pdf,http://regnskaber.virk.dk/46566503/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzUxL2JiLzA3LzRkZTMtNDE2My1hYjBjLTQ4ZmU2ZWY2MzQ5OA.xml,Danmark,Aarhus C,8000.0,1.0,Jens Chr. Skous Vej,Aarhus C,DK-8000,69.0,Ãboulevarden,Galten,8464.0,38.0,Smedeskovvej,2900  Hellerup,Strandvejen 44,To the Shareholder of Eurofins Environment Denmark Holding A/S,Regnskabsklasse B,The Annual Report is prepared in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the financial position at 31 December 2015 of the Company and of the results of the Company operations for 2015.,2016-05-19,2016-05-30,"The share capital consists of 6,000,000 shares of a nominal value of DKK 1. No shares carry any special rights.",Dividend distribution proposed by Management for the year is disclosed as a separate equity item.,"Investments in subsidiaries and associates are measured at cost. Where cost exceeds the recoverable amount, write-down is made to this lower value.","Financial income and expenses comprise interest, financial expenses in respect of finance leases, realised and unrealised exchange adjustments and repayment under the on-account taxation scheme.","With reference to section 32 of the Danish Financial Statements Act, revenue has not been disclosed in the Annual Report.",The item âIncome from investments in subsidiariesâ in the income statement includes the proportionate share of the profit for the year.,"Other debts are measured at amortised cost, substantially corresponding to nominal value.","Receivables are measured in the balance sheet at the lower of amortised cost and net realisable value, which corresponds to nominal value less provisions for bad debts.",The activities of the Company is to manage investments in subsidiaries.,4900000.0,+45 70 22 42 55,www.eurofins.dk,33771231.0,30566564.0,33771231.0,The Executive Board and Board of Directors have today considered and adopted the Annual Report of Eurofins Environment Denmark Holding A/S for the financial year 1 January - 31 December 2015.,"We have audited the Financial Statements of Eurofins Environment Denmark Holding A/S for the financial year 1 January - 31 December 2015, which comprise income statement, balance sheet, notes and summary of significant accounting policies. The Financial Statements are prepared in accordance with the Danish Financial Statements Act.",Ãrsrapport,,Svend Aage Linde,Thomas Gjelsnes,Danske Bank,Eurofins Environment Denmark Holding A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,"In our opinion, the Financial Statements give a true and fair view of the financial position of the Company at 31 December 2015 and of the results of the Company operations for the financial year 1 January - 31 December 2015 in accordance with the Danish Financial Statements Act.",Galten,We recommend that the Annual Report be adopted at the Annual General Meeting.,Skanderborg,2015-12-31,2015-01-01,There have been no changes in the share capital during the last 5 years.,"Management is responsible for the preparation of Financial Statements that give a true and fair view in accordance with the Danish Financial Statements Act, and for such internal control as Management determines is necessary to enable the preparation of Financial Statements that are free from material misstatement, whether due to fraud or error.",+45 70 22 42 66,Chairman,RevisionspÃ¥tegning,urn:ofk:oid:22601607,indberetninger-20180424,2.5124277999999998,30566564.0,,2018-03-28T22:48:33.927Z,2016-06-03T14:02:30.013Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-03-DX,2016-06-03T14:02:30.376Z,9844254.0,,,-753796.0,54249.0,0.0,50107.0,-98753.0,12000000.0,2720576.0,2771653.0,15113.0,970.0,9144707.0,-699547.0,-699547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30566564,2014-01-01,2014-12-31,c94,,http://regnskaber.virk.dk/46566503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2I0L2MyL2M4L2M3ODItNDY4ZC1iOTE3LTEyZTE5ZTFlYjZiYg.pdf,http://regnskaber.virk.dk/46566503/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzUxL2JiLzA3LzRkZTMtNDE2My1hYjBjLTQ4ZmU2ZWY2MzQ5OA.xml,Danmark,Aarhus C,8000.0,1.0,Jens Chr. Skous Vej,Aarhus C,DK-8000,69.0,Ãboulevarden,Galten,8464.0,38.0,Smedeskovvej,2900  Hellerup,Strandvejen 44,To the Shareholder of Eurofins Environment Denmark Holding A/S,Regnskabsklasse B,The Annual Report is prepared in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the financial position at 31 December 2015 of the Company and of the results of the Company operations for 2015.,2016-05-19,2016-05-30,"The share capital consists of 6,000,000 shares of a nominal value of DKK 1. No shares carry any special rights.",Dividend distribution proposed by Management for the year is disclosed as a separate equity item.,"Investments in subsidiaries and associates are measured at cost. Where cost exceeds the recoverable amount, write-down is made to this lower value.","Financial income and expenses comprise interest, financial expenses in respect of finance leases, realised and unrealised exchange adjustments and repayment under the on-account taxation scheme.","With reference to section 32 of the Danish Financial Statements Act, revenue has not been disclosed in the Annual Report.",The item âIncome from investments in subsidiariesâ in the income statement includes the proportionate share of the profit for the year.,"Other debts are measured at amortised cost, substantially corresponding to nominal value.","Receivables are measured in the balance sheet at the lower of amortised cost and net realisable value, which corresponds to nominal value less provisions for bad debts.",The activities of the Company is to manage investments in subsidiaries.,4900000.0,+45 70 22 42 55,www.eurofins.dk,33771231.0,30566564.0,33771231.0,The Executive Board and Board of Directors have today considered and adopted the Annual Report of Eurofins Environment Denmark Holding A/S for the financial year 1 January - 31 December 2015.,"We have audited the Financial Statements of Eurofins Environment Denmark Holding A/S for the financial year 1 January - 31 December 2015, which comprise income statement, balance sheet, notes and summary of significant accounting policies. The Financial Statements are prepared in accordance with the Danish Financial Statements Act.",Ãrsrapport,,Svend Aage Linde,Thomas Gjelsnes,Danske Bank,Eurofins Environment Denmark Holding A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,"In our opinion, the Financial Statements give a true and fair view of the financial position of the Company at 31 December 2015 and of the results of the Company operations for the financial year 1 January - 31 December 2015 in accordance with the Danish Financial Statements Act.",Galten,We recommend that the Annual Report be adopted at the Annual General Meeting.,Skanderborg,2015-12-31,2015-01-01,There have been no changes in the share capital during the last 5 years.,"Management is responsible for the preparation of Financial Statements that give a true and fair view in accordance with the Danish Financial Statements Act, and for such internal control as Management determines is necessary to enable the preparation of Financial Statements that are free from material misstatement, whether due to fraud or error.",+45 70 22 42 66,Chairman,RevisionspÃ¥tegning,urn:ofk:oid:22601607,indberetninger-20180424,2.5124277999999998,30566564.0,,2018-03-28T22:48:33.927Z,2016-06-03T14:02:30.013Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-03-DX,2016-06-03T14:02:30.376Z,10200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30566564,2014-12-31,2014-12-31,c109,,http://regnskaber.virk.dk/46566503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2I0L2MyL2M4L2M3ODItNDY4ZC1iOTE3LTEyZTE5ZTFlYjZiYg.pdf,http://regnskaber.virk.dk/46566503/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzUxL2JiLzA3LzRkZTMtNDE2My1hYjBjLTQ4ZmU2ZWY2MzQ5OA.xml,Danmark,Aarhus C,8000.0,1.0,Jens Chr. Skous Vej,Aarhus C,DK-8000,69.0,Ãboulevarden,Galten,8464.0,38.0,Smedeskovvej,2900  Hellerup,Strandvejen 44,To the Shareholder of Eurofins Environment Denmark Holding A/S,Regnskabsklasse B,The Annual Report is prepared in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the financial position at 31 December 2015 of the Company and of the results of the Company operations for 2015.,2016-05-19,2016-05-30,"The share capital consists of 6,000,000 shares of a nominal value of DKK 1. No shares carry any special rights.",Dividend distribution proposed by Management for the year is disclosed as a separate equity item.,"Investments in subsidiaries and associates are measured at cost. Where cost exceeds the recoverable amount, write-down is made to this lower value.","Financial income and expenses comprise interest, financial expenses in respect of finance leases, realised and unrealised exchange adjustments and repayment under the on-account taxation scheme.","With reference to section 32 of the Danish Financial Statements Act, revenue has not been disclosed in the Annual Report.",The item âIncome from investments in subsidiariesâ in the income statement includes the proportionate share of the profit for the year.,"Other debts are measured at amortised cost, substantially corresponding to nominal value.","Receivables are measured in the balance sheet at the lower of amortised cost and net realisable value, which corresponds to nominal value less provisions for bad debts.",The activities of the Company is to manage investments in subsidiaries.,4900000.0,+45 70 22 42 55,www.eurofins.dk,33771231.0,30566564.0,33771231.0,The Executive Board and Board of Directors have today considered and adopted the Annual Report of Eurofins Environment Denmark Holding A/S for the financial year 1 January - 31 December 2015.,"We have audited the Financial Statements of Eurofins Environment Denmark Holding A/S for the financial year 1 January - 31 December 2015, which comprise income statement, balance sheet, notes and summary of significant accounting policies. The Financial Statements are prepared in accordance with the Danish Financial Statements Act.",Ãrsrapport,,Svend Aage Linde,Thomas Gjelsnes,Danske Bank,Eurofins Environment Denmark Holding A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,"In our opinion, the Financial Statements give a true and fair view of the financial position of the Company at 31 December 2015 and of the results of the Company operations for the financial year 1 January - 31 December 2015 in accordance with the Danish Financial Statements Act.",Galten,We recommend that the Annual Report be adopted at the Annual General Meeting.,Skanderborg,2015-12-31,2015-01-01,There have been no changes in the share capital during the last 5 years.,"Management is responsible for the preparation of Financial Statements that give a true and fair view in accordance with the Danish Financial Statements Act, and for such internal control as Management determines is necessary to enable the preparation of Financial Statements that are free from material misstatement, whether due to fraud or error.",+45 70 22 42 66,Chairman,RevisionspÃ¥tegning,urn:ofk:oid:22601607,indberetninger-20180424,2.5124277999999998,30566564.0,,2018-03-28T22:48:33.927Z,2016-06-03T14:02:30.013Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-03-DX,2016-06-03T14:02:30.376Z,,,,,,,,,,,,,,,,,97380363.0,20965.0,6000000.0,2937959.0,699546.0,29490512.0,97380363.0,67889851.0,94442404.0,94442404.0,67853601.0,67853601.0,94442404.0,6000000.0,10200000.0,13290512.0,36250.0,18750.0,2916994.0,2217448.0,17500.0,,,,,,,,,,
30566564,2015-01-01,2015-01-01,c139,,http://regnskaber.virk.dk/46566503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2I0L2MyL2M4L2M3ODItNDY4ZC1iOTE3LTEyZTE5ZTFlYjZiYg.pdf,http://regnskaber.virk.dk/46566503/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzUxL2JiLzA3LzRkZTMtNDE2My1hYjBjLTQ4ZmU2ZWY2MzQ5OA.xml,Danmark,Aarhus C,8000.0,1.0,Jens Chr. Skous Vej,Aarhus C,DK-8000,69.0,Ãboulevarden,Galten,8464.0,38.0,Smedeskovvej,2900  Hellerup,Strandvejen 44,To the Shareholder of Eurofins Environment Denmark Holding A/S,Regnskabsklasse B,The Annual Report is prepared in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the financial position at 31 December 2015 of the Company and of the results of the Company operations for 2015.,2016-05-19,2016-05-30,"The share capital consists of 6,000,000 shares of a nominal value of DKK 1. No shares carry any special rights.",Dividend distribution proposed by Management for the year is disclosed as a separate equity item.,"Investments in subsidiaries and associates are measured at cost. Where cost exceeds the recoverable amount, write-down is made to this lower value.","Financial income and expenses comprise interest, financial expenses in respect of finance leases, realised and unrealised exchange adjustments and repayment under the on-account taxation scheme.","With reference to section 32 of the Danish Financial Statements Act, revenue has not been disclosed in the Annual Report.",The item âIncome from investments in subsidiariesâ in the income statement includes the proportionate share of the profit for the year.,"Other debts are measured at amortised cost, substantially corresponding to nominal value.","Receivables are measured in the balance sheet at the lower of amortised cost and net realisable value, which corresponds to nominal value less provisions for bad debts.",The activities of the Company is to manage investments in subsidiaries.,4900000.0,+45 70 22 42 55,www.eurofins.dk,33771231.0,30566564.0,33771231.0,The Executive Board and Board of Directors have today considered and adopted the Annual Report of Eurofins Environment Denmark Holding A/S for the financial year 1 January - 31 December 2015.,"We have audited the Financial Statements of Eurofins Environment Denmark Holding A/S for the financial year 1 January - 31 December 2015, which comprise income statement, balance sheet, notes and summary of significant accounting policies. The Financial Statements are prepared in accordance with the Danish Financial Statements Act.",Ãrsrapport,94442404.0,Svend Aage Linde,Thomas Gjelsnes,Danske Bank,Eurofins Environment Denmark Holding A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,"In our opinion, the Financial Statements give a true and fair view of the financial position of the Company at 31 December 2015 and of the results of the Company operations for the financial year 1 January - 31 December 2015 in accordance with the Danish Financial Statements Act.",Galten,We recommend that the Annual Report be adopted at the Annual General Meeting.,Skanderborg,2015-12-31,2015-01-01,There have been no changes in the share capital during the last 5 years.,"Management is responsible for the preparation of Financial Statements that give a true and fair view in accordance with the Danish Financial Statements Act, and for such internal control as Management determines is necessary to enable the preparation of Financial Statements that are free from material misstatement, whether due to fraud or error.",+45 70 22 42 66,Chairman,RevisionspÃ¥tegning,urn:ofk:oid:22601607,indberetninger-20180424,2.5124277999999998,30566564.0,,2018-03-28T22:48:33.927Z,2016-06-03T14:02:30.013Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-03-DX,2016-06-03T14:02:30.376Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
