entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfLawFirmPostCodeIdentifier,AddressOfLawFirmStreetBuildingIdentifier,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,NumberOfIssuedShares,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,AverageNumberOfEmployees,CostOfSales,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,EquityRatio,GrossMargin,GrossResult,IncomeFromInvestmentsInAssociates,InterestExpenseAssignedToGroupEnterprises,InvestmentInPropertyPlantAndEquipment,OperatingMargin,OtherAdjustmentsOfFinanceExpenses,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,OtherOperatingIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ResultsFromNetFinancials,ReturnOnCapitalEmployed,ReturnOnEquity,Revenue,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,NominalValueOfIssuedShares,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,CompletedDevelopmentProjects,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DevelopmentProjectsInProgressAndPrepaymentsForIntangibleAssets,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,NoncurrentDeferredTaxAssets,OtherProvisionsLiabilitiesLongterm,OtherProvisionsLiabilitiesShortterm,OtherShorttermPayables,OtherShorttermReceivables,PrepaymentsForGoods,PropertyPlantAndEquipment,RawMaterialsAndConsumables,ReserveForDevelopmentExpenditure,RetainedEarnings,SharePremium,ShorttermContractWorkInProgressLiabilities,ShorttermDebtToBanks,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToGroupEnterprises,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,WorkInProgress,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedRevaluationsOfInvestments,InvestmentsGross,AddressOfFinancialDistrictName,AddressOfFinancialStreetName,AddressOfLawFirmDistrictName,AddressOfLawFirmStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfExpectedDevelopment,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCashAndCashEquivalents,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfIncomeAndExpensesFromInvestmentsInGroupEnterprisesAndAssociates,DescriptionOfRawMaterialsAndConsumablesUsed,DescriptionOfSignificantEventsOccurringAfterEndOfReportingPeriod,DisclosureOfDeferredIncome,DisclosureOfDeferredTaxAssetsAndLiabilities,ExplanationOfNotDisclosingCashFlowsStatements,ExplanationOfOtherMethodsOfRecognitionAndMeasurementBasisForAssetsInPreviousPeriod,ExplanationOfPrepayments,IdentificationOfApprovedAnnualReport,InformationOnAnyPartOfLiabilityFallingDueInMoreThanFiveYears,InformationOnRemunerationOfManagementCategoriesAndSpecialIncentiveProgrammes,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,SignatureOfAuditorsPlace,DescriptionOfAuditor,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,AddressOfAuditorDistrictName,AddressOfAuditorStreetName,NameOfAuditFirm,AdditionsToIntangibleAssets,AmortisationOfIntangibleAssets,DisposalsOfIntangibleAssets,IncreaseDecreaseOfIntangibleAssetsThroughTransfers,ReversalsOfImpairmentLossesAndAmortisationOfDisposedIntangibleAssets,TransferImpairmentLossesAndAmortisationOfIntangibleAssets,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,IncreaseDecreaseOfPropertyPlantAndEquipmentThroughTransfers,ReversalsOfImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,TransferImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,IncreaseOfCapital,ValueAdjustmentsOfEquity,TransferredFromSharePremium,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,NameOfKeyFigureOrFinancialRatio,ValueOfKeyFigureOrFinancialRatio,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,NameAndSurnameOfMemberOfExecutiveBoard,LongtermLiabilitiesOtherThanProvisionsDueBetweenOneAndFiveYears,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,DescriptionOfClassOfIssuedShares
26933048,2017-01-01,2017-12-31,c185,,http://regnskaber.virk.dk/84033962/ZG9rdW1lbnRsYWdlcjovLzAzLzc0Lzg2LzdmLzYxLzY1MDktNDcxMy1iMjI4LThlOWIzOWVkYzUzMw.pdf,http://regnskaber.virk.dk/84033962/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2U5LzFjL2Y2LzI2ZmYtNDc4ZS1iNDI4LTVlNWI3ZTIxZTM2OQ.xml,true,8100.0,25.0,7400.0,4-6,8000.0,2.0,7400.0,5.0,2019-04-26,2019-04-26,2003-01-01,2019-04-26,30700228.0,26933048.0,30700228.0,17556987.0,12485000.0,2017-01-01,2017-12-31,8833892.0,2018-12-31,2018-01-01,50.0,2019-04-26,Revisionsp̴tegning,urn:ofk:oid:27153238,indberetninger-20180424,2.5118406,26933048.0,AWq_jafnRYGX6_YTHu4M,2019-05-16T07:32:09.398Z,2019-05-16T07:31:31.309Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-33-BE,2019-05-16T07:31:32.500Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26933048,2017-01-01,2017-12-31,c195,,http://regnskaber.virk.dk/84033962/ZG9rdW1lbnRsYWdlcjovLzAzLzc0Lzg2LzdmLzYxLzY1MDktNDcxMy1iMjI4LThlOWIzOWVkYzUzMw.pdf,http://regnskaber.virk.dk/84033962/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2U5LzFjL2Y2LzI2ZmYtNDc4ZS1iNDI4LTVlNWI3ZTIxZTM2OQ.xml,true,8100.0,25.0,7400.0,4-6,8000.0,2.0,7400.0,5.0,2019-04-26,2019-04-26,2003-01-01,2019-04-26,30700228.0,26933048.0,30700228.0,17556987.0,12485000.0,2017-01-01,2017-12-31,-42056694.0,2018-12-31,2018-01-01,50.0,2019-04-26,Revisionsp̴tegning,urn:ofk:oid:27153238,indberetninger-20180424,2.5118406,26933048.0,AWq_jafnRYGX6_YTHu4M,2019-05-16T07:32:09.398Z,2019-05-16T07:31:31.309Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-33-BE,2019-05-16T07:31:32.500Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26933048,2017-01-01,2017-12-31,c433,,http://regnskaber.virk.dk/84033962/ZG9rdW1lbnRsYWdlcjovLzAzLzc0Lzg2LzdmLzYxLzY1MDktNDcxMy1iMjI4LThlOWIzOWVkYzUzMw.pdf,http://regnskaber.virk.dk/84033962/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2U5LzFjL2Y2LzI2ZmYtNDc4ZS1iNDI4LTVlNWI3ZTIxZTM2OQ.xml,true,8100.0,25.0,7400.0,4-6,8000.0,2.0,7400.0,5.0,2019-04-26,2019-04-26,2003-01-01,2019-04-26,30700228.0,26933048.0,30700228.0,17556987.0,12485000.0,2017-01-01,2017-12-31,-33222802.0,2018-12-31,2018-01-01,50.0,2019-04-26,Revisionsp̴tegning,urn:ofk:oid:27153238,indberetninger-20180424,2.5118406,26933048.0,AWq_jafnRYGX6_YTHu4M,2019-05-16T07:32:09.398Z,2019-05-16T07:31:31.309Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-33-BE,2019-05-16T07:31:32.500Z,126654.0,-4660269.0,67.0,49480661.0,0.0,2491265.0,36738282.0,38.4,9.3,6701310.0,-650000.0,215973.0,25154000.0,-47.7,3163252.0,24621330.0,3379225.0,770034.0,1968989.0,8485459.0,2792071.0,-37756417.0,-34497226.0,-2609000.0,-22.2,-46.0,72317842.0,438296.0,-4533615.0,-4533615.0,33507915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26933048,2017-12-31,2017-12-31,c1294,,http://regnskaber.virk.dk/84033962/ZG9rdW1lbnRsYWdlcjovLzAzLzc0Lzg2LzdmLzYxLzY1MDktNDcxMy1iMjI4LThlOWIzOWVkYzUzMw.pdf,http://regnskaber.virk.dk/84033962/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2U5LzFjL2Y2LzI2ZmYtNDc4ZS1iNDI4LTVlNWI3ZTIxZTM2OQ.xml,true,8100.0,25.0,7400.0,4-6,8000.0,2.0,7400.0,5.0,2019-04-26,2019-04-26,2003-01-01,2019-04-26,30700228.0,26933048.0,30700228.0,17556987.0,12485000.0,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,50.0,2019-04-26,Revisionsp̴tegning,urn:ofk:oid:27153238,indberetninger-20180424,2.5118406,26933048.0,AWq_jafnRYGX6_YTHu4M,2019-05-16T07:32:09.398Z,2019-05-16T07:31:31.309Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-33-BE,2019-05-16T07:31:32.500Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11485000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26933048,2017-12-31,2017-12-31,c5,,http://regnskaber.virk.dk/84033962/ZG9rdW1lbnRsYWdlcjovLzAzLzc0Lzg2LzdmLzYxLzY1MDktNDcxMy1iMjI4LThlOWIzOWVkYzUzMw.pdf,http://regnskaber.virk.dk/84033962/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2U5LzFjL2Y2LzI2ZmYtNDc4ZS1iNDI4LTVlNWI3ZTIxZTM2OQ.xml,true,8100.0,25.0,7400.0,4-6,8000.0,2.0,7400.0,5.0,2019-04-26,2019-04-26,2003-01-01,2019-04-26,30700228.0,26933048.0,30700228.0,17556987.0,12485000.0,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,50.0,2019-04-26,Revisionsp̴tegning,urn:ofk:oid:27153238,indberetninger-20180424,2.5118406,26933048.0,AWq_jafnRYGX6_YTHu4M,2019-05-16T07:32:09.398Z,2019-05-16T07:31:31.309Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-33-BE,2019-05-16T07:31:32.500Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587955.0,183528991.0,4358759.0,22638894.0,6191360.0,11485000.0,79606937.0,680147.0,17202238.0,70411102.0,3192760.0,41429087.0,49742787.0,54300207.0,183528991.0,5000000.0,0.0,5661330.0,3791401.0,7944171.0,103922054.0,5000000.0,1869929.0,930000.0,6224267.0,6673633.0,8535709.0,57492967.0,31417987.0,15847673.0,43078429.0,0.0,0.0,1705.0,20512380.0,107456559.0,208968.0,4495566.0,51443886.0,25505391.0,406201.0,0.0,23639787.0,11554050.0,1844920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26933048,2018-01-01,2018-01-01,c112,,http://regnskaber.virk.dk/84033962/ZG9rdW1lbnRsYWdlcjovLzAzLzc0Lzg2LzdmLzYxLzY1MDktNDcxMy1iMjI4LThlOWIzOWVkYzUzMw.pdf,http://regnskaber.virk.dk/84033962/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2U5LzFjL2Y2LzI2ZmYtNDc4ZS1iNDI4LTVlNWI3ZTIxZTM2OQ.xml,true,8100.0,25.0,7400.0,4-6,8000.0,2.0,7400.0,5.0,2019-04-26,2019-04-26,2003-01-01,2019-04-26,30700228.0,26933048.0,30700228.0,17556987.0,12485000.0,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,50.0,2019-04-26,Revisionsp̴tegning,urn:ofk:oid:27153238,indberetninger-20180424,2.5118406,26933048.0,AWq_jafnRYGX6_YTHu4M,2019-05-16T07:32:09.398Z,2019-05-16T07:31:31.309Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-33-BE,2019-05-16T07:31:32.500Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3547571.0,26186465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26933048,2018-01-01,2018-01-01,c136,,http://regnskaber.virk.dk/84033962/ZG9rdW1lbnRsYWdlcjovLzAzLzc0Lzg2LzdmLzYxLzY1MDktNDcxMy1iMjI4LThlOWIzOWVkYzUzMw.pdf,http://regnskaber.virk.dk/84033962/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2U5LzFjL2Y2LzI2ZmYtNDc4ZS1iNDI4LTVlNWI3ZTIxZTM2OQ.xml,true,8100.0,25.0,7400.0,4-6,8000.0,2.0,7400.0,5.0,2019-04-26,2019-04-26,2003-01-01,2019-04-26,30700228.0,26933048.0,30700228.0,17556987.0,12485000.0,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,50.0,2019-04-26,Revisionsp̴tegning,urn:ofk:oid:27153238,indberetninger-20180424,2.5118406,26933048.0,AWq_jafnRYGX6_YTHu4M,2019-05-16T07:32:09.398Z,2019-05-16T07:31:31.309Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-33-BE,2019-05-16T07:31:32.500Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313160.0,1901115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26933048,2018-01-01,2018-01-01,c140,,http://regnskaber.virk.dk/84033962/ZG9rdW1lbnRsYWdlcjovLzAzLzc0Lzg2LzdmLzYxLzY1MDktNDcxMy1iMjI4LThlOWIzOWVkYzUzMw.pdf,http://regnskaber.virk.dk/84033962/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2U5LzFjL2Y2LzI2ZmYtNDc4ZS1iNDI4LTVlNWI3ZTIxZTM2OQ.xml,true,8100.0,25.0,7400.0,4-6,8000.0,2.0,7400.0,5.0,2019-04-26,2019-04-26,2003-01-01,2019-04-26,30700228.0,26933048.0,30700228.0,17556987.0,12485000.0,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,50.0,2019-04-26,Revisionsp̴tegning,urn:ofk:oid:27153238,indberetninger-20180424,2.5118406,26933048.0,AWq_jafnRYGX6_YTHu4M,2019-05-16T07:32:09.398Z,2019-05-16T07:31:31.309Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-33-BE,2019-05-16T07:31:32.500Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,17202238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26933048,2018-01-01,2018-01-01,c217,,http://regnskaber.virk.dk/84033962/ZG9rdW1lbnRsYWdlcjovLzAzLzc0Lzg2LzdmLzYxLzY1MDktNDcxMy1iMjI4LThlOWIzOWVkYzUzMw.pdf,http://regnskaber.virk.dk/84033962/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2U5LzFjL2Y2LzI2ZmYtNDc4ZS1iNDI4LTVlNWI3ZTIxZTM2OQ.xml,true,8100.0,25.0,7400.0,4-6,8000.0,2.0,7400.0,5.0,2019-04-26,2019-04-26,2003-01-01,2019-04-26,30700228.0,26933048.0,30700228.0,17556987.0,12485000.0,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,50.0,2019-04-26,Revisionsp̴tegning,urn:ofk:oid:27153238,indberetninger-20180424,2.5118406,26933048.0,AWq_jafnRYGX6_YTHu4M,2019-05-16T07:32:09.398Z,2019-05-16T07:31:31.309Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-33-BE,2019-05-16T07:31:32.500Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513074.0,55813281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26933048,2018-01-01,2018-01-01,c235,,http://regnskaber.virk.dk/84033962/ZG9rdW1lbnRsYWdlcjovLzAzLzc0Lzg2LzdmLzYxLzY1MDktNDcxMy1iMjI4LThlOWIzOWVkYzUzMw.pdf,http://regnskaber.virk.dk/84033962/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2U5LzFjL2Y2LzI2ZmYtNDc4ZS1iNDI4LTVlNWI3ZTIxZTM2OQ.xml,true,8100.0,25.0,7400.0,4-6,8000.0,2.0,7400.0,5.0,2019-04-26,2019-04-26,2003-01-01,2019-04-26,30700228.0,26933048.0,30700228.0,17556987.0,12485000.0,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,50.0,2019-04-26,Revisionsp̴tegning,urn:ofk:oid:27153238,indberetninger-20180424,2.5118406,26933048.0,AWq_jafnRYGX6_YTHu4M,2019-05-16T07:32:09.398Z,2019-05-16T07:31:31.309Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-33-BE,2019-05-16T07:31:32.500Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3616602.0,6809362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
