entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,Goodwill,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables
34463948,2014-10-01,2015-09-30,c3,http://regnskaber.virk.dk/84936443/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzJhLzcxLzE5LzRjMmMtNDlhYi04YzVjLWM3MjFkMGE3ZjI0Mg.xhtml,http://regnskaber.virk.dk/84936443/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzQ0L2VjLzQ1LzQwZDYtNGE2NS1hYWNjLTEwMGU1ZDY2ZTQzYg.pdf,http://regnskaber.virk.dk/84936443/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzY5L2Y0LzdlLzJjZTMtNDI2MC1iNmMxLWM1ZTk2YzM2NDcxZA.xml,true,Ikast,7430.0,21.0,Broholmparken,7430 Ikast,Norgesgade 7,Til den daglige ledelse af IT Handel & Service ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-27,2017-02-28,Registreret revisor FSR-danske revisorer,5043.0,-5043.0,34463948.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Lund,Hennng Lund,Erik GjÃ¸rret SÃ¸rensen,IT HANDEL & SERVICE ApS,Hugo Kold,1.0,Ikast,2014-10-01,2015-09-30,-5044.0,-5044.0,-5043.0,2016-09-30,2015-10-01,false,false,2017-02-28,Ikast,Generalforsamlingen har besluttet at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23563888,indberetninger-20180424,2.5955422,34463948.0,,2018-03-27T21:32:20.486Z,2017-03-07T10:36:48.443Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-92-YX,2017-03-07T10:36:48.614Z,,,,,,,,,,,,,,
34463948,2014-10-01,2015-09-30,c5,http://regnskaber.virk.dk/84936443/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzJhLzcxLzE5LzRjMmMtNDlhYi04YzVjLWM3MjFkMGE3ZjI0Mg.xhtml,http://regnskaber.virk.dk/84936443/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzQ0L2VjLzQ1LzQwZDYtNGE2NS1hYWNjLTEwMGU1ZDY2ZTQzYg.pdf,http://regnskaber.virk.dk/84936443/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzY5L2Y0LzdlLzJjZTMtNDI2MC1iNmMxLWM1ZTk2YzM2NDcxZA.xml,true,Ikast,7430.0,21.0,Broholmparken,7430 Ikast,Norgesgade 7,Til den daglige ledelse af IT Handel & Service ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-27,2017-02-28,Registreret revisor FSR-danske revisorer,5043.0,-5043.0,34463948.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Lund,Hennng Lund,Erik GjÃ¸rret SÃ¸rensen,IT HANDEL & SERVICE ApS,Hugo Kold,,Ikast,2014-10-01,2015-09-30,-5044.0,,-5043.0,2016-09-30,2015-10-01,false,false,2017-02-28,Ikast,Generalforsamlingen har besluttet at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23563888,indberetninger-20180424,2.5955422,34463948.0,,2018-03-27T21:32:20.486Z,2017-03-07T10:36:48.443Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-92-YX,2017-03-07T10:36:48.614Z,,,,,,,,,,,,,,
34463948,2015-09-30,2015-09-30,c7,http://regnskaber.virk.dk/84936443/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzJhLzcxLzE5LzRjMmMtNDlhYi04YzVjLWM3MjFkMGE3ZjI0Mg.xhtml,http://regnskaber.virk.dk/84936443/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzQ0L2VjLzQ1LzQwZDYtNGE2NS1hYWNjLTEwMGU1ZDY2ZTQzYg.pdf,http://regnskaber.virk.dk/84936443/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzY5L2Y0LzdlLzJjZTMtNDI2MC1iNmMxLWM1ZTk2YzM2NDcxZA.xml,true,Ikast,7430.0,21.0,Broholmparken,7430 Ikast,Norgesgade 7,Til den daglige ledelse af IT Handel & Service ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-27,2017-02-28,Registreret revisor FSR-danske revisorer,5043.0,-5043.0,34463948.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Lund,Hennng Lund,Erik GjÃ¸rret SÃ¸rensen,IT HANDEL & SERVICE ApS,Hugo Kold,,Ikast,2014-10-01,2015-09-30,,,-5043.0,2016-09-30,2015-10-01,false,false,2017-02-28,Ikast,Generalforsamlingen har besluttet at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23563888,indberetninger-20180424,2.5955422,34463948.0,,2018-03-27T21:32:20.486Z,2017-03-07T10:36:48.443Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-92-YX,2017-03-07T10:36:48.614Z,68334.0,80000.0,418.0,40514.0,67916.0,67916.0,68334.0,27820.0,67916.0,27820.0,418.0,-39486.0,27820.0,418.0
34463948,2015-10-01,2016-09-30,c0,http://regnskaber.virk.dk/84936443/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzJhLzcxLzE5LzRjMmMtNDlhYi04YzVjLWM3MjFkMGE3ZjI0Mg.xhtml,http://regnskaber.virk.dk/84936443/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzQ0L2VjLzQ1LzQwZDYtNGE2NS1hYWNjLTEwMGU1ZDY2ZTQzYg.pdf,http://regnskaber.virk.dk/84936443/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzY5L2Y0LzdlLzJjZTMtNDI2MC1iNmMxLWM1ZTk2YzM2NDcxZA.xml,true,Ikast,7430.0,21.0,Broholmparken,7430 Ikast,Norgesgade 7,Til den daglige ledelse af IT Handel & Service ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-27,2017-02-28,Registreret revisor FSR-danske revisorer,5043.0,-5043.0,34463948.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Lund,Hennng Lund,Erik GjÃ¸rret SÃ¸rensen,IT HANDEL & SERVICE ApS,Hugo Kold,150.0,Ikast,2014-10-01,2015-09-30,-150.0,-150.0,-5043.0,2016-09-30,2015-10-01,false,false,2017-02-28,Ikast,Generalforsamlingen har besluttet at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23563888,indberetninger-20180424,2.5955422,34463948.0,,2018-03-27T21:32:20.486Z,2017-03-07T10:36:48.443Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-92-YX,2017-03-07T10:36:48.614Z,,,,,,,,,,,,,,
34463948,2015-10-01,2016-09-30,c1,http://regnskaber.virk.dk/84936443/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzJhLzcxLzE5LzRjMmMtNDlhYi04YzVjLWM3MjFkMGE3ZjI0Mg.xhtml,http://regnskaber.virk.dk/84936443/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzQ0L2VjLzQ1LzQwZDYtNGE2NS1hYWNjLTEwMGU1ZDY2ZTQzYg.pdf,http://regnskaber.virk.dk/84936443/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzY5L2Y0LzdlLzJjZTMtNDI2MC1iNmMxLWM1ZTk2YzM2NDcxZA.xml,true,Ikast,7430.0,21.0,Broholmparken,7430 Ikast,Norgesgade 7,Til den daglige ledelse af IT Handel & Service ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-27,2017-02-28,Registreret revisor FSR-danske revisorer,5043.0,-5043.0,34463948.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Lund,Hennng Lund,Erik GjÃ¸rret SÃ¸rensen,IT HANDEL & SERVICE ApS,Hugo Kold,,Ikast,2014-10-01,2015-09-30,,,-5043.0,2016-09-30,2015-10-01,false,false,2017-02-28,Ikast,Generalforsamlingen har besluttet at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23563888,indberetninger-20180424,2.5955422,34463948.0,,2018-03-27T21:32:20.486Z,2017-03-07T10:36:48.443Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-92-YX,2017-03-07T10:36:48.614Z,,,,,,,,,,,,,,
34463948,2015-10-01,2016-09-30,c2,http://regnskaber.virk.dk/84936443/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzJhLzcxLzE5LzRjMmMtNDlhYi04YzVjLWM3MjFkMGE3ZjI0Mg.xhtml,http://regnskaber.virk.dk/84936443/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzQ0L2VjLzQ1LzQwZDYtNGE2NS1hYWNjLTEwMGU1ZDY2ZTQzYg.pdf,http://regnskaber.virk.dk/84936443/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzY5L2Y0LzdlLzJjZTMtNDI2MC1iNmMxLWM1ZTk2YzM2NDcxZA.xml,true,Ikast,7430.0,21.0,Broholmparken,7430 Ikast,Norgesgade 7,Til den daglige ledelse af IT Handel & Service ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-27,2017-02-28,Registreret revisor FSR-danske revisorer,5043.0,-5043.0,34463948.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Lund,Hennng Lund,Erik GjÃ¸rret SÃ¸rensen,IT HANDEL & SERVICE ApS,Hugo Kold,,Ikast,2014-10-01,2015-09-30,,,-5043.0,2016-09-30,2015-10-01,false,false,2017-02-28,Ikast,Generalforsamlingen har besluttet at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23563888,indberetninger-20180424,2.5955422,34463948.0,,2018-03-27T21:32:20.486Z,2017-03-07T10:36:48.443Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-92-YX,2017-03-07T10:36:48.614Z,,,,,,,,,,,,,,
34463948,2015-10-01,2016-09-30,c4,http://regnskaber.virk.dk/84936443/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzJhLzcxLzE5LzRjMmMtNDlhYi04YzVjLWM3MjFkMGE3ZjI0Mg.xhtml,http://regnskaber.virk.dk/84936443/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzQ0L2VjLzQ1LzQwZDYtNGE2NS1hYWNjLTEwMGU1ZDY2ZTQzYg.pdf,http://regnskaber.virk.dk/84936443/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzY5L2Y0LzdlLzJjZTMtNDI2MC1iNmMxLWM1ZTk2YzM2NDcxZA.xml,true,Ikast,7430.0,21.0,Broholmparken,7430 Ikast,Norgesgade 7,Til den daglige ledelse af IT Handel & Service ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-27,2017-02-28,Registreret revisor FSR-danske revisorer,5043.0,-5043.0,34463948.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Lund,Hennng Lund,Erik GjÃ¸rret SÃ¸rensen,IT HANDEL & SERVICE ApS,Hugo Kold,,Ikast,2014-10-01,2015-09-30,-150.0,,-5043.0,2016-09-30,2015-10-01,false,false,2017-02-28,Ikast,Generalforsamlingen har besluttet at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23563888,indberetninger-20180424,2.5955422,34463948.0,,2018-03-27T21:32:20.486Z,2017-03-07T10:36:48.443Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-92-YX,2017-03-07T10:36:48.614Z,,,,,,,,,,,,,,
34463948,2016-09-30,2016-09-30,c6,http://regnskaber.virk.dk/84936443/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzJhLzcxLzE5LzRjMmMtNDlhYi04YzVjLWM3MjFkMGE3ZjI0Mg.xhtml,http://regnskaber.virk.dk/84936443/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzQ0L2VjLzQ1LzQwZDYtNGE2NS1hYWNjLTEwMGU1ZDY2ZTQzYg.pdf,http://regnskaber.virk.dk/84936443/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzY5L2Y0LzdlLzJjZTMtNDI2MC1iNmMxLWM1ZTk2YzM2NDcxZA.xml,true,Ikast,7430.0,21.0,Broholmparken,7430 Ikast,Norgesgade 7,Til den daglige ledelse af IT Handel & Service ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-27,2017-02-28,Registreret revisor FSR-danske revisorer,5043.0,-5043.0,34463948.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Lund,Hennng Lund,Erik GjÃ¸rret SÃ¸rensen,IT HANDEL & SERVICE ApS,Hugo Kold,,Ikast,2014-10-01,2015-09-30,,,-5043.0,2016-09-30,2015-10-01,false,false,2017-02-28,Ikast,Generalforsamlingen har besluttet at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23563888,indberetninger-20180424,2.5955422,34463948.0,,2018-03-27T21:32:20.486Z,2017-03-07T10:36:48.443Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-92-YX,2017-03-07T10:36:48.614Z,68184.0,80000.0,268.0,40364.0,67916.0,67916.0,68184.0,27820.0,67916.0,27820.0,268.0,-39636.0,27820.0,268.0
