entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherReserves,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates
27986048,2015-07-01,2016-06-30,c2,http://regnskaber.virk.dk/84068972/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzE5L2E2L2YyLzM4YjUtNDQwYi04ZTY1LWE2YWY2ZDhkOTA1MQ.xhtml,http://regnskaber.virk.dk/84068972/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2Y3LzdjL2I5LzUwNjgtNDZiNy05MjQyLTRhZjdmMjhlYTU0ZQ.pdf,http://regnskaber.virk.dk/84068972/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzZiL2M2LzJmL2VjZjItNDZiOC1iZWZmLTk2MWU4Yzk3YzkzZg.xml,true,IshÃ¸j,2635.0,20-22,BaldersbÃ¦kvej,2635 IshÃ¸j,BaldersbÃ¦kvej 20,Regnskabsklasse B,2017-11-28,2017-11-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser pÃ¥ balancedagen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger eller sikkerhedsstillelser pÃ¥ balancedagen.</p>",5850.0,-5850.0,27986048.0,-115738.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Schou,Jens Schou,FLOR HOLDING ApS,Jens Schou,IshÃ¸j,2015-07-01,2016-06-30,-121588.0,-121588.0,-5850.0,2017-06-30,2016-07-01,253.0,false,false,0.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24748743,indberetninger-20180424,2.592641,27986048.0,,2018-03-27T20:45:04.706Z,2017-11-28T13:51:01.194Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-62-DN,2017-11-28T13:51:01.430Z,,,,,,,,,,,,,,
27986048,2015-07-01,2016-06-30,c4,http://regnskaber.virk.dk/84068972/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzE5L2E2L2YyLzM4YjUtNDQwYi04ZTY1LWE2YWY2ZDhkOTA1MQ.xhtml,http://regnskaber.virk.dk/84068972/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2Y3LzdjL2I5LzUwNjgtNDZiNy05MjQyLTRhZjdmMjhlYTU0ZQ.pdf,http://regnskaber.virk.dk/84068972/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzZiL2M2LzJmL2VjZjItNDZiOC1iZWZmLTk2MWU4Yzk3YzkzZg.xml,true,IshÃ¸j,2635.0,20-22,BaldersbÃ¦kvej,2635 IshÃ¸j,BaldersbÃ¦kvej 20,Regnskabsklasse B,2017-11-28,2017-11-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser pÃ¥ balancedagen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger eller sikkerhedsstillelser pÃ¥ balancedagen.</p>",5850.0,,27986048.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Schou,Jens Schou,FLOR HOLDING ApS,Jens Schou,IshÃ¸j,2015-07-01,2016-06-30,-68565.0,,,2017-06-30,2016-07-01,253.0,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24748743,indberetninger-20180424,2.592641,27986048.0,,2018-03-27T20:45:04.706Z,2017-11-28T13:51:01.194Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-62-DN,2017-11-28T13:51:01.430Z,,,,,,,,,,,,,,
27986048,2015-07-01,2016-06-30,c6,http://regnskaber.virk.dk/84068972/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzE5L2E2L2YyLzM4YjUtNDQwYi04ZTY1LWE2YWY2ZDhkOTA1MQ.xhtml,http://regnskaber.virk.dk/84068972/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2Y3LzdjL2I5LzUwNjgtNDZiNy05MjQyLTRhZjdmMjhlYTU0ZQ.pdf,http://regnskaber.virk.dk/84068972/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzZiL2M2LzJmL2VjZjItNDZiOC1iZWZmLTk2MWU4Yzk3YzkzZg.xml,true,IshÃ¸j,2635.0,20-22,BaldersbÃ¦kvej,2635 IshÃ¸j,BaldersbÃ¦kvej 20,Regnskabsklasse B,2017-11-28,2017-11-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser pÃ¥ balancedagen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger eller sikkerhedsstillelser pÃ¥ balancedagen.</p>",5850.0,,27986048.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Schou,Jens Schou,FLOR HOLDING ApS,Jens Schou,IshÃ¸j,2015-07-01,2016-06-30,-53023.0,,,2017-06-30,2016-07-01,253.0,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24748743,indberetninger-20180424,2.592641,27986048.0,,2018-03-27T20:45:04.706Z,2017-11-28T13:51:01.194Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-62-DN,2017-11-28T13:51:01.430Z,,,,,,,,,,,,,,
27986048,2016-06-30,2016-06-30,c8,http://regnskaber.virk.dk/84068972/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzE5L2E2L2YyLzM4YjUtNDQwYi04ZTY1LWE2YWY2ZDhkOTA1MQ.xhtml,http://regnskaber.virk.dk/84068972/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2Y3LzdjL2I5LzUwNjgtNDZiNy05MjQyLTRhZjdmMjhlYTU0ZQ.pdf,http://regnskaber.virk.dk/84068972/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzZiL2M2LzJmL2VjZjItNDZiOC1iZWZmLTk2MWU4Yzk3YzkzZg.xml,true,IshÃ¸j,2635.0,20-22,BaldersbÃ¦kvej,2635 IshÃ¸j,BaldersbÃ¦kvej 20,Regnskabsklasse B,2017-11-28,2017-11-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser pÃ¥ balancedagen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger eller sikkerhedsstillelser pÃ¥ balancedagen.</p>",5850.0,,27986048.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Schou,Jens Schou,FLOR HOLDING ApS,Jens Schou,IshÃ¸j,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,253.0,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24748743,indberetninger-20180424,2.592641,27986048.0,,2018-03-27T20:45:04.706Z,2017-11-28T13:51:01.194Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-62-DN,2017-11-28T13:51:01.430Z,68070.0,763.0,125000.0,763.0,67817.0,68070.0,253.0,67307.0,67307.0,67307.0,0.0,-57183.0,253.0,253.0
27986048,2016-07-01,2017-06-30,c0,http://regnskaber.virk.dk/84068972/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzE5L2E2L2YyLzM4YjUtNDQwYi04ZTY1LWE2YWY2ZDhkOTA1MQ.xhtml,http://regnskaber.virk.dk/84068972/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2Y3LzdjL2I5LzUwNjgtNDZiNy05MjQyLTRhZjdmMjhlYTU0ZQ.pdf,http://regnskaber.virk.dk/84068972/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzZiL2M2LzJmL2VjZjItNDZiOC1iZWZmLTk2MWU4Yzk3YzkzZg.xml,true,IshÃ¸j,2635.0,20-22,BaldersbÃ¦kvej,2635 IshÃ¸j,BaldersbÃ¦kvej 20,Regnskabsklasse B,2017-11-28,2017-11-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser pÃ¥ balancedagen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger eller sikkerhedsstillelser pÃ¥ balancedagen.</p>",5850.0,253.0,27986048.0,63256.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Schou,Jens Schou,FLOR HOLDING ApS,Jens Schou,IshÃ¸j,2015-07-01,2016-06-30,63509.0,63509.0,253.0,2017-06-30,2016-07-01,253.0,false,false,0.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24748743,indberetninger-20180424,2.592641,27986048.0,,2018-03-27T20:45:04.706Z,2017-11-28T13:51:01.194Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-62-DN,2017-11-28T13:51:01.430Z,,,,,,,,,,,,,,
27986048,2016-07-01,2017-06-30,c1,http://regnskaber.virk.dk/84068972/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzE5L2E2L2YyLzM4YjUtNDQwYi04ZTY1LWE2YWY2ZDhkOTA1MQ.xhtml,http://regnskaber.virk.dk/84068972/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2Y3LzdjL2I5LzUwNjgtNDZiNy05MjQyLTRhZjdmMjhlYTU0ZQ.pdf,http://regnskaber.virk.dk/84068972/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzZiL2M2LzJmL2VjZjItNDZiOC1iZWZmLTk2MWU4Yzk3YzkzZg.xml,true,IshÃ¸j,2635.0,20-22,BaldersbÃ¦kvej,2635 IshÃ¸j,BaldersbÃ¦kvej 20,Regnskabsklasse B,2017-11-28,2017-11-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser pÃ¥ balancedagen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger eller sikkerhedsstillelser pÃ¥ balancedagen.</p>",5850.0,,27986048.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Schou,Jens Schou,FLOR HOLDING ApS,Jens Schou,IshÃ¸j,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,253.0,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24748743,indberetninger-20180424,2.592641,27986048.0,,2018-03-27T20:45:04.706Z,2017-11-28T13:51:01.194Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-62-DN,2017-11-28T13:51:01.430Z,,,,,,,,,,,,,,
27986048,2016-07-01,2017-06-30,c3,http://regnskaber.virk.dk/84068972/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzE5L2E2L2YyLzM4YjUtNDQwYi04ZTY1LWE2YWY2ZDhkOTA1MQ.xhtml,http://regnskaber.virk.dk/84068972/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2Y3LzdjL2I5LzUwNjgtNDZiNy05MjQyLTRhZjdmMjhlYTU0ZQ.pdf,http://regnskaber.virk.dk/84068972/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzZiL2M2LzJmL2VjZjItNDZiOC1iZWZmLTk2MWU4Yzk3YzkzZg.xml,true,IshÃ¸j,2635.0,20-22,BaldersbÃ¦kvej,2635 IshÃ¸j,BaldersbÃ¦kvej 20,Regnskabsklasse B,2017-11-28,2017-11-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser pÃ¥ balancedagen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger eller sikkerhedsstillelser pÃ¥ balancedagen.</p>",5850.0,,27986048.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Schou,Jens Schou,FLOR HOLDING ApS,Jens Schou,IshÃ¸j,2015-07-01,2016-06-30,30563.0,,,2017-06-30,2016-07-01,253.0,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24748743,indberetninger-20180424,2.592641,27986048.0,,2018-03-27T20:45:04.706Z,2017-11-28T13:51:01.194Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-62-DN,2017-11-28T13:51:01.430Z,,,,,,,,,,,,,,
27986048,2016-07-01,2017-06-30,c5,http://regnskaber.virk.dk/84068972/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzE5L2E2L2YyLzM4YjUtNDQwYi04ZTY1LWE2YWY2ZDhkOTA1MQ.xhtml,http://regnskaber.virk.dk/84068972/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2Y3LzdjL2I5LzUwNjgtNDZiNy05MjQyLTRhZjdmMjhlYTU0ZQ.pdf,http://regnskaber.virk.dk/84068972/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzZiL2M2LzJmL2VjZjItNDZiOC1iZWZmLTk2MWU4Yzk3YzkzZg.xml,true,IshÃ¸j,2635.0,20-22,BaldersbÃ¦kvej,2635 IshÃ¸j,BaldersbÃ¦kvej 20,Regnskabsklasse B,2017-11-28,2017-11-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser pÃ¥ balancedagen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger eller sikkerhedsstillelser pÃ¥ balancedagen.</p>",5850.0,,27986048.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Schou,Jens Schou,FLOR HOLDING ApS,Jens Schou,IshÃ¸j,2015-07-01,2016-06-30,32946.0,,,2017-06-30,2016-07-01,253.0,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24748743,indberetninger-20180424,2.592641,27986048.0,,2018-03-27T20:45:04.706Z,2017-11-28T13:51:01.194Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-62-DN,2017-11-28T13:51:01.430Z,,,,,,,,,,,,,,
27986048,2017-06-30,2017-06-30,c7,http://regnskaber.virk.dk/84068972/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzE5L2E2L2YyLzM4YjUtNDQwYi04ZTY1LWE2YWY2ZDhkOTA1MQ.xhtml,http://regnskaber.virk.dk/84068972/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2Y3LzdjL2I5LzUwNjgtNDZiNy05MjQyLTRhZjdmMjhlYTU0ZQ.pdf,http://regnskaber.virk.dk/84068972/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzZiL2M2LzJmL2VjZjItNDZiOC1iZWZmLTk2MWU4Yzk3YzkzZg.xml,true,IshÃ¸j,2635.0,20-22,BaldersbÃ¦kvej,2635 IshÃ¸j,BaldersbÃ¦kvej 20,Regnskabsklasse B,2017-11-28,2017-11-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser pÃ¥ balancedagen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger eller sikkerhedsstillelser pÃ¥ balancedagen.</p>",5850.0,,27986048.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Schou,Jens Schou,FLOR HOLDING ApS,Jens Schou,IshÃ¸j,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,253.0,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24748743,indberetninger-20180424,2.592641,27986048.0,,2018-03-27T20:45:04.706Z,2017-11-28T13:51:01.194Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-62-DN,2017-11-28T13:51:01.430Z,131326.0,763.0,125000.0,763.0,131326.0,131326.0,0.0,130563.0,130563.0,130563.0,30563.0,-24237.0,0.0,0.0
