entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForDeferredTax,AverageNumberOfEmployees,ClassOfReportingEntity,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfReceivables,DisposalsOfPropertyPlantAndEquipment,Dividend,EmployeeBenefitsExpense,EquityRatio,ExchangeRateAdjustmentsOtherFinanceExpenses,FaxNumberOfReportingEntity,GrossProfitLoss,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,InvestmentInPropertyPlantAndEquipment,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,ResultsFromNetFinancials,ReturnOnCapitalEmployed,ReturnOnEquity,ReversalsOfImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLeaseCommitments,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PaidContributedCapital,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermLeaseCommitments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,LongtermLiabilitiesOtherThanProvisionsDueBetweenOneAndFiveYears,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,InvestmentsGross,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfMethodsOfCurrentTaxReceivablesAndLiabilities,DescriptionOfMethodsOfDividends,DescriptionOfMethodsOfImpairmentLossesAndDepreciation,DescriptionOfMethodsOfInvestments,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEmployeeBenefitExpense,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfGrossProfitLoss,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfLiabilitiesOtherThanProvisions,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfOtherOperatingIncomeAndExpenses,DescriptionOfQualificationsOfAuditedFinancialStatements,DisclosureOfEmployeeBenefitsExpense,DisclosureOfPropertyPlantAndEquipment,ExplanationOfNotDisclosingCashFlowsStatements,ExplanationOfPrepayments,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnSpecificPrerequisitesRegardingTaxAssets,ManagementsStatementAboutManagementsReview,OpinionOnAuditedFinancialStatements,RecommendationForApprovalOfAnnualReportByGeneralMeeting,SignatureOfAuditorsDate,DividendPaid,GrossResult,DescriptionOfAuditor,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm
10820871,2017-07-01,2018-06-30,c176,,http://regnskaber.virk.dk/17802801/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzI1L2VlL2MwLzcyNTYtNDkxMy04ZmVkLWFmNjlkZDBlN2VhYg.pdf,http://regnskaber.virk.dk/17802801/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzQ3LzJjLzIwL2Q3NDItNDA3Ny1iYzg3LTRlZDA4ZTgwNzA2Zg.xml,6372911.0,Danmark,Slagelse,4200.0,70C,Ndr. Ringgade,Slagelse,4200.0,8.0,Elmedalsvej,2900 Hellerup,Strandvejen 44,,,"Regnskabsklasse C, mellemstor virksomhed",,2018-11-29,2018-11-29,,2376549.0,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",-4355377.0,17199972.0,,,,58504502.0,,www.jnmeat.dk,33771231.0,10820871.0,33771231.0,Ãrsrapport,,,Ulrik MÃ¸llergaard,John Nielsen,J. N. Meat ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,,,,,Slagelse,,2016-07-01,2017-06-30,,,,Slagelse,2018-06-30,2017-07-01,,,,-3442434.0,Slagelse,,,,58580200.0,RevisionspÃ¥tegning,,urn:ofk:oid:26392915,indberetninger-20180424,2.5097342,10820871.0,AWdkx5t1et7j816DxP2T,2018-11-30T13:21:30.038Z,2018-11-30T13:20:58.479Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EF-35-NB,2018-11-30T13:20:58.944Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10820871,2017-07-01,2018-06-30,c23,,http://regnskaber.virk.dk/17802801/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzI1L2VlL2MwLzcyNTYtNDkxMy04ZmVkLWFmNjlkZDBlN2VhYg.pdf,http://regnskaber.virk.dk/17802801/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzQ3LzJjLzIwL2Q3NDItNDA3Ny1iYzg3LTRlZDA4ZTgwNzA2Zg.xml,6372911.0,Danmark,Slagelse,4200.0,70C,Ndr. Ringgade,Slagelse,4200.0,8.0,Elmedalsvej,2900 Hellerup,Strandvejen 44,,,"Regnskabsklasse C, mellemstor virksomhed",,2018-11-29,2018-11-29,,2376549.0,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",-4355377.0,17199972.0,,,,58504502.0,,www.jnmeat.dk,33771231.0,10820871.0,33771231.0,Ãrsrapport,,,Ulrik MÃ¸llergaard,John Nielsen,J. N. Meat ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,,,,,Slagelse,,2016-07-01,2017-06-30,0.0,,,Slagelse,2018-06-30,2017-07-01,,,,-3442434.0,Slagelse,,,,58580200.0,RevisionspÃ¥tegning,,urn:ofk:oid:26392915,indberetninger-20180424,2.5097342,10820871.0,AWdkx5t1et7j816DxP2T,2018-11-30T13:21:30.038Z,2018-11-30T13:20:58.479Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EF-35-NB,2018-11-30T13:20:58.944Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
10820871,2017-07-01,2018-06-30,c26,,http://regnskaber.virk.dk/17802801/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzI1L2VlL2MwLzcyNTYtNDkxMy04ZmVkLWFmNjlkZDBlN2VhYg.pdf,http://regnskaber.virk.dk/17802801/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzQ3LzJjLzIwL2Q3NDItNDA3Ny1iYzg3LTRlZDA4ZTgwNzA2Zg.xml,6372911.0,Danmark,Slagelse,4200.0,70C,Ndr. Ringgade,Slagelse,4200.0,8.0,Elmedalsvej,2900 Hellerup,Strandvejen 44,,,"Regnskabsklasse C, mellemstor virksomhed",,2018-11-29,2018-11-29,,2376549.0,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",-4355377.0,17199972.0,,,,58504502.0,,www.jnmeat.dk,33771231.0,10820871.0,33771231.0,Ãrsrapport,,,Ulrik MÃ¸llergaard,John Nielsen,J. N. Meat ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,,,,,Slagelse,,2016-07-01,2017-06-30,,,,Slagelse,2018-06-30,2017-07-01,,,,-3442434.0,Slagelse,,,,58580200.0,RevisionspÃ¥tegning,,urn:ofk:oid:26392915,indberetninger-20180424,2.5097342,10820871.0,AWdkx5t1et7j816DxP2T,2018-11-30T13:21:30.038Z,2018-11-30T13:20:58.479Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EF-35-NB,2018-11-30T13:20:58.944Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15554229.0,,,,,
10820871,2017-07-01,2018-06-30,c378,,http://regnskaber.virk.dk/17802801/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzI1L2VlL2MwLzcyNTYtNDkxMy04ZmVkLWFmNjlkZDBlN2VhYg.pdf,http://regnskaber.virk.dk/17802801/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzQ3LzJjLzIwL2Q3NDItNDA3Ny1iYzg3LTRlZDA4ZTgwNzA2Zg.xml,6372911.0,Danmark,Slagelse,4200.0,70C,Ndr. Ringgade,Slagelse,4200.0,8.0,Elmedalsvej,2900 Hellerup,Strandvejen 44,,55.0,"Regnskabsklasse C, mellemstor virksomhed",,2018-11-29,2018-11-29,,2376549.0,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",-4355377.0,17199972.0,,45.7,,58504502.0,,www.jnmeat.dk,33771231.0,10820871.0,33771231.0,Ãrsrapport,,-1602000.0,Ulrik MÃ¸llergaard,John Nielsen,J. N. Meat ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,,,,,Slagelse,,2016-07-01,2017-06-30,14786000.0,,19203000.0,Slagelse,2018-06-30,2017-07-01,-296000.0,35.5,60.3,-3442434.0,Slagelse,,,,58580200.0,RevisionspÃ¥tegning,,urn:ofk:oid:26392915,indberetninger-20180424,2.5097342,10820871.0,AWdkx5t1et7j816DxP2T,2018-11-30T13:21:30.038Z,2018-11-30T13:20:58.479Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EF-35-NB,2018-11-30T13:20:58.944Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46007000.0,,,,
10820871,2017-07-01,2018-06-30,c381,,http://regnskaber.virk.dk/17802801/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzI1L2VlL2MwLzcyNTYtNDkxMy04ZmVkLWFmNjlkZDBlN2VhYg.pdf,http://regnskaber.virk.dk/17802801/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzQ3LzJjLzIwL2Q3NDItNDA3Ny1iYzg3LTRlZDA4ZTgwNzA2Zg.xml,6372911.0,Danmark,Slagelse,4200.0,70C,Ndr. Ringgade,Slagelse,4200.0,8.0,Elmedalsvej,2900 Hellerup,Strandvejen 44,,52.0,"Regnskabsklasse C, mellemstor virksomhed",,2018-11-29,2018-11-29,,2376549.0,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",-4355377.0,17199972.0,,44.6,,58504502.0,,www.jnmeat.dk,33771231.0,10820871.0,33771231.0,Ãrsrapport,,-2179000.0,Ulrik MÃ¸llergaard,John Nielsen,J. N. Meat ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,,,,,Slagelse,,2016-07-01,2017-06-30,14293000.0,,18688000.0,Slagelse,2018-06-30,2017-07-01,-156000.0,34.5,60.9,-3442434.0,Slagelse,,,,58580200.0,RevisionspÃ¥tegning,,urn:ofk:oid:26392915,indberetninger-20180424,2.5097342,10820871.0,AWdkx5t1et7j816DxP2T,2018-11-30T13:21:30.038Z,2018-11-30T13:20:58.479Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EF-35-NB,2018-11-30T13:20:58.944Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45107000.0,,,,
10820871,2017-07-01,2018-06-30,c384,,http://regnskaber.virk.dk/17802801/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzI1L2VlL2MwLzcyNTYtNDkxMy04ZmVkLWFmNjlkZDBlN2VhYg.pdf,http://regnskaber.virk.dk/17802801/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzQ3LzJjLzIwL2Q3NDItNDA3Ny1iYzg3LTRlZDA4ZTgwNzA2Zg.xml,6372911.0,Danmark,Slagelse,4200.0,70C,Ndr. Ringgade,Slagelse,4200.0,8.0,Elmedalsvej,2900 Hellerup,Strandvejen 44,,49.0,"Regnskabsklasse C, mellemstor virksomhed",,2018-11-29,2018-11-29,,2376549.0,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",-4355377.0,17199972.0,,43.1,,58504502.0,,www.jnmeat.dk,33771231.0,10820871.0,33771231.0,Ãrsrapport,,-3518000.0,Ulrik MÃ¸llergaard,John Nielsen,J. N. Meat ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,,,,,Slagelse,,2016-07-01,2017-06-30,12664000.0,,16673000.0,Slagelse,2018-06-30,2017-07-01,-336000.0,32.5,56.2,-3442434.0,Slagelse,,,,58580200.0,RevisionspÃ¥tegning,,urn:ofk:oid:26392915,indberetninger-20180424,2.5097342,10820871.0,AWdkx5t1et7j816DxP2T,2018-11-30T13:21:30.038Z,2018-11-30T13:20:58.479Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EF-35-NB,2018-11-30T13:20:58.944Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42024000.0,,,,
10820871,2017-07-01,2018-06-30,c66,,http://regnskaber.virk.dk/17802801/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzI1L2VlL2MwLzcyNTYtNDkxMy04ZmVkLWFmNjlkZDBlN2VhYg.pdf,http://regnskaber.virk.dk/17802801/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzQ3LzJjLzIwL2Q3NDItNDA3Ny1iYzg3LTRlZDA4ZTgwNzA2Zg.xml,6372911.0,Danmark,Slagelse,4200.0,70C,Ndr. Ringgade,Slagelse,4200.0,8.0,Elmedalsvej,2900 Hellerup,Strandvejen 44,,,"Regnskabsklasse C, mellemstor virksomhed",,2018-11-29,2018-11-29,,2376549.0,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",-4355377.0,17199972.0,,,,58504502.0,,www.jnmeat.dk,33771231.0,10820871.0,33771231.0,Ãrsrapport,,,Ulrik MÃ¸llergaard,John Nielsen,J. N. Meat ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,,,,,Slagelse,,2016-07-01,2017-06-30,,,,Slagelse,2018-06-30,2017-07-01,,,,-3442434.0,Slagelse,,,,58580200.0,RevisionspÃ¥tegning,,urn:ofk:oid:26392915,indberetninger-20180424,2.5097342,10820871.0,AWdkx5t1et7j816DxP2T,2018-11-30T13:21:30.038Z,2018-11-30T13:20:58.479Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EF-35-NB,2018-11-30T13:20:58.944Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,statsautoriseret revisor,mne35414,Jesper Ehlers,
10820871,2017-07-01,2018-06-30,c67,,http://regnskaber.virk.dk/17802801/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzI1L2VlL2MwLzcyNTYtNDkxMy04ZmVkLWFmNjlkZDBlN2VhYg.pdf,http://regnskaber.virk.dk/17802801/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzQ3LzJjLzIwL2Q3NDItNDA3Ny1iYzg3LTRlZDA4ZTgwNzA2Zg.xml,6372911.0,Danmark,Slagelse,4200.0,70C,Ndr. Ringgade,Slagelse,4200.0,8.0,Elmedalsvej,2900 Hellerup,Strandvejen 44,,,"Regnskabsklasse C, mellemstor virksomhed",,2018-11-29,2018-11-29,,2376549.0,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",-4355377.0,17199972.0,,,,58504502.0,,www.jnmeat.dk,33771231.0,10820871.0,33771231.0,Ãrsrapport,,,Ulrik MÃ¸llergaard,John Nielsen,J. N. Meat ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,,,,,Slagelse,,2016-07-01,2017-06-30,,,,Slagelse,2018-06-30,2017-07-01,,,,-3442434.0,Slagelse,,,,58580200.0,RevisionspÃ¥tegning,,urn:ofk:oid:26392915,indberetninger-20180424,2.5097342,10820871.0,AWdkx5t1et7j816DxP2T,2018-11-30T13:21:30.038Z,2018-11-30T13:20:58.479Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EF-35-NB,2018-11-30T13:20:58.944Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,statsautoriseret revisor,mne28701,Brian Petersen,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab
10820871,2017-07-01,2018-06-30,c83,,http://regnskaber.virk.dk/17802801/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzI1L2VlL2MwLzcyNTYtNDkxMy04ZmVkLWFmNjlkZDBlN2VhYg.pdf,http://regnskaber.virk.dk/17802801/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzQ3LzJjLzIwL2Q3NDItNDA3Ny1iYzg3LTRlZDA4ZTgwNzA2Zg.xml,6372911.0,Danmark,Slagelse,4200.0,70C,Ndr. Ringgade,Slagelse,4200.0,8.0,Elmedalsvej,2900 Hellerup,Strandvejen 44,,,"Regnskabsklasse C, mellemstor virksomhed",,2018-11-29,2018-11-29,,2376549.0,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",-4355377.0,17199972.0,,,,58504502.0,,www.jnmeat.dk,33771231.0,10820871.0,33771231.0,Ãrsrapport,,,Ulrik MÃ¸llergaard,John Nielsen,J. N. Meat ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,,,,,Slagelse,,2016-07-01,2017-06-30,,,,Slagelse,2018-06-30,2017-07-01,,,,-3442434.0,Slagelse,,,,58580200.0,RevisionspÃ¥tegning,,urn:ofk:oid:26392915,indberetninger-20180424,2.5097342,10820871.0,AWdkx5t1et7j816DxP2T,2018-11-30T13:21:30.038Z,2018-11-30T13:20:58.479Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EF-35-NB,2018-11-30T13:20:58.944Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10820871,2017-07-01,2018-06-30,c95,,http://regnskaber.virk.dk/17802801/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzI1L2VlL2MwLzcyNTYtNDkxMy04ZmVkLWFmNjlkZDBlN2VhYg.pdf,http://regnskaber.virk.dk/17802801/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzQ3LzJjLzIwL2Q3NDItNDA3Ny1iYzg3LTRlZDA4ZTgwNzA2Zg.xml,6372911.0,Danmark,Slagelse,4200.0,70C,Ndr. Ringgade,Slagelse,4200.0,8.0,Elmedalsvej,2900 Hellerup,Strandvejen 44,,,"Regnskabsklasse C, mellemstor virksomhed",,2018-11-29,2018-11-29,,2376549.0,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",-4355377.0,17199972.0,,,,58504502.0,,www.jnmeat.dk,33771231.0,10820871.0,33771231.0,Ãrsrapport,,,Ulrik MÃ¸llergaard,John Nielsen,J. N. Meat ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,,,,,Slagelse,,2016-07-01,2017-06-30,17199972.0,,,Slagelse,2018-06-30,2017-07-01,,,,-3442434.0,Slagelse,,,,58580200.0,RevisionspÃ¥tegning,,urn:ofk:oid:26392915,indberetninger-20180424,2.5097342,10820871.0,AWdkx5t1et7j816DxP2T,2018-11-30T13:21:30.038Z,2018-11-30T13:20:58.479Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EF-35-NB,2018-11-30T13:20:58.944Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10820871,2018-06-30,2018-06-30,c112,,http://regnskaber.virk.dk/17802801/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzI1L2VlL2MwLzcyNTYtNDkxMy04ZmVkLWFmNjlkZDBlN2VhYg.pdf,http://regnskaber.virk.dk/17802801/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzQ3LzJjLzIwL2Q3NDItNDA3Ny1iYzg3LTRlZDA4ZTgwNzA2Zg.xml,6372911.0,Danmark,Slagelse,4200.0,70C,Ndr. Ringgade,Slagelse,4200.0,8.0,Elmedalsvej,2900 Hellerup,Strandvejen 44,,,"Regnskabsklasse C, mellemstor virksomhed",,2018-11-29,2018-11-29,,2376549.0,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",-4355377.0,17199972.0,,,,58504502.0,,www.jnmeat.dk,33771231.0,10820871.0,33771231.0,Ãrsrapport,,,Ulrik MÃ¸llergaard,John Nielsen,J. N. Meat ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,,,,,Slagelse,,2016-07-01,2017-06-30,,,,Slagelse,2018-06-30,2017-07-01,,,,-3442434.0,Slagelse,,,,58580200.0,RevisionspÃ¥tegning,,urn:ofk:oid:26392915,indberetninger-20180424,2.5097342,10820871.0,AWdkx5t1et7j816DxP2T,2018-11-30T13:21:30.038Z,2018-11-30T13:20:58.479Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EF-35-NB,2018-11-30T13:20:58.944Z,64753449.0,4446866.0,222222.0,55592734.0,22677.0,12278.0,27199971.0,9159665.0,22251766.0,64753449.0,37553478.0,1050.0,3410310.0,8329598.0,4919288.0,22251766.0,9160715.0,1050.0,4410646.0,516171.0,222222.0,9159665.0,17199972.0,0.0,0.0,9777777.0,154677.0,828949.0,29223880.0,477681.0,28894102.0,7830.0,4390109.0,18961818.0,28335146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10820871,2018-06-30,2018-06-30,c177,,http://regnskaber.virk.dk/17802801/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzI1L2VlL2MwLzcyNTYtNDkxMy04ZmVkLWFmNjlkZDBlN2VhYg.pdf,http://regnskaber.virk.dk/17802801/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzQ3LzJjLzIwL2Q3NDItNDA3Ny1iYzg3LTRlZDA4ZTgwNzA2Zg.xml,6372911.0,Danmark,Slagelse,4200.0,70C,Ndr. Ringgade,Slagelse,4200.0,8.0,Elmedalsvej,2900 Hellerup,Strandvejen 44,,,"Regnskabsklasse C, mellemstor virksomhed",,2018-11-29,2018-11-29,,2376549.0,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",-4355377.0,17199972.0,,,,58504502.0,,www.jnmeat.dk,33771231.0,10820871.0,33771231.0,Ãrsrapport,,,Ulrik MÃ¸llergaard,John Nielsen,J. N. Meat ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,,,,,Slagelse,,2016-07-01,2017-06-30,,,,Slagelse,2018-06-30,2017-07-01,,,,-3442434.0,Slagelse,,,,58580200.0,RevisionspÃ¥tegning,,urn:ofk:oid:26392915,indberetninger-20180424,2.5097342,10820871.0,AWdkx5t1et7j816DxP2T,2018-11-30T13:21:30.038Z,2018-11-30T13:20:58.479Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EF-35-NB,2018-11-30T13:20:58.944Z,,,,,,,,,,,,,,,,,,,,,,9159665.0,,,,,,,,,,,,,,,,14917427.0,24077092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
