entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ContributionFromGroup,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfReceivables,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForDeferredTax,AverageNumberOfEmployees,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,EmployeeBenefitsExpense,ExchangeRateAdjustmentsOtherFinanceExpenses,ExchangeRateAdjustmentsOtherFinanceIncome,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDeferredIncome,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherProvisions,OtherShorttermPayables,OtherShorttermReceivables,PaidContributedCapital,PropertyPlantAndEquipment,PropertyPlantAndEquipmentInProgress,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables,LongtermLiabilitiesOtherThanProvisionsDueBetweenOneAndFiveYears,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,DecreaseOfCapital,IncreaseOfCapital,AdditionsToPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionMethodsOfRecognitionAndMeasurementBasisForCashFlowsStatement,DescriptionOfMethodsOfCurrentTaxReceivablesAndLiabilities,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeLiabilities,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEmployeeBenefitExpense,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfGrossProfitLoss,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfLiabilitiesOtherThanProvisions,DescriptionOfQualificationsOfAuditedFinancialStatements,ExplanationOfEntitysDefinitionOfCashAndCashEquivalents,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,ManagementsStatementAboutManagementsReview,OpinionOnAuditedFinancialStatements,RecommendationForApprovalOfAnnualReportByGeneralMeeting,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
36459786,2018-02-01,2018-02-01,c194,,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzYyLzk2LzhjL2NkZTItNDMxYi04MDM3LWRkYzU0OWIwYTBiNg.pdf,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2I0L2RjLzA3L2Y2MzMtNGQzNi04MzZjLTA1YmMzNWY0ODk3MA.xml,Danmark,KÃ¸benhavn S,2300.0,6.0,Wiedekampsgade,KÃ¸benhavn K,1157.0,1.0,KlosterstrÃ¦de,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,15000000.0,2019-05-30,2019-06-27,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33963556.0,36459786.0,33771231.0,mne35659,Ãrsrapport,Bjarne Iver JÃ¸rgensen,Iben Mai Windslow,Cyril Christian Boudarel,Zara Home Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-02-01,2018-01-31,,KÃ¸benhavn,2019-01-31,2018-02-01,1.0,2019-06-26,KÃ¸benhavn,formand,RevisionspÃ¥tegning,urn:ofk:oid:27633963,indberetninger-20180424,2.5116737000000002,36459786.0,AWusatKJIXJRhhXBLliF,2019-07-01T07:24:14.119Z,2019-07-01T07:23:29.441Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BS-28-VX,2019-07-01T07:23:29.764Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,18709.0,,,,,,,,,,,,,,,,,,,,,,,,,,
36459786,2018-02-01,2018-02-01,c20,,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzYyLzk2LzhjL2NkZTItNDMxYi04MDM3LWRkYzU0OWIwYTBiNg.pdf,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2I0L2RjLzA3L2Y2MzMtNGQzNi04MzZjLTA1YmMzNWY0ODk3MA.xml,Danmark,KÃ¸benhavn S,2300.0,6.0,Wiedekampsgade,KÃ¸benhavn K,1157.0,1.0,KlosterstrÃ¦de,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,15000000.0,2019-05-30,2019-06-27,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33963556.0,36459786.0,33771231.0,mne35659,Ãrsrapport,Bjarne Iver JÃ¸rgensen,Iben Mai Windslow,Cyril Christian Boudarel,Zara Home Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-02-01,2018-01-31,,KÃ¸benhavn,2019-01-31,2018-02-01,1.0,2019-06-26,KÃ¸benhavn,formand,RevisionspÃ¥tegning,urn:ofk:oid:27633963,indberetninger-20180424,2.5116737000000002,36459786.0,AWusatKJIXJRhhXBLliF,2019-07-01T07:24:14.119Z,2019-07-01T07:23:29.441Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BS-28-VX,2019-07-01T07:23:29.764Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12834020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36459786,2018-02-01,2019-01-31,c105,,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzYyLzk2LzhjL2NkZTItNDMxYi04MDM3LWRkYzU0OWIwYTBiNg.pdf,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2I0L2RjLzA3L2Y2MzMtNGQzNi04MzZjLTA1YmMzNWY0ODk3MA.xml,Danmark,KÃ¸benhavn S,2300.0,6.0,Wiedekampsgade,KÃ¸benhavn K,1157.0,1.0,KlosterstrÃ¦de,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,15000000.0,2019-05-30,2019-06-27,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33963556.0,36459786.0,33771231.0,mne35659,Ãrsrapport,Bjarne Iver JÃ¸rgensen,Iben Mai Windslow,Cyril Christian Boudarel,Zara Home Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-02-01,2018-01-31,-6372815.0,KÃ¸benhavn,2019-01-31,2018-02-01,1.0,2019-06-26,KÃ¸benhavn,formand,RevisionspÃ¥tegning,urn:ofk:oid:27633963,indberetninger-20180424,2.5116737000000002,36459786.0,AWusatKJIXJRhhXBLliF,2019-07-01T07:24:14.119Z,2019-07-01T07:23:29.441Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BS-28-VX,2019-07-01T07:23:29.764Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36459786,2018-02-01,2019-01-31,c124,,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzYyLzk2LzhjL2NkZTItNDMxYi04MDM3LWRkYzU0OWIwYTBiNg.pdf,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2I0L2RjLzA3L2Y2MzMtNGQzNi04MzZjLTA1YmMzNWY0ODk3MA.xml,Danmark,KÃ¸benhavn S,2300.0,6.0,Wiedekampsgade,KÃ¸benhavn K,1157.0,1.0,KlosterstrÃ¦de,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,15000000.0,2019-05-30,2019-06-27,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33963556.0,36459786.0,33771231.0,mne35659,Ãrsrapport,Bjarne Iver JÃ¸rgensen,Iben Mai Windslow,Cyril Christian Boudarel,Zara Home Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-02-01,2018-01-31,,KÃ¸benhavn,2019-01-31,2018-02-01,1.0,2019-06-26,KÃ¸benhavn,formand,RevisionspÃ¥tegning,urn:ofk:oid:27633963,indberetninger-20180424,2.5116737000000002,36459786.0,AWusatKJIXJRhhXBLliF,2019-07-01T07:24:14.119Z,2019-07-01T07:23:29.441Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BS-28-VX,2019-07-01T07:23:29.764Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
36459786,2018-02-01,2019-01-31,c127,,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzYyLzk2LzhjL2NkZTItNDMxYi04MDM3LWRkYzU0OWIwYTBiNg.pdf,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2I0L2RjLzA3L2Y2MzMtNGQzNi04MzZjLTA1YmMzNWY0ODk3MA.xml,Danmark,KÃ¸benhavn S,2300.0,6.0,Wiedekampsgade,KÃ¸benhavn K,1157.0,1.0,KlosterstrÃ¦de,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,15000000.0,2019-05-30,2019-06-27,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33963556.0,36459786.0,33771231.0,mne35659,Ãrsrapport,Bjarne Iver JÃ¸rgensen,Iben Mai Windslow,Cyril Christian Boudarel,Zara Home Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-02-01,2018-01-31,,KÃ¸benhavn,2019-01-31,2018-02-01,1.0,2019-06-26,KÃ¸benhavn,formand,RevisionspÃ¥tegning,urn:ofk:oid:27633963,indberetninger-20180424,2.5116737000000002,36459786.0,AWusatKJIXJRhhXBLliF,2019-07-01T07:24:14.119Z,2019-07-01T07:23:29.441Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BS-28-VX,2019-07-01T07:23:29.764Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
36459786,2018-02-01,2019-01-31,c189,,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzYyLzk2LzhjL2NkZTItNDMxYi04MDM3LWRkYzU0OWIwYTBiNg.pdf,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2I0L2RjLzA3L2Y2MzMtNGQzNi04MzZjLTA1YmMzNWY0ODk3MA.xml,Danmark,KÃ¸benhavn S,2300.0,6.0,Wiedekampsgade,KÃ¸benhavn K,1157.0,1.0,KlosterstrÃ¦de,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,15000000.0,2019-05-30,2019-06-27,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33963556.0,36459786.0,33771231.0,mne35659,Ãrsrapport,Bjarne Iver JÃ¸rgensen,Iben Mai Windslow,Cyril Christian Boudarel,Zara Home Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-02-01,2018-01-31,,KÃ¸benhavn,2019-01-31,2018-02-01,1.0,2019-06-26,KÃ¸benhavn,formand,RevisionspÃ¥tegning,urn:ofk:oid:27633963,indberetninger-20180424,2.5116737000000002,36459786.0,AWusatKJIXJRhhXBLliF,2019-07-01T07:24:14.119Z,2019-07-01T07:23:29.441Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BS-28-VX,2019-07-01T07:23:29.764Z,,,,,572736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77968.0,0.0,,,,,,,,,,,,,,,,,,,,,,
36459786,2018-02-01,2019-01-31,c192,,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzYyLzk2LzhjL2NkZTItNDMxYi04MDM3LWRkYzU0OWIwYTBiNg.pdf,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2I0L2RjLzA3L2Y2MzMtNGQzNi04MzZjLTA1YmMzNWY0ODk3MA.xml,Danmark,KÃ¸benhavn S,2300.0,6.0,Wiedekampsgade,KÃ¸benhavn K,1157.0,1.0,KlosterstrÃ¦de,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,15000000.0,2019-05-30,2019-06-27,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33963556.0,36459786.0,33771231.0,mne35659,Ãrsrapport,Bjarne Iver JÃ¸rgensen,Iben Mai Windslow,Cyril Christian Boudarel,Zara Home Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-02-01,2018-01-31,,KÃ¸benhavn,2019-01-31,2018-02-01,1.0,2019-06-26,KÃ¸benhavn,formand,RevisionspÃ¥tegning,urn:ofk:oid:27633963,indberetninger-20180424,2.5116737000000002,36459786.0,AWusatKJIXJRhhXBLliF,2019-07-01T07:24:14.119Z,2019-07-01T07:23:29.441Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BS-28-VX,2019-07-01T07:23:29.764Z,,,,,1490899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609618.0,0.0,,,,,,,,,,,,,,,,,,,,,,
36459786,2018-02-01,2019-01-31,c195,,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzYyLzk2LzhjL2NkZTItNDMxYi04MDM3LWRkYzU0OWIwYTBiNg.pdf,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2I0L2RjLzA3L2Y2MzMtNGQzNi04MzZjLTA1YmMzNWY0ODk3MA.xml,Danmark,KÃ¸benhavn S,2300.0,6.0,Wiedekampsgade,KÃ¸benhavn K,1157.0,1.0,KlosterstrÃ¦de,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,15000000.0,2019-05-30,2019-06-27,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33963556.0,36459786.0,33771231.0,mne35659,Ãrsrapport,Bjarne Iver JÃ¸rgensen,Iben Mai Windslow,Cyril Christian Boudarel,Zara Home Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-02-01,2018-01-31,,KÃ¸benhavn,2019-01-31,2018-02-01,1.0,2019-06-26,KÃ¸benhavn,formand,RevisionspÃ¥tegning,urn:ofk:oid:27633963,indberetninger-20180424,2.5116737000000002,36459786.0,AWusatKJIXJRhhXBLliF,2019-07-01T07:24:14.119Z,2019-07-01T07:23:29.441Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BS-28-VX,2019-07-01T07:23:29.764Z,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-18709.0,,,,,,,,,,,,,,,,,,,,,,
36459786,2018-02-01,2019-01-31,c21,,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzYyLzk2LzhjL2NkZTItNDMxYi04MDM3LWRkYzU0OWIwYTBiNg.pdf,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2I0L2RjLzA3L2Y2MzMtNGQzNi04MzZjLTA1YmMzNWY0ODk3MA.xml,Danmark,KÃ¸benhavn S,2300.0,6.0,Wiedekampsgade,KÃ¸benhavn K,1157.0,1.0,KlosterstrÃ¦de,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,15000000.0,2019-05-30,2019-06-27,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33963556.0,36459786.0,33771231.0,mne35659,Ãrsrapport,Bjarne Iver JÃ¸rgensen,Iben Mai Windslow,Cyril Christian Boudarel,Zara Home Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-02-01,2018-01-31,-6372815.0,KÃ¸benhavn,2019-01-31,2018-02-01,1.0,2019-06-26,KÃ¸benhavn,formand,RevisionspÃ¥tegning,urn:ofk:oid:27633963,indberetninger-20180424,2.5116737000000002,36459786.0,AWusatKJIXJRhhXBLliF,2019-07-01T07:24:14.119Z,2019-07-01T07:23:29.441Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BS-28-VX,2019-07-01T07:23:29.764Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36459786,2018-02-01,2019-01-31,c65,,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzYyLzk2LzhjL2NkZTItNDMxYi04MDM3LWRkYzU0OWIwYTBiNg.pdf,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2I0L2RjLzA3L2Y2MzMtNGQzNi04MzZjLTA1YmMzNWY0ODk3MA.xml,Danmark,KÃ¸benhavn S,2300.0,6.0,Wiedekampsgade,KÃ¸benhavn K,1157.0,1.0,KlosterstrÃ¦de,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,15000000.0,2019-05-30,2019-06-27,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33963556.0,36459786.0,33771231.0,mne35659,Ãrsrapport,Bjarne Iver JÃ¸rgensen,Iben Mai Windslow,Cyril Christian Boudarel,Zara Home Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-02-01,2018-01-31,-6372815.0,KÃ¸benhavn,2019-01-31,2018-02-01,1.0,2019-06-26,KÃ¸benhavn,formand,RevisionspÃ¥tegning,urn:ofk:oid:27633963,indberetninger-20180424,2.5116737000000002,36459786.0,AWusatKJIXJRhhXBLliF,2019-07-01T07:24:14.119Z,2019-07-01T07:23:29.441Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BS-28-VX,2019-07-01T07:23:29.764Z,1037083.0,14.0,-2833835.0,1725251.0,1725251.0,4251015.0,4360.0,5541.0,-1879226.0,138064.0,-199927.0,319691.0,5616.0,177267.0,75.0,182951.0,-8169567.0,-7855492.0,98852.0,-1796752.0,-1796752.0,4169139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Til kapitalejeren i Zara Home Danmark A/S,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Ãrsregnskabet giver efter vores opfattelse et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. januar 2019 samt af resultatet af selskabets aktiviteter for 2018/19.",Likvider,Aktuelle skatteforpligtelser og tilgodehavende aktuel skat indregnes i balancen som beregnet skat af Ã¥rets skattepligtige indkomst reguleret for skat af tidligere Ã¥rs skattepligtige indkomster samt for betalte acontoskatter. TillÃ¦g og godtgÃ¸relse under acontoskatteordningen indregnes i resultatopgÃ¸relsen under finansielle poster.,"Omkostninger til rÃ¥varer og hjÃ¦lpematerialer indeholder det forbrug af rÃ¥varer og hjÃ¦lpematerialer, der er anvendt for at opnÃ¥ virksomhedens nettoomsÃ¦tning.","PeriodeafgrÃ¦nsningsposter indregnet som aktiver omfatter afholdte forudbetalte omkostninger vedrÃ¸rende husleje, forsikringsprÃ¦mier, abonnementer og renter.",PeriodeafgrÃ¦nsningsposter opfÃ¸rt som forpligtelser udgÃ¸res af modtagne betalinger vedrÃ¸rende indtÃ¦gter i de efterfÃ¸lgende regnskabsÃ¥r.,Personaleomkostninger indeholder gager og lÃ¸nninger samt lÃ¸nafhÃ¦ngige omkostninger.,Andre eksterne omkostninger indeholder administrationsomkostninger.,"Finansielle indtÃ¦gter og omkostninger indregnes i resultatopgÃ¸relsen med de belÃ¸b, der vedrÃ¸rer regnskabsÃ¥ret.",Med henvisning til Ã¥rsregnskabslovens Â§ 32 er nettoomsÃ¦tningen ikke oplyst i Ã¥rsrapporten.,"GÃ¦ldsforpligtelser mÃ¥les til amortiseret kostpris, der i al vÃ¦sentlighed svarer til nominel vÃ¦rdi.","Vi har udfÃ¸rt vores revision i overensstemmelse med internationale standarder om revision og de yderligere krav, der er gÃ¦ldende i Danmark. Vores ansvar ifÃ¸lge disse standarder og krav er nÃ¦rmere beskrevet i revisionspÃ¥tegningens afsnit âRevisors ansvar for revisionen af Ã¥rsregnskabetâ. Vi er uafhÃ¦ngige af selskabet i overensstemmelse med internationale etiske regler for revisorer (IESBAâs Etiske regler) og de yderligere krav, der er gÃ¦ldende i Danmark, ligesom vi har opfyldt vores Ã¸vrige etiske forpligtelser i henhold til disse regler og krav. Det er vores opfattelse, at det opnÃ¥ede revisionsbevis er tilstrÃ¦kkeligt og egnet som grundlag for vores konklusion.",Likvide midler bestÃ¥r af âLikvide beholdningerâ.,Bestyrelse og direktion har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. februar 2018 - 31. januar 2019 for Zara Home Danmark A/S.,"Vi har revideret Ã¥rsregnskabet for Zara Home Danmark A/S for regnskabsÃ¥ret 01.02.2018 - 31.01.2019, der omfatter resultatopgÃ¸relse, balance, egenkapitalopgÃ¸relse og noter, herunder anvendt regnskabspraksis. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.","Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31.01. 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01.02.2018 - 31.01.2019 i overensstemmelse med Ã¥rsregnskabsloven.",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,,
36459786,2018-02-01,2019-01-31,c67,,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzYyLzk2LzhjL2NkZTItNDMxYi04MDM3LWRkYzU0OWIwYTBiNg.pdf,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2I0L2RjLzA3L2Y2MzMtNGQzNi04MzZjLTA1YmMzNWY0ODk3MA.xml,Danmark,KÃ¸benhavn S,2300.0,6.0,Wiedekampsgade,KÃ¸benhavn K,1157.0,1.0,KlosterstrÃ¦de,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,15000000.0,2019-05-30,2019-06-27,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33963556.0,36459786.0,33771231.0,mne35659,Ãrsrapport,Bjarne Iver JÃ¸rgensen,Iben Mai Windslow,Cyril Christian Boudarel,Zara Home Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-02-01,2018-01-31,,KÃ¸benhavn,2019-01-31,2018-02-01,1.0,2019-06-26,KÃ¸benhavn,formand,RevisionspÃ¥tegning,urn:ofk:oid:27633963,indberetninger-20180424,2.5116737000000002,36459786.0,AWusatKJIXJRhhXBLliF,2019-07-01T07:24:14.119Z,2019-07-01T07:23:29.441Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BS-28-VX,2019-07-01T07:23:29.764Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deloitte Statsautoriseret Revisionspartnerselskab,
