entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermReceivablesFromGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermReceivables,ShorttermTaxReceivables,PropertyPlantAndEquipmentGross,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,ValueAdjustmentsOfEquity,DisposalsOfInvestments,OtherAdjustmentsRelatedToInvestments,RevaluationsOfInvestmentsOfTheYear
26257700,2017-01-01,2017-12-31,c565,,http://regnskaber.virk.dk/00775262/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzQ4LzRhL2U2L2E4MmUtNGQ0OC05NTdkLTI4MTAzNGFlMjBhMA.pdf,http://regnskaber.virk.dk/00775262/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzcwLzE3L2FhL2IyMDAtNDMxZC05ODQzLTEwODgzODRjZTJkNA.xml,true,Herning,7400.0,30.0,Birk Centerpark,Ãrhus C,8000.0,11.0,SÃ¸nder Alle,8000 Ãrhus C,"Vestervang 37, st. 3701",DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i JUJ Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-27,2001-10-02,2018-03-27,Statsautoriseret revisor,-103400.0,20222670.0,26257700.0,20222670.0,mne10056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for JUJ Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,JÃ¸rgen Ulrik Jensen,JÃ¸rgen Ulrik Jensen,Spar Nord,JUJ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Ãrhus,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãrhus,2017-12-31,2017-01-01,true,2018-03-27,Herning,,urn:ofk:oid:25288597,indberetninger-20180424,2.5118406,26257700.0,AWKzUEk1x8uVRSOdfmR1,2018-04-11T06:07:30.543Z,2018-04-11T06:06:42.886Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-60-UB,2018-04-11T06:06:43.036Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,50900.0,401804.0
26257700,2017-01-01,2017-12-31,c568,,http://regnskaber.virk.dk/00775262/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzQ4LzRhL2U2L2E4MmUtNGQ0OC05NTdkLTI4MTAzNGFlMjBhMA.pdf,http://regnskaber.virk.dk/00775262/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzcwLzE3L2FhL2IyMDAtNDMxZC05ODQzLTEwODgzODRjZTJkNA.xml,true,Herning,7400.0,30.0,Birk Centerpark,Ãrhus C,8000.0,11.0,SÃ¸nder Alle,8000 Ãrhus C,"Vestervang 37, st. 3701",DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i JUJ Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-27,2001-10-02,2018-03-27,Statsautoriseret revisor,-103400.0,20222670.0,26257700.0,20222670.0,mne10056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for JUJ Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,JÃ¸rgen Ulrik Jensen,JÃ¸rgen Ulrik Jensen,Spar Nord,JUJ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Ãrhus,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãrhus,2017-12-31,2017-01-01,true,2018-03-27,Herning,,urn:ofk:oid:25288597,indberetninger-20180424,2.5118406,26257700.0,AWKzUEk1x8uVRSOdfmR1,2018-04-11T06:07:30.543Z,2018-04-11T06:06:42.886Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-60-UB,2018-04-11T06:06:43.036Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,14454.0
26257700,2017-01-01,2017-12-31,c574,,http://regnskaber.virk.dk/00775262/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzQ4LzRhL2U2L2E4MmUtNGQ0OC05NTdkLTI4MTAzNGFlMjBhMA.pdf,http://regnskaber.virk.dk/00775262/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzcwLzE3L2FhL2IyMDAtNDMxZC05ODQzLTEwODgzODRjZTJkNA.xml,true,Herning,7400.0,30.0,Birk Centerpark,Ãrhus C,8000.0,11.0,SÃ¸nder Alle,8000 Ãrhus C,"Vestervang 37, st. 3701",DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i JUJ Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-27,2001-10-02,2018-03-27,Statsautoriseret revisor,-103400.0,20222670.0,26257700.0,20222670.0,mne10056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for JUJ Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,JÃ¸rgen Ulrik Jensen,JÃ¸rgen Ulrik Jensen,Spar Nord,JUJ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Ãrhus,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãrhus,2017-12-31,2017-01-01,true,2018-03-27,Herning,,urn:ofk:oid:25288597,indberetninger-20180424,2.5118406,26257700.0,AWKzUEk1x8uVRSOdfmR1,2018-04-11T06:07:30.543Z,2018-04-11T06:06:42.886Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-60-UB,2018-04-11T06:06:43.036Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268125.0,0.0,0.0
26257700,2017-01-01,2017-12-31,c637,,http://regnskaber.virk.dk/00775262/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzQ4LzRhL2U2L2E4MmUtNGQ0OC05NTdkLTI4MTAzNGFlMjBhMA.pdf,http://regnskaber.virk.dk/00775262/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzcwLzE3L2FhL2IyMDAtNDMxZC05ODQzLTEwODgzODRjZTJkNA.xml,true,Herning,7400.0,30.0,Birk Centerpark,Ãrhus C,8000.0,11.0,SÃ¸nder Alle,8000 Ãrhus C,"Vestervang 37, st. 3701",DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i JUJ Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-27,2001-10-02,2018-03-27,Statsautoriseret revisor,-103400.0,20222670.0,26257700.0,20222670.0,mne10056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for JUJ Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,JÃ¸rgen Ulrik Jensen,JÃ¸rgen Ulrik Jensen,Spar Nord,JUJ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Ãrhus,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãrhus,2017-12-31,2017-01-01,true,2018-03-27,Herning,,urn:ofk:oid:25288597,indberetninger-20180424,2.5118406,26257700.0,AWKzUEk1x8uVRSOdfmR1,2018-04-11T06:07:30.543Z,2018-04-11T06:06:42.886Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-60-UB,2018-04-11T06:06:43.036Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26257700,2017-12-31,2017-12-31,c171,,http://regnskaber.virk.dk/00775262/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzQ4LzRhL2U2L2E4MmUtNGQ0OC05NTdkLTI4MTAzNGFlMjBhMA.pdf,http://regnskaber.virk.dk/00775262/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzcwLzE3L2FhL2IyMDAtNDMxZC05ODQzLTEwODgzODRjZTJkNA.xml,true,Herning,7400.0,30.0,Birk Centerpark,Ãrhus C,8000.0,11.0,SÃ¸nder Alle,8000 Ãrhus C,"Vestervang 37, st. 3701",DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i JUJ Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-27,2001-10-02,2018-03-27,Statsautoriseret revisor,-103400.0,20222670.0,26257700.0,20222670.0,mne10056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for JUJ Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,JÃ¸rgen Ulrik Jensen,JÃ¸rgen Ulrik Jensen,Spar Nord,JUJ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Ãrhus,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãrhus,2017-12-31,2017-01-01,true,2018-03-27,Herning,,urn:ofk:oid:25288597,indberetninger-20180424,2.5118406,26257700.0,AWKzUEk1x8uVRSOdfmR1,2018-04-11T06:07:30.543Z,2018-04-11T06:06:42.886Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-60-UB,2018-04-11T06:06:43.036Z,2289939.0,611491.0,125000.0,40140.0,2273840.0,18000.0,2289939.0,16099.0,1599699.0,18775.0,1312799.0,268125.0,1617699.0,7750.0,699.0,18000.0,105800.0,1056554.0,986486.0,16099.0,8349.0,60749.0,19910.0,,,,,,,,,
26257700,2017-12-31,2017-12-31,c228,,http://regnskaber.virk.dk/00775262/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzQ4LzRhL2U2L2E4MmUtNGQ0OC05NTdkLTI4MTAzNGFlMjBhMA.pdf,http://regnskaber.virk.dk/00775262/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzcwLzE3L2FhL2IyMDAtNDMxZC05ODQzLTEwODgzODRjZTJkNA.xml,true,Herning,7400.0,30.0,Birk Centerpark,Ãrhus C,8000.0,11.0,SÃ¸nder Alle,8000 Ãrhus C,"Vestervang 37, st. 3701",DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i JUJ Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-27,2001-10-02,2018-03-27,Statsautoriseret revisor,-103400.0,20222670.0,26257700.0,20222670.0,mne10056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for JUJ Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,JÃ¸rgen Ulrik Jensen,JÃ¸rgen Ulrik Jensen,Spar Nord,JUJ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Ãrhus,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãrhus,2017-12-31,2017-01-01,true,2018-03-27,Herning,,urn:ofk:oid:25288597,indberetninger-20180424,2.5118406,26257700.0,AWKzUEk1x8uVRSOdfmR1,2018-04-11T06:07:30.543Z,2018-04-11T06:06:42.886Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-60-UB,2018-04-11T06:06:43.036Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26257700,2017-12-31,2017-12-31,c237,,http://regnskaber.virk.dk/00775262/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzQ4LzRhL2U2L2E4MmUtNGQ0OC05NTdkLTI4MTAzNGFlMjBhMA.pdf,http://regnskaber.virk.dk/00775262/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzcwLzE3L2FhL2IyMDAtNDMxZC05ODQzLTEwODgzODRjZTJkNA.xml,true,Herning,7400.0,30.0,Birk Centerpark,Ãrhus C,8000.0,11.0,SÃ¸nder Alle,8000 Ãrhus C,"Vestervang 37, st. 3701",DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i JUJ Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-27,2001-10-02,2018-03-27,Statsautoriseret revisor,-103400.0,20222670.0,26257700.0,20222670.0,mne10056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for JUJ Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,JÃ¸rgen Ulrik Jensen,JÃ¸rgen Ulrik Jensen,Spar Nord,JUJ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Ãrhus,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãrhus,2017-12-31,2017-01-01,true,2018-03-27,Herning,,urn:ofk:oid:25288597,indberetninger-20180424,2.5118406,26257700.0,AWKzUEk1x8uVRSOdfmR1,2018-04-11T06:07:30.543Z,2018-04-11T06:06:42.886Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-60-UB,2018-04-11T06:06:43.036Z,,,,,1056554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26257700,2017-12-31,2017-12-31,c256,,http://regnskaber.virk.dk/00775262/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzQ4LzRhL2U2L2E4MmUtNGQ0OC05NTdkLTI4MTAzNGFlMjBhMA.pdf,http://regnskaber.virk.dk/00775262/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzcwLzE3L2FhL2IyMDAtNDMxZC05ODQzLTEwODgzODRjZTJkNA.xml,true,Herning,7400.0,30.0,Birk Centerpark,Ãrhus C,8000.0,11.0,SÃ¸nder Alle,8000 Ãrhus C,"Vestervang 37, st. 3701",DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i JUJ Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-27,2001-10-02,2018-03-27,Statsautoriseret revisor,-103400.0,20222670.0,26257700.0,20222670.0,mne10056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for JUJ Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,JÃ¸rgen Ulrik Jensen,JÃ¸rgen Ulrik Jensen,Spar Nord,JUJ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Ãrhus,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãrhus,2017-12-31,2017-01-01,true,2018-03-27,Herning,,urn:ofk:oid:25288597,indberetninger-20180424,2.5118406,26257700.0,AWKzUEk1x8uVRSOdfmR1,2018-04-11T06:07:30.543Z,2018-04-11T06:06:42.886Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-60-UB,2018-04-11T06:06:43.036Z,,,,,986486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26257700,2017-12-31,2017-12-31,c260,,http://regnskaber.virk.dk/00775262/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzQ4LzRhL2U2L2E4MmUtNGQ0OC05NTdkLTI4MTAzNGFlMjBhMA.pdf,http://regnskaber.virk.dk/00775262/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzcwLzE3L2FhL2IyMDAtNDMxZC05ODQzLTEwODgzODRjZTJkNA.xml,true,Herning,7400.0,30.0,Birk Centerpark,Ãrhus C,8000.0,11.0,SÃ¸nder Alle,8000 Ãrhus C,"Vestervang 37, st. 3701",DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i JUJ Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-27,2001-10-02,2018-03-27,Statsautoriseret revisor,-103400.0,20222670.0,26257700.0,20222670.0,mne10056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for JUJ Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,JÃ¸rgen Ulrik Jensen,JÃ¸rgen Ulrik Jensen,Spar Nord,JUJ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Ãrhus,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãrhus,2017-12-31,2017-01-01,true,2018-03-27,Herning,,urn:ofk:oid:25288597,indberetninger-20180424,2.5118406,26257700.0,AWKzUEk1x8uVRSOdfmR1,2018-04-11T06:07:30.543Z,2018-04-11T06:06:42.886Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-60-UB,2018-04-11T06:06:43.036Z,,,,,105800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26257700,2017-12-31,2017-12-31,c458,,http://regnskaber.virk.dk/00775262/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzQ4LzRhL2U2L2E4MmUtNGQ0OC05NTdkLTI4MTAzNGFlMjBhMA.pdf,http://regnskaber.virk.dk/00775262/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzcwLzE3L2FhL2IyMDAtNDMxZC05ODQzLTEwODgzODRjZTJkNA.xml,true,Herning,7400.0,30.0,Birk Centerpark,Ãrhus C,8000.0,11.0,SÃ¸nder Alle,8000 Ãrhus C,"Vestervang 37, st. 3701",DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i JUJ Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-27,2001-10-02,2018-03-27,Statsautoriseret revisor,-103400.0,20222670.0,26257700.0,20222670.0,mne10056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for JUJ Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,JÃ¸rgen Ulrik Jensen,JÃ¸rgen Ulrik Jensen,Spar Nord,JUJ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Ãrhus,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãrhus,2017-12-31,2017-01-01,true,2018-03-27,Herning,,urn:ofk:oid:25288597,indberetninger-20180424,2.5118406,26257700.0,AWKzUEk1x8uVRSOdfmR1,2018-04-11T06:07:30.543Z,2018-04-11T06:06:42.886Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-60-UB,2018-04-11T06:06:43.036Z,,,,,,,,,,,,,,,,18000.0,,,,,,,,18000.0,,,,,,,,
26257700,2017-12-31,2017-12-31,c566,,http://regnskaber.virk.dk/00775262/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzQ4LzRhL2U2L2E4MmUtNGQ0OC05NTdkLTI4MTAzNGFlMjBhMA.pdf,http://regnskaber.virk.dk/00775262/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzcwLzE3L2FhL2IyMDAtNDMxZC05ODQzLTEwODgzODRjZTJkNA.xml,true,Herning,7400.0,30.0,Birk Centerpark,Ãrhus C,8000.0,11.0,SÃ¸nder Alle,8000 Ãrhus C,"Vestervang 37, st. 3701",DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i JUJ Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-27,2001-10-02,2018-03-27,Statsautoriseret revisor,-103400.0,20222670.0,26257700.0,20222670.0,mne10056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for JUJ Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,JÃ¸rgen Ulrik Jensen,JÃ¸rgen Ulrik Jensen,Spar Nord,JUJ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Ãrhus,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãrhus,2017-12-31,2017-01-01,true,2018-03-27,Herning,,urn:ofk:oid:25288597,indberetninger-20180424,2.5118406,26257700.0,AWKzUEk1x8uVRSOdfmR1,2018-04-11T06:07:30.543Z,2018-04-11T06:06:42.886Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-60-UB,2018-04-11T06:06:43.036Z,,,,,,,,,1312799.0,,,,,,,,,,,,,,,,1112799.0,200000.0,,,,,,
