entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfEmployeeBenefitsExpense,DisclosureOfEquity,DisclosureOfLiabilitiesUnderLeases,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OpinionOnFinancialStatementsExtendedReview,PlaceOfSignatureOfStatement,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherReserves,ShorttermPayablesToShareholdersAndManagement,SignatureOfAuditorsPlace,StatementByExecutiveAndSupervisoryBoards,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ChangeInInventoriesOfFinishedGoodsWorkInProgressAndGoodsForResale,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,OtherOperatingIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RawMaterialsAndConsumablesUsed,Revenue,TaxExpense,Assets,BiologicalAssets,CashAndCashEquivalents,CompletedDevelopmentProjects,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DevelopmentProjectsInProgress,Equity,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,PlantAndMachinery,PropertyPlantAndEquipment,PropertyPlantAndEquipmentInProgress,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,RevaluationReserve,ShorttermDebtToBanks,ShorttermDeferredIncome,ShorttermInvestments,ShorttermInvestmentsInGroupEnterprises,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,WorkInProgress
14833684,2012-01-01,2012-12-31,duration_ProposedDividendRecognisedInEquityMember_previous,http://regnskaber.virk.dk/48633841/Y3ZyLmRrOi8vcGRmcy8xNDgzMzY4NDtBcFMxOTY2NDg7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/48633841/Y3ZyLmRrOi8veGJybHMvWC0zQjFGRDQ2Ni0yMDE0MDUyMV8xNDU5MDFfODQ4.xml,5492  Vissenbjerg,Damsbovej 11,5100 Odense C,Vestergade 33,5220 Odense SÃ,ÃrbÃ¦kvej 762,5492  Vissenbjerg,Damsbovej 11,Regnskabsklasse B,2014-05-12,2014-05-12,Registreret revisor,<tr><td>7</td>  <td>Personaleomkostninger</td> </tr><tr><td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>LÃ¸nninger</td> <td></td> <td></td> <td></td> <td>-1.137.731</td> <td></td> <td>-786.520</td></tr><tr> </tr><tr><td>Tilskud til personale</td> <td></td> <td></td> <td></td> <td>8.010</td> <td></td> <td>0</td></tr><tr> </tr><tr><td>Andre omkostn. til social sikring </td> <td></td> <td></td> <td></td> <td>-19.961</td> <td></td> <td>-14.226</td></tr><tr> </tr><tr><td>Ãvrige personaleomkostninger</td> <td></td> <td></td> <td></td> <td>-162.990</td> <td></td> <td>-147.864</td></tr><tr> </tr><tr><td>Personaleomkostninger</td> <td></td> <td></td> <td></td> <td>-1.312.672</td> <td></td> <td>-948.610</td></tr><tr> </tr>,"<note>35</note><tr> <td>Egenkapital</td> </tr><tr><td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>Primo</td> <td>3.900.000</td> <td>0</td> <td>12.892.790</td> <td>0</td> <td>0</td> <td>2.066.006</td> <td>96.600</td><td>18.955.396</td></tr><tr><td>Opskrivninger i Ã¥ret</td> <td></td> <td></td> <td>-337.902</td> <td>0</td> <td>148.902</td> <td></td> <td></td><td>-189.000</td></tr><tr><td>Forslag til resultatdisponering </td> <td></td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>-224.035</td> <td>96.600</td><td>-127.435</td></tr><tr><td>Udbetalt udbytte</td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td>-96.600</td> <td>-96.600</td></tr><tr><td>Ultimo</td> <td>3.900.000</td> <td>0</td> <td>12.554.888</td> <td>0</td> <td>148.902</td> <td>1.841.971</td> <td>96.600</td><td>18.542.361</td></tr><tr> </tr><tr><td></td> <td></td> <td></td> <td></td> <td>2009</td> <td>2010</td> <td>2011</td> <td>2012</td><td>2013</td> </tr><tr><td>Egenkapitaloversigt, 1.000 kr </td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>Virksomhedskapital</td> <td></td> <td></td> <td></td> <td>3.900</td> <td>3.900</td> <td>3.900</td> <td>3.900</td><td>3.900</td></tr><tr><td>Reserve for opskrivninger</td> <td></td> <td></td> <td></td> <td>12.866</td> <td>12.858</td> <td>12.850</td> <td>12.893</td><td>12.555</td></tr><tr><td>Ãvrige reserver</td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td>149</td></tr><tr><td>OverfÃ¸rt resultat</td> <td></td> <td></td> <td></td> <td>1.485</td> <td>1.616</td> <td>2.247</td> <td>2.066</td><td>1.842</td></tr><tr><td>ForeslÃ¥et udbytte </td> <td></td> <td></td> <td></td> <td></td> <td>97</td> <td>97</td> <td>97</td> <td>97</td></tr><tr><td>Egenkapital i alt</td> <td></td> <td></td> <td></td> <td>18.252</td> <td>18.471</td> <td>19.094</td> <td>18.955</td><td>18.542</td></tr><tr> </tr>",<tr><td>52</td>  <td>Ãvrige forhold</td> </tr><tekst> Supplerende oplyses:Langfristet gÃ¦ldsforpligtigelser til forfald efter 5 Ã¥r kr. 10.925.609</tekst>,34205078.0,14833684.0,34205078.0,Ãrsrapport,Lars Berg Rasmussen,Dirigent: Jens Oluf Jensen,ERC Revision,Sydbank,BirkumgÃ¥rd ApS,ERC Revision,"KonklusionDet er vores opfattelse at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013 i overensstemmelse med Ã¥rsregnskabsloven.","Birkum, den 12-05-2014",96600.0,2013-12-31,2013-01-01,148902.0,1695007.0,"Vissenbjerg, den 12-05-2014","Undertegnede  har dags dato aflagt Ã¥rsrapport for 1. januar - 31. december 2013 for:BirkumgÃ¥rd ApSÃrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.Undertegnede anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, sÃ¥ledes at Ã¥rsregnskabet giver et retvisende billede af virksomhedens aktiver og passiver, finansielle stilling og resultat. Samtidig er det undertegnedes opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.Ãrsrapporten indstilles til generalforsamlingens godkendelse.",Telefon: 65972076,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:11028410,indberetninger-20180424,2.5124211,14833684.0,,2018-03-31T23:09:06.045Z,2014-05-21T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-22.383,2014-05-21T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14833684,2012-01-01,2012-12-31,duration_ReserveForNetRevaluationAccordingToEquityMethodMember_previous,http://regnskaber.virk.dk/48633841/Y3ZyLmRrOi8vcGRmcy8xNDgzMzY4NDtBcFMxOTY2NDg7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/48633841/Y3ZyLmRrOi8veGJybHMvWC0zQjFGRDQ2Ni0yMDE0MDUyMV8xNDU5MDFfODQ4.xml,5492  Vissenbjerg,Damsbovej 11,5100 Odense C,Vestergade 33,5220 Odense SÃ,ÃrbÃ¦kvej 762,5492  Vissenbjerg,Damsbovej 11,Regnskabsklasse B,2014-05-12,2014-05-12,Registreret revisor,<tr><td>7</td>  <td>Personaleomkostninger</td> </tr><tr><td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>LÃ¸nninger</td> <td></td> <td></td> <td></td> <td>-1.137.731</td> <td></td> <td>-786.520</td></tr><tr> </tr><tr><td>Tilskud til personale</td> <td></td> <td></td> <td></td> <td>8.010</td> <td></td> <td>0</td></tr><tr> </tr><tr><td>Andre omkostn. til social sikring </td> <td></td> <td></td> <td></td> <td>-19.961</td> <td></td> <td>-14.226</td></tr><tr> </tr><tr><td>Ãvrige personaleomkostninger</td> <td></td> <td></td> <td></td> <td>-162.990</td> <td></td> <td>-147.864</td></tr><tr> </tr><tr><td>Personaleomkostninger</td> <td></td> <td></td> <td></td> <td>-1.312.672</td> <td></td> <td>-948.610</td></tr><tr> </tr>,"<note>35</note><tr> <td>Egenkapital</td> </tr><tr><td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>Primo</td> <td>3.900.000</td> <td>0</td> <td>12.892.790</td> <td>0</td> <td>0</td> <td>2.066.006</td> <td>96.600</td><td>18.955.396</td></tr><tr><td>Opskrivninger i Ã¥ret</td> <td></td> <td></td> <td>-337.902</td> <td>0</td> <td>148.902</td> <td></td> <td></td><td>-189.000</td></tr><tr><td>Forslag til resultatdisponering </td> <td></td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>-224.035</td> <td>96.600</td><td>-127.435</td></tr><tr><td>Udbetalt udbytte</td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td>-96.600</td> <td>-96.600</td></tr><tr><td>Ultimo</td> <td>3.900.000</td> <td>0</td> <td>12.554.888</td> <td>0</td> <td>148.902</td> <td>1.841.971</td> <td>96.600</td><td>18.542.361</td></tr><tr> </tr><tr><td></td> <td></td> <td></td> <td></td> <td>2009</td> <td>2010</td> <td>2011</td> <td>2012</td><td>2013</td> </tr><tr><td>Egenkapitaloversigt, 1.000 kr </td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>Virksomhedskapital</td> <td></td> <td></td> <td></td> <td>3.900</td> <td>3.900</td> <td>3.900</td> <td>3.900</td><td>3.900</td></tr><tr><td>Reserve for opskrivninger</td> <td></td> <td></td> <td></td> <td>12.866</td> <td>12.858</td> <td>12.850</td> <td>12.893</td><td>12.555</td></tr><tr><td>Ãvrige reserver</td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td>149</td></tr><tr><td>OverfÃ¸rt resultat</td> <td></td> <td></td> <td></td> <td>1.485</td> <td>1.616</td> <td>2.247</td> <td>2.066</td><td>1.842</td></tr><tr><td>ForeslÃ¥et udbytte </td> <td></td> <td></td> <td></td> <td></td> <td>97</td> <td>97</td> <td>97</td> <td>97</td></tr><tr><td>Egenkapital i alt</td> <td></td> <td></td> <td></td> <td>18.252</td> <td>18.471</td> <td>19.094</td> <td>18.955</td><td>18.542</td></tr><tr> </tr>",<tr><td>52</td>  <td>Ãvrige forhold</td> </tr><tekst> Supplerende oplyses:Langfristet gÃ¦ldsforpligtigelser til forfald efter 5 Ã¥r kr. 10.925.609</tekst>,34205078.0,14833684.0,34205078.0,Ãrsrapport,Lars Berg Rasmussen,Dirigent: Jens Oluf Jensen,ERC Revision,Sydbank,BirkumgÃ¥rd ApS,ERC Revision,"KonklusionDet er vores opfattelse at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013 i overensstemmelse med Ã¥rsregnskabsloven.","Birkum, den 12-05-2014",,2013-12-31,2013-01-01,148902.0,1695007.0,"Vissenbjerg, den 12-05-2014","Undertegnede  har dags dato aflagt Ã¥rsrapport for 1. januar - 31. december 2013 for:BirkumgÃ¥rd ApSÃrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.Undertegnede anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, sÃ¥ledes at Ã¥rsregnskabet giver et retvisende billede af virksomhedens aktiver og passiver, finansielle stilling og resultat. Samtidig er det undertegnedes opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.Ãrsrapporten indstilles til generalforsamlingens godkendelse.",Telefon: 65972076,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:11028410,indberetninger-20180424,2.5124211,14833684.0,,2018-03-31T23:09:06.045Z,2014-05-21T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-22.383,2014-05-21T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14833684,2012-01-01,2012-12-31,duration_RestOfOtherReservesMember_previous,http://regnskaber.virk.dk/48633841/Y3ZyLmRrOi8vcGRmcy8xNDgzMzY4NDtBcFMxOTY2NDg7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/48633841/Y3ZyLmRrOi8veGJybHMvWC0zQjFGRDQ2Ni0yMDE0MDUyMV8xNDU5MDFfODQ4.xml,5492  Vissenbjerg,Damsbovej 11,5100 Odense C,Vestergade 33,5220 Odense SÃ,ÃrbÃ¦kvej 762,5492  Vissenbjerg,Damsbovej 11,Regnskabsklasse B,2014-05-12,2014-05-12,Registreret revisor,<tr><td>7</td>  <td>Personaleomkostninger</td> </tr><tr><td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>LÃ¸nninger</td> <td></td> <td></td> <td></td> <td>-1.137.731</td> <td></td> <td>-786.520</td></tr><tr> </tr><tr><td>Tilskud til personale</td> <td></td> <td></td> <td></td> <td>8.010</td> <td></td> <td>0</td></tr><tr> </tr><tr><td>Andre omkostn. til social sikring </td> <td></td> <td></td> <td></td> <td>-19.961</td> <td></td> <td>-14.226</td></tr><tr> </tr><tr><td>Ãvrige personaleomkostninger</td> <td></td> <td></td> <td></td> <td>-162.990</td> <td></td> <td>-147.864</td></tr><tr> </tr><tr><td>Personaleomkostninger</td> <td></td> <td></td> <td></td> <td>-1.312.672</td> <td></td> <td>-948.610</td></tr><tr> </tr>,"<note>35</note><tr> <td>Egenkapital</td> </tr><tr><td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>Primo</td> <td>3.900.000</td> <td>0</td> <td>12.892.790</td> <td>0</td> <td>0</td> <td>2.066.006</td> <td>96.600</td><td>18.955.396</td></tr><tr><td>Opskrivninger i Ã¥ret</td> <td></td> <td></td> <td>-337.902</td> <td>0</td> <td>148.902</td> <td></td> <td></td><td>-189.000</td></tr><tr><td>Forslag til resultatdisponering </td> <td></td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>-224.035</td> <td>96.600</td><td>-127.435</td></tr><tr><td>Udbetalt udbytte</td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td>-96.600</td> <td>-96.600</td></tr><tr><td>Ultimo</td> <td>3.900.000</td> <td>0</td> <td>12.554.888</td> <td>0</td> <td>148.902</td> <td>1.841.971</td> <td>96.600</td><td>18.542.361</td></tr><tr> </tr><tr><td></td> <td></td> <td></td> <td></td> <td>2009</td> <td>2010</td> <td>2011</td> <td>2012</td><td>2013</td> </tr><tr><td>Egenkapitaloversigt, 1.000 kr </td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>Virksomhedskapital</td> <td></td> <td></td> <td></td> <td>3.900</td> <td>3.900</td> <td>3.900</td> <td>3.900</td><td>3.900</td></tr><tr><td>Reserve for opskrivninger</td> <td></td> <td></td> <td></td> <td>12.866</td> <td>12.858</td> <td>12.850</td> <td>12.893</td><td>12.555</td></tr><tr><td>Ãvrige reserver</td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td>149</td></tr><tr><td>OverfÃ¸rt resultat</td> <td></td> <td></td> <td></td> <td>1.485</td> <td>1.616</td> <td>2.247</td> <td>2.066</td><td>1.842</td></tr><tr><td>ForeslÃ¥et udbytte </td> <td></td> <td></td> <td></td> <td></td> <td>97</td> <td>97</td> <td>97</td> <td>97</td></tr><tr><td>Egenkapital i alt</td> <td></td> <td></td> <td></td> <td>18.252</td> <td>18.471</td> <td>19.094</td> <td>18.955</td><td>18.542</td></tr><tr> </tr>",<tr><td>52</td>  <td>Ãvrige forhold</td> </tr><tekst> Supplerende oplyses:Langfristet gÃ¦ldsforpligtigelser til forfald efter 5 Ã¥r kr. 10.925.609</tekst>,34205078.0,14833684.0,34205078.0,Ãrsrapport,Lars Berg Rasmussen,Dirigent: Jens Oluf Jensen,ERC Revision,Sydbank,BirkumgÃ¥rd ApS,ERC Revision,"KonklusionDet er vores opfattelse at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013 i overensstemmelse med Ã¥rsregnskabsloven.","Birkum, den 12-05-2014",,2013-12-31,2013-01-01,148902.0,1695007.0,"Vissenbjerg, den 12-05-2014","Undertegnede  har dags dato aflagt Ã¥rsrapport for 1. januar - 31. december 2013 for:BirkumgÃ¥rd ApSÃrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.Undertegnede anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, sÃ¥ledes at Ã¥rsregnskabet giver et retvisende billede af virksomhedens aktiver og passiver, finansielle stilling og resultat. Samtidig er det undertegnedes opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.Ãrsrapporten indstilles til generalforsamlingens godkendelse.",Telefon: 65972076,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:11028410,indberetninger-20180424,2.5124211,14833684.0,,2018-03-31T23:09:06.045Z,2014-05-21T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-22.383,2014-05-21T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14833684,2012-01-01,2012-12-31,duration_RetainedEarningsMember_previous,http://regnskaber.virk.dk/48633841/Y3ZyLmRrOi8vcGRmcy8xNDgzMzY4NDtBcFMxOTY2NDg7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/48633841/Y3ZyLmRrOi8veGJybHMvWC0zQjFGRDQ2Ni0yMDE0MDUyMV8xNDU5MDFfODQ4.xml,5492  Vissenbjerg,Damsbovej 11,5100 Odense C,Vestergade 33,5220 Odense SÃ,ÃrbÃ¦kvej 762,5492  Vissenbjerg,Damsbovej 11,Regnskabsklasse B,2014-05-12,2014-05-12,Registreret revisor,<tr><td>7</td>  <td>Personaleomkostninger</td> </tr><tr><td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>LÃ¸nninger</td> <td></td> <td></td> <td></td> <td>-1.137.731</td> <td></td> <td>-786.520</td></tr><tr> </tr><tr><td>Tilskud til personale</td> <td></td> <td></td> <td></td> <td>8.010</td> <td></td> <td>0</td></tr><tr> </tr><tr><td>Andre omkostn. til social sikring </td> <td></td> <td></td> <td></td> <td>-19.961</td> <td></td> <td>-14.226</td></tr><tr> </tr><tr><td>Ãvrige personaleomkostninger</td> <td></td> <td></td> <td></td> <td>-162.990</td> <td></td> <td>-147.864</td></tr><tr> </tr><tr><td>Personaleomkostninger</td> <td></td> <td></td> <td></td> <td>-1.312.672</td> <td></td> <td>-948.610</td></tr><tr> </tr>,"<note>35</note><tr> <td>Egenkapital</td> </tr><tr><td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>Primo</td> <td>3.900.000</td> <td>0</td> <td>12.892.790</td> <td>0</td> <td>0</td> <td>2.066.006</td> <td>96.600</td><td>18.955.396</td></tr><tr><td>Opskrivninger i Ã¥ret</td> <td></td> <td></td> <td>-337.902</td> <td>0</td> <td>148.902</td> <td></td> <td></td><td>-189.000</td></tr><tr><td>Forslag til resultatdisponering </td> <td></td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>-224.035</td> <td>96.600</td><td>-127.435</td></tr><tr><td>Udbetalt udbytte</td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td>-96.600</td> <td>-96.600</td></tr><tr><td>Ultimo</td> <td>3.900.000</td> <td>0</td> <td>12.554.888</td> <td>0</td> <td>148.902</td> <td>1.841.971</td> <td>96.600</td><td>18.542.361</td></tr><tr> </tr><tr><td></td> <td></td> <td></td> <td></td> <td>2009</td> <td>2010</td> <td>2011</td> <td>2012</td><td>2013</td> </tr><tr><td>Egenkapitaloversigt, 1.000 kr </td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>Virksomhedskapital</td> <td></td> <td></td> <td></td> <td>3.900</td> <td>3.900</td> <td>3.900</td> <td>3.900</td><td>3.900</td></tr><tr><td>Reserve for opskrivninger</td> <td></td> <td></td> <td></td> <td>12.866</td> <td>12.858</td> <td>12.850</td> <td>12.893</td><td>12.555</td></tr><tr><td>Ãvrige reserver</td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td>149</td></tr><tr><td>OverfÃ¸rt resultat</td> <td></td> <td></td> <td></td> <td>1.485</td> <td>1.616</td> <td>2.247</td> <td>2.066</td><td>1.842</td></tr><tr><td>ForeslÃ¥et udbytte </td> <td></td> <td></td> <td></td> <td></td> <td>97</td> <td>97</td> <td>97</td> <td>97</td></tr><tr><td>Egenkapital i alt</td> <td></td> <td></td> <td></td> <td>18.252</td> <td>18.471</td> <td>19.094</td> <td>18.955</td><td>18.542</td></tr><tr> </tr>",<tr><td>52</td>  <td>Ãvrige forhold</td> </tr><tekst> Supplerende oplyses:Langfristet gÃ¦ldsforpligtigelser til forfald efter 5 Ã¥r kr. 10.925.609</tekst>,34205078.0,14833684.0,34205078.0,Ãrsrapport,Lars Berg Rasmussen,Dirigent: Jens Oluf Jensen,ERC Revision,Sydbank,BirkumgÃ¥rd ApS,ERC Revision,"KonklusionDet er vores opfattelse at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013 i overensstemmelse med Ã¥rsregnskabsloven.","Birkum, den 12-05-2014",-181077.0,2013-12-31,2013-01-01,148902.0,1695007.0,"Vissenbjerg, den 12-05-2014","Undertegnede  har dags dato aflagt Ã¥rsrapport for 1. januar - 31. december 2013 for:BirkumgÃ¥rd ApSÃrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.Undertegnede anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, sÃ¥ledes at Ã¥rsregnskabet giver et retvisende billede af virksomhedens aktiver og passiver, finansielle stilling og resultat. Samtidig er det undertegnedes opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.Ãrsrapporten indstilles til generalforsamlingens godkendelse.",Telefon: 65972076,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:11028410,indberetninger-20180424,2.5124211,14833684.0,,2018-03-31T23:09:06.045Z,2014-05-21T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-22.383,2014-05-21T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
