entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises
29407789,2013-01-01,2013-12-31,c2,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2Q4Lzg2LzY5L2M1NWQtNDQ5ZC1hOTBlLTE5MjA4OTcwZTJmOA.xhtml,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzhlL2VjLzYyL2RkMzgtNGZiZS04Y2MzLTM4ZmU1ZmZjMGY5OQ.pdf,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzMzLzM5L2YyLzhmZjktNDU5Mi1hOWM5LWI2MjA3ZWE2OWE5OQ.xml,Vejen,6600.0,1.0,Syrenvej,6600 Vejen,Syrenvej 1,Regnskabsklasse B,2015-07-03,2015-07-03,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er p.t. ingen aktivitet i selskabet. Ledelsen forventer at genoptage aktivitet indenfor en periode pÃ¥ 2 - 4 Ã¥r, og via indtjening i forbindelse hermed forventes selskabskapitalen at kunne reetableres.</p>",82450.0,29407789.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Uffe Nielsen,Uffe Nielsen,NH VISION ApS,Uffe Nielsen,Vejen,2013-01-01,2013-12-31,82450.0,82450.0,82450.0,2014-12-31,2014-01-01,Ingen bistand,urn:ofk:oid:5645758,indberetninger-20180424,2.59278,29407789.0,,2018-03-30T08:53:34.585Z,2015-07-03T11:06:31.080Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-01-VM,2015-07-03T11:06:31.127Z,,,,,,,,,,,
29407789,2013-01-01,2013-12-31,c4,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2Q4Lzg2LzY5L2M1NWQtNDQ5ZC1hOTBlLTE5MjA4OTcwZTJmOA.xhtml,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzhlL2VjLzYyL2RkMzgtNGZiZS04Y2MzLTM4ZmU1ZmZjMGY5OQ.pdf,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzMzLzM5L2YyLzhmZjktNDU5Mi1hOWM5LWI2MjA3ZWE2OWE5OQ.xml,Vejen,6600.0,1.0,Syrenvej,6600 Vejen,Syrenvej 1,Regnskabsklasse B,2015-07-03,2015-07-03,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er p.t. ingen aktivitet i selskabet. Ledelsen forventer at genoptage aktivitet indenfor en periode pÃ¥ 2 - 4 Ã¥r, og via indtjening i forbindelse hermed forventes selskabskapitalen at kunne reetableres.</p>",,29407789.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Uffe Nielsen,Uffe Nielsen,NH VISION ApS,Uffe Nielsen,Vejen,2013-01-01,2013-12-31,82450.0,,,2014-12-31,2014-01-01,Ingen bistand,urn:ofk:oid:5645758,indberetninger-20180424,2.59278,29407789.0,,2018-03-30T08:53:34.585Z,2015-07-03T11:06:31.080Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-01-VM,2015-07-03T11:06:31.127Z,,,,,,,,,,,
29407789,2013-12-31,2013-12-31,c6,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2Q4Lzg2LzY5L2M1NWQtNDQ5ZC1hOTBlLTE5MjA4OTcwZTJmOA.xhtml,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzhlL2VjLzYyL2RkMzgtNGZiZS04Y2MzLTM4ZmU1ZmZjMGY5OQ.pdf,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzMzLzM5L2YyLzhmZjktNDU5Mi1hOWM5LWI2MjA3ZWE2OWE5OQ.xml,Vejen,6600.0,1.0,Syrenvej,6600 Vejen,Syrenvej 1,Regnskabsklasse B,2015-07-03,2015-07-03,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er p.t. ingen aktivitet i selskabet. Ledelsen forventer at genoptage aktivitet indenfor en periode pÃ¥ 2 - 4 Ã¥r, og via indtjening i forbindelse hermed forventes selskabskapitalen at kunne reetableres.</p>",,29407789.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Uffe Nielsen,Uffe Nielsen,NH VISION ApS,Uffe Nielsen,Vejen,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,Ingen bistand,urn:ofk:oid:5645758,indberetninger-20180424,2.59278,29407789.0,,2018-03-30T08:53:34.585Z,2015-07-03T11:06:31.080Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-01-VM,2015-07-03T11:06:31.127Z,0.0,150000.0,0.0,-429269.0,0.0,429269.0,0.0,3940.0,-579269.0,429269.0,425329.0
29407789,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2Q4Lzg2LzY5L2M1NWQtNDQ5ZC1hOTBlLTE5MjA4OTcwZTJmOA.xhtml,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzhlL2VjLzYyL2RkMzgtNGZiZS04Y2MzLTM4ZmU1ZmZjMGY5OQ.pdf,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzMzLzM5L2YyLzhmZjktNDU5Mi1hOWM5LWI2MjA3ZWE2OWE5OQ.xml,Vejen,6600.0,1.0,Syrenvej,6600 Vejen,Syrenvej 1,Regnskabsklasse B,2015-07-03,2015-07-03,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er p.t. ingen aktivitet i selskabet. Ledelsen forventer at genoptage aktivitet indenfor en periode pÃ¥ 2 - 4 Ã¥r, og via indtjening i forbindelse hermed forventes selskabskapitalen at kunne reetableres.</p>",0.0,29407789.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Uffe Nielsen,Uffe Nielsen,NH VISION ApS,Uffe Nielsen,Vejen,2013-01-01,2013-12-31,0.0,0.0,0.0,2014-12-31,2014-01-01,Ingen bistand,urn:ofk:oid:5645758,indberetninger-20180424,2.59278,29407789.0,,2018-03-30T08:53:34.585Z,2015-07-03T11:06:31.080Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-01-VM,2015-07-03T11:06:31.127Z,,,,,,,,,,,
29407789,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2Q4Lzg2LzY5L2M1NWQtNDQ5ZC1hOTBlLTE5MjA4OTcwZTJmOA.xhtml,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzhlL2VjLzYyL2RkMzgtNGZiZS04Y2MzLTM4ZmU1ZmZjMGY5OQ.pdf,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzMzLzM5L2YyLzhmZjktNDU5Mi1hOWM5LWI2MjA3ZWE2OWE5OQ.xml,Vejen,6600.0,1.0,Syrenvej,6600 Vejen,Syrenvej 1,Regnskabsklasse B,2015-07-03,2015-07-03,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er p.t. ingen aktivitet i selskabet. Ledelsen forventer at genoptage aktivitet indenfor en periode pÃ¥ 2 - 4 Ã¥r, og via indtjening i forbindelse hermed forventes selskabskapitalen at kunne reetableres.</p>",,29407789.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Uffe Nielsen,Uffe Nielsen,NH VISION ApS,Uffe Nielsen,Vejen,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,Ingen bistand,urn:ofk:oid:5645758,indberetninger-20180424,2.59278,29407789.0,,2018-03-30T08:53:34.585Z,2015-07-03T11:06:31.080Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-01-VM,2015-07-03T11:06:31.127Z,,,,,,,,,,,
29407789,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2Q4Lzg2LzY5L2M1NWQtNDQ5ZC1hOTBlLTE5MjA4OTcwZTJmOA.xhtml,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzhlL2VjLzYyL2RkMzgtNGZiZS04Y2MzLTM4ZmU1ZmZjMGY5OQ.pdf,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzMzLzM5L2YyLzhmZjktNDU5Mi1hOWM5LWI2MjA3ZWE2OWE5OQ.xml,Vejen,6600.0,1.0,Syrenvej,6600 Vejen,Syrenvej 1,Regnskabsklasse B,2015-07-03,2015-07-03,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er p.t. ingen aktivitet i selskabet. Ledelsen forventer at genoptage aktivitet indenfor en periode pÃ¥ 2 - 4 Ã¥r, og via indtjening i forbindelse hermed forventes selskabskapitalen at kunne reetableres.</p>",,29407789.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Uffe Nielsen,Uffe Nielsen,NH VISION ApS,Uffe Nielsen,Vejen,2013-01-01,2013-12-31,0.0,,,2014-12-31,2014-01-01,Ingen bistand,urn:ofk:oid:5645758,indberetninger-20180424,2.59278,29407789.0,,2018-03-30T08:53:34.585Z,2015-07-03T11:06:31.080Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-01-VM,2015-07-03T11:06:31.127Z,,,,,,,,,,,
29407789,2014-12-31,2014-12-31,c5,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2Q4Lzg2LzY5L2M1NWQtNDQ5ZC1hOTBlLTE5MjA4OTcwZTJmOA.xhtml,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzhlL2VjLzYyL2RkMzgtNGZiZS04Y2MzLTM4ZmU1ZmZjMGY5OQ.pdf,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzMzLzM5L2YyLzhmZjktNDU5Mi1hOWM5LWI2MjA3ZWE2OWE5OQ.xml,Vejen,6600.0,1.0,Syrenvej,6600 Vejen,Syrenvej 1,Regnskabsklasse B,2015-07-03,2015-07-03,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er p.t. ingen aktivitet i selskabet. Ledelsen forventer at genoptage aktivitet indenfor en periode pÃ¥ 2 - 4 Ã¥r, og via indtjening i forbindelse hermed forventes selskabskapitalen at kunne reetableres.</p>",,29407789.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Uffe Nielsen,Uffe Nielsen,NH VISION ApS,Uffe Nielsen,Vejen,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,Ingen bistand,urn:ofk:oid:5645758,indberetninger-20180424,2.59278,29407789.0,,2018-03-30T08:53:34.585Z,2015-07-03T11:06:31.080Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-01-VM,2015-07-03T11:06:31.127Z,0.0,150000.0,0.0,-429269.0,0.0,429269.0,0.0,3940.0,-579269.0,429269.0,425329.0
