entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdministrativeExpenses,AuditorsReportsOtherReports,ClassOfReportingEntity,CurrentDeferredTaxAssets,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfAnyUncertaintyConnectedWithRecognitionOrMeasurement,DisclosureOfAnyUnusualMatters,DisclosureOfUncertaintiesRelatingToGoingConcern,DistributionCosts,FaxNumberOfReportingEntity,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,ManufacturedGoodsAndGoodsForResale,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherReserves,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameOfAuditFirm
34214085,2013-07-01,2014-06-30,c3,http://regnskaber.virk.dk/58041243/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2ExLzc0LzZhLzIxNWMtNDRkYi04MTc3LTk3YmQ0ZTU3ZWE0Mg.xhtml,http://regnskaber.virk.dk/58041243/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2YxLzVlLzRhLzM2YmItNGYyNy05Y2Q3LWUxYTY5YzA1MTEyMA.pdf,http://regnskaber.virk.dk/58041243/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2NkL2Q4L2MwLzQ5ZjItNDgzOC04YzU1LTY4OGU0NTNkOGQyZQ.xml,Danmark,DK,Nysted,5.0,Jernbanegade,Stege,4780.0,29.0,Storegade,NÃ¸rreballe,4951.0,118.0,Vestre Landevej,4880 Nysted,Jernbanegade 5,Til kapitalejerne i SchÃ¸ns Biler ApS.,597219.0,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,31901.0,2015-11-26,2015-11-26,Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen poster i regnskabet, der er usikkerhed om ved indregningen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen usÃ¦dvanelig forhold i regnskabet som har pÃ¥virket selskabets Ã¸konomiske resultat.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Hvis ikke der sker en vÃ¦sentligÂ indtjenings forÃ¸gelse, er der en stor sandsynlighed for, at virksomheden ikke er en going concern.</p>",69230.0,54789091.0,739636.0,26282772.0,34214085.0,1018842307.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,480213.0,Jesper Pedersen,Jesper Pedersen,Sonny SchÃ¸n,MÃ¸ns Bank,SCHÃNS BILER ApS,Revision Nysted,58923.0,5102.0,NÃ¸rreballe,2013-07-01,2014-06-30,19366.0,19366.0,73187.0,2015-06-30,2014-07-01,2015-11-26,Nysted,-34634.0,54789035.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21665770,indberetninger-20180424,2.595548,34214085.0,,2018-03-30T15:48:23.117Z,2015-11-26T13:21:46.935Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-41-GB,2015-11-26T13:21:47.250Z,,,,,,,,,,,,,,,,,,,,,,,,,,
34214085,2013-07-01,2014-06-30,c5,http://regnskaber.virk.dk/58041243/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2ExLzc0LzZhLzIxNWMtNDRkYi04MTc3LTk3YmQ0ZTU3ZWE0Mg.xhtml,http://regnskaber.virk.dk/58041243/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2YxLzVlLzRhLzM2YmItNGYyNy05Y2Q3LWUxYTY5YzA1MTEyMA.pdf,http://regnskaber.virk.dk/58041243/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2NkL2Q4L2MwLzQ5ZjItNDgzOC04YzU1LTY4OGU0NTNkOGQyZQ.xml,Danmark,DK,Nysted,5.0,Jernbanegade,Stege,4780.0,29.0,Storegade,NÃ¸rreballe,4951.0,118.0,Vestre Landevej,4880 Nysted,Jernbanegade 5,Til kapitalejerne i SchÃ¸ns Biler ApS.,,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,31901.0,2015-11-26,2015-11-26,Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen poster i regnskabet, der er usikkerhed om ved indregningen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen usÃ¦dvanelig forhold i regnskabet som har pÃ¥virket selskabets Ã¸konomiske resultat.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Hvis ikke der sker en vÃ¦sentligÂ indtjenings forÃ¸gelse, er der en stor sandsynlighed for, at virksomheden ikke er en going concern.</p>",,54789091.0,,26282772.0,34214085.0,1018842307.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,480213.0,Jesper Pedersen,Jesper Pedersen,Sonny SchÃ¸n,MÃ¸ns Bank,SCHÃNS BILER ApS,Revision Nysted,,,NÃ¸rreballe,2013-07-01,2014-06-30,19366.0,,,2015-06-30,2014-07-01,2015-11-26,Nysted,-34634.0,54789035.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21665770,indberetninger-20180424,2.595548,34214085.0,,2018-03-30T15:48:23.117Z,2015-11-26T13:21:46.935Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-41-GB,2015-11-26T13:21:47.250Z,,,,,,,,,,,,,,,,,,,,,,,,,,
34214085,2014-06-30,2014-06-30,c7,http://regnskaber.virk.dk/58041243/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2ExLzc0LzZhLzIxNWMtNDRkYi04MTc3LTk3YmQ0ZTU3ZWE0Mg.xhtml,http://regnskaber.virk.dk/58041243/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2YxLzVlLzRhLzM2YmItNGYyNy05Y2Q3LWUxYTY5YzA1MTEyMA.pdf,http://regnskaber.virk.dk/58041243/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2NkL2Q4L2MwLzQ5ZjItNDgzOC04YzU1LTY4OGU0NTNkOGQyZQ.xml,Danmark,DK,Nysted,5.0,Jernbanegade,Stege,4780.0,29.0,Storegade,NÃ¸rreballe,4951.0,118.0,Vestre Landevej,4880 Nysted,Jernbanegade 5,Til kapitalejerne i SchÃ¸ns Biler ApS.,,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,31901.0,2015-11-26,2015-11-26,Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen poster i regnskabet, der er usikkerhed om ved indregningen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen usÃ¦dvanelig forhold i regnskabet som har pÃ¥virket selskabets Ã¸konomiske resultat.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Hvis ikke der sker en vÃ¦sentligÂ indtjenings forÃ¸gelse, er der en stor sandsynlighed for, at virksomheden ikke er en going concern.</p>",,54789091.0,,26282772.0,34214085.0,1018842307.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,480213.0,Jesper Pedersen,Jesper Pedersen,Sonny SchÃ¸n,MÃ¸ns Bank,SCHÃNS BILER ApS,Revision Nysted,,,NÃ¸rreballe,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,2015-11-26,Nysted,-34634.0,54789035.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21665770,indberetninger-20180424,2.595548,34214085.0,,2018-03-30T15:48:23.117Z,2015-11-26T13:21:46.935Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-41-GB,2015-11-26T13:21:47.250Z,1179146.0,40196.0,40000.0,80000.0,991529.0,87010.0,132617.0,715563.0,55000.0,1179146.0,1089403.0,187617.0,5000.0,243054.0,0.0,187617.0,2733.0,2733.0,715563.0,2010.0,549232.0,1089403.0,235770.0,297117.0,195770.0,
34214085,2014-07-01,2015-06-30,c0,http://regnskaber.virk.dk/58041243/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2ExLzc0LzZhLzIxNWMtNDRkYi04MTc3LTk3YmQ0ZTU3ZWE0Mg.xhtml,http://regnskaber.virk.dk/58041243/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2YxLzVlLzRhLzM2YmItNGYyNy05Y2Q3LWUxYTY5YzA1MTEyMA.pdf,http://regnskaber.virk.dk/58041243/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2NkL2Q4L2MwLzQ5ZjItNDgzOC04YzU1LTY4OGU0NTNkOGQyZQ.xml,Danmark,DK,Nysted,5.0,Jernbanegade,Stege,4780.0,29.0,Storegade,NÃ¸rreballe,4951.0,118.0,Vestre Landevej,4880 Nysted,Jernbanegade 5,Til kapitalejerne i SchÃ¸ns Biler ApS.,769457.0,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,31901.0,2015-11-26,2015-11-26,Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen poster i regnskabet, der er usikkerhed om ved indregningen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen usÃ¦dvanelig forhold i regnskabet som har pÃ¥virket selskabets Ã¸konomiske resultat.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Hvis ikke der sker en vÃ¦sentligÂ indtjenings forÃ¸gelse, er der en stor sandsynlighed for, at virksomheden ikke er en going concern.</p>",54520.0,54789091.0,600388.0,26282772.0,34214085.0,1018842307.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,480213.0,Jesper Pedersen,Jesper Pedersen,Sonny SchÃ¸n,MÃ¸ns Bank,SCHÃNS BILER ApS,Revision Nysted,104824.0,27709.0,NÃ¸rreballe,2013-07-01,2014-06-30,-266070.0,-300704.0,-223589.0,2015-06-30,2014-07-01,2015-11-26,Nysted,-34634.0,54789035.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21665770,indberetninger-20180424,2.595548,34214085.0,,2018-03-30T15:48:23.117Z,2015-11-26T13:21:46.935Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-41-GB,2015-11-26T13:21:47.250Z,,,,,,,,,,,,,,,,,,,,,,,,,,
34214085,2014-07-01,2015-06-30,c1,http://regnskaber.virk.dk/58041243/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2ExLzc0LzZhLzIxNWMtNDRkYi04MTc3LTk3YmQ0ZTU3ZWE0Mg.xhtml,http://regnskaber.virk.dk/58041243/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2YxLzVlLzRhLzM2YmItNGYyNy05Y2Q3LWUxYTY5YzA1MTEyMA.pdf,http://regnskaber.virk.dk/58041243/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2NkL2Q4L2MwLzQ5ZjItNDgzOC04YzU1LTY4OGU0NTNkOGQyZQ.xml,Danmark,DK,Nysted,5.0,Jernbanegade,Stege,4780.0,29.0,Storegade,NÃ¸rreballe,4951.0,118.0,Vestre Landevej,4880 Nysted,Jernbanegade 5,Til kapitalejerne i SchÃ¸ns Biler ApS.,,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,31901.0,2015-11-26,2015-11-26,Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen poster i regnskabet, der er usikkerhed om ved indregningen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen usÃ¦dvanelig forhold i regnskabet som har pÃ¥virket selskabets Ã¸konomiske resultat.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Hvis ikke der sker en vÃ¦sentligÂ indtjenings forÃ¸gelse, er der en stor sandsynlighed for, at virksomheden ikke er en going concern.</p>",,54789091.0,,26282772.0,34214085.0,1018842307.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,480213.0,Jesper Pedersen,Jesper Pedersen,Sonny SchÃ¸n,MÃ¸ns Bank,SCHÃNS BILER ApS,Revision Nysted,,,NÃ¸rreballe,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,2015-11-26,Nysted,-34634.0,54789035.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21665770,indberetninger-20180424,2.595548,34214085.0,,2018-03-30T15:48:23.117Z,2015-11-26T13:21:46.935Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-41-GB,2015-11-26T13:21:47.250Z,,,,,,,,,,,,,,,,,,,,,,,,,,Revision Nysted
34214085,2014-07-01,2015-06-30,c2,http://regnskaber.virk.dk/58041243/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2ExLzc0LzZhLzIxNWMtNDRkYi04MTc3LTk3YmQ0ZTU3ZWE0Mg.xhtml,http://regnskaber.virk.dk/58041243/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2YxLzVlLzRhLzM2YmItNGYyNy05Y2Q3LWUxYTY5YzA1MTEyMA.pdf,http://regnskaber.virk.dk/58041243/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2NkL2Q4L2MwLzQ5ZjItNDgzOC04YzU1LTY4OGU0NTNkOGQyZQ.xml,Danmark,DK,Nysted,5.0,Jernbanegade,Stege,4780.0,29.0,Storegade,NÃ¸rreballe,4951.0,118.0,Vestre Landevej,4880 Nysted,Jernbanegade 5,Til kapitalejerne i SchÃ¸ns Biler ApS.,,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,31901.0,2015-11-26,2015-11-26,Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen poster i regnskabet, der er usikkerhed om ved indregningen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen usÃ¦dvanelig forhold i regnskabet som har pÃ¥virket selskabets Ã¸konomiske resultat.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Hvis ikke der sker en vÃ¦sentligÂ indtjenings forÃ¸gelse, er der en stor sandsynlighed for, at virksomheden ikke er en going concern.</p>",,54789091.0,,26282772.0,34214085.0,1018842307.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,480213.0,Jesper Pedersen,Jesper Pedersen,Sonny SchÃ¸n,MÃ¸ns Bank,SCHÃNS BILER ApS,Revision Nysted,,,NÃ¸rreballe,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,2015-11-26,Nysted,-34634.0,54789035.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21665770,indberetninger-20180424,2.595548,34214085.0,,2018-03-30T15:48:23.117Z,2015-11-26T13:21:46.935Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-41-GB,2015-11-26T13:21:47.250Z,,,,,,,,,,,,,,,,,,,,,,,,,,
34214085,2014-07-01,2015-06-30,c4,http://regnskaber.virk.dk/58041243/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2ExLzc0LzZhLzIxNWMtNDRkYi04MTc3LTk3YmQ0ZTU3ZWE0Mg.xhtml,http://regnskaber.virk.dk/58041243/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2YxLzVlLzRhLzM2YmItNGYyNy05Y2Q3LWUxYTY5YzA1MTEyMA.pdf,http://regnskaber.virk.dk/58041243/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2NkL2Q4L2MwLzQ5ZjItNDgzOC04YzU1LTY4OGU0NTNkOGQyZQ.xml,Danmark,DK,Nysted,5.0,Jernbanegade,Stege,4780.0,29.0,Storegade,NÃ¸rreballe,4951.0,118.0,Vestre Landevej,4880 Nysted,Jernbanegade 5,Til kapitalejerne i SchÃ¸ns Biler ApS.,,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,31901.0,2015-11-26,2015-11-26,Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen poster i regnskabet, der er usikkerhed om ved indregningen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen usÃ¦dvanelig forhold i regnskabet som har pÃ¥virket selskabets Ã¸konomiske resultat.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Hvis ikke der sker en vÃ¦sentligÂ indtjenings forÃ¸gelse, er der en stor sandsynlighed for, at virksomheden ikke er en going concern.</p>",,54789091.0,,26282772.0,34214085.0,1018842307.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,480213.0,Jesper Pedersen,Jesper Pedersen,Sonny SchÃ¸n,MÃ¸ns Bank,SCHÃNS BILER ApS,Revision Nysted,,,NÃ¸rreballe,2013-07-01,2014-06-30,-266070.0,,,2015-06-30,2014-07-01,2015-11-26,Nysted,-34634.0,54789035.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21665770,indberetninger-20180424,2.595548,34214085.0,,2018-03-30T15:48:23.117Z,2015-11-26T13:21:46.935Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-41-GB,2015-11-26T13:21:47.250Z,,,,,,,,,,,,,,,,,,,,,,,,,,
34214085,2015-06-30,2015-06-30,c6,http://regnskaber.virk.dk/58041243/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2ExLzc0LzZhLzIxNWMtNDRkYi04MTc3LTk3YmQ0ZTU3ZWE0Mg.xhtml,http://regnskaber.virk.dk/58041243/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2YxLzVlLzRhLzM2YmItNGYyNy05Y2Q3LWUxYTY5YzA1MTEyMA.pdf,http://regnskaber.virk.dk/58041243/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2NkL2Q4L2MwLzQ5ZjItNDgzOC04YzU1LTY4OGU0NTNkOGQyZQ.xml,Danmark,DK,Nysted,5.0,Jernbanegade,Stege,4780.0,29.0,Storegade,NÃ¸rreballe,4951.0,118.0,Vestre Landevej,4880 Nysted,Jernbanegade 5,Til kapitalejerne i SchÃ¸ns Biler ApS.,,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,31901.0,2015-11-26,2015-11-26,Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen poster i regnskabet, der er usikkerhed om ved indregningen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen usÃ¦dvanelig forhold i regnskabet som har pÃ¥virket selskabets Ã¸konomiske resultat.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Hvis ikke der sker en vÃ¦sentligÂ indtjenings forÃ¸gelse, er der en stor sandsynlighed for, at virksomheden ikke er en going concern.</p>",,54789091.0,,26282772.0,34214085.0,1018842307.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,480213.0,Jesper Pedersen,Jesper Pedersen,Sonny SchÃ¸n,MÃ¸ns Bank,SCHÃNS BILER ApS,Revision Nysted,,,NÃ¸rreballe,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,2015-11-26,Nysted,-34634.0,54789035.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21665770,indberetninger-20180424,2.595548,34214085.0,,2018-03-30T15:48:23.117Z,2015-11-26T13:21:46.935Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-41-GB,2015-11-26T13:21:47.250Z,1073748.0,28303.0,45000.0,80000.0,920691.0,-179061.0,98057.0,595213.0,55000.0,1073748.0,1252809.0,153057.0,5000.0,246563.0,28748.0,153057.0,0.0,0.0,115000.0,-264061.0,741736.0,1252809.0,297175.0,264510.0,191526.0,
