entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
14242309,2017-01-01,2017-12-31,c15,http://regnskaber.virk.dk/90324241/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2I0LzNmL2RkL2ZhMzQtNDU1Yi04NjhkLTVhNjU0MDEwZTA1MQ.xhtml,http://regnskaber.virk.dk/90324241/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2I0L2M3L2IxLzU4OWQtNDk3Ni1iNTAwLTliNjM1Yzk0YmQ1Yg.pdf,http://regnskaber.virk.dk/90324241/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzZmLzdlL2U2L2Y3Y2EtNGVjNS1iZWNmLTAwMjNkOTc4MzZlYQ.xml,true,Danmark,DK,Frederikshavn,9900.0,"7, 1 th",Tordenskjoldsgade,Frederikshavn,9900.0,Frederikshavn,9900.0,69.0,Danmarksgade,9900 Frederikshavn,Tordenskjoldsgade 7B,Til den daglige ledelse i SpeciallÃ¦ge Lars Peter Hansen ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-02-16,2018-05-04,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen kautions-, leasing-, garanti- eller andre eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>",,,14242309.0,mne11349,1015968423.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jess HÃ¦strup,Lars P. Hansen,Lars Peter Hansen,Jyske Bank A/S,SPECIALLÃGE LARS PETER HANSEN ApS,ReviÃst,,Frederikshavn,2016-01-01,2016-12-31,100000.0,,,2017-12-31,2017-01-01,true,false,2018-02-16,Frederikshavn,,98432444.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25545658,indberetninger-20180424,2.5949414,14242309.0,AWOXln0ox8uVRSOdg1T3,2018-05-25T13:57:30.988Z,2018-05-25T13:56:49.214Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-20-BC,2018-05-25T13:56:49.575Z,,,,,,,,,,,,,,,,,,,,,,,,100000.0,,
14242309,2017-01-01,2017-12-31,c16,http://regnskaber.virk.dk/90324241/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2I0LzNmL2RkL2ZhMzQtNDU1Yi04NjhkLTVhNjU0MDEwZTA1MQ.xhtml,http://regnskaber.virk.dk/90324241/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2I0L2M3L2IxLzU4OWQtNDk3Ni1iNTAwLTliNjM1Yzk0YmQ1Yg.pdf,http://regnskaber.virk.dk/90324241/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzZmLzdlL2U2L2Y3Y2EtNGVjNS1iZWNmLTAwMjNkOTc4MzZlYQ.xml,true,Danmark,DK,Frederikshavn,9900.0,"7, 1 th",Tordenskjoldsgade,Frederikshavn,9900.0,Frederikshavn,9900.0,69.0,Danmarksgade,9900 Frederikshavn,Tordenskjoldsgade 7B,Til den daglige ledelse i SpeciallÃ¦ge Lars Peter Hansen ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-02-16,2018-05-04,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen kautions-, leasing-, garanti- eller andre eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>",,,14242309.0,mne11349,1015968423.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jess HÃ¦strup,Lars P. Hansen,Lars Peter Hansen,Jyske Bank A/S,SPECIALLÃGE LARS PETER HANSEN ApS,ReviÃst,,Frederikshavn,2016-01-01,2016-12-31,1235250.0,,,2017-12-31,2017-01-01,true,false,2018-02-16,Frederikshavn,,98432444.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25545658,indberetninger-20180424,2.5949414,14242309.0,AWOXln0ox8uVRSOdg1T3,2018-05-25T13:57:30.988Z,2018-05-25T13:56:49.214Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-20-BC,2018-05-25T13:56:49.575Z,,,,,,,,,,,,,,,,,,,,,,,,,,
14242309,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/90324241/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2I0LzNmL2RkL2ZhMzQtNDU1Yi04NjhkLTVhNjU0MDEwZTA1MQ.xhtml,http://regnskaber.virk.dk/90324241/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2I0L2M3L2IxLzU4OWQtNDk3Ni1iNTAwLTliNjM1Yzk0YmQ1Yg.pdf,http://regnskaber.virk.dk/90324241/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzZmLzdlL2U2L2Y3Y2EtNGVjNS1iZWNmLTAwMjNkOTc4MzZlYQ.xml,true,Danmark,DK,Frederikshavn,9900.0,"7, 1 th",Tordenskjoldsgade,Frederikshavn,9900.0,Frederikshavn,9900.0,69.0,Danmarksgade,9900 Frederikshavn,Tordenskjoldsgade 7B,Til den daglige ledelse i SpeciallÃ¦ge Lars Peter Hansen ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-02-16,2018-05-04,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen kautions-, leasing-, garanti- eller andre eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>",,,14242309.0,mne11349,1015968423.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jess HÃ¦strup,Lars P. Hansen,Lars Peter Hansen,Jyske Bank A/S,SPECIALLÃGE LARS PETER HANSEN ApS,ReviÃst,,Frederikshavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,2018-02-16,Frederikshavn,,98432444.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25545658,indberetninger-20180424,2.5949414,14242309.0,AWOXln0ox8uVRSOdg1T3,2018-05-25T13:57:30.988Z,2018-05-25T13:56:49.214Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-20-BC,2018-05-25T13:56:49.575Z,,,,,,,,,,,,,,,,,,,,,,,,,,
14242309,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/90324241/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2I0LzNmL2RkL2ZhMzQtNDU1Yi04NjhkLTVhNjU0MDEwZTA1MQ.xhtml,http://regnskaber.virk.dk/90324241/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2I0L2M3L2IxLzU4OWQtNDk3Ni1iNTAwLTliNjM1Yzk0YmQ1Yg.pdf,http://regnskaber.virk.dk/90324241/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzZmLzdlL2U2L2Y3Y2EtNGVjNS1iZWNmLTAwMjNkOTc4MzZlYQ.xml,true,Danmark,DK,Frederikshavn,9900.0,"7, 1 th",Tordenskjoldsgade,Frederikshavn,9900.0,Frederikshavn,9900.0,69.0,Danmarksgade,9900 Frederikshavn,Tordenskjoldsgade 7B,Til den daglige ledelse i SpeciallÃ¦ge Lars Peter Hansen ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-02-16,2018-05-04,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen kautions-, leasing-, garanti- eller andre eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>",,,14242309.0,mne11349,1015968423.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jess HÃ¦strup,Lars P. Hansen,Lars Peter Hansen,Jyske Bank A/S,SPECIALLÃGE LARS PETER HANSEN ApS,ReviÃst,,Frederikshavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,2018-02-16,Frederikshavn,,98432444.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25545658,indberetninger-20180424,2.5949414,14242309.0,AWOXln0ox8uVRSOdg1T3,2018-05-25T13:57:30.988Z,2018-05-25T13:56:49.214Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-20-BC,2018-05-25T13:56:49.575Z,,,,,,,,,,,,,,,,,,,,,,,,,21164577.0,ReviÃst
14242309,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/90324241/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2I0LzNmL2RkL2ZhMzQtNDU1Yi04NjhkLTVhNjU0MDEwZTA1MQ.xhtml,http://regnskaber.virk.dk/90324241/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2I0L2M3L2IxLzU4OWQtNDk3Ni1iNTAwLTliNjM1Yzk0YmQ1Yg.pdf,http://regnskaber.virk.dk/90324241/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzZmLzdlL2U2L2Y3Y2EtNGVjNS1iZWNmLTAwMjNkOTc4MzZlYQ.xml,true,Danmark,DK,Frederikshavn,9900.0,"7, 1 th",Tordenskjoldsgade,Frederikshavn,9900.0,Frederikshavn,9900.0,69.0,Danmarksgade,9900 Frederikshavn,Tordenskjoldsgade 7B,Til den daglige ledelse i SpeciallÃ¦ge Lars Peter Hansen ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-02-16,2018-05-04,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen kautions-, leasing-, garanti- eller andre eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>",,,14242309.0,mne11349,1015968423.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jess HÃ¦strup,Lars P. Hansen,Lars Peter Hansen,Jyske Bank A/S,SPECIALLÃGE LARS PETER HANSEN ApS,ReviÃst,,Frederikshavn,2016-01-01,2016-12-31,100000.0,,,2017-12-31,2017-01-01,true,false,2018-02-16,Frederikshavn,,98432444.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25545658,indberetninger-20180424,2.5949414,14242309.0,AWOXln0ox8uVRSOdg1T3,2018-05-25T13:57:30.988Z,2018-05-25T13:56:49.214Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-20-BC,2018-05-25T13:56:49.575Z,,,,,,,,,,,,,,,,,,,,,,,,,,
14242309,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/90324241/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2I0LzNmL2RkL2ZhMzQtNDU1Yi04NjhkLTVhNjU0MDEwZTA1MQ.xhtml,http://regnskaber.virk.dk/90324241/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2I0L2M3L2IxLzU4OWQtNDk3Ni1iNTAwLTliNjM1Yzk0YmQ1Yg.pdf,http://regnskaber.virk.dk/90324241/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzZmLzdlL2U2L2Y3Y2EtNGVjNS1iZWNmLTAwMjNkOTc4MzZlYQ.xml,true,Danmark,DK,Frederikshavn,9900.0,"7, 1 th",Tordenskjoldsgade,Frederikshavn,9900.0,Frederikshavn,9900.0,69.0,Danmarksgade,9900 Frederikshavn,Tordenskjoldsgade 7B,Til den daglige ledelse i SpeciallÃ¦ge Lars Peter Hansen ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-02-16,2018-05-04,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen kautions-, leasing-, garanti- eller andre eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>",,,14242309.0,mne11349,1015968423.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jess HÃ¦strup,Lars P. Hansen,Lars Peter Hansen,Jyske Bank A/S,SPECIALLÃGE LARS PETER HANSEN ApS,ReviÃst,,Frederikshavn,2016-01-01,2016-12-31,1235250.0,,,2017-12-31,2017-01-01,true,false,2018-02-16,Frederikshavn,,98432444.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25545658,indberetninger-20180424,2.5949414,14242309.0,AWOXln0ox8uVRSOdg1T3,2018-05-25T13:57:30.988Z,2018-05-25T13:56:49.214Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-20-BC,2018-05-25T13:56:49.575Z,,,,,,,,,,,,,,,,,,,,,,,,,,
14242309,2017-12-31,2017-12-31,c17,http://regnskaber.virk.dk/90324241/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2I0LzNmL2RkL2ZhMzQtNDU1Yi04NjhkLTVhNjU0MDEwZTA1MQ.xhtml,http://regnskaber.virk.dk/90324241/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2I0L2M3L2IxLzU4OWQtNDk3Ni1iNTAwLTliNjM1Yzk0YmQ1Yg.pdf,http://regnskaber.virk.dk/90324241/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzZmLzdlL2U2L2Y3Y2EtNGVjNS1iZWNmLTAwMjNkOTc4MzZlYQ.xml,true,Danmark,DK,Frederikshavn,9900.0,"7, 1 th",Tordenskjoldsgade,Frederikshavn,9900.0,Frederikshavn,9900.0,69.0,Danmarksgade,9900 Frederikshavn,Tordenskjoldsgade 7B,Til den daglige ledelse i SpeciallÃ¦ge Lars Peter Hansen ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-02-16,2018-05-04,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen kautions-, leasing-, garanti- eller andre eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>",,,14242309.0,mne11349,1015968423.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jess HÃ¦strup,Lars P. Hansen,Lars Peter Hansen,Jyske Bank A/S,SPECIALLÃGE LARS PETER HANSEN ApS,ReviÃst,,Frederikshavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,2018-02-16,Frederikshavn,,98432444.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25545658,indberetninger-20180424,2.5949414,14242309.0,AWOXln0ox8uVRSOdg1T3,2018-05-25T13:57:30.988Z,2018-05-25T13:56:49.214Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-20-BC,2018-05-25T13:56:49.575Z,,,,,200000.0,,,,,,,,,,,,,,,,,,,,,
14242309,2017-12-31,2017-12-31,c18,http://regnskaber.virk.dk/90324241/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2I0LzNmL2RkL2ZhMzQtNDU1Yi04NjhkLTVhNjU0MDEwZTA1MQ.xhtml,http://regnskaber.virk.dk/90324241/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2I0L2M3L2IxLzU4OWQtNDk3Ni1iNTAwLTliNjM1Yzk0YmQ1Yg.pdf,http://regnskaber.virk.dk/90324241/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzZmLzdlL2U2L2Y3Y2EtNGVjNS1iZWNmLTAwMjNkOTc4MzZlYQ.xml,true,Danmark,DK,Frederikshavn,9900.0,"7, 1 th",Tordenskjoldsgade,Frederikshavn,9900.0,Frederikshavn,9900.0,69.0,Danmarksgade,9900 Frederikshavn,Tordenskjoldsgade 7B,Til den daglige ledelse i SpeciallÃ¦ge Lars Peter Hansen ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-02-16,2018-05-04,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen kautions-, leasing-, garanti- eller andre eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>",,,14242309.0,mne11349,1015968423.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jess HÃ¦strup,Lars P. Hansen,Lars Peter Hansen,Jyske Bank A/S,SPECIALLÃGE LARS PETER HANSEN ApS,ReviÃst,,Frederikshavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,2018-02-16,Frederikshavn,,98432444.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25545658,indberetninger-20180424,2.5949414,14242309.0,AWOXln0ox8uVRSOdg1T3,2018-05-25T13:57:30.988Z,2018-05-25T13:56:49.214Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-20-BC,2018-05-25T13:56:49.575Z,,,,,11032241.0,,,,,,,,,,,,,,,,,,,,,
14242309,2017-12-31,2017-12-31,c19,http://regnskaber.virk.dk/90324241/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2I0LzNmL2RkL2ZhMzQtNDU1Yi04NjhkLTVhNjU0MDEwZTA1MQ.xhtml,http://regnskaber.virk.dk/90324241/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2I0L2M3L2IxLzU4OWQtNDk3Ni1iNTAwLTliNjM1Yzk0YmQ1Yg.pdf,http://regnskaber.virk.dk/90324241/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzZmLzdlL2U2L2Y3Y2EtNGVjNS1iZWNmLTAwMjNkOTc4MzZlYQ.xml,true,Danmark,DK,Frederikshavn,9900.0,"7, 1 th",Tordenskjoldsgade,Frederikshavn,9900.0,Frederikshavn,9900.0,69.0,Danmarksgade,9900 Frederikshavn,Tordenskjoldsgade 7B,Til den daglige ledelse i SpeciallÃ¦ge Lars Peter Hansen ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-02-16,2018-05-04,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen kautions-, leasing-, garanti- eller andre eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>",,,14242309.0,mne11349,1015968423.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jess HÃ¦strup,Lars P. Hansen,Lars Peter Hansen,Jyske Bank A/S,SPECIALLÃGE LARS PETER HANSEN ApS,ReviÃst,,Frederikshavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,2018-02-16,Frederikshavn,,98432444.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25545658,indberetninger-20180424,2.5949414,14242309.0,AWOXln0ox8uVRSOdg1T3,2018-05-25T13:57:30.988Z,2018-05-25T13:56:49.214Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-20-BC,2018-05-25T13:56:49.575Z,,,,,100000.0,,,,,,,,,,,,,,,,,,,,,
14242309,2017-12-31,2017-12-31,c9,http://regnskaber.virk.dk/90324241/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2I0LzNmL2RkL2ZhMzQtNDU1Yi04NjhkLTVhNjU0MDEwZTA1MQ.xhtml,http://regnskaber.virk.dk/90324241/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2I0L2M3L2IxLzU4OWQtNDk3Ni1iNTAwLTliNjM1Yzk0YmQ1Yg.pdf,http://regnskaber.virk.dk/90324241/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzZmLzdlL2U2L2Y3Y2EtNGVjNS1iZWNmLTAwMjNkOTc4MzZlYQ.xml,true,Danmark,DK,Frederikshavn,9900.0,"7, 1 th",Tordenskjoldsgade,Frederikshavn,9900.0,Frederikshavn,9900.0,69.0,Danmarksgade,9900 Frederikshavn,Tordenskjoldsgade 7B,Til den daglige ledelse i SpeciallÃ¦ge Lars Peter Hansen ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-02-16,2018-05-04,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen kautions-, leasing-, garanti- eller andre eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>",,,14242309.0,mne11349,1015968423.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jess HÃ¦strup,Lars P. Hansen,Lars Peter Hansen,Jyske Bank A/S,SPECIALLÃGE LARS PETER HANSEN ApS,ReviÃst,,Frederikshavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,2018-02-16,Frederikshavn,,98432444.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25545658,indberetninger-20180424,2.5949414,14242309.0,AWOXln0ox8uVRSOdg1T3,2018-05-25T13:57:30.988Z,2018-05-25T13:56:49.214Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-20-BC,2018-05-25T13:56:49.575Z,11651388.0,266346.0,200000.0,435225.0,11332241.0,171000.0,11651388.0,319147.0,11045163.0,11216163.0,11045163.0,157237.0,171000.0,100000.0,0.0,0.0,11032241.0,319147.0,72868.0,168879.0,66542.0,22500.0,168879.0,,,
