entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfUncertaintiesRelatingToGoingConcern,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermReceivables,ShorttermTradeReceivables,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,NameAndSurnameOfMemberOfExecutiveBoard
32366074,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/47066323/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2E5LzJkLzc4LzM2YWEtNDZkNy05ZDgyLWM1ZDFiOGI3Zjg0Zg.xhtml,http://regnskaber.virk.dk/47066323/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2U0LzkyL2MxLzliZjktNDA4Zi05NDJhLWIzMjcwY2QzMzIzMA.pdf,http://regnskaber.virk.dk/47066323/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzBjLzI1L2Q3L2RhOWItNGViZC1hNGEyLWU4NzZkOWIwMGMxZA.xml,true,AllerÃ¸d,3450.0,1.0,DÃ¦mpegÃ¥rdsvej,3450 AllerÃ¸d,DÃ¦mpegÃ¥rdsvej 1.B,Regnskabsklasse B,2017-05-31,2017-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Usikkerhed om forsat drift (going concern)</p>",25267.0,32366074.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Torben Jensen,3SIXTY5 ApS,Torben Jensen,AllerÃ¸d,2015-01-01,2015-12-31,25267.0,25267.0,25267.0,2016-12-31,2016-01-01,false,false,50000.0,50000.0,0.0,false,false,Ingen bistand,urn:ofk:oid:24052338,indberetninger-20180424,2.5949402000000004,32366074.0,,2018-03-28T19:32:35.657Z,2017-06-01T02:22:47.205Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-66-NT,2017-06-01T02:22:47.464Z,,,,,,,,,,,,
32366074,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/47066323/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2E5LzJkLzc4LzM2YWEtNDZkNy05ZDgyLWM1ZDFiOGI3Zjg0Zg.xhtml,http://regnskaber.virk.dk/47066323/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2U0LzkyL2MxLzliZjktNDA4Zi05NDJhLWIzMjcwY2QzMzIzMA.pdf,http://regnskaber.virk.dk/47066323/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzBjLzI1L2Q3L2RhOWItNGViZC1hNGEyLWU4NzZkOWIwMGMxZA.xml,true,AllerÃ¸d,3450.0,1.0,DÃ¦mpegÃ¥rdsvej,3450 AllerÃ¸d,DÃ¦mpegÃ¥rdsvej 1.B,Regnskabsklasse B,2017-05-31,2017-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Usikkerhed om forsat drift (going concern)</p>",,32366074.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Torben Jensen,3SIXTY5 ApS,Torben Jensen,AllerÃ¸d,2015-01-01,2015-12-31,25267.0,,,2016-12-31,2016-01-01,false,false,50000.0,50000.0,,false,false,Ingen bistand,urn:ofk:oid:24052338,indberetninger-20180424,2.5949402000000004,32366074.0,,2018-03-28T19:32:35.657Z,2017-06-01T02:22:47.205Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-66-NT,2017-06-01T02:22:47.464Z,,,,,,,,,,,,
32366074,2015-12-31,2015-12-31,c7,http://regnskaber.virk.dk/47066323/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2E5LzJkLzc4LzM2YWEtNDZkNy05ZDgyLWM1ZDFiOGI3Zjg0Zg.xhtml,http://regnskaber.virk.dk/47066323/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2U0LzkyL2MxLzliZjktNDA4Zi05NDJhLWIzMjcwY2QzMzIzMA.pdf,http://regnskaber.virk.dk/47066323/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzBjLzI1L2Q3L2RhOWItNGViZC1hNGEyLWU4NzZkOWIwMGMxZA.xml,true,AllerÃ¸d,3450.0,1.0,DÃ¦mpegÃ¥rdsvej,3450 AllerÃ¸d,DÃ¦mpegÃ¥rdsvej 1.B,Regnskabsklasse B,2017-05-31,2017-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Usikkerhed om forsat drift (going concern)</p>",,32366074.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Torben Jensen,3SIXTY5 ApS,Torben Jensen,AllerÃ¸d,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,50000.0,50000.0,,false,false,Ingen bistand,urn:ofk:oid:24052338,indberetninger-20180424,2.5949402000000004,32366074.0,,2018-03-28T19:32:35.657Z,2017-06-01T02:22:47.205Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-66-NT,2017-06-01T02:22:47.464Z,57035.0,7035.0,125000.0,57035.0,-30579.0,57035.0,87614.0,3683.0,-155579.0,87614.0,83931.0,
32366074,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/47066323/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2E5LzJkLzc4LzM2YWEtNDZkNy05ZDgyLWM1ZDFiOGI3Zjg0Zg.xhtml,http://regnskaber.virk.dk/47066323/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2U0LzkyL2MxLzliZjktNDA4Zi05NDJhLWIzMjcwY2QzMzIzMA.pdf,http://regnskaber.virk.dk/47066323/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzBjLzI1L2Q3L2RhOWItNGViZC1hNGEyLWU4NzZkOWIwMGMxZA.xml,true,AllerÃ¸d,3450.0,1.0,DÃ¦mpegÃ¥rdsvej,3450 AllerÃ¸d,DÃ¦mpegÃ¥rdsvej 1.B,Regnskabsklasse B,2017-05-31,2017-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Usikkerhed om forsat drift (going concern)</p>",22447.0,32366074.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Torben Jensen,3SIXTY5 ApS,Torben Jensen,AllerÃ¸d,2015-01-01,2015-12-31,22447.0,22447.0,22447.0,2016-12-31,2016-01-01,false,false,50000.0,50000.0,0.0,false,false,Ingen bistand,urn:ofk:oid:24052338,indberetninger-20180424,2.5949402000000004,32366074.0,,2018-03-28T19:32:35.657Z,2017-06-01T02:22:47.205Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-66-NT,2017-06-01T02:22:47.464Z,,,,,,,,,,,,
32366074,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/47066323/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2E5LzJkLzc4LzM2YWEtNDZkNy05ZDgyLWM1ZDFiOGI3Zjg0Zg.xhtml,http://regnskaber.virk.dk/47066323/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2U0LzkyL2MxLzliZjktNDA4Zi05NDJhLWIzMjcwY2QzMzIzMA.pdf,http://regnskaber.virk.dk/47066323/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzBjLzI1L2Q3L2RhOWItNGViZC1hNGEyLWU4NzZkOWIwMGMxZA.xml,true,AllerÃ¸d,3450.0,1.0,DÃ¦mpegÃ¥rdsvej,3450 AllerÃ¸d,DÃ¦mpegÃ¥rdsvej 1.B,Regnskabsklasse B,2017-05-31,2017-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Usikkerhed om forsat drift (going concern)</p>",,32366074.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Torben Jensen,3SIXTY5 ApS,Torben Jensen,AllerÃ¸d,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,50000.0,50000.0,,false,false,Ingen bistand,urn:ofk:oid:24052338,indberetninger-20180424,2.5949402000000004,32366074.0,,2018-03-28T19:32:35.657Z,2017-06-01T02:22:47.205Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-66-NT,2017-06-01T02:22:47.464Z,,,,,,,,,,,,SÃ¸ren Beck
32366074,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/47066323/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2E5LzJkLzc4LzM2YWEtNDZkNy05ZDgyLWM1ZDFiOGI3Zjg0Zg.xhtml,http://regnskaber.virk.dk/47066323/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2U0LzkyL2MxLzliZjktNDA4Zi05NDJhLWIzMjcwY2QzMzIzMA.pdf,http://regnskaber.virk.dk/47066323/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzBjLzI1L2Q3L2RhOWItNGViZC1hNGEyLWU4NzZkOWIwMGMxZA.xml,true,AllerÃ¸d,3450.0,1.0,DÃ¦mpegÃ¥rdsvej,3450 AllerÃ¸d,DÃ¦mpegÃ¥rdsvej 1.B,Regnskabsklasse B,2017-05-31,2017-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Usikkerhed om forsat drift (going concern)</p>",,32366074.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Torben Jensen,3SIXTY5 ApS,Torben Jensen,AllerÃ¸d,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,50000.0,50000.0,,false,false,Ingen bistand,urn:ofk:oid:24052338,indberetninger-20180424,2.5949402000000004,32366074.0,,2018-03-28T19:32:35.657Z,2017-06-01T02:22:47.205Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-66-NT,2017-06-01T02:22:47.464Z,,,,,,,,,,,,Torben Hamann Jensen
32366074,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/47066323/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2E5LzJkLzc4LzM2YWEtNDZkNy05ZDgyLWM1ZDFiOGI3Zjg0Zg.xhtml,http://regnskaber.virk.dk/47066323/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2U0LzkyL2MxLzliZjktNDA4Zi05NDJhLWIzMjcwY2QzMzIzMA.pdf,http://regnskaber.virk.dk/47066323/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzBjLzI1L2Q3L2RhOWItNGViZC1hNGEyLWU4NzZkOWIwMGMxZA.xml,true,AllerÃ¸d,3450.0,1.0,DÃ¦mpegÃ¥rdsvej,3450 AllerÃ¸d,DÃ¦mpegÃ¥rdsvej 1.B,Regnskabsklasse B,2017-05-31,2017-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Usikkerhed om forsat drift (going concern)</p>",,32366074.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Torben Jensen,3SIXTY5 ApS,Torben Jensen,AllerÃ¸d,2015-01-01,2015-12-31,22447.0,,,2016-12-31,2016-01-01,false,false,50000.0,50000.0,,false,false,Ingen bistand,urn:ofk:oid:24052338,indberetninger-20180424,2.5949402000000004,32366074.0,,2018-03-28T19:32:35.657Z,2017-06-01T02:22:47.205Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-66-NT,2017-06-01T02:22:47.464Z,,,,,,,,,,,,
32366074,2016-12-31,2016-12-31,c6,http://regnskaber.virk.dk/47066323/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2E5LzJkLzc4LzM2YWEtNDZkNy05ZDgyLWM1ZDFiOGI3Zjg0Zg.xhtml,http://regnskaber.virk.dk/47066323/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2U0LzkyL2MxLzliZjktNDA4Zi05NDJhLWIzMjcwY2QzMzIzMA.pdf,http://regnskaber.virk.dk/47066323/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzBjLzI1L2Q3L2RhOWItNGViZC1hNGEyLWU4NzZkOWIwMGMxZA.xml,true,AllerÃ¸d,3450.0,1.0,DÃ¦mpegÃ¥rdsvej,3450 AllerÃ¸d,DÃ¦mpegÃ¥rdsvej 1.B,Regnskabsklasse B,2017-05-31,2017-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Usikkerhed om forsat drift (going concern)</p>",,32366074.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Torben Jensen,3SIXTY5 ApS,Torben Jensen,AllerÃ¸d,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,50000.0,50000.0,,false,false,Ingen bistand,urn:ofk:oid:24052338,indberetninger-20180424,2.5949402000000004,32366074.0,,2018-03-28T19:32:35.657Z,2017-06-01T02:22:47.205Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-66-NT,2017-06-01T02:22:47.464Z,74598.0,74598.0,125000.0,74598.0,-8132.0,74598.0,82730.0,-1201.0,-133132.0,82730.0,83931.0,
